,shannon,study_name
HSM67VHF,9.091514076345938,HMP_2019_ibdmdb
CSM79HN6,9.145791569011848,HMP_2019_ibdmdb
CSM7KORO,9.113091154127401,HMP_2019_ibdmdb
HSM6XRT6_P,9.201700719997426,HMP_2019_ibdmdb
HSM7CZ22,9.143339586375768,HMP_2019_ibdmdb
MSM6J2IQ,9.10981153228158,HMP_2019_ibdmdb
O2.UC4-1,9.138074124208895,LiJ_2014
PSM6XBUQ,9.13383468354488,HMP_2019_ibdmdb
HSMA33KS,9.13544162451412,HMP_2019_ibdmdb
CSM7KOLE,9.111306461823204,HMP_2019_ibdmdb
MSM6J2Q5,9.143972796552509,HMP_2019_ibdmdb
CSM7KORS,9.11179573905861,HMP_2019_ibdmdb
CSM79HIN,9.112210455928139,HMP_2019_ibdmdb
HSM5MD5H_P,9.07674176268207,HMP_2019_ibdmdb
ESM5MEAB_P,9.08264318215657,HMP_2019_ibdmdb
MSMAPC5D,9.126109024675921,HMP_2019_ibdmdb
MSM79HDE,9.068474663275943,HMP_2019_ibdmdb
V1.UC58-4,9.173389635127254,LiJ_2014
HSMA33MC,9.139268753272159,HMP_2019_ibdmdb
CSM9X23N,9.085390557657895,HMP_2019_ibdmdb
HSMA33QM,9.159160496888418,HMP_2019_ibdmdb
MSM79HF9_TR,9.217099029689964,HMP_2019_ibdmdb
MSM9VZLP,9.213100422787287,HMP_2019_ibdmdb
MSM9VZMA,9.047865829668417,HMP_2019_ibdmdb
HSMA33IS,9.182140254226233,HMP_2019_ibdmdb
PSM7J1A6,9.033494280855274,HMP_2019_ibdmdb
ESM5ME9D_P,9.037872720146158,HMP_2019_ibdmdb
HSM67VFH,9.069778696025303,HMP_2019_ibdmdb
CSM79HOH,9.101868507852807,HMP_2019_ibdmdb
HSM6XRR5,9.169635398468534,HMP_2019_ibdmdb
HSM7J4QB,9.094726449924591,HMP_2019_ibdmdb
HSM7J4HC,9.136592730247232,HMP_2019_ibdmdb
PSM7J179,9.068958504488569,HMP_2019_ibdmdb
HSMA33PZ,8.996909677738191,HMP_2019_ibdmdb
MSMB4LYB,9.13153415623893,HMP_2019_ibdmdb
PSM7J12D,9.071021920230722,HMP_2019_ibdmdb
MSM5LLDQ,9.054106972654779,HMP_2019_ibdmdb
PSM6XBVS,9.075851246423982,HMP_2019_ibdmdb
MSM5LLIC_P,9.140628448692809,HMP_2019_ibdmdb
HSM6XRS4,9.04211567290142,HMP_2019_ibdmdb
O2.UC46-1,9.188925802640135,LiJ_2014
CSM79HKT,8.995258179133927,HMP_2019_ibdmdb
MSMAPC6C,9.019136068480094,HMP_2019_ibdmdb
MSM9VZLH,9.19201182440051,HMP_2019_ibdmdb
MSM79HFY,9.17674927242549,HMP_2019_ibdmdb
HSM7CZ3C,9.11074256858368,HMP_2019_ibdmdb
MSM5LLHI_P,9.166628094714333,HMP_2019_ibdmdb
PSM6XBR1,9.156179649468664,HMP_2019_ibdmdb
MSM79H9K,9.17539899709528,HMP_2019_ibdmdb
PSM7J19N,9.07737173263931,HMP_2019_ibdmdb
MSM9VZEM,9.067447924163208,HMP_2019_ibdmdb
MSM6J2II,9.18758051129808,HMP_2019_ibdmdb
MSM79H9Q,9.135501557259387,HMP_2019_ibdmdb
CSM9X1YV,9.111065532301627,HMP_2019_ibdmdb
HSM7CYY5,9.133080590167655,HMP_2019_ibdmdb
HSM7J4NE,9.131123565847794,HMP_2019_ibdmdb
MSM5LLHO_P,9.157877884528084,HMP_2019_ibdmdb
CSM67U9H_P,8.980449593101318,HMP_2019_ibdmdb
HSMA33MZ,8.920894142998206,HMP_2019_ibdmdb
CSM67U9T_P,9.1063910864981,HMP_2019_ibdmdb
MSM79H6F,9.214287365218642,HMP_2019_ibdmdb
HSM7J4JJ,9.130957080121874,HMP_2019_ibdmdb
MSMA26AN,9.133288997145801,HMP_2019_ibdmdb
HSM5MD5P,9.09958948100252,HMP_2019_ibdmdb
PSM7J15O,9.021832422457829,HMP_2019_ibdmdb
PSM6XBUK,9.15437849477186,HMP_2019_ibdmdb
MSM79H94_P,9.056359695530388,HMP_2019_ibdmdb
HSM7J4GR,9.060699064025695,HMP_2019_ibdmdb
PSMA266I,9.105484528521663,HMP_2019_ibdmdb
PSM7J17F,8.912596813445582,HMP_2019_ibdmdb
PSM7J13M,9.108385182610066,HMP_2019_ibdmdb
MSM79HBL,9.12918369585093,HMP_2019_ibdmdb
CSM79HHU,9.13592610726716,HMP_2019_ibdmdb
PSMB4MC7,9.131835502692196,HMP_2019_ibdmdb
MSM7J16P,9.136230786818574,HMP_2019_ibdmdb
PSMA266Q,9.11440636150543,HMP_2019_ibdmdb
MSM9VZFJ_P,9.117953600452351,HMP_2019_ibdmdb
MSM5LLIE_P,9.148057172816978,HMP_2019_ibdmdb
CSM7KOK1,9.05900787688117,HMP_2019_ibdmdb
V1.UC38-4,9.1535085501288,LiJ_2014
HSM6XRQW,8.971293261538408,HMP_2019_ibdmdb
CSM5MCYO_P,9.176069456261875,HMP_2019_ibdmdb
CSM7KOJW,9.117575856317186,HMP_2019_ibdmdb
MSM9VZMO,9.185299916512983,HMP_2019_ibdmdb
CSM79HID,9.095377721814284,HMP_2019_ibdmdb
CSM9X233,9.121372449904213,HMP_2019_ibdmdb
PSMA264S,9.019826476821162,HMP_2019_ibdmdb
O2.UC14-1,9.066249915039448,LiJ_2014
