,fold,average_acc,macro_prec,weighted_prec,macro_recall,weighted_recall,macro_f1,weighted_f1,auc,baseline_likelihood
0,1.0,0.7627627627627628,0.8806646525679758,0.8193843390218013,0.5123456790123457,0.7627627627627628,0.45634338382690287,0.665934239019031,0.5123456790123457,0.7567567567567568
1,2.0,0.7357357357357357,0.36786786786786785,0.5413070728386044,0.5,0.7357357357357357,0.42387543252595156,0.6237206064195684,0.5,0.7357357357357357
2,3.0,0.7627627627627628,0.8810240963855422,0.8192137921053584,0.50625,0.7627627627627628,0.4448243114909781,0.6630915816101001,0.50625,0.7597597597597597
3,4.0,0.7177177177177178,0.3588588588588589,0.5151187223259296,0.5,0.7177177177177178,0.41783216783216787,0.5997710997710998,0.5,0.7177177177177178
4,5.0,0.7198795180722891,0.8595166163141994,0.798584064354093,0.5053191489361702,0.7198795180722891,0.4288039959300712,0.6056600093835707,0.5053191489361701,0.7168674698795181
