,shannon,study_name
SAMD00164717,5.155244628675209,YachidaS_2019
SAMD00164924,4.868266836710402,YachidaS_2019
SID31333,3.935490048288841,FengQ_2015
LILT_VF30_16,4.771139655609685,ThomasAM_2018a
SAMD00164827,5.103268075861663,YachidaS_2019
SAMD00114928,4.344968015188216,YachidaS_2019
SAMD00164748,4.465756551744864,YachidaS_2019
MG100178,5.20623299683507,HanniganGD_2017
CCIS13047523ST-4-0,3.7381604379702793,ZellerG_2014
SAMD00164758,5.4930964947187135,YachidaS_2019
SAMD00164927,4.439942506412134,YachidaS_2019
LILT_VF32_T016,4.453527723194455,ThomasAM_2018a
SAMD00164891,4.600846868829557,YachidaS_2019
SAMD00114988,4.359679028019451,YachidaS_2019
SAMD00164773,4.647460459027111,YachidaS_2019
SAMD00114926,4.456715339528091,YachidaS_2019
MG100191,4.778477619171938,HanniganGD_2017
CCIS81735969ST-20-0,4.485830337395964,ZellerG_2014
CCIS11019776ST-4-0,4.317175697977302,ZellerG_2014
SAMD00114962,4.469942539936444,YachidaS_2019
SAMD00164849,4.897649151656894,YachidaS_2019
SAMD00164953,3.923843857364907,YachidaS_2019
CCIS55531770ST-4-0,4.558323510734007,ZellerG_2014
SAMD00165008,4.724229595498533,YachidaS_2019
MG100181,4.909443831633537,HanniganGD_2017
SAMD00165015,4.681320192610135,YachidaS_2019
CCIS88317640ST-4-0,4.615517112112801,ZellerG_2014
SAMD00164755,4.313118205524852,YachidaS_2019
CCIS07277498ST-4-0,4.211332587214013,ZellerG_2014
CCIS03473770ST-4-0,4.504663560683309,ZellerG_2014
CCIS63468405ST-4-0,4.681328525141112,ZellerG_2014
SAMD00164926,5.058446617489918,YachidaS_2019
SAMD00114937,4.261015400329467,YachidaS_2019
SAMD00114947,5.445832748356412,YachidaS_2019
SAMD00114895,4.579223428024156,YachidaS_2019
LILT_VF140_T016,4.556115893039465,ThomasAM_2018a
SAMD00114757,4.954789778450412,YachidaS_2019
SAMD00164855,4.421304496504992,YachidaS_2019
SAMD00114821,4.216362777718943,YachidaS_2019
SAMD00115015,4.163801352130166,YachidaS_2019
SAMD00114751,4.414482223290804,YachidaS_2019
SAMD00114987,4.702576833557335,YachidaS_2019
SAMD00115024,4.485750477086565,YachidaS_2019
SAMD00114773,4.343671287104351,YachidaS_2019
CCIS20795251ST-4-0,3.825798697992674,ZellerG_2014
SAMD00114890,4.934498941529614,YachidaS_2019
LILT_VF18_T016,4.396282032243357,ThomasAM_2018a
SAMD00114997,3.7065153975413243,YachidaS_2019
CCIS95097901ST-4-0,4.152068566142278,ZellerG_2014
SAMD00114853,4.472456793573278,YachidaS_2019
CCIS82944710ST-20-0,4.068294982488831,ZellerG_2014
SAMD00114940,3.6135369149854495,YachidaS_2019
MG100201,4.955746323820429,HanniganGD_2017
SAMD00114769,5.157523341909048,YachidaS_2019
CCIS83445808ST-4-0,4.79105403865143,ZellerG_2014
SID530142,4.14710200512817,FengQ_2015
SAMD00165001,4.676199365752026,YachidaS_2019
SAMD00164930,4.877540004402278,YachidaS_2019
CCIS48579360ST-4-0,4.976179295624836,ZellerG_2014
CCIS22906510ST-20-0,4.009055888866163,ZellerG_2014
CCIS16383318ST-4-0,5.1000203374186865,ZellerG_2014
MG100190,4.043563801776808,HanniganGD_2017
SAMD00114798,4.160741642374118,YachidaS_2019
LILT_VF50_16,5.1047912854335795,ThomasAM_2018a
SAMD00114843,4.80250816461478,YachidaS_2019
SAMD00164760,4.454655730470269,YachidaS_2019
CCIS41806458ST-4-0,4.028304717978568,ZellerG_2014
LILT_VF70_16,4.468650437951976,ThomasAM_2018a
SAMD00164929,5.006298033358138,YachidaS_2019
MG100174,4.478848331736342,HanniganGD_2017
SAMD00114950,4.904710921164186,YachidaS_2019
SAMD00114845,4.638815713389904,YachidaS_2019
SID530258,4.484420370555229,FengQ_2015
LILT_VF259_T016,4.821703315131421,ThomasAM_2018a
SAMD00114780,4.235087552912581,YachidaS_2019
SAMD00164819,4.303263579358532,YachidaS_2019
SAMD00114867,5.010801536638976,YachidaS_2019
SAMD00114994,3.7811034326212427,YachidaS_2019
SAMD00165020,4.2322284690970156,YachidaS_2019
SAMD00164887,4.843046161735692,YachidaS_2019
CCIS54027808ST-4-0,4.720427919046152,ZellerG_2014
SAMD00114730,4.979050832648917,YachidaS_2019
MG100198,5.064063655944191,HanniganGD_2017
SAMD00114985,3.599994895649533,YachidaS_2019
SAMD00165024,4.815901881333083,YachidaS_2019
CCIS10793554ST-4-0,4.772979853556093,ZellerG_2014
MG100180,4.866187108374475,HanniganGD_2017
SAMD00114745,4.040834586438915,YachidaS_2019
SAMD00114855,4.097881217096577,YachidaS_2019
SAMD00115005,4.84519650386283,YachidaS_2019
SAMD00154992,4.651586971921821,YachidaS_2019
SID530172,4.195287544846924,FengQ_2015
CCIS50471204ST-4-0,4.7358202334800295,ZellerG_2014
SAMD00115009,4.721994365625158,YachidaS_2019
SID530450,4.592540559631512,FengQ_2015
SAMD00164951,4.4281025646016134,YachidaS_2019
SAMD00164804,4.974568006332407,YachidaS_2019
MG100193,3.837615028546506,HanniganGD_2017
SAMD00114906,4.801724099609924,YachidaS_2019
SAMD00114812,4.909012210098823,YachidaS_2019
MG100185,4.841255620383532,HanniganGD_2017
LILT_VF263_T016,4.761950816703818,ThomasAM_2018a
MG100163,3.5686211484522024,HanniganGD_2017
SAMD00164824,5.059594215000463,YachidaS_2019
SAMD00164914,4.930651836504218,YachidaS_2019
CCIS83574003ST-4-0,4.160709274486112,ZellerG_2014
SAMD00114898,4.877138650795689,YachidaS_2019
SAMD00114991,4.695435043778449,YachidaS_2019
SAMD00114864,4.559044226731344,YachidaS_2019
SAMD00114938,4.939309450031146,YachidaS_2019
SAMD00164837,4.593923182247233,YachidaS_2019
MG100188,5.249339968422695,HanniganGD_2017
CCIS11558985ST-4-0,5.217274131367111,ZellerG_2014
SAMD00114995,4.942981568107477,YachidaS_2019
SAMD00114959,4.4047145498129225,YachidaS_2019
SAMD00164823,4.11436110619238,YachidaS_2019
SAMD00114973,4.492100657816245,YachidaS_2019
SAMD00114885,3.8196792355350073,YachidaS_2019
CCIS45571137ST-3-0,4.7233322772445145,ZellerG_2014
LILT_VF07_16,4.54335842589386,ThomasAM_2018a
CCIS24898163ST-4-0,3.4847171014178286,ZellerG_2014
SAMD00114815,4.656778798140375,YachidaS_2019
SAMD00164972,4.857659596162575,YachidaS_2019
MG100160,4.61756401185598,HanniganGD_2017
SID31519,4.44897361959186,FengQ_2015
SAMD00114930,4.184504462326743,YachidaS_2019
MG100202,4.357655664817378,HanniganGD_2017
MG100177,4.700626260754412,HanniganGD_2017
SAMD00164911,4.0694600541292765,YachidaS_2019
SAMD00114862,4.543463773745301,YachidaS_2019
CCIS50561855ST-4-0,4.439382949373562,ZellerG_2014
LILT_VF301_T016,4.92570601512938,ThomasAM_2018a
SAMD00164806,4.488739143708493,YachidaS_2019
SAMD00114784,4.346131240799838,YachidaS_2019
CCIS00281083ST-3-0,4.767356779426385,ZellerG_2014
CCIS35092938ST-4-0,4.621930356762536,ZellerG_2014
SAMD00164949,5.391333688587623,YachidaS_2019
SAMD00164801,4.618986545855141,YachidaS_2019
CCIS23164343ST-4-0,4.01512775282099,ZellerG_2014
SID530177,4.030689322841648,FengQ_2015
SID530074,3.0541742010426933,FengQ_2015
SAMD00164873,4.243705403600034,YachidaS_2019
SAMD00115022,3.531756203027326,YachidaS_2019
SAMD00114882,5.334424506685085,YachidaS_2019
SAMD00154991,4.839317153240536,YachidaS_2019
SAMD00164956,5.104896851292813,YachidaS_2019
SAMD00114791,4.715367694481718,YachidaS_2019
SAMD00164983,5.241205092513296,YachidaS_2019
SAMD00114789,4.546618854767201,YachidaS_2019
SAMD00165023,5.182865498413445,YachidaS_2019
SAMD00164942,4.251495512790803,YachidaS_2019
CCIS56503244ST-3-0,4.85897299531297,ZellerG_2014
CCIS28384594ST-4-0,4.1330617334536095,ZellerG_2014
SAMD00164882,4.693036608987875,YachidaS_2019
SAMD00164908,4.9707651012055,YachidaS_2019
SAMD00114963,5.135439178187707,YachidaS_2019
LILT_VF37_16,3.8106260856818626,ThomasAM_2018a
CCIS82507866ST-3-0,4.172556414281851,ZellerG_2014
LILT_VF82_T016,4.559965159486555,ThomasAM_2018a
CCIS50003399ST-4-0,4.284589306646235,ZellerG_2014
SAMD00164898,4.844363033385066,YachidaS_2019
SAMD00114986,4.908732605308056,YachidaS_2019
SAMD00164934,3.839772991639695,YachidaS_2019
SAMD00164756,4.899124885420075,YachidaS_2019
SAMD00114829,4.792932259679974,YachidaS_2019
CCIS07539127ST-4-0,5.332314567339794,ZellerG_2014
CCIS34604008ST-4-0,3.9873434168477266,ZellerG_2014
MG100157,4.61191380449097,HanniganGD_2017
SAMD00164962,4.8840449141167,YachidaS_2019
SAMD00114783,4.330958739655178,YachidaS_2019
CCIS98482370ST-3-0,4.5040035244446015,ZellerG_2014
CCIS71578391ST-4-0,4.031652259029712,ZellerG_2014
SAMD00115023,4.809650336787629,YachidaS_2019
