,0
batches_shannon_pval,4.843422682285952e-05
biovar_shannon_pval,1.6540424625381087e-17
batch_aitch_r2,0.04700783363803436
batch_bray_r2,0.07506121746465923
batch_aitch_pval,0.001
batch_bray_pval,0.001
biovar_aitch_r2,0.13717338306919724
biovar_bray_r2,0.13717338306919724
biovar_aitch_pval,0.001
biovar_bray_pval,0.001
