,shannon,Dataset
F-001C1A,6.304143995115003,asd_son
A19,6.382171988222974,autism_kb
A02,6.411079818271674,autism_kb
F-061-C2U,6.358690624011967,asd_son
F-029C1A,6.2520685839202175,asd_son
A14,6.4214127676552835,autism_kb
F-044-C2U,6.39383633131374,asd_son
N15,6.3884025019039905,autism_kb
F-037-C1A,6.418042119238938,asd_son
F-050-C1A,6.421252570826037,asd_son
F-004C2U,6.3660312137052,asd_son
F-023C2U,6.43205442004534,asd_son
A09,6.399944576786552,autism_kb
F-021C2U,6.391270598246432,asd_son
F-001C2U,6.222575496490725,asd_son
N12,6.38003801901877,autism_kb
N11,6.428375406832541,autism_kb
F-027C1A,6.192988731778721,asd_son
F-035-C1A,6.3484899031046345,asd_son
F-045-C1A,6.208728360873522,asd_son
N14,6.4069268214593915,autism_kb
F-007C2U,6.327431176941861,asd_son
F-025C1A,6.425386273941983,asd_son
A15,6.426630282223208,autism_kb
F066-C2U,6.256791693298307,asd_son
F-049-C1U,6.398563866671296,asd_son
F-048-C1A,6.389502417119892,asd_son
F-005C1A,6.314637630488524,asd_son
A18,6.440149427309111,autism_kb
F-058-C1A,6.454678987580393,asd_son
F-051-C2U,6.389906452002306,asd_son
F064-C1A,6.283389074829423,asd_son
A12,6.366603286376239,autism_kb
N04,6.4295119808872805,autism_kb
F066-C1A,6.4331265483200655,asd_son
F-037-C2U,6.4220301307713346,asd_son
F-015C1A,6.3927415171553355,asd_son
F-041-C2U,6.406692599071822,asd_son
F-019C1A,6.3933222473586815,asd_son
F-018C2U,6.0751608382098174,asd_son
F-051-C1A,6.393939428693024,asd_son
F-031C1U,6.143865065904762,asd_son
F063-C1U,6.438258058496623,asd_son
F-036-C1A,6.299580697786539,asd_son
F-014C2U,6.207635538878653,asd_son
F-058-C2U,6.431967782577224,asd_son
N08,6.433739987678261,autism_kb
N16,6.424492386830646,autism_kb
F-042-C1A,6.4277817930261225,asd_son
F-050-C2U,6.392422022618142,asd_son
F-046-C1A,6.410951772460165,asd_son
F-061-C1A,6.441299444473671,asd_son
A01,6.422943993189129,autism_kb
F-052-C1U,6.238833284348462,asd_son
F-012C1A,6.266509929924219,asd_son
F-026C1A,6.415778402805887,asd_son
F-054-C1A,6.394944279874809,asd_son
F-024C1A,6.340134296129299,asd_son
F-042-C2U,6.438671509823911,asd_son
F-003C2U,6.319467117991459,asd_son
N09,6.398327183196584,autism_kb
F-006C1A,6.441753416660552,asd_son
A08,6.427866365380483,autism_kb
N02,6.432138626069327,autism_kb
F-016C2U,6.3724192908083355,asd_son
F-041-C1A,6.436906194069563,asd_son
F-017C2U,6.128440488895434,asd_son
F-002C1A,6.1061629252344884,asd_son
F-009C2U,6.4497672255261955,asd_son
F-028C1A,6.21553318294199,asd_son
N05,6.426612230424248,autism_kb
F-008C2U,6.416884945163431,asd_son
N03,6.392527956218246,autism_kb
A16,6.432717898357115,autism_kb
F-022C1A,6.359867111063948,asd_son
F-034C1A,6.346506032888102,asd_son
N07,6.418169489430762,autism_kb
F-004C1A,6.18392969483443,asd_son
F-056-C1A,6.409261683832927,asd_son
A10,6.314318151515846,autism_kb
A04,6.421612171409238,autism_kb
N01,6.4039353279021185,autism_kb
F-015C2U,6.4123182781812496,asd_son
F-060-C1A,6.443660105876885,asd_son
N18,6.435444310480702,autism_kb
A05,6.333908189359931,autism_kb
F065-C1A,6.427943785170222,asd_son
F-062-C1A,6.4160978031843525,asd_son
A13,6.3961603905366315,autism_kb
F-046-C2U,6.170734430286109,asd_son
N19,6.4350247199597055,autism_kb
F-008C1A,6.439991933304359,asd_son
F-013C1U,6.4041031899345375,asd_son
F-039-C1A,6.376465072059223,asd_son
F-033C1A,6.397036510840565,asd_son
F-011C1A,5.975100670646491,asd_son
A11,6.417177366940573,autism_kb
N13,6.375279852081961,autism_kb
A07,6.424957060476242,autism_kb
F-030C2U,6.317138332289975,asd_son
F-002C2U,6.394292590104766,asd_son
F-062-C2U,6.094730770610375,asd_son
F-055-C1U,6.211076245625574,asd_son
F-025C2U,6.369306543209546,asd_son
F-053-C1U,6.417204083093921,asd_son
F-040-C1A,6.40601233003873,asd_son
F-039-C2U,6.414007018620366,asd_son
F-024C2U,6.307061353510449,asd_son
F-023C1A,6.1788803141267294,asd_son
F-057-C1A,6.3320738600699,asd_son
F-009C1A,6.400480040506035,asd_son
F-059-C1A,6.2626133330358735,asd_son
F-043-C1A,6.411797219608266,asd_son
A06,6.439217347886363,autism_kb
N20,6.426003188754966,autism_kb
F-044-C1A,6.270979955593956,asd_son
F-016C1A,6.389556461058122,asd_son
F-017C1A,6.044158325434252,asd_son
F-038-C1A,6.3028788173178665,asd_son
F-020C1A,6.3848249239747785,asd_son
F-032C1A,6.166909296006271,asd_son
F-020C2U,6.162742036202919,asd_son
F-014C1A,6.371648431881334,asd_son
F-030C1A,6.347317387330334,asd_son
N10,6.4251731788601685,autism_kb
F-003C1A,6.204641735077452,asd_son
F-010C1A,6.422352090634995,asd_son
F-021C1A,6.295233297100038,asd_son
N06,6.426138569122215,autism_kb
F-028C2U,6.330561740880445,asd_son
F-057-C2U,6.450215192589459,asd_son
F-007C1A,6.441544294712391,asd_son
A17,6.403275151373533,autism_kb
F-047-C1A,6.424276204480302,asd_son
F-019C2U,6.413349928686153,asd_son
F-027C2U,6.298956086377871,asd_son
F-022C2U,6.405052403693548,asd_son
N17,6.4068293867535715,autism_kb
F-054-C2U,6.401303072477504,asd_son
F-018C1A,6.272818328886324,asd_son
F-029C2U,6.292037761684446,asd_son
A03,6.428094672797824,autism_kb
