,shannon,Dataset
FMT98,2.7374620847780844,cdi_youngster
FMT06,3.6364515407655507,cdi_youngster
DA00918,3.3434067088513095,cdi_schubert
DA01311,3.4752085325139324,cdi_schubert
DA10100,3.863564415742335,cdi_schubert
DA10147,3.4526597749585024,cdi_schubert
GSVY1IH02.MID8.pool2-8,3.404590874745709,cdi_vincent_v3v5
DA00430,3.4256606452778793,cdi_schubert
DA00897,3.5972109783176762,cdi_schubert
DA10023,3.007758453470749,cdi_schubert
DA10189,4.380660816677137,cdi_schubert
DA01313,3.9772827115290235,cdi_schubert
DA10029,3.8907570893650623,cdi_schubert
FMT43,4.498281190306337,cdi_youngster
FMT77,4.100302525286962,cdi_youngster
DA01190,3.8765298330595703,cdi_schubert
DA10084,3.7120418197541274,cdi_schubert
DA10134,4.140953678966426,cdi_schubert
FMT11,3.938623359312775,cdi_youngster
FMT29,4.014081088827793,cdi_youngster
DA10123,3.2768884385405834,cdi_schubert
DA10062,3.8192363984471798,cdi_schubert
DA10138,3.263070895824333,cdi_schubert
DA10024,3.8666406999004335,cdi_schubert
FMT10,3.456935558619207,cdi_youngster
DA01501,3.529036219036672,cdi_schubert
GSVY1IH01.MID9.pool1-9,2.4523249179587716,cdi_vincent_v3v5
GSVY1IH03.MID6.pool3-6,4.528775330108235,cdi_vincent_v3v5
DA10061,4.05842023328574,cdi_schubert
DA00850,4.266231373408016,cdi_schubert
DA10157,2.5433320473826218,cdi_schubert
DA01168,4.556807027442355,cdi_schubert
DA01370,4.339448864741334,cdi_schubert
DA10119,4.238320063476436,cdi_schubert
DA00886,3.7179467224575373,cdi_schubert
GSVY1IH03.MID3.pool3-3,3.595536720064617,cdi_vincent_v3v5
DA10136,3.1503639518498945,cdi_schubert
DA00962,3.2339108303970057,cdi_schubert
DA01138,3.72034426897019,cdi_schubert
GSVY1IH01.MID4.pool1-4,3.415030150845892,cdi_vincent_v3v5
DA01193,3.9907301799048716,cdi_schubert
FMT15B,3.307788296457814,cdi_youngster
FMT33,2.36985622420717,cdi_youngster
DA00812,4.007664146438515,cdi_schubert
FMT44,3.5899661276665302,cdi_youngster
FMT1A,2.7041989270501046,cdi_youngster
DA10028,3.5124533456247358,cdi_schubert
DA10083,3.9812293180516707,cdi_schubert
DA10039,2.917142405623427,cdi_schubert
DA10094,4.040090291559774,cdi_schubert
DA00458,3.271324216578401,cdi_schubert
GSVY1IH01.MID7.pool1-7,2.556211620594245,cdi_vincent_v3v5
DA00815,2.95157358095139,cdi_schubert
DA10103,4.11173450945032,cdi_schubert
GSVY1IH02.MID3.pool2-3,4.402489283452512,cdi_vincent_v3v5
DA00381,2.921267020254441,cdi_schubert
DA00810,3.6527830423292813,cdi_schubert
DA10166,4.230007894512401,cdi_schubert
DA01467,4.1862562671888455,cdi_schubert
DA01555,3.846607654536566,cdi_schubert
DA10090,2.0864327937804705,cdi_schubert
DA01024,3.400830982571373,cdi_schubert
FMT105,3.3757377291517208,cdi_youngster
DA10051,3.297049407009211,cdi_schubert
DA10049,1.9124234654766652,cdi_schubert
FMT50,3.300540604458616,cdi_youngster
DA00283,4.097434285853271,cdi_schubert
GSVY1IH03.MID12.pool3-12,2.8549458155496286,cdi_vincent_v3v5
DA01231,4.396087404214234,cdi_schubert
DA00984,3.8255507256224437,cdi_schubert
DA00565,3.8139003387855586,cdi_schubert
DA10176,3.365588549708288,cdi_schubert
DA00550,2.7542144118744427,cdi_schubert
DA10030,3.8958181932913716,cdi_schubert
DA00989,3.293514745539606,cdi_schubert
