,shannon,Dataset
A16,1.2128102592468197,autism_kb
A18,3.583235083865102,autism_kb
F-057-C2U,2.4631023502309155,asd_son
F-018C1A,2.4308130728888133,asd_son
N14,1.6658315816317089,autism_kb
F-023C2U,3.8240253577474412,asd_son
F-048-C1A,2.0352018412382784,asd_son
N08,3.0460264020182484,autism_kb
F-058-C1A,3.11958360951273,asd_son
F-037-C2U,0.9295263303869933,asd_son
F-036-C1A,1.5591754560415187,asd_son
F-050-C1A,2.5803008113394634,asd_son
N01,2.8873739018607796,autism_kb
F-051-C2U,3.1694126864499323,asd_son
F-033C1A,2.7374141324652252,asd_son
A14,3.21397338082644,autism_kb
F-025C1A,3.024235439856209,asd_son
F064-C1A,3.197504837299144,asd_son
F-037-C1A,2.5409670119962966,asd_son
F-053-C1U,2.007651364632788,asd_son
N05,1.1393462626616644,autism_kb
F-027C2U,3.811880710975537,asd_son
N17,2.020343305168922,autism_kb
F-042-C1A,2.1744473369520594,asd_son
F-031C1U,2.8589535226586023,asd_son
N04,1.8091026136650925,autism_kb
F-039-C2U,3.1220552510790647,asd_son
F-030C2U,2.971568058304079,asd_son
F-026C1A,2.135627112133566,asd_son
F-038-C1A,3.6739567164398172,asd_son
F-030C1A,3.664573784178234,asd_son
A15,2.1591936433114713,autism_kb
F-062-C2U,2.364341797180406,asd_son
N13,3.8189485835791297,autism_kb
F-060-C1A,3.2966263698515834,asd_son
A06,2.81309415231721,autism_kb
F-005C1A,1.5290047695913511,asd_son
F063-C1U,2.542169311302327,asd_son
A04,3.1887292589576326,autism_kb
F-019C2U,3.668871558177718,asd_son
N18,2.9386890490885174,autism_kb
N02,2.585158769615628,autism_kb
F-021C1A,3.46080981285386,asd_son
F-028C1A,2.706200385428861,asd_son
F-003C2U,3.049836572906634,asd_son
F-009C1A,3.01677547013893,asd_son
F-027C1A,2.8301207505941086,asd_son
N10,2.600774140929064,autism_kb
F-035-C1A,0.829465182520412,asd_son
F066-C2U,2.6356612532220702,asd_son
F-054-C1A,2.51758515498708,asd_son
F-002C1A,3.467562981080847,asd_son
F-042-C2U,3.8537811341912604,asd_son
F-021C2U,2.7097603027173007,asd_son
F-019C1A,3.0015639884319087,asd_son
F-043-C1A,3.049653204789041,asd_son
