,fold,average_acc,macro_prec,weighted_prec,macro_recall,weighted_recall,macro_f1,weighted_f1,auc,baseline_likelihood
0,1,0.7348837209302326,0.7383720930232558,0.7373174689021093,0.729676915059927,0.7348837209302326,0.7303096322704165,0.7324333162910452,0.7296769150599272,0.5302325581395348
1,2,0.6976744186046512,0.7065505490344566,0.7047189665648143,0.6895084245266632,0.6976744186046512,0.6879256827672451,0.6912607766063575,0.6895084245266632,0.5302325581395348
2,3,0.6930232558139535,0.7363229611551759,0.7410181099271157,0.7014563106796117,0.6930232558139535,0.6836543606206527,0.6813754401682283,0.7014563106796117,0.5209302325581395
3,4,0.6372093023255814,0.6755536130536131,0.689055130915596,0.6585526315789474,0.6372093023255814,0.6330094537815125,0.6284444010162203,0.6585526315789474,0.5581395348837209
4,5,0.7009345794392523,0.7049062049062049,0.704279106148265,0.6986013986013986,0.7009345794392523,0.6977401129943503,0.6986113311156872,0.6986013986013986,0.514018691588785
5,mean,0.6927450554227342,0.7123410842345412,0.71527775649158,0.6955591360893096,0.6927450554227342,0.6865278484868353,0.6864250530395077,0.6955591360893096,0.530710715061943
