,shannon,study_name
SAMD00164717,9.032729116995903,YachidaS_2019
SAMD00164924,9.063856967667215,YachidaS_2019
SID31333,9.103320727547297,FengQ_2015
LILT_VF30_16,9.025377789487994,ThomasAM_2018a
SAMD00164827,9.069616634367007,YachidaS_2019
SAMD00114928,9.075178177760721,YachidaS_2019
SAMD00164748,9.098136460103792,YachidaS_2019
MG100178,8.970752800483318,HanniganGD_2017
CCIS13047523ST-4-0,9.06729342219779,ZellerG_2014
SAMD00164758,9.020664522429222,YachidaS_2019
SAMD00164927,9.091200076374014,YachidaS_2019
LILT_VF32_T016,9.050521220728104,ThomasAM_2018a
SAMD00164891,9.077096502584562,YachidaS_2019
SAMD00114988,9.064229763754517,YachidaS_2019
SAMD00164773,9.05272554059667,YachidaS_2019
SAMD00114926,9.04940747172437,YachidaS_2019
MG100191,9.090939365910222,HanniganGD_2017
CCIS81735969ST-20-0,9.049301742282367,ZellerG_2014
CCIS11019776ST-4-0,9.03918077920308,ZellerG_2014
SAMD00114962,9.072693003378642,YachidaS_2019
SAMD00164849,9.029879251618901,YachidaS_2019
SAMD00164953,9.087355233577236,YachidaS_2019
CCIS55531770ST-4-0,9.063149637155288,ZellerG_2014
SAMD00165008,9.047042125469783,YachidaS_2019
MG100181,9.078540453059185,HanniganGD_2017
SAMD00165015,9.050736719675063,YachidaS_2019
CCIS88317640ST-4-0,9.030906957751359,ZellerG_2014
SAMD00164755,9.021858275086114,YachidaS_2019
CCIS07277498ST-4-0,9.066347921942537,ZellerG_2014
CCIS03473770ST-4-0,9.029552951176713,ZellerG_2014
CCIS63468405ST-4-0,9.059120666000018,ZellerG_2014
SAMD00164926,9.092800198615961,YachidaS_2019
SAMD00114937,9.082663320350592,YachidaS_2019
SAMD00114947,9.064551282356762,YachidaS_2019
SAMD00114895,9.03929016016678,YachidaS_2019
LILT_VF140_T016,9.093497360606232,ThomasAM_2018a
SAMD00114757,9.064395666660324,YachidaS_2019
SAMD00164855,9.035143646018962,YachidaS_2019
SAMD00114821,9.04456647625657,YachidaS_2019
SAMD00115015,9.066503948378468,YachidaS_2019
SAMD00114751,9.054684717868614,YachidaS_2019
SAMD00114987,9.077059740709055,YachidaS_2019
SAMD00115024,9.07159585490155,YachidaS_2019
SAMD00114773,9.055995851795608,YachidaS_2019
CCIS20795251ST-4-0,9.073030890227201,ZellerG_2014
SAMD00114890,9.074370867076,YachidaS_2019
LILT_VF18_T016,9.093633957039984,ThomasAM_2018a
SAMD00114997,9.076080844144956,YachidaS_2019
CCIS95097901ST-4-0,9.059274848747144,ZellerG_2014
SAMD00114853,9.088173440419391,YachidaS_2019
CCIS82944710ST-20-0,9.080132910564956,ZellerG_2014
SAMD00114940,9.085361857251955,YachidaS_2019
MG100201,9.059500137182262,HanniganGD_2017
SAMD00114769,9.06337635528133,YachidaS_2019
CCIS83445808ST-4-0,9.038474860033261,ZellerG_2014
SID530142,9.045279497895706,FengQ_2015
SAMD00165001,9.048983643769638,YachidaS_2019
SAMD00164930,9.044050308358923,YachidaS_2019
CCIS48579360ST-4-0,9.064815154679986,ZellerG_2014
CCIS22906510ST-20-0,9.02889689432141,ZellerG_2014
CCIS16383318ST-4-0,8.996716020275903,ZellerG_2014
MG100190,9.100747896016223,HanniganGD_2017
SAMD00114798,9.100024430480346,YachidaS_2019
LILT_VF50_16,9.089985442881021,ThomasAM_2018a
SAMD00114843,9.01070897797106,YachidaS_2019
SAMD00164760,9.05422125064488,YachidaS_2019
CCIS41806458ST-4-0,9.068086256841877,ZellerG_2014
LILT_VF70_16,9.093602079310045,ThomasAM_2018a
SAMD00164929,9.034448200470663,YachidaS_2019
MG100174,9.079819398735031,HanniganGD_2017
SAMD00114950,9.048980794699146,YachidaS_2019
SAMD00114845,9.017696517064907,YachidaS_2019
SID530258,9.072634585362074,FengQ_2015
LILT_VF259_T016,9.061016661147923,ThomasAM_2018a
SAMD00114780,9.051172813057246,YachidaS_2019
SAMD00164819,9.038388592919167,YachidaS_2019
SAMD00114867,9.075799905743747,YachidaS_2019
SAMD00114994,9.098206761787647,YachidaS_2019
SAMD00165020,9.074023723249983,YachidaS_2019
SAMD00164887,9.046620804086762,YachidaS_2019
CCIS54027808ST-4-0,9.040003339808822,ZellerG_2014
SAMD00114730,9.062906257541886,YachidaS_2019
MG100198,9.075160718166376,HanniganGD_2017
SAMD00114985,9.041726691166074,YachidaS_2019
SAMD00165024,9.086765990911424,YachidaS_2019
CCIS10793554ST-4-0,9.05406173060877,ZellerG_2014
MG100180,9.03665087206999,HanniganGD_2017
SAMD00114745,9.048169286933279,YachidaS_2019
SAMD00114855,9.100192438841217,YachidaS_2019
SAMD00115005,9.10001559744092,YachidaS_2019
SAMD00154992,9.093843105641568,YachidaS_2019
