,shannon,Dataset
FMT98,6.971020958947455,cdi_youngster
FMT06,6.973322008304516,cdi_youngster
DA00918,6.969363231132886,cdi_schubert
DA01311,6.971607987532229,cdi_schubert
DA10100,6.972807533860749,cdi_schubert
DA10147,6.969641197728194,cdi_schubert
GSVY1IH02.MID8.pool2-8,6.963151951591112,cdi_vincent_v3v5
DA00430,6.971570156665614,cdi_schubert
DA00897,6.973810406109028,cdi_schubert
DA10023,6.968247555599011,cdi_schubert
DA10189,6.972779119870584,cdi_schubert
DA01313,6.974106362416639,cdi_schubert
DA10029,6.966778319421532,cdi_schubert
FMT43,6.965318492681748,cdi_youngster
FMT77,6.97181337101406,cdi_youngster
DA01190,6.9719764659743895,cdi_schubert
DA10084,6.971253607769004,cdi_schubert
DA10134,6.9715676235838835,cdi_schubert
FMT11,6.969648278408127,cdi_youngster
FMT29,6.971997058799558,cdi_youngster
DA10123,6.9732859041084145,cdi_schubert
DA10062,6.961665710060132,cdi_schubert
DA10138,6.965714567102104,cdi_schubert
DA10024,6.96963978215728,cdi_schubert
FMT10,6.968229386410359,cdi_youngster
DA01501,6.974593895075525,cdi_schubert
GSVY1IH01.MID9.pool1-9,6.968239854406594,cdi_vincent_v3v5
GSVY1IH03.MID6.pool3-6,6.972017470158659,cdi_vincent_v3v5
DA10061,6.974217814003972,cdi_schubert
DA00850,6.967314425780112,cdi_schubert
DA10157,6.970391593923957,cdi_schubert
DA01168,6.97176228448294,cdi_schubert
DA01370,6.970589738641537,cdi_schubert
DA10119,6.972149098869181,cdi_schubert
DA00886,6.965000570654831,cdi_schubert
GSVY1IH03.MID3.pool3-3,6.9737024863249255,cdi_vincent_v3v5
DA10136,6.967802494685271,cdi_schubert
DA00962,6.964927874482536,cdi_schubert
DA01138,6.96597961061201,cdi_schubert
GSVY1IH01.MID4.pool1-4,6.964759653024743,cdi_vincent_v3v5
DA01193,6.970429592480326,cdi_schubert
FMT15B,6.958383315468159,cdi_youngster
FMT33,6.963205000739857,cdi_youngster
DA00812,6.972875684463154,cdi_schubert
FMT44,6.970380302555027,cdi_youngster
FMT1A,6.9625759687690625,cdi_youngster
DA10028,6.9668402432633645,cdi_schubert
DA10083,6.966898548606249,cdi_schubert
DA10039,6.968632877805663,cdi_schubert
DA10094,6.968970254945518,cdi_schubert
DA00458,6.965507201874188,cdi_schubert
GSVY1IH01.MID7.pool1-7,6.9690659357270714,cdi_vincent_v3v5
DA00815,6.969265745388999,cdi_schubert
DA10103,6.970220155466512,cdi_schubert
