,fold,average_acc,macro_prec,weighted_prec,macro_recall,weighted_recall,macro_f1,weighted_f1,auc,baseline_likelihood
0,1.0,0.7241379310344828,0.7644927536231885,0.7526236881559221,0.678921568627451,0.7241379310344828,0.6777777777777778,0.6988505747126437,0.678921568627451,0.5862068965517241
1,2.0,0.7241379310344828,0.7657894736842106,0.7796733212341197,0.7427884615384616,0.7241379310344828,0.721153846153846,0.7181697612732094,0.7427884615384615,0.5517241379310345
2,3.0,0.7142857142857143,0.8181818181818181,0.8181818181818181,0.7142857142857143,0.7142857142857143,0.6888888888888889,0.688888888888889,0.7142857142857143,0.5
3,4.0,0.6785714285714286,0.6625,0.6705357142857142,0.6390374331550802,0.6785714285714286,0.6415362731152204,0.6662263767526925,0.6390374331550802,0.6071428571428571
4,5.0,0.6428571428571429,0.6533333333333333,0.6504761904761905,0.5614973262032086,0.6428571428571429,0.523809523809524,0.5748299319727892,0.5614973262032086,0.6071428571428571
