,fold,average_acc,macro_prec,weighted_prec,macro_recall,weighted_recall,macro_f1,weighted_f1,auc,baseline_likelihood
0,1,0.41836734693877553,0.1456043956043956,0.23828212603722806,0.23222222222222222,0.41836734693877553,0.16268382352941174,0.28605192076830727,0.48555411964044687,0.45918367346938777
1,2,0.41237113402061853,0.10526315789473684,0.18231144872490504,0.23809523809523808,0.41237113402061853,0.145985401459854,0.2528406953119121,0.4902597402597403,0.4329896907216495
2,3,0.36082474226804123,0.09210526315789473,0.14053174172544763,0.23648648648648649,0.36082474226804123,0.13257575757575757,0.20228053733208373,0.48945536445536447,0.38144329896907214
3,4,0.36082474226804123,0.09114583333333333,0.13530927835051546,0.24305555555555555,0.36082474226804123,0.13257575757575757,0.19681349578256793,0.4947672143974961,0.3711340206185567
4,5,0.38144329896907214,0.17907801418439717,0.25605030342911456,0.25105574324324326,0.38144329896907214,0.15169029443838603,0.22849947722852418,0.5008483844421344,0.38144329896907214
5,mean,0.3867662528929098,0.12263933283495154,0.19049697965344214,0.24018304912054914,0.3867662528929098,0.14510220691583336,0.23329722528467906,0.4921769646390365,0.4052387965495477
