,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
F-027C2U,2172.5656873924777,84.73314698023239,-77.83209819996759,-290.9036732218507,-265.4902558070782,-88.72874678738509,-21.41881155948055,129.2958960203074,12.057862711912747,31.216693345696683,33.8557069477596,83.84686303999236,-26.17570038715541,-68.94523863812235,-84.47588638059779,19.561204788759294,10.485377126785876,80.98945146065057,58.93224019582862,0.4417092169755036,18.899092548715036,0.2748938405399815,-10.189630570219125,-17.98738952480341,-18.05637470497243,-24.530689285311997,-11.420832554988882,0.5910007175141407,2.9210437440764654,10.235815445364128
N17,-1526.043238342409,477.84648935738875,-27.16926891760822,51.521446608892525,-31.72158872030368,90.66283678226104,-81.92764477720316,-230.8739280142046,-237.7396266154037,-167.14619508249336,27.24206742536682,464.5113512854805,224.11191386107706,120.09312107796082,306.9813645148189,16.513039908311423,25.725289893885694,-91.81951366763637,73.53920980323146,-34.95965213379267,-14.81822476890069,27.722144124742222,-1.5028830829155853,14.665202972285575,-1.1968828809702394,-0.1578716233535789,-9.307765727311212,-14.693191691249185,5.253986717135742,-7.123087725641963
F-042-C1A,-1920.9559992111635,-373.3043942478764,-152.93794807315172,-4.023929354882109,235.58183393622494,43.787560753523486,-3.6407959163168955,-418.08056607016687,344.1378280176019,-10.693642298120208,0.7374786177394536,-90.13731153629624,-102.04851438530584,21.495922772730825,141.89472655524006,-73.13117816083007,-16.80744091531907,-131.52865752255465,-100.43142241948523,69.6838389285795,132.71172214329337,77.79569036877648,29.884119947029326,107.01481518726227,-4.802794064387692,21.95134064751179,-6.609853791741586,60.69729256669178,-25.286774528948204,-58.31148122010514
F-031C1U,4166.864281915014,-70.52982588271533,-71.89012866295153,-149.0501439625474,93.52504778750468,1.3784669086542223,1.0574085710237275,43.247640789891385,-67.45441904878645,-25.484978705335696,-125.83140643447177,-88.33590256068291,-32.721591644997304,-33.946425553447895,153.9031507123748,-295.79446535177647,44.475299702316875,-18.080920940745692,-71.98602473138499,34.77650295911207,-50.75029077530186,31.803180958815297,143.61445464007494,-34.32406160182936,5.5639020182406576,-7.905111145643717,16.71184270121152,1.1748863968590295,36.346694047696666,0.4229566913298142
N04,-1524.5826240175547,239.51310397515505,-63.92542431405244,125.18306182752877,117.81977619465061,52.947329437408285,-11.37203959203303,-92.3067076819687,-76.89569575511123,-91.84643648283982,-22.035723544440373,93.97277598198404,45.44414560259589,44.94605947244529,48.801809417637635,-10.030485456976121,-5.131269346914454,43.028874186674486,-36.10383784432304,23.29909069717413,10.219184826220241,-25.20329527360161,-3.010826341249533,-14.899995958486715,-8.818398801415599,-7.657064298778747,-13.09846556059961,5.608629450883027,19.38650151282645,24.01081130844577
F-039-C2U,-707.4801884181572,-381.97563763066074,1083.0171285837255,138.86554202614826,14.923427187665292,5.317077663383104,4.641114434920439,-40.16340453489524,-120.04141040213358,-34.363627470284705,-0.16917631219151727,-70.62600345350427,-30.889249854218026,-37.739585477812156,-68.85192285696914,-61.481869378973265,6.586225898616649,-12.381205679402736,66.33528888119704,9.025271151704342,11.59244791735957,-24.58420513787292,-22.59605851792356,53.12854784631145,-29.869180796485747,19.12060194478051,11.167341332539035,9.69103757623379,-12.006795879729925,-47.286921486170854
F-030C2U,1857.7736259197075,19.787789146727587,-91.08783841656998,341.8938591775059,-93.59347705091496,-52.46400748042237,38.25280031612953,66.99102708784466,-32.057677637309986,-156.523232156724,-249.17493204337026,-310.4906834830292,455.92866821791,-77.66367367895612,71.23963523926915,124.65376885869098,-61.13166884544772,-3.266829394922839,49.392080782037006,44.75449527296172,22.476762999683757,-48.907414189914256,124.89962744656293,17.501374650366568,-27.442853974845356,0.7106182979833277,-50.42730871145536,-2.1905354059898086,-35.03312486415687,-27.49547197431111
F-026C1A,300.364774629561,230.49888816184793,-67.37619993342369,121.25832537164379,135.7112638525508,-20.886940892046162,105.34913122612845,64.47338839508397,-48.15214562969525,-20.124599896423007,343.58353951607756,-104.99770833752764,-43.33843816152507,26.893266968458722,-24.375924706237832,39.391895500159805,15.412006185674583,11.89601412783091,-9.731939745255477,-62.283711634308744,50.526749228319105,-45.76429353443565,-28.562319502976916,-29.54901684696647,27.809002962343918,-0.31817865772237114,-6.378101823060133,78.10063403488108,21.087841327797108,-31.69600026973938
F-038-C1A,2216.3931382202527,-5.593609232024488,-79.78407585378014,61.75840287865838,2.1361734992114734,-29.865259991715455,34.22193641169147,47.654582186086465,-111.84545046167995,50.43310617099131,-26.99859141895702,66.77186793823606,5.366046431439866,-37.37009252949836,-139.09338477798238,16.959458240565745,-84.37718880396118,15.57817645614269,22.303113444223914,-58.740061962141844,6.454123831997281,58.618612385976526,-115.68489313534774,-35.23455956755282,-5.6477710928697435,8.175678763875492,7.3129257350805155,18.09074377290462,-34.74409669100728,-4.724120624036926
F-030C1A,1277.4555588634432,586.4449518583716,9.858404696645113,99.46481472692743,182.07987151144656,57.43764991895181,41.410976067063245,-49.032582306831756,-88.04966735929133,-148.74977128802806,-183.1521823101064,-103.02309109240406,250.8900971917314,433.51128588445215,-113.7259934282715,43.03722315278229,76.75828957473726,16.755556214239427,31.925798671528423,84.278749467972,50.702802229401186,-84.64824583919399,-2.242818800519683,14.606387578490262,-32.21260494673666,-30.650198818911825,9.679190956404796,-40.42132345006888,6.129885445049637,35.4881443981725
A15,-1420.4245069709787,-205.6930664041261,-133.46753139672026,150.836712082819,312.30961720519946,-196.8592363759289,-268.4718740745089,-9.09005865677272,36.143082044839595,-171.39755128191254,-13.311904875136923,-70.56726461617141,-98.08967249422463,-36.80559880191593,-97.25094659138247,34.48392239451236,-33.24555440841251,-8.358916881818086,10.940041008570871,-49.161568262093525,14.417319394897973,2.3814886202486685,-3.981920459521325,-14.558920922731433,-23.270420998523242,-0.133971934565341,-37.699133906303814,31.45452312329926,92.45730017032722,47.09206349014206
F-062-C2U,-1331.5367729625727,-1184.2400244211751,5351.898223483791,-61.37228034884767,-142.09817004699752,-82.37383042622163,22.328365884771372,304.6646544305403,-59.50909753060989,14.046641935287488,7.5873732636316555,19.657809526367767,18.116688818701128,26.086813483262034,34.672978691989876,-7.689999621772295,-51.986041807264954,-16.69068817621795,13.41624373324224,0.9237102473051816,-107.11321703543697,-45.97423166662527,1.625618655253191,-10.70301643871379,-8.70453359373296,8.08937189989617,8.329023772077658,16.320080176979992,0.9368350351576683,19.382067229626568
N13,-1111.1719909375042,6.149228996533653,-84.9178004583597,27.598628153328782,-17.98317447163131,213.58767325995566,157.46951012309415,-112.86672376051129,-36.84421724999214,-87.35548144203227,-30.750751993656287,-45.83179253709052,-98.69483504115291,-40.58884347892229,-96.65044591996872,33.393884658934105,-30.812478243981133,-14.4608227521575,-0.2281257016065241,-60.389202254061075,2.022817628722559,5.980829786952201,0.3863248952159846,-13.77190764697921,-8.14480215286634,-5.4663273994535775,-17.968026460661115,0.08042888656094004,26.241135553991086,2.3985857900939047
F-060-C1A,-796.2581969463231,-426.75217332278453,-189.827607914856,-178.32834700533178,54.565262533527445,-57.021798057013264,20.01225015266244,-4.485150370254944,-104.30345653445556,-65.02465061264066,-194.82997578843552,-171.21750482338572,-158.41864848045162,61.011280647139785,125.1047966297811,-212.98257512917448,57.09137044113997,42.54857114727592,-44.44414671121034,-44.7125525824642,-67.03761132554347,97.72560601951402,-11.287629803298092,-53.08522217738171,-13.480966011016099,-57.71696793835042,-25.17184463551341,-26.22542432302875,1.722460177448589,12.45156805832434
A06,-1467.0818268239302,26.815130727418598,-76.81415228288758,91.19911286936596,-49.188946012506435,141.3879715002186,-65.72742603906322,-272.4464403085468,-110.62772699990164,-48.217672796759864,-35.153412197883526,-41.51720303493006,-27.516027541772754,30.06557400053503,-61.39833471823221,16.09215771750109,-42.599776213995426,124.33062475732031,-30.936502603555482,84.71379672604654,-13.686542965717006,9.753761027107593,28.508760193664422,-24.1696667894931,4.213522087455438,0.021475373617262844,1.4648019040651152,16.883574750268092,-16.593129448052363,26.44341347660614
F-005C1A,2041.9256101987392,-113.85255191333026,-88.05479108733017,-236.9545622029727,62.50471014078968,39.18568819277061,9.876540047002809,-36.01461705071514,-91.36582533583189,-47.62303903508845,-81.75536356120519,-78.78418867935,1.848479147930832,-85.13547374936398,35.41012142121821,-77.47265478933907,-61.63597186509071,-29.075050987781175,57.74399108220622,28.478959915460003,31.191513859716146,-29.4404314594024,54.70247080467721,80.2635741357867,66.02407461498578,33.80091981239695,41.652303451295204,-37.67336381199416,21.186183164365666,-19.835064557828705
F063-C1U,32.17594445086423,-194.76572594093744,-126.0472383103273,236.82556652246154,-54.07965352997438,1.579433835968493,-12.175268575790154,-115.72704768581498,10.889373653801014,-12.176900122079571,-81.32261803386135,-60.32498096192838,-104.97341747380743,-44.18531574240098,7.8839375896269255,-146.7284301038531,-16.601577117339577,-78.12210439951173,-36.2718338278744,106.74382130942932,-55.76703093057409,8.189205007646082,-97.65537351769719,82.48473801730172,125.64113632834928,6.464904876321424,-62.2299160407473,29.902172278117384,6.501183762420335,29.458283676549705
A04,-1516.9222888117852,313.0506801329863,-42.85752504958954,4.626686215043495,-89.95366870006069,83.71443059468096,-84.38434460683456,-204.77251736563213,-194.92796831066872,-186.3119619209338,34.237977394182046,318.7696319812028,53.47455499362064,-42.262632173187264,198.47781891900308,7.50136893550838,4.444463421114199,-68.14637482030784,61.230816329378946,-57.0749395869367,4.012162071224222,24.95730948700114,-30.99386519729867,64.80928725986196,-11.483315743715707,10.773358429235754,-2.9073900505757337,1.0993970014551693,-27.88352371857613,-21.125106000730234
F-019C2U,-120.99711043214612,-232.81489588611473,-171.5159677258145,517.9584875976424,-464.588230084963,-150.66146430179288,56.43423884983387,192.79524872045252,-0.6430517909570181,46.66379456995735,-102.95720575904765,15.159875210209169,-92.39820800580537,-117.44975040224388,-62.137277093047345,5.590271409319898,85.07997898964078,10.249589793331895,96.15349262150187,46.90694533872184,0.4083235538956292,10.485836158135115,-77.13258228155328,-1.9644019584040413,-31.879906131442223,-58.17080474772041,9.453926262172013,-12.251108475442596,-34.22745772805414,-0.24856377772326926
N18,-1470.9279307628528,-121.9215587273772,-94.93835056063784,169.70815006927583,40.50806830602922,123.30111328372337,-85.89404626296428,-272.77181191296506,-117.7898111661081,-101.14240656091158,-43.85648804111816,-89.80603035426535,-96.68934037919036,-29.90279740625874,-101.28543053384948,11.787857529057552,-30.080165504735916,-19.11824036035446,0.1042434377442431,-55.9229543733635,5.802603102834632,-10.775810335003943,0.4160497192144831,-36.92073288100788,6.429651351314744,-5.430878038179203,8.700844140236585,-19.635095797664505,-36.604683435792786,-18.472125059301373
N02,-1489.3517466050896,-15.858551326198661,-99.91492424650289,37.9191157616647,39.971260661146744,47.28309683589642,-50.40763433139526,-117.15553460487145,-51.03311639637415,52.117224967801086,-18.026404604916074,-38.45593696791129,-6.0099212615417565,-8.399742224059436,-3.8444573306429253,29.232192431990477,-22.659449056894715,-0.2884726204519724,89.9426438486602,41.497076703077155,-76.97902703376297,149.86673784762746,21.760261578067148,-35.20066858233587,20.960649774967795,0.9034714055703127,5.824322404102216,1.1422433127654268,8.612956742226263,-17.880654946399584
F-021C1A,2195.72876423395,137.27798901049232,-77.18178552146203,-232.41943517632086,-299.68114640405156,-81.02525330643648,-33.95541815950887,129.31213809345513,39.27860065536172,-0.5367719548432407,26.78131015128533,75.15165670990771,-33.742472396568054,53.717341775049384,-8.936163688842505,-131.46672349026375,-31.070572764886208,-144.87531857414987,-17.631603149721446,209.57710982215403,-40.45705521082762,40.0767825893444,-171.19437241951414,-70.7407567048804,-33.7846268159354,16.38757962850693,-41.802055575379136,21.1101984275568,-10.614303449359182,13.158467062569605
F-028C1A,3270.121914518425,-107.33775376545667,-71.35105818956376,0.18513380231361792,278.2792522359214,42.79414540124747,44.53336276867569,-67.90746093061136,-157.94903771967026,42.264733714373165,93.99662472224696,14.494183054532995,-3.983735592748064,21.91757972112087,-84.64507987340899,110.53072306823354,-96.27256174376605,15.940633837837701,63.62588589856877,-52.19952580856563,51.309141832920226,-30.86852462521824,9.763291338342999,-27.861468914413443,-7.453429066335688,18.112222690604508,-14.94294005468437,5.580689907684681,-6.028724033477113,-4.561973859848127
F-003C2U,537.2650312001566,36.60479213620868,-111.98292998142863,-961.3005575738665,-788.5811490353893,-139.05733948434994,-135.6025019688023,203.31217014472944,148.92852334714158,-72.70437202932925,31.145643848536995,38.01410887322668,-16.145487546186814,-124.46369773937155,13.075002492375527,47.298500201346535,5.5048034757219435,-12.93883886981897,31.143338948846445,43.75819570537126,4.510393984974149,-56.900819471445416,180.24103903552728,-6.964614030456951,2.3179617673063344,17.70221307273089,-1.865456487381397,43.700586964092956,-9.654594206946284,10.323426633260816
F-009C1A,797.0481511232849,-109.94986256953734,-111.42648031992158,215.92621423209246,-51.248816856154676,-29.767913937139067,27.336965741980716,-10.167474032209013,-96.13914226780882,6.314168735304663,202.39861582233652,-55.04640990019499,-48.43411970381801,-38.96845711392254,-94.22006898928825,18.622646705710544,-9.792722527572213,20.306866218681787,-1.9291827957683252,-58.44798626044165,12.769614102166875,7.097532056274643,-7.928351245021925,-60.26538172096334,-23.455417805388645,-20.272001622488403,-6.207770546180714,-7.7040578269940445,-17.006392170924393,-11.625836142442902
F-027C1A,3512.5599808526154,-22.921245954220172,-70.23122654605032,-381.4822156564619,-43.13152623408111,-28.41076067270115,-25.23679676666462,61.0113970073448,-41.02958902900618,33.41845381398275,-12.862341566229956,64.62670594819114,-45.96632032985576,-53.52221513977256,-20.06634547025586,-9.287040037664562,-40.283948916365,-58.07964529786055,-46.33196515575745,81.43821378237531,-24.14241357054212,4.805360134491366,65.40508047532205,87.67245741988123,4.035676165534663,26.532143409369255,-8.12680268997913,7.7453518014537215,-5.740878748650096,-7.906012233964228
N10,-1540.1691874263818,263.4282452186049,18.9326103357403,-162.4784057002976,-241.5249957376247,70.00353417667176,-56.32278182441478,-108.43732739144447,-85.21750495010751,-88.64540123374938,7.093555780677402,164.9968422242449,-4.005728234267419,-19.920936152544275,63.43965476902716,12.027943692807938,-8.41966063218875,-58.22492076649099,23.47274427145597,-15.089230253670692,-15.079673757475767,18.27578426519504,-19.584808826346627,-26.78436474990454,2.9041970420588474,-7.258152434883899,-11.410393339044518,-16.568015474995775,-8.618024375881573,-6.066528525776655
F-035-C1A,1475.4399847714026,-57.19983865785764,-107.82659714598545,-155.3310617103195,-254.54588429793375,-52.68308507871657,-47.86427860140482,40.52418168987176,43.53053134146558,-81.98122160284235,117.26125136021973,-124.74464364456925,-19.383947811165005,-113.02580901277864,143.19987826377448,-246.0390485802485,-15.99515715062622,-99.44872077100857,-156.33465539905097,172.67799113600043,-76.22595846800128,22.811260637511314,105.96486174231391,-45.606375439951506,-19.20447255012313,40.96825059231711,19.90131594122427,5.83775035066464,19.455481990796592,6.45739944168628
F066-C2U,2451.145620416368,127.10707849706752,-110.0025207818518,923.609067419031,-418.7338787144588,-258.8675828622231,82.94957993374247,335.1881356503002,83.63684194837253,160.91258662294806,17.96531509501858,103.49222863525742,-113.81681153860725,-47.90809060311162,-59.489747843978385,8.81669737121371,189.32972866538657,1.751871667309838,-89.08810326887843,22.11781697364804,-69.62081044209131,32.54478055309513,-42.734134447066154,-56.41853357873622,-55.38271446326101,-55.878579093117104,23.78240987025309,41.714120616848525,30.695699934239403,-23.723251118673332
F-054-C1A,683.3874119040363,46.72057107149789,-84.55782467857503,-432.4623914681485,-210.69805138360317,-0.7148981224788175,-46.89794348860814,-12.240399189656719,16.27370543657236,-98.35716857953398,18.62393703858572,-32.336818594964996,26.760737442632774,169.32910134683218,-79.52551495042565,32.53175263250267,69.45400951198475,18.512506703203996,32.70218354265013,-14.059290308340353,10.659594305950705,-7.386361580427717,-47.94528514792027,42.18472711080049,40.74235278464521,-6.789956993519615,0.1437349276684964,76.87515761738025,-8.90887113607573,-31.31330104197021
