,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
DA10041,-1137.6362894580307,1946.681691889407,2270.6942392009487,289.3329568690239,-44.50753403186581,-217.58971696876714,-352.9607891814779,-231.9454317974838,-262.18225695155104,-95.84425111781279,-79.83416634790149,50.897919069758586,-15.817714441544418,114.231073126075,-186.80469437887325,53.94817887921719,110.65741321081737,166.47941567963008,133.15347058892138,64.6952788845005,223.96042100159357,-125.757170915353,36.01291835243004,-71.37693327636836,113.45505458691116,15.281256926525993,-0.4020869685808146,-28.50699841407895,-26.57634661313258,-32.37324954416264
DA10033,4390.058724546401,-340.9982397716378,60.57616356275714,356.361199175885,74.81302653210858,56.388808179051736,93.00622723974725,60.42199121548752,43.10238848304013,74.97266888533835,-49.432998510342905,67.35500783406947,-10.564403597770129,1.3789554851833392,-115.25766167159698,95.83072062159948,-81.55790433548859,22.962739480208725,-68.48608009703035,101.3062495544387,-65.79901564860097,65.55091875449787,-50.26695537945399,80.64045848916845,-19.143707251029625,87.32675483564857,6.176846407429306,-24.785852510477167,-30.445334191272366,14.042430158444505
DA10184,5279.428079371859,-339.8902253219879,79.8922126403842,432.99962568773566,123.90503299459749,-131.08472638079962,498.44766649122045,276.7567923319849,308.9239731913796,-119.52331324546694,-66.62761272603021,-114.15429013536323,70.03627316180966,33.55951049676645,-5.122498090336969,-124.1101522458636,20.172644861193856,89.38795683825252,18.62814137022983,-60.31118158887543,-2.7990853534599474,151.78563204505764,-125.19421643196465,68.14385638632078,80.45591774159149,-0.9638092783839558,39.7623727167714,-250.32364234338448,3.1652777722759593,-121.84329262268095
FMT20,-1634.6563182677073,-759.7628568457358,2.3714094135524575,-723.8952435401038,172.43742510204797,-493.39078702898104,698.5807385206888,99.70664664312294,-22.570627658335198,21.667702395214505,156.70288910311098,-15.409734240597825,-77.05634210754941,94.73150504564792,40.278476554898305,-29.680431759404257,-205.16122015203968,-187.96799755433628,-52.10705613215358,58.32474594628926,2.4593575468460545,-96.34817898422304,-61.75983096820442,-14.791844379545568,-90.33503055491818,78.2419754610811,75.80851759490268,79.83441669600138,-98.21374216672584,40.76068650707675
FMT41,6488.629289565358,74.89327360554802,-571.5393003960934,491.92292405026683,-917.3558236569344,-971.9196067359212,219.15923139932008,537.7081724301876,-278.7802717825429,-601.27248417747,96.16311836101526,-583.1189694947578,71.74952748461673,-343.74739611685493,52.46005560623388,-574.8083166076232,-329.54161455432126,-60.17631074584933,204.28280180623952,-75.02306972901668,59.38023896391814,-92.61542272030856,-98.7567450791987,494.2234929247931,197.89604067453766,136.514099193734,195.92258553982273,-524.4549706842907,-260.58244688487997,137.1376797141676
DA00578,-1341.617418836382,86.39078211368825,-182.50294598654492,-274.3801755977917,-1258.7847564316914,2213.8762077940096,540.6173104829196,-429.38298207722266,136.78618663298082,-753.6426607501087,-45.63983678347048,119.01219616623956,45.51750112294468,12.471078486380867,-104.68134283795098,-47.33046825035878,-72.90794448266259,-113.23916366851722,-59.08659371461589,11.583700948702141,56.656651739947094,13.516879063907632,-13.179728317065907,44.37247893992671,43.62899293322394,-40.05538068966138,-7.032948244377077,-0.2951992175230899,-36.33463512864676,-30.764658720963933
DA00381,-1429.490111070066,113.16833263928396,-99.8021939973119,-145.21472403925662,-610.0168736891559,135.18442721080888,-442.45109619212855,1262.9742257144808,-469.03297019274186,-176.37435309779897,308.2432604224561,-45.47905838345612,-283.3010598263048,347.95730879509574,-49.49405155962308,97.23164874163952,-282.8797696900976,95.63835504357738,-3.242096570455807,60.66957894986981,-45.46061132538314,-47.78706159420746,-25.134599013472393,56.61857676357318,-5.861709369422057,-50.33232949587977,13.537826749132535,12.699468951921629,-28.65575138905267,98.72500192861598
DA00721,898.6298001298381,58.608693792788124,-550.6184017223222,-346.44894471617914,-603.4235304015784,-203.5403825277472,-177.4434418105264,-134.64799412608147,-538.5520037465437,84.30267159958055,-504.68175733690924,424.34266544765046,867.2225780422524,280.7029354535991,147.42597855674376,135.62624455539793,-149.60838835327985,247.9885504148047,-137.76563559506852,23.60455916865547,-183.4516241314326,-262.219528439393,21.401402519715294,19.299958400392363,-45.685778296545315,83.60523931482508,-154.69328226034085,9.454822611715498,-43.26958091426071,102.07823464172365
DA10094,103.93539283225822,-125.95430664629616,-9.214285357452512,-269.599434476514,-304.8215044337601,30.69125675465982,-282.0813841396266,-231.7856002500388,-6.748387092372351,234.26173888450327,109.35109399276925,-25.434274685010074,-80.56137574747427,98.85584360496804,-248.7441083293476,142.32409530290568,-272.2099715980384,23.206133614221436,-180.38597677258034,-138.91869174438074,80.53760211246734,-19.034782132070003,-165.9226121314043,-49.39269973521466,-228.27284942789575,182.71347767396733,-240.68145282210799,-38.2320725301853,-15.799813732761882,-71.17944363480767
DA10121,656.2472307182509,-474.1136879352254,133.87077623969958,-215.78542481813213,-44.77190847707905,134.69964188698995,-481.9534058527187,-51.47261332333358,474.14197746059904,399.7296755466412,187.78661133520313,109.13729582521029,27.935962739621104,-150.13738860404317,23.835862281345204,167.7951837896634,253.85080334999313,-257.01319015369535,-284.25807415921474,189.5569919513293,-17.434785043922542,-224.2224679005791,-78.34997132883026,313.6053288061865,-50.540200252360854,181.1592725794423,0.6485584254854263,102.51722494428788,10.869831610273973,-69.02769656754862
GSVY1IH01.MID5.pool1-5,-1264.3665056334041,78.38802306892921,87.81055476781125,-517.0562961551722,-68.29471370798663,0.4060828735111439,-396.1502978492497,-113.64169369993567,-126.85579584460108,75.02018428288804,76.92284808803986,-223.1964388331042,77.77389083465069,53.298002787792996,190.9921798009623,-50.89138603442602,77.52884610368163,93.47055146746173,-156.27360763186002,217.6798890479537,-96.38651294399033,464.08485080142145,-64.34667779496553,678.5669148323692,118.45476152209073,297.6784372594825,110.4050289860926,183.1960849342533,229.23460938784032,-175.39927848558403
FMT22,-196.9776995185243,6284.139743538255,576.7111437920146,608.166669790116,-1602.9378750563644,-873.5759246124519,-402.6024740699518,650.2552387885629,2877.029894874684,-2061.4739509004476,157.4497627436861,282.04614596372403,-545.2215257427787,562.2554465580777,658.2172574964758,-1284.6749103288353,189.86194880513517,1666.8040853740947,-124.1835194633836,-121.5718459079463,-543.8896874906427,-292.9550034293294,-361.57069611132425,455.5319084049746,-929.046981887436,-805.1579751453543,-55.290706578897215,1324.7917346773368,-384.5618907623746,255.28136538273566
DA00491,-1219.8740443621928,-282.65604966001956,119.21077446136894,-537.3045546347353,29.81802432726467,-58.86980389922685,146.9763514344731,-158.12577207810597,-74.53554978587023,130.13473573657674,93.75814373029863,-152.15946432893588,-3.7280277138230042,66.80603273437025,50.29810381490946,-59.54109817431884,-242.52376687251848,-61.15865322308583,-114.9580717263215,96.54065752158357,15.436366946559707,72.21100480406785,35.54130122067085,52.88364519602755,-20.277196056711016,-4.245036063385447,73.76239209117225,73.83474400103478,69.46239208649831,25.19238150082145
DA01026,469.81033124037464,641.4564872083038,-858.9632327358121,-312.27169117602347,-1484.1100386623493,-909.9636567777418,-668.0764682159461,-40.843926201173026,941.0213077387592,-30.209501095836735,-513.919847266943,-17.07621706124128,359.0125411983245,-60.63923310024789,121.93468419045588,79.48478743759951,-137.08919489377277,495.8468905655762,73.83912128905135,-140.2676381837773,20.825270599645595,521.6644254418749,-136.68816334698295,-262.58321508963525,181.39149134852775,-198.78444663533762,13.13155062974815,-575.5645432374863,3.024652212023255,-104.99340071276885
DA00382,-677.3150060213745,-62.51645473671425,324.87121247181074,-397.33969039775604,-1.8095658106290813,139.51690493166515,-346.9286707216672,81.86478786950536,-208.9655058873598,40.54586449899927,-101.77561478866924,-74.32825127203377,81.47129645334755,-48.32234442438756,6.781663612830663,-17.38258636884671,-199.81342901032056,121.64914589179094,-82.6582838053436,168.30253162889403,-56.818996929409245,132.86211265657803,-33.86102146016228,315.211830447892,47.07655380217233,173.25116001298346,17.258622715236577,151.4064350643091,67.42825933792723,0.9958295415376952
FMT1A,6692.968126724743,-82.4499209122718,-466.8116573615067,353.5915454783776,24.984112402914544,-71.97826844867114,446.88005431197774,805.1111638701497,-917.0672056905569,-271.73023398431684,67.86886510599923,-598.7769275497526,-96.58046736386663,47.805173894115505,-185.1530297246861,223.1962335870495,163.47388376640782,95.63734619985144,-29.006011844139728,277.1674608314204,81.31628512049299,190.7589024602035,-218.31985481708088,-113.59952827593504,182.06704091621978,479.47582147941466,99.42954387769434,-244.9772089616899,-68.16787256553472,264.9464376178812
DA10112,724.9536200051369,-418.3791096834392,102.26432168128723,-164.8622200012151,-188.52322557574047,57.9523828957349,-452.1655825431903,-14.7736063916272,512.6572342882024,404.6766627789892,142.7091099942488,305.909783276544,-191.01674315266976,-352.2460277626995,15.891699801127237,174.9686402059621,-458.48347969131214,-176.564664239414,-295.54204509488926,96.14920319467193,206.57037203272705,-205.389795698682,-277.1883927445829,-19.277438189907812,5.46999514001643,3.157243782701596,121.43784491255808,-9.096817581641067,-40.28092695338635,-23.902600863969393
DA10123,3961.1876847112794,-143.48176840905867,-29.60835693621451,248.22797363982633,-63.640301525026096,-138.6851644922571,99.77242818544511,73.52621631745396,142.50016512254925,11.037088014277087,-15.124840081939746,181.0664535364866,-133.3964503871828,-219.82229702082208,242.7703858472339,-94.93876871071592,57.502599257430305,-36.58760824972018,57.068914452532546,35.997882536036975,112.01051855915748,185.09219406749597,-21.459367293304112,214.31855721597984,44.74519744445824,55.52892628007552,78.00079429976421,8.338993870244298,95.24712170210165,-117.79713272934998
DA10114,4390.161840740799,-228.57880710589131,70.40369887520522,335.3988642344009,64.74451923286222,4.013039248865247,56.77339394164196,47.21012955535455,17.701008300965942,25.420769627473305,-36.327021277148454,-40.76864824652263,28.71501758832653,11.243657530378442,33.67278815013835,-9.46459290015041,200.83947339551426,-31.10136429395157,31.289648239064284,53.74754842874588,72.37395576728369,106.30130537583364,38.75903917839773,1.6813802192107867,-53.542566303347286,-41.20942748942689,15.027158747093152,-51.421995060499896,38.37862394150544,-60.20113396165691
FMT30,4297.96850179706,594.48382057367,-683.5041765471717,68.49140520766171,-859.2694044236425,-928.9234191045642,127.42933296662595,-88.15759446107288,-65.28790282941733,-407.9776526820097,-235.07596622213987,-1703.042281632219,-176.65545957224023,420.1011157995878,-49.4007705675188,-1301.416107983693,-139.45961233864074,214.8412651027196,60.272903274792554,59.93567588804698,-83.06747529201346,-195.39524360364865,42.84346854737267,-146.33151415031526,447.8964141146226,406.05856807250444,-75.34478733844136,-191.76098765290402,216.8348315699685,-418.24341229442575
DA10070,5107.555770681233,-303.54394657134094,94.04524111973635,486.4878250254621,3.36845239282526,-4.832412462597048,167.16758096667206,113.31531116667206,72.39351771962568,64.91511831502868,-45.14419283173467,95.3245563064571,-232.03919100290767,-208.2035017826045,63.47161350962407,-7.264312094644559,-314.3923923243486,-140.82939767380364,-75.95407381808087,41.83406321704897,85.64086736969803,137.1377680197996,40.38363403528974,-66.6250455697859,-112.68813194378912,-70.42229189961081,152.53183021123786,-41.40067647477861,45.58616336287299,1.8727243580301147
DA10067,4940.6585760663365,-346.17513871248786,17.06196793333365,313.00871028252106,156.998589820066,-362.0048110901992,1068.6462337796818,163.67147793303747,128.38743040116148,48.69883522353951,-13.28117018833236,120.57678545936982,-49.842589245277914,-13.93553125536781,-37.79108519424535,54.2502015944251,45.336448898695956,101.99059509517758,203.12210221672606,73.02938803948535,115.05417481419093,-1.0730736726856287,1.6063656327490234,2.990485865796412,-14.918646856117473,-11.454891280958599,-17.63631301327215,-75.5409298086419,-52.979535134395846,25.949249132068683
DA10012,4236.809090712309,-273.1744690725619,34.71413663334513,334.45837430454515,119.4075060866525,76.90805600442171,46.80575146954814,38.33432462716745,154.38205522670546,177.99298459239589,203.4435654618005,22.210875975751666,92.0931623033471,96.19438161821827,-65.5450430467017,-47.971748290427655,152.9251205549048,-3.4482170548799327,19.077955858581568,59.87124386651387,-90.90525902306467,71.73615758756372,-44.424261554789496,55.560368257365205,3.08125976171514,83.31001805534554,50.2805114655988,-23.95452379268405,8.967798160134171,-52.75419280663595
GSVY1IH04.MID9.pool4-9,-1311.1875035648782,1366.5366680503596,1544.7610120771617,-50.69469330343516,-165.71828017771563,-104.70486140807077,-333.47405923042106,-202.90615241886542,-201.81593352023066,67.69708566018475,-150.76475370504824,30.05040580362483,-58.559506057446114,95.59133846107943,-175.26494377887516,-58.488997713146695,-140.49023300786686,-171.29500721054856,-282.783111673751,-223.5689165297346,-494.5721123201473,56.81377578737459,97.52953837332402,-26.437502319861572,51.15555045979898,19.514929784656594,27.81714885152885,6.414451282175598,-1.8197191723087018,-3.4174616054139717
FMT43,1258.4827199632916,5290.686945457589,939.3205730262499,190.2146014904168,534.0182110045499,-1475.7471456236913,-380.43597098447424,-165.7653795370904,-503.78834133217094,-1435.0786662655714,786.3532255148353,392.0848251046,1397.4474180537568,264.70473226504816,9.418349488677253,-194.39422236721126,472.9128650461451,394.37037023637674,1459.3851502796808,-521.0878619816648,119.62109290439413,-1020.2093671518937,-772.2872993219572,-45.06749922948218,-489.67010702923784,410.7830049632195,1322.4024648218895,63.89046027798682,-505.4123257212328,66.5239417290385
DA10016,4902.640908634114,-401.53224835348607,98.98760242780877,379.94550824512515,203.47190927525827,93.0395996069464,57.888359132985535,92.29574589699942,38.18739327802359,-1.1699189571290824,-39.660084677610556,-28.93024604417838,27.340396127588065,38.2744626815654,12.193934515262542,-3.0548396804685907,588.7745533512197,-186.07329051231508,52.95126839925138,-6.778544956349548,-121.82678112470253,12.220146261194227,153.29208214618117,-82.1116986602033,-90.96876450040254,-49.4187336120566,-91.27345827042984,-98.31280244505737,-107.90309420407927,83.30450447399612
DA00658,242.88416473766594,-370.51902928448084,191.93572153773815,-212.2042400329486,39.42254471216232,238.77266545653913,-222.11462282040162,-102.26132247173969,-25.66735290477859,148.97760902196137,93.2848497590467,10.247278443758722,-135.27693798479143,245.27330048352601,-11.147632950004056,80.19526670630987,-206.6450311800967,-162.27853476728927,-12.909414816683197,-116.6583156176662,46.23024750925059,111.42964024756958,-6.383273506839163,-45.30955394281626,-279.66117794619475,26.966709053214302,-197.96606262145548,0.15314826652669022,91.55550871378448,-14.392540058674662
FMT56,-1605.6575278839878,-661.7591487715289,-7.101689054174614,-609.7360470159097,-107.07564384320325,187.55853877963864,683.4303779515687,-235.9776082788389,22.319285774454276,-243.4492718447471,5.741219332995784,29.454615331172544,36.653910086403656,-67.81094057423924,-19.322541981608303,-111.8313825366574,-107.58262375745679,-33.58883717159849,-102.40747288157475,-38.21377971117652,50.758097580361444,58.578841278481896,-1.321399578907848,-34.47617829197911,7.455962181320872,-31.69657935783713,-38.60999790413434,24.27918406523184,-55.47782551563644,-67.29623382067666
DA00812,-1074.553888747613,-96.29279413799816,304.3648278707347,-462.7706392781098,-7.113904290190241,55.278535225833124,-202.4145499010063,-134.32797746923532,-136.86978148958377,52.8392419507892,-15.90044090914122,-121.41615279272432,-111.80061812333207,-54.65364026211093,-64.20654968955688,-51.04007828155871,-233.6786787566972,-22.763955041488575,-40.41737596278262,67.47204589792537,-2.710262789988949,-38.40319951176664,8.62540298739181,-27.496891077056603,-27.100375439528538,-4.866042082878057,13.660616335018428,59.856967285453855,22.998790288809886,72.53937589715844
GSVY1IH03.MID3.pool3-3,-1551.1668946471473,1755.0636614496814,2014.2965947388411,549.3422881639799,-74.41612885039942,-247.99578162038904,-330.38211193896126,-199.10024093464332,-266.15806952389045,4.7272309495592175,-203.63971150610934,131.10316666027597,-86.08743097612432,37.478821099733736,-288.9180256922619,-11.679918494690009,-81.522828911384,-150.00570052134745,-337.29187053648343,-308.45367162765575,-730.3477948771766,2.9037281571817117,135.4068240917732,-26.07507046417117,136.73601738980005,-6.444633002305235,119.14644649329497,-55.46077748947385,-36.18951847883992,-25.385468866696982
DA01291,26.65445402133555,-204.74617920370034,1037.8586454165177,-136.4379366031197,748.1956042396984,-1107.766286549489,2255.695816250123,354.0455950015763,433.0159878261413,-60.55206567579752,-160.01482070889176,37.34225821051159,316.2208599806541,46.548953655113195,204.526710410536,-18.59984275788775,581.2314548991934,262.68128819307134,58.795706088359765,22.664960103373204,-147.1142705535606,357.7611425513937,-111.70110553581165,547.1010510971846,289.4366568614916,191.06419658095132,54.69280304849895,-135.1858665335847,118.13620238566041,-240.189938156798
DA01129,-1579.9926457714462,103.62991516179116,-494.7972314474266,780.6829001666985,-1316.0225700679919,2674.217451057749,1840.2191675072222,-607.9158221066411,348.75432369084405,-1036.1682548729502,-158.0070234742898,134.9192942289362,280.70515646887867,-394.7604609353465,-169.9503970544063,-191.62660128026832,172.1750304495382,-47.11515477346581,-164.2972542290975,-94.00391596650779,179.9410506943253,42.05351466838785,-2.123727949857706,7.36569100270436,61.966340857965214,-43.83235146620331,-15.341719593200013,-51.470437078902116,-141.42844597825777,-112.92151828276373
DA01324,3509.075292830471,-117.40867392917139,-94.62163544480282,215.73388827779888,-54.8272612656386,-33.012708847594105,15.558129638291614,-35.251549336176566,-7.449844160815429,130.62777875399456,23.94517522376252,39.021400327762436,177.90413289130328,138.09625237749842,9.959012273338116,-80.33358986285397,253.58146807482547,-30.02774648416823,10.18377447297362,49.4947220156342,-129.03667317995604,70.61819120468002,38.30504851137947,138.30727554926563,-16.923190342900522,108.25361015663077,-39.933577254891695,10.257344624555909,14.173970517901992,-45.796225604860524
DA01333,-1441.3864076259154,-390.5391493156391,1147.2501359598677,-737.948902594025,1016.850739177617,-2158.0002830884905,5268.437149095973,654.7721774377102,702.3788400614501,259.3171491022389,-68.20397761671192,184.81345339982272,16.059952036261453,-32.4344550455749,123.1584478147598,35.62216305671794,222.86167906241496,-39.944747931862686,72.85704427249156,34.68953631886973,63.204147745114554,-83.69146150798493,81.60422328835867,-129.21054521615488,63.09782218693136,-168.24076313227738,-5.945156085382698,-75.88831826200638,-30.721982966825443,46.94223319617051
DA01134,-1315.5359530913274,1778.5257780759928,1595.0435066852024,25.8360018829853,111.61125111783021,-94.01740531713273,-394.06088345318426,-145.15404238321338,-142.75782494583092,-8.47910646267672,-255.04107518020777,33.597498771356065,264.5156339538979,129.64827517310084,-18.63482965762985,-35.56232866333308,254.30979119185628,57.55502091579333,232.2096629901753,194.78923466331025,193.70325780853548,-134.73236535197097,83.2694513501392,-44.205438708088145,-135.79782532953504,48.72322854529873,77.7729550007852,-121.5060624406746,-19.905935210165918,37.54569608091861
FMT62,-1440.0015205857944,1009.1157493006939,1843.764891351779,69.94720470259927,-333.9046557139996,168.57690609740914,-241.2531081756543,491.7311830463603,-765.7103886984598,278.85157585104304,243.72626193836626,-136.17927125735102,20.484517037228454,-457.28797728860127,-169.74232893040852,95.14434396444688,-31.71089257492806,-67.26268442915483,217.09845264802144,357.18562270444073,-269.9022080799254,-40.19807783534368,-25.986697095083162,175.22996372806696,105.70559757540364,-235.7505864418701,-248.4757126524707,-160.2324868162773,-60.543229957053605,15.689538072679259
DA10038,5594.89383949646,-509.9080969416356,163.33341493867198,508.6270794897945,290.9827732982034,160.56911819557996,143.83698132501638,142.20410432515712,52.33994263697308,30.46437386642769,-17.5621492700151,24.551116222034715,-51.94144073043428,16.07253379596744,-62.47579460514931,32.09906580081362,322.543149533533,-119.23080143949079,99.16663870923861,0.007563296743136251,-10.305296743348878,-32.82355156920223,129.12857288125298,-158.5797342262363,-131.3520889774802,-49.03899412925696,-30.192199160415182,-67.99110954319411,-50.48296737913673,51.65448417478443
DA00818,4004.576964885881,-119.09619601329821,-222.36612140265424,405.00003740307267,-178.56270391704896,-75.23342860227345,147.52860657432953,35.8365061193785,-267.12511850187076,169.68430475206597,118.4107457989418,151.47306630989394,73.52535895481792,138.71249081132103,-226.7019286804878,60.10506378643356,30.208172260404815,135.983638058014,85.18944977728343,130.0364824533166,-187.34368958779586,81.35065596307153,-38.67646254318894,331.59419739508,56.149920409326946,273.31571537588025,-31.973323588555225,25.221433541069644,-3.1091039977801467,-51.2113374319739
FMT49,266.4871178797217,4282.216634183282,-2889.99703913137,-952.044045727222,193.5752399875847,-730.1078057166841,-233.42057521084,-316.9892008445781,-405.18119121064024,11.200680665399242,74.04250673879369,444.80402240615433,33.631957979343824,-137.30963451809393,122.22817546855124,-807.5871703534923,-375.3013963542577,-182.29198807916177,61.453126818140774,781.1708505825147,50.673817024855445,488.0490359261103,-16.387883638892056,37.231628507134346,-789.4784613002093,156.83646761408127,619.706482416584,-288.73939301701546,307.4163418553131,191.18350187381995
FMT32,555.5004277264967,3192.068295958565,-3625.967115213933,-875.182260631883,-3493.344436232546,-2370.8382028820597,705.6715574493213,-2847.7215920403096,-4017.172203188621,1032.7737718022129,592.1386458022129,896.2471608757678,678.638839910126,1808.2266056053386,-601.5617836219526,1969.918790306514,456.5330131547082,1269.466883843599,-468.83898817810746,401.91974995087185,-171.51210013569772,1119.72444077922,490.5962080551506,343.91932787446234,-555.002065541694,-629.3074407028034,51.95737719043209,-51.922431890724766,-411.5572912184538,-158.62116476690255
GG349S001.MID13.1320,11384.354344757323,-1971.4590556439766,918.8694577915403,1351.311316591332,1269.8196186133043,868.3441383579416,223.15157170206254,726.7856840374502,188.11981349154763,-238.58347028516573,-587.2283951980154,217.34997686812972,35.54458947091629,89.81805879791095,-166.70908843532482,328.5789332814358,153.44188545543102,287.78887847056126,-66.056548647841,215.15095445601878,-121.00198124930603,341.46941078098524,2.9200640747490763,390.9056056355495,118.50192588231559,64.5321150887233,-182.9994973671326,144.98611370040408,-147.55089583162658,214.39208370746417
DA10169,6033.314584020588,-441.39615093013674,32.08869589856585,576.8812650824311,78.55055900294825,19.38976828849885,293.816814755851,72.33894963695505,-74.72824128872539,16.954418945250843,-105.14821077695179,70.43273416052156,-68.97677474305706,111.55887910381148,-296.09499328019336,166.0318867623503,-23.972896205707492,60.155471047497784,72.63373077226852,-9.977634824955334,-111.08902839041953,1.3567759828495594,8.371996881845808,-169.14770457661356,-64.55948468127269,-15.775990159675489,-46.162766362532764,-161.81754772544735,-101.36599692370615,65.16835368008066
