,A16,A18,F-057-C2U,F-018C1A,N14,F-023C2U,F-048-C1A,N08,F-058-C1A,F-037-C2U,F-036-C1A,F-050-C1A,N01,F-051-C2U,F-033C1A,A14,F-025C1A,F064-C1A,F-037-C1A,F-053-C1U,N05,F-027C2U,N17,F-042-C1A,F-031C1U,N04,F-039-C2U,F-030C2U,F-026C1A,F-038-C1A,F-030C1A,A15,F-062-C2U,N13,F-060-C1A,A06,F-005C1A,F063-C1U,A04,F-019C2U,N18,N02,F-021C1A,F-028C1A,F-003C2U,F-009C1A,F-027C1A,N10,F-035-C1A,F066-C2U,F-054-C1A,F-002C1A,F-042-C2U,F-021C2U,F-019C1A,F-043-C1A,F-029C1A,F-008C2U,F-024C1A,F-050-C2U,F-013C1U,A02,F-024C2U,F-022C1A,A07,F066-C1A,N09,N06,F-008C1A,N03,F-015C2U,N12,F-010C1A,F-044-C2U,F-017C2U,F-057-C1A,F-061-C2U,F-016C2U,F-058-C2U,F-047-C1A,F-012C1A,N20,F-006C1A,A10,F-029C2U,F-017C1A,F-022C2U,A08,F-034C1A,F-003C1A,F065-C1A,A13,A17,F-061-C1A,F-032C1A,F-039-C1A,F-045-C1A,F-011C1A,F-051-C1A,A01,A09,F-041-C2U,F-020C1A,F-002C2U,F-062-C1A,N16,A12,F-055-C1U,F-052-C1U,F-009C2U,F-004C1A,F-007C1A,F-056-C1A,F-004C2U,F-015C1A,F-007C2U,F-040-C1A,A03,F-016C1A,F-023C1A,A05,F-059-C1A,F-014C1A,N19,F-054-C2U,F-046-C1A,F-044-C1A,N11,F-028C2U,N07,F-020C2U,F-041-C1A,N15,A11,F-049-C1U,F-014C2U,F-025C2U,F-046-C2U,F-018C2U,A19,F-001C1A,F-001C2U
F-019C2U,0.057730848161516905,0.03902407471959792,0.04306364295566232,0.07120919423254209,0.06366442083249531,0.04941728574176837,0.042557294993411564,0.057574796268457476,0.05191760600642935,0.03418326465103719,0.05361738386242611,0.03376223816434123,0.06638355262201907,0.0361696589195355,0.04416645653234622,0.05356860450944097,0.03814184095517138,0.06951361264598233,0.029900052557406145,0.040664416830611984,0.061825951620611753,0.05641584677271379,0.06818032575944728,0.062030956774294994,0.08388075735837916,0.06248460796323209,0.044705408464745515,0.06051383779668033,0.04565493907749632,0.05374881629824904,0.06326754497307957,0.05677272015101093,0.10418388743302422,0.03938306635687404,0.03865764721262982,0.05925008541373575,0.056709191257347975,0.038853190914115536,0.060829368326229365,0.0,0.05780717452347337,0.04904007179706744,0.06352871730172036,0.07468062371356685,0.0562848003620522,0.038283649743170646,0.07379561778970146,0.059203169368055815,0.05469393226306604,0.06355531035818193,0.04726443145979481,0.12940101122626932,0.0400463560759588,0.038575781484420923,0.050018399395549265,0.038069296639065484,0.07656964963309976,0.05098962696984982,0.06903094674870275,0.06329413652718281,0.041732857691981096,0.055211398972113815,0.050564836114443644,0.056492243886166124,0.049014679825655334,0.0473379167569592,0.05872171823173537,0.05502172702143355,0.05160199886295572,0.03928830684824852,0.031370475176943455,0.04490699675038136,0.03591518648784961,0.04449143180238004,0.0836797521058942,0.04961155854861609,0.05973697431505416,0.0500232933498035,0.041449576326013926,0.04467349090187119,0.07610943156221073,0.05600637903449344,0.05463891688133814,0.0717615434122152,0.06526849194757181,0.09218047832637324,0.047280491030926186,0.05198022668042212,0.056995676469432176,0.07119294346990983,0.05012023467306874,0.038853053639091396,0.06455505963752822,0.05523106720512891,0.08307639043516461,0.05596662516400301,0.07137208329313673,0.11392189473249385,0.05663055688264452,0.0450075810771413,0.06476665075241593,0.047108346038089124,0.04824238601644898,0.07324423878900414,0.06540049008829077,0.05281992390336805,0.07561359073028896,0.09098778259106358,0.06404579101760725,0.04176878585994671,0.09332727110336446,0.04879918175589309,0.04419432656012856,0.04943340447879889,0.0726231836497064,0.06984987566285474,0.05495979999438817,0.05171857124171938,0.07235696950618765,0.08522783232454513,0.07669203505834253,0.06949788181379743,0.05589985378249944,0.046087162528420544,0.04212405519940144,0.04413296425752183,0.060848457381107945,0.05176203235563653,0.06728269364451979,0.06942594710856219,0.11114851758411687,0.028271547798360573,0.06352335842449852,0.05577086761008159,0.06178305560106213,0.07575490225884675,0.053468908670077725,0.07376538389121466,0.08534914658544386,0.07323932094237932,0.10607949174120909,0.07558113706925947
N18,0.04253794737149424,0.039382416296598576,0.040541247147591664,0.06913887484888982,0.022625381897920183,0.062351430900595216,0.04949169440023347,0.04301491496934173,0.03948502291897869,0.04495247062240968,0.0659157133394156,0.04778562232760584,0.05398445450425899,0.053473773060137834,0.05443315863168757,0.0495837309594323,0.04409199276156748,0.06945379222407415,0.049457508269573895,0.05148124938848914,0.0457210637446675,0.0686575365014681,0.05734540714872899,0.05704224242656286,0.09455925463959557,0.0518187647245265,0.03473106252309547,0.07569206038850342,0.052745326301427545,0.0659630482537092,0.06909641695124322,0.014398535613888057,0.08304219514257678,0.047534757346450844,0.04590229239392685,0.04206701321710378,0.06688087210390534,0.039948113086470956,0.049831600899141834,0.05780717452347337,0.0,0.044804583574834925,0.07676613423108786,0.07478018897931102,0.062062221156815756,0.04515945599312162,0.08229640255704034,0.048751983105543156,0.06543999236505932,0.0867485989143315,0.054674025983231296,0.12391380715355882,0.03904046024199796,0.048208274340165044,0.06316791006713864,0.04789211172458614,0.08034893734953663,0.03583339979474814,0.07352970654713695,0.07687967176272525,0.06126701248901229,0.021127715089796918,0.08524911367949119,0.06072362492405923,0.04021605084186266,0.042892258189594495,0.05273797153154216,0.04605411684419016,0.053234111184186125,0.039205008342448035,0.0458009526045408,0.04388436687890291,0.03808220915382811,0.05674880634541801,0.08679276023633051,0.057428846822953905,0.05341543012647428,0.06806254727807687,0.04678426941551357,0.05737615016487485,0.08166870165443907,0.022836992762934855,0.04412033205628211,0.07350627658741629,0.06564910834727317,0.10298525519636524,0.05707936934137636,0.03758089872342573,0.0737140422967891,0.09964030166168553,0.032316461711837864,0.03908800932319326,0.05704292420742828,0.05033807846839121,0.09244123388194508,0.03558018144643076,0.08063185638247901,0.11578841726923349,0.04336686363763121,0.05472829788071183,0.056847218806792,0.04916349463969165,0.056674022439633556,0.0704268448104448,0.059491758695041336,0.04490700543033052,0.04351991466059187,0.07437922151130773,0.08667139782823105,0.04058971418294743,0.09361151394324252,0.0431043449856736,0.056428093531594004,0.05570680641930994,0.0702161806015573,0.09397169921713061,0.057922737595251454,0.04086284810898668,0.07045574623107898,0.08204160078646362,0.039722192181751964,0.07305048523709066,0.06232719719566603,0.04649514676183663,0.04412387730988025,0.05703677780817425,0.07328255612303368,0.05158793533184612,0.0645545346678314,0.052134326387644155,0.11110782298724835,0.03902544291437329,0.05549836156399259,0.0212281988413037,0.060833431618951224,0.08130789446352615,0.060318949172154405,0.08884938187740957,0.09213242051465158,0.06668118146390474,0.10620711935428882,0.10342690008492317
N02,0.03884850541151016,0.02120001950764912,0.033804086716783324,0.07259419419015442,0.042315469506714734,0.05219515553631889,0.040950465044308,0.036572557974089294,0.039733470250228275,0.04555889675551259,0.060546329601481964,0.04463767450279252,0.04316189384227622,0.045484955738462146,0.05183422845179816,0.03777144421118096,0.041178871972263546,0.06569532232735721,0.04083318289958654,0.039711886822552854,0.039023059991882984,0.0631899873736073,0.04766650038663841,0.05000373629371289,0.09520527226662033,0.03859238239893259,0.03881328009374083,0.06536442898105235,0.046433543297214074,0.060046257760902125,0.0669951207638861,0.040544806306418206,0.09920035227799538,0.044604285696804385,0.04139889688938687,0.035523992542168537,0.06810523639638484,0.03603437050360448,0.04265116479476944,0.04904007179706744,0.044804583574834925,0.0,0.0686363296135769,0.08018577635963155,0.06325856471839499,0.0417278002028914,0.0840509456328216,0.04078942356390471,0.060209410137890454,0.07648069824305283,0.05230961140533007,0.10982139614971106,0.0391588976068733,0.04176023106542468,0.05727432122148595,0.05067115288181078,0.07939655554305233,0.03843917318831175,0.06933957294031343,0.07085257772109825,0.04699070304295914,0.045366089279353185,0.07582859240117328,0.05289257312314103,0.035408010241205046,0.0341048740045544,0.04347305675038091,0.04031319562529049,0.048701585838620394,0.03712151890573929,0.038473872352873265,0.03919318172994388,0.040722730844266315,0.055472348482320306,0.09090565883863942,0.059111036493156396,0.05017434652894592,0.05851437178273203,0.044409913066638496,0.04141415765625312,0.07662360974951206,0.04191829080492977,0.042240358661576646,0.05319616642008205,0.0639910363132324,0.1053764299892542,0.044685367926355676,0.03449144380685592,0.06416483027057343,0.08948900078440422,0.040424950411139464,0.037051174988044805,0.031408807244383004,0.03744323514185403,0.09312498096333031,0.0521269257771793,0.08177754796119213,0.11788850169670656,0.04965182008065723,0.03402527212862218,0.04560820686776569,0.047808884324174544,0.06034302172139596,0.05910024075281144,0.04966829334183794,0.03392459438170026,0.05828933934921181,0.09989544132282314,0.07699876459221675,0.03575816614064492,0.09344554403690396,0.030131808379369445,0.04738438220214964,0.05691520234645825,0.061553441799133995,0.08316111215063211,0.05436334965116514,0.03523698524808297,0.061182141734615315,0.08275536107152882,0.05773308688411986,0.07468661447134685,0.05774364120428968,0.026318567152624733,0.04212078470902082,0.04690753318728328,0.06503631748678369,0.026478792399499993,0.06297784144050768,0.04654068341949077,0.10485931462741123,0.030691625013818457,0.047476860278689574,0.04414473458996575,0.05504096923170335,0.08349765694051736,0.058498270365287396,0.08040345680363756,0.0950456435664844,0.05382216023476627,0.09948018522458911,0.0899506100786138
F-021C1A,0.06476669744574491,0.06665184702629207,0.06336846158903774,0.038875706937985754,0.07889938379720902,0.06637990404910273,0.058989380256905824,0.06591269914155977,0.06807288270835192,0.05416255210584184,0.027013705581721868,0.05935258480524379,0.06673217063973419,0.03823050992130865,0.05399850469290652,0.06475717186642621,0.05043489683365048,0.03573741795783078,0.059002695338686136,0.061627878555710315,0.06932666324426706,0.01999569231382737,0.07770180841320258,0.07928182818401171,0.057078681593998364,0.0733985501423816,0.06487595000083438,0.04216488777224127,0.06228780090095879,0.02453926239005542,0.05389982018849122,0.07523472272186897,0.12630095455065046,0.04238300660569913,0.06419631812781833,0.06666074746518241,0.032504031306775254,0.05499028326472445,0.06982771062676191,0.06352871730172036,0.07676613423108786,0.0686363296135769,0.0,0.044514042083203545,0.056284970586004096,0.04637203833670483,0.037145215136460394,0.06304346662418842,0.031681572390741986,0.044232191526935465,0.04234116728182503,0.13867372059818237,0.06364019112870889,0.05317798059436727,0.07551994699433681,0.050358275314250536,0.04414587339651228,0.0648337527309558,0.08244342815149511,0.09595176323340336,0.07100778802389578,0.07939671515956814,0.053334231539031655,0.04194254826240278,0.06102966649099472,0.06393720974997673,0.0631851154149157,0.06518586068109074,0.0810833757252596,0.043011766630264923,0.042035659880271845,0.040145528038326064,0.05067945049868481,0.0783789336075149,0.057103190517038924,0.035356070523966276,0.05883071768928066,0.07893547432166587,0.06076670549878664,0.07208574313893673,0.09489632718260989,0.06676104227145235,0.0738661623280996,0.09417937002546464,0.024030360098616615,0.06971110662352123,0.05671862713294534,0.06486110625783188,0.09226356697622189,0.04483294933689421,0.068137540004955,0.04466732504978496,0.0796952514238848,0.06882380256583326,0.06084000040664592,0.0636151024693031,0.045706736886060396,0.08213668210357526,0.05742660310988019,0.06917635855481284,0.0695730901992848,0.0671645462234157,0.049054347654409754,0.08560251296247232,0.06840024577392052,0.06202295980173507,0.08725291827862802,0.06983056637160519,0.04392787152201428,0.06333407713259252,0.06304298841342158,0.06564253811640577,0.06333019240427738,0.04474826286914242,0.08096455763636343,0.11310571445221375,0.0854055795778816,0.06280178171227799,0.08769233270247936,0.046603559060057455,0.09058349897948324,0.03972023532916748,0.06535975041723291,0.07290910746345744,0.04164296350088074,0.07134970305775354,0.03078929183549281,0.07292722648752234,0.035377222808225896,0.08035290933307228,0.11230831568131094,0.053758538320295285,0.0673412035223144,0.07324431707659756,0.08413271387191275,0.0393437689620824,0.0512616017094521,0.051118418796992436,0.0617993833364911,0.07851443308516745,0.1049950714306355,0.04896257069551541
F-028C1A,0.0755996828829174,0.07425688252371096,0.07100445702329314,0.02633023190556533,0.08140944222452651,0.08919946469562758,0.07801342037794419,0.08022219024377171,0.0704667365165699,0.05987476691462367,0.03016209295884204,0.06660581441903352,0.08972940320272361,0.055736019980899325,0.059050388078501714,0.08277376487385425,0.05821204335818188,0.030252043795606646,0.07416517230499783,0.07216367406274969,0.08144955624674474,0.03674283730131341,0.09141643949119538,0.08729254702586549,0.03491028996610434,0.08405635665570779,0.06916107204981943,0.04900832741850072,0.06441742101821771,0.031159223918257414,0.057731135431095426,0.0732227198037635,0.12824394486379498,0.05036166632988859,0.07340017725831216,0.07735790812608676,0.03596305361063078,0.0686448813581429,0.0851622183851054,0.07468062371356685,0.07478018897931102,0.08018577635963155,0.044514042083203545,0.0,0.06956954973181086,0.04713668168874088,0.022497048180085476,0.08466488869869665,0.05070328943192752,0.05077076682901384,0.061278502727855594,0.145873976147788,0.06897437406295819,0.07413820024885923,0.08033506336865709,0.056771302487194863,0.03942075903667526,0.0753591854546663,0.09969311922671921,0.10188692126003178,0.08111473041979075,0.08042127711242301,0.06872225368552769,0.0511217826519784,0.0745263384649354,0.07047322322073984,0.0865033635168556,0.08073377019378296,0.07852838043240758,0.04874496610259115,0.055375679545065976,0.050093661554134666,0.04824592946222405,0.07764279464588604,0.0235003568953341,0.03170638163231036,0.07982869412260794,0.08279675728682369,0.07358425880182572,0.08348136253079187,0.10463294664945134,0.08093827114278876,0.07256586738725913,0.10754104818992141,0.030605765813038015,0.04039663385597772,0.06290023226535918,0.07325344884414367,0.09502881689544239,0.038654980819310444,0.07461696805297377,0.051223179818283504,0.09234818415947696,0.07079659359322275,0.02733325144236236,0.061201641354882805,0.021160648017926265,0.05358941619910854,0.06417871513927421,0.08724495677052362,0.09146859392045009,0.07298795162459101,0.051006729934841656,0.1004473499445651,0.0896425337354077,0.07862671397807103,0.09872018908016461,0.05352210620924024,0.034033755607786854,0.06788736556287173,0.03384211811294666,0.07204838571361828,0.06951917317172243,0.049139355656265565,0.09612671476084213,0.11617226928563776,0.0860874540827722,0.07516299680057519,0.09636775639465019,0.023956711624915215,0.09655551480458557,0.020910483329261587,0.06866211514495686,0.08028721400875932,0.048962684435518794,0.08459215912000914,0.028079815166866837,0.08436026182874073,0.039302654636529114,0.08767694866536986,0.1344959602759247,0.06329048563133169,0.09013857912225157,0.08062032537621197,0.09366858775238489,0.01766665793532478,0.058255506893293105,0.03162771396267996,0.03283234979862137,0.10045252045923464,0.1278070706240943,0.05307983707524476
F-003C2U,0.057405228198199036,0.05740416691750495,0.05260161751141917,0.06664098358150451,0.06687149870764178,0.06110782098904816,0.04643077662332449,0.058449926129026414,0.05313101871293315,0.03182308494748727,0.06026543387554045,0.043773728620384575,0.05461890493875504,0.04044043291628233,0.05286552213296094,0.05770601320815077,0.03557041082634644,0.06871751648530493,0.05607478444854753,0.05037383438636023,0.06410473362282466,0.04807249554900974,0.07230743143717591,0.06814143046895552,0.07996049508026223,0.06809810650666435,0.054152827144085786,0.06170317042288637,0.05356733131898469,0.061263619891034696,0.061025790140436284,0.060850201683344866,0.11203951813577993,0.04200028583946562,0.05083715573754823,0.05914346966687891,0.04796474716693188,0.05234806549973776,0.06400143911782243,0.0562848003620522,0.062062221156815756,0.06325856471839499,0.056284970586004096,0.06956954973181086,0.0,0.04295203379372409,0.0631857769072467,0.0574229595798691,0.04438196751243331,0.08377576454758728,0.032746313048824915,0.13332360891416803,0.047261145158196634,0.03655780671691394,0.06664382538692432,0.03528253143272649,0.06900811714730021,0.05343341543868016,0.046978923516359815,0.08381086466971081,0.0662028230887805,0.06580030819256771,0.07000370507659745,0.05753431406621103,0.05306491739818986,0.05777546376564059,0.04864123369820079,0.05847582306422308,0.06359009006124196,0.037613797833065274,0.039461250337127496,0.04281676486140886,0.034112603464685844,0.061247295298546535,0.08075666720328425,0.051243922679942565,0.03959622674034604,0.0703956487311047,0.05238828779229024,0.0671908906957605,0.08584970682836753,0.057960101988833744,0.06187944836817307,0.09028123651594457,0.05716886068859136,0.09039409863956481,0.05326387852547846,0.05491578502034726,0.08506717153704071,0.08217769885359584,0.06180216969775943,0.03628675231514901,0.07700086186843884,0.06399576552665544,0.08073717922999646,0.05350465431526054,0.06695852574842166,0.10112039399887539,0.05671065084570705,0.05976072132905287,0.05122511000006011,0.04982317557380516,0.04275724343260075,0.07441188393043398,0.056305620798336606,0.05454627421701378,0.08115033820149783,0.0907115765949407,0.06773996595561042,0.0533133801763466,0.08126158894597339,0.05900925912643777,0.06316681475905403,0.043150365245897875,0.0721322603820628,0.10745642897832208,0.07331056652036007,0.05501474647436963,0.07719095810597378,0.07835263649279871,0.07944603785996271,0.05639968213422297,0.04922314722489942,0.06442470472103123,0.035996273496853554,0.06821186528035617,0.07053354376996498,0.06762830363596403,0.06315358995575593,0.07209837532068314,0.0788091514631027,0.04903490904110189,0.046508130581507025,0.06047767015177207,0.076445615233573,0.061503392140081735,0.03186924731410721,0.08627893900629961,0.08975629374606947,0.06758671673901402,0.07037622859216529,0.06891116864065165
F-009C1A,0.04582604029589433,0.03604388582084816,0.038533134842628165,0.04513232630918302,0.050777302499704816,0.05565320791465521,0.044900006032743786,0.04938647937610257,0.040773596419390795,0.03168426305479488,0.03640624056897267,0.038472866838012536,0.059410820014267,0.024319108670521443,0.028203069730228077,0.05182140898894488,0.028552047865863236,0.041908564623118025,0.037659883833529514,0.031783648954843265,0.049998918944109745,0.03897193266926664,0.06181041085179353,0.058247245448591146,0.06929398159843443,0.05330654761689673,0.037139431634790734,0.043176351455317126,0.02799370755899169,0.032744222775728714,0.0435701513622212,0.04424545247457787,0.10369736031651097,0.024021701948551317,0.04487944574982028,0.04687865412736773,0.04207008547625504,0.034924929577014464,0.054670754339881576,0.038283649743170646,0.04515945599312162,0.0417278002028914,0.04637203833670483,0.04713668168874088,0.04295203379372409,0.0,0.05807747456547868,0.053978536477347655,0.03472687167961097,0.053843828727382234,0.030685842382749264,0.11843805214744556,0.03871944537853528,0.045041255024573235,0.04895869818232266,0.024658084024684907,0.056102026068116186,0.04481036040899504,0.07294216884416482,0.07405289774510504,0.03928691336953296,0.049678082178137836,0.053777933574995676,0.029412571209379228,0.04345650141524794,0.03421151695604643,0.053956326830755685,0.05031557644574391,0.049660650343535874,0.017278171175999682,0.02019310530521107,0.022168897029727866,0.01896459815089658,0.050251247508389545,0.06080631200121444,0.03178962433329882,0.04754052112688551,0.04637889905996367,0.04497401438156216,0.042843422814818025,0.07531798367113007,0.051001866281996634,0.04196316296474844,0.07103866801482263,0.04040641437145299,0.07584789840470263,0.029138237248428168,0.04213301085847044,0.05941118815494081,0.06855306408503847,0.04249937883773303,0.019523772594888043,0.05528764688335578,0.03600279384844515,0.06415179869618899,0.03498593931298132,0.056732733065950704,0.09067473218845654,0.0343632740105834,0.049363314700600555,0.06083035626154148,0.04407605760044485,0.030797963400647742,0.06829032481218326,0.06047539702537807,0.04794902535773414,0.068889043995849,0.07209722419123006,0.053859261684440024,0.03442527289170441,0.07313756425991695,0.03512799265561384,0.035788292578328364,0.034112526934011435,0.06838017020223623,0.08270085011781372,0.057051932321486136,0.04377711109984437,0.06706178307007213,0.058612473806992124,0.06704964632453843,0.04855923750411717,0.03466708894434513,0.04223500404845394,0.01810728611047646,0.046545982255042084,0.038783536655945014,0.0480384846930333,0.036457512174316364,0.05748541441198252,0.10738870523285486,0.024856509817416255,0.059971969420801005,0.049663665074229105,0.0639143001153969,0.05441914614099058,0.030711757553680087,0.058401658350426953,0.0672966890653523,0.07042256827497162,0.10334926713692359,0.0712291983999599
F-027C1A,0.08005922989978136,0.07900756633547121,0.07381066556037197,0.0356875555048172,0.08802167958315237,0.08055353372957136,0.07249890995377603,0.08136299259727059,0.07551278843612293,0.05631141488611624,0.03723951637436249,0.06368306830265646,0.08521804754203961,0.05189583245483856,0.06602828560000244,0.07970302789546933,0.059984924264348566,0.0412383903174909,0.07457376803099514,0.07483334954993935,0.08750769828118163,0.03371142902965597,0.09363509532853677,0.08439742043589653,0.02796714102074752,0.09012706196284252,0.07553879718679551,0.05622902100762663,0.07670275318946514,0.03857188728316381,0.06584326445932571,0.08130642730762903,0.12855090612096687,0.05198823998831287,0.07116383666282779,0.08267855657197287,0.031070270159063294,0.06835306958473482,0.08468846323791555,0.07379561778970146,0.08229640255704034,0.0840509456328216,0.037145215136460394,0.022497048180085476,0.0631857769072467,0.05807747456547868,0.0,0.08005021722910656,0.04367493685474052,0.05787570099905203,0.056464693081973105,0.15144302859634423,0.06790428800374307,0.06710796940306346,0.09007419128492684,0.05498076944117751,0.042217666709661844,0.07576966096867979,0.09438073883671065,0.10767338103195906,0.08718440947892198,0.086117751642071,0.06347649306477564,0.0586809128392313,0.07413362597202239,0.07844100881888295,0.08312365075140096,0.08040502253984615,0.08243223277085968,0.0520987498373264,0.056900634653314325,0.05425833229544032,0.05342228105920397,0.07971077174628666,0.024900212558322525,0.03882663263628036,0.07560939799686976,0.09063271006140974,0.06907321039988953,0.09101634922283858,0.10447965653717035,0.07863840788532948,0.08179287875291155,0.1101030689512365,0.033129483681316296,0.038281399444183024,0.07046896503077918,0.0777575129956289,0.10679470237442922,0.03150320755271024,0.08010229888147859,0.053707586832944125,0.09880491771770698,0.08752241578561105,0.03195184524033897,0.06909385243016279,0.016368330114044365,0.05220731362012516,0.06974635073182092,0.08397364072612132,0.08583930481453132,0.07039432546995786,0.052380022162438596,0.09554467119158186,0.0809031717243741,0.07691968470535031,0.10031041829270446,0.06232014123357287,0.033714357632753794,0.07023972873343051,0.030905045669479717,0.08233157336183451,0.08427075506895619,0.045659029990305196,0.09378939073116231,0.12605803751305128,0.09228486280332658,0.07758364497322276,0.09615711703342052,0.022229586063239815,0.10115009895654162,0.030705814122056484,0.06766772002951528,0.0853721507041568,0.04998940928461556,0.08957216412223797,0.03955052380053995,0.08890316555688202,0.05514515794147603,0.09402532743596552,0.12353487269953124,0.06945552062092461,0.08473067967181726,0.0802648646281018,0.09314306002144476,0.013173800856493808,0.057576261472726445,0.032559433192904025,0.033382263892954754,0.09480336578775282,0.12065965794011826,0.046641265722268115
N10,0.016430561644682255,0.04190171801506495,0.0366285244576321,0.07401963132383943,0.04818113401977708,0.04329255969072902,0.037524902681280316,0.010581903030789425,0.03711635517415638,0.04545261640713189,0.07251374546097802,0.04797299920748774,0.01504867970024864,0.05042540895115223,0.06247521943574339,0.014391665474479082,0.04310932017177667,0.07374584374540899,0.048912462794169456,0.038037411997409634,0.01768899904791761,0.061469080337264045,0.022152706972736136,0.051131729351116734,0.09857358247781242,0.019844623850769964,0.0489667251533886,0.07657587915000284,0.048992205891625805,0.06938815402297727,0.055407503109216404,0.049733881744657094,0.09903723639939847,0.04799256998999911,0.04133293323972588,0.020348099707671263,0.07060286829322143,0.04701329040440854,0.014843424087032294,0.059203169368055815,0.048751983105543156,0.04078942356390471,0.06304346662418842,0.08466488869869665,0.0574229595798691,0.053978536477347655,0.08005021722910656,0.0,0.0603712424334542,0.08606229433486601,0.04387906020594054,0.10011344366653786,0.04457403576359947,0.03705994590460143,0.06396767024528062,0.0495099188206858,0.07315822644162519,0.03836554598164714,0.061907341773532264,0.07387923405691946,0.06171125975528417,0.05225751737345937,0.08622186963020077,0.059935532585245754,0.015212263045243422,0.039604369874498196,0.01604948922098513,0.01595951351049478,0.051029660600274696,0.043497300831614606,0.04648190768842612,0.04141027607998921,0.046081675480808236,0.0625930650866913,0.0963572408131199,0.06374643335929481,0.04175095405792179,0.06831991362284848,0.04369863735241614,0.04396595515773607,0.0812289428206917,0.036704716375407814,0.04336579944894739,0.06871679404763092,0.05859209565401172,0.10844709734141748,0.0512694752362634,0.018346092631407997,0.07571466823178903,0.10015308182863635,0.03811304157076007,0.04316011532619872,0.05474364627449035,0.038013845501350466,0.09877329106610669,0.057570554072341414,0.08292216535009182,0.12178561443321825,0.05460647936416235,0.04425091022918452,0.026311465572062563,0.03997600651202263,0.06398606991591729,0.054500556947629133,0.03831982439974602,0.015326433099779673,0.06279672802685167,0.10352389493997093,0.08715187641534138,0.04254163269173555,0.09971647173023715,0.04009912511856808,0.053908328985130996,0.05551458210618222,0.0362394412061273,0.0932950024199569,0.062125676922609514,0.013525133805248906,0.04322293777487776,0.08192522552541719,0.061567746623805715,0.0782443178364306,0.06353632900658372,0.04685110396999523,0.04517243835312179,0.04662570716631433,0.0718807699315876,0.04700731536199587,0.05690501805541914,0.028473661627271253,0.08257773447976095,0.04209667583643615,0.023330194917093684,0.04889736594705956,0.05594341776017307,0.08234458250284359,0.05553923980989479,0.09307309102554073,0.09960367196194198,0.034332364864825965,0.07400900196493086,0.08134482792797754
F-035-C1A,0.060298534956118977,0.05624727607907371,0.05283975190901507,0.050439516912364084,0.07062977696305199,0.0630204002351777,0.05434962460544919,0.06248189507779117,0.06038621695122122,0.04223005727038776,0.03563133492975659,0.04467513785214208,0.06741814336995153,0.02905740152098307,0.044313262249332956,0.060420958186314926,0.04109043223174962,0.04587074338316646,0.05359729552804064,0.048455331471556104,0.06618641900783356,0.03015870626969991,0.07488269891019352,0.0679734565080145,0.05469481971390181,0.06891231399417247,0.0561372246051225,0.04306570515996068,0.05386914096944618,0.03776398487788668,0.04547803874414638,0.06362560776027269,0.11664316985023383,0.03169066055192343,0.051847153789861454,0.06147156562258303,0.032829074766277465,0.047705778667977296,0.06674614787608998,0.05469393226306604,0.06543999236505932,0.060209410137890454,0.031681572390741986,0.05070328943192752,0.04438196751243331,0.03472687167961097,0.04367493685474052,0.0603712424334542,0.0,0.0586185937235986,0.04152087548037655,0.13025594206026056,0.05300047158817997,0.050893914991677135,0.07003763715826446,0.036267947003662586,0.05351563602785167,0.05934969246354409,0.07649698473286953,0.0856161522346633,0.06202435398487341,0.0685593584484474,0.046144183928264866,0.039458955261755545,0.05543308749966883,0.05850708481060571,0.062417961212689485,0.06165620166676783,0.06920857891144665,0.0312944608273822,0.03448830847863412,0.03411560238745445,0.039982335272668285,0.06530220193962452,0.06293190889941946,0.030769034541100602,0.056055768380351464,0.07106701130238581,0.05361963938682816,0.06541645150981008,0.09090983469888075,0.0597482930193178,0.06126278265085092,0.08847459501452364,0.036695540227536454,0.07734325750088994,0.051058560289357326,0.05810157979018716,0.08264244721601038,0.052397215067178336,0.059529774950703496,0.03324385115379475,0.07593996467532446,0.06207063863487138,0.06433426542995326,0.05194422966451428,0.04943144171328186,0.08670355071647066,0.04879123409985397,0.06012787399393787,0.06585851030959451,0.058889813168342,0.03590248195928129,0.07111627965728046,0.06705306357590025,0.057368082451036466,0.08191601200899394,0.07479480565165172,0.048887694282285746,0.05282979113260502,0.06581426549173161,0.06006007903454235,0.05895232983072876,0.03161643324434781,0.07974179622519113,0.10862893504450524,0.07408371900918184,0.058155043584262024,0.0808028975713663,0.06056351094137553,0.08363535689345204,0.04463519169643955,0.049762824873586964,0.06210942753161174,0.03360549540028447,0.06984975876161348,0.04523945361734291,0.06606227206907687,0.041332977063962155,0.0742338495646136,0.1095185003746537,0.048651835789335095,0.06700117851475561,0.06310979114098039,0.07508377142526486,0.04258739361858161,0.0386955394996832,0.06302839510878755,0.06893363154971481,0.0766690808171424,0.10312869915281433,0.06199827592732297
