,A16,A18,F-057-C2U,F-018C1A,N14,F-023C2U,F-048-C1A,N08,F-058-C1A,F-037-C2U,F-036-C1A,F-050-C1A,N01,F-051-C2U,F-033C1A,A14,F-025C1A,F064-C1A,F-037-C1A,F-053-C1U,N05,F-027C2U,N17,F-042-C1A,F-031C1U,N04,F-039-C2U,F-030C2U,F-026C1A,F-038-C1A,F-030C1A,A15,F-062-C2U,N13,F-060-C1A,A06,F-005C1A,F063-C1U,A04,F-019C2U,N18,N02,F-021C1A,F-028C1A,F-003C2U,F-009C1A,F-027C1A,N10,F-035-C1A,F066-C2U,F-054-C1A,F-002C1A,F-042-C2U,F-021C2U,F-019C1A,F-043-C1A,F-029C1A,F-008C2U,F-024C1A,F-050-C2U,F-013C1U,A02,F-024C2U,F-022C1A,A07,F066-C1A,N09,N06,F-008C1A,N03,F-015C2U,N12,F-010C1A,F-044-C2U,F-017C2U,F-057-C1A,F-061-C2U,F-016C2U,F-058-C2U,F-047-C1A,F-012C1A,N20,F-006C1A,A10,F-029C2U,F-017C1A,F-022C2U,A08,F-034C1A,F-003C1A,F065-C1A,A13,A17,F-061-C1A,F-032C1A,F-039-C1A,F-045-C1A,F-011C1A,F-051-C1A,A01,A09,F-041-C2U,F-020C1A,F-002C2U,F-062-C1A,N16,A12,F-055-C1U,F-052-C1U,F-009C2U,F-004C1A,F-007C1A,F-056-C1A,F-004C2U,F-015C1A,F-007C2U,F-040-C1A,A03,F-016C1A,F-023C1A,A05,F-059-C1A,F-014C1A,N19,F-054-C2U,F-046-C1A,F-044-C1A,N11,F-028C2U,N07,F-020C2U,F-041-C1A,N15,A11,F-049-C1U,F-014C2U,F-025C2U,F-046-C2U,F-018C2U,A19,F-001C1A,F-001C2U
A16,0.0,0.8398579054081046,0.7725101578269943,0.933847235333554,0.7414088711208989,0.907851449816638,0.9310761972369995,0.8320343091974476,0.908484368351914,0.7539394842385004,0.7206954264616834,0.8215996511863818,0.8264387951586378,0.8761701830390342,0.8573340037371804,0.8408149543264077,0.8794813372198432,0.7807501324018095,0.8828266862803836,0.8118676433825486,0.8409721521866362,0.7818128304452727,0.841346422130224,0.8180982174967476,0.8305543438925348,0.9624006907766871,0.9136298579180978,0.8748585273473758,0.9402737079935037,0.794565875570364,0.9253818994224874,0.7703258292826185,0.8976471369608664,0.8902900440675882,0.8573268561404891,0.9498752936408007,0.7931758623243784,0.7864893536855485,0.9300477757628209,0.8705497210297961,0.8065407151792591,0.894556719605241,0.8588808672630718,0.8556620882903387,0.8334804108918334,0.8610016970685631,0.7490556406609157,0.8384322177505252,0.7673693720965157,0.7957985010646417,0.8383081249795912,0.8201128807132867,0.7966449174817977,0.8785808410158717,0.8453301186836324,0.892106709610004,0.8771061107106155,0.8836170971076898,0.8273240256138539,0.693743976128178,0.9291300011147418,0.9250763528508095,0.9204547208735933,0.8726812390098693,0.8754623609761049,0.7554083336785505,0.8778621964594001,0.8637041481616204,0.7855481582541542,0.8851574759196434,0.8262158211916419,0.8748091586554609,0.7891427575075745,0.7688345004632111,0.7292114593443109,0.8894476482676236,0.9232726032129988,0.7176345502123546,0.8073159129140817,0.9028917918483075,0.8243130892896944,0.8486096590436104,0.8440908466812235,0.8144961411806686,0.7503252266335881,0.9079845270024774,0.7015068420077128,0.8262472152403566,0.765214229711917,0.9413459957827625,0.9109770158497748,0.6812907859315367,0.8653014204107502,0.8241574542792116,0.8034440015263361,0.9612033383020606,0.8459407876530137,0.8698296600677927,0.9271928910678952,0.7251206704714366,0.7809805093461963,0.8200524197708444,0.884278037927205,0.7358973567514219,0.9720547435390295,0.7920266096110846,0.7589833460762919,0.907642082387279,0.5455463242109385,0.7717328952831868,0.7728582987925656,0.8949628168771052,0.7828332356402711,0.6823684481356942,0.7326350237916902,0.9340067272704218,0.8298667313981732,0.8339220778463211,0.8333464630805298,0.8379387334875128,0.7958894018862225,0.9295048693861115,0.9305544860014122,0.8950842256172742,0.8697998644197344,0.8702985018560865,0.8593227063737674,0.84739064738748,0.8929161787917453,0.8055715552658608,0.7821374231024485,0.8802167004342724,0.9077477571210909,0.7886653419513995,0.7666576907762019,0.8166533862110208,0.8448223586010014,0.9006809542863231,0.7837221553334063,0.898095026703901,0.8265266289302148,0.8670087534104672
A18,0.8398579054081046,0.0,0.885270815637329,0.9351972431878091,0.8765059147481473,0.9300351351559693,0.8192797642877286,0.8902743228730233,0.9130516242986244,0.8975670287647834,0.8915146818836761,0.9026643408158445,0.9296860028202709,0.8825911213376149,0.928415613058053,0.9051394353294888,0.9485190847897872,0.8572908937959155,0.9116462075668699,0.923001161251154,0.8964644544419408,0.8197805444311849,0.9043052644467143,0.9132141315696992,0.9087512193555807,0.9477393675814552,0.957590766005518,0.9313483999864082,0.9882620327326941,0.8551742940155315,0.7853224107128904,0.8903604138152978,0.9268903656806353,0.8634195999107575,0.8916109698318977,0.9514256970551637,0.8695376510469841,0.9057875841507925,0.9216684199161745,0.8626407123397234,0.869326421591141,0.8868044941852046,0.8594904894216095,0.8366588959434429,0.9207322293767946,0.8948053710947587,0.9166964133517826,0.9020025715510227,0.9438819444894327,0.9206464108290825,0.8815745035317494,0.8314165437516066,0.8815139647580964,0.9024019814233857,0.8995921563617637,0.9138037958099968,0.7617276330837408,0.9443806218710774,0.8521915767607837,0.8596219218635766,0.9546415310556063,0.9535418029502357,0.9239576349215388,0.9323571654097659,0.8703917379521555,0.931935188079473,0.9274852475307688,0.8638935195831025,0.8852255481578286,0.9026584078339626,0.9210765359447707,0.7733368492895539,0.8812778620323415,0.8766236501297092,0.8621659965390567,0.9248814655416173,0.9335863445633418,0.8379870441661773,0.9031111904648979,0.9497493905758929,0.9280231497071239,0.817812120160989,0.9157108855297641,0.8857682046302239,0.8384743272853156,0.9462901199449767,0.8695893905086624,0.9403067712871613,0.9110026902972295,0.9390616147822886,0.9439999679465375,0.7726611480804374,0.9218582692628682,0.9218526975716311,0.8246254986970589,0.967387628481506,0.8710522964989278,0.9270193900692292,0.92982314005671,0.8686038912518831,0.8990936148379426,0.8964376680740859,0.8844586169366997,0.9068002315513628,0.9651704748844312,0.8873413938743538,0.874110294085848,0.9216185199992369,0.891473483958672,0.8702445423089301,0.9328127207011285,0.9137020935897008,0.8874097347093894,0.8720045070355444,0.9121570179471017,0.9462965425474786,0.9093968824102018,0.877589600950632,0.9084272217963985,0.9034695567226136,0.8967021818863405,0.94920452182602,0.9464278920486383,0.935059996600398,0.8988957282128484,0.9338989023508671,0.9218608724666039,0.8742090088810951,0.8809121816934148,0.8579366349599007,0.9269620419230613,0.9214040428524979,0.9132065352133615,0.9003512613254515,0.8337573424658773,0.8202856695740309,0.9158320896281634,0.9258957213325801,0.9153173572698043,0.9298077673927083,0.8571932234181618,0.8866450962271986
F-057-C2U,0.7725101578269943,0.885270815637329,0.0,0.837761432263059,0.5874569028289724,0.6821951111200522,0.8372596966794972,0.7915775200036979,0.8599189091207046,0.7223305301851759,0.6676556093651389,0.7148560226695347,0.6191258207169157,0.6966147598630884,0.6206683144513349,0.7642428551245489,0.8275759839086176,0.6887737025348926,0.8572445294589278,0.8252604883225113,0.8661762566603548,0.7647485471002347,0.6982903167823961,0.8622521439424151,0.8256320643084962,0.9563486045963533,0.8058905513576871,0.8596448645802763,0.974710737230475,0.6240771532305571,0.8408739544543545,0.7312101643559501,0.8413570906956258,0.885183930214318,0.5614340174031391,0.8458562934821993,0.6853887396345248,0.7759063780335538,0.8335329116791163,0.8381078739380642,0.7766772648872768,0.8634101323779666,0.8379404481508256,0.7329592742808128,0.7838809334025314,0.855654467190482,0.7437450821950029,0.7061865464760948,0.7314449436228739,0.8160515375637527,0.7775906292709502,0.6059478571694594,0.8151344707556291,0.8376147333123075,0.508153470344953,0.7869267890641589,0.8050323023365047,0.801262202255402,0.6537923489193515,0.6620176589659026,0.8785411559926811,0.8837000503391963,0.8741827963333373,0.822509286944113,0.7105694383588289,0.7116476859927005,0.8523291876889608,0.8027495348620114,0.763643190743687,0.6855191910941183,0.6636397344446082,0.7954752170421736,0.7301645642741453,0.5460738189843904,0.6524613185119646,0.8540629628391792,0.826828375513123,0.7304607511802282,0.6937539115493744,0.7401676334248545,0.8042010038887286,0.7410153991602638,0.8256711002617235,0.8541837290323531,0.7513646157983347,0.8647202839002608,0.7806569094953036,0.7325480861777873,0.7737364852500823,0.8172963013963237,0.7168195192252488,0.8295787657650222,0.853518309278742,0.5796220053863202,0.6772456594285139,0.8703686103118765,0.8118035222988361,0.7967953363552046,0.7714400386693283,0.7228038085093642,0.6794819969963908,0.6612421120249714,0.8252551420186657,0.5349827628490956,0.9119103759650128,0.7731573741756154,0.7348478565663248,0.6776983431340292,0.7477779498031424,0.7843006667325699,0.855086611029134,0.8765438307391736,0.7181314307162573,0.6599549215498453,0.6219152571835873,0.8992535616888513,0.8584088314297605,0.6506276365071988,0.800980318545608,0.5959578249991461,0.7186616952625566,0.9065247510890574,0.8657886445298233,0.8210529987130222,0.8765975863114122,0.8508324371763071,0.77540153654864,0.5759403262696469,0.8965030314556776,0.52387848516397,0.7850031967394123,0.8698740030223854,0.9012320175189873,0.5960803766127607,0.5450413739427454,0.7380443284542704,0.5970788225785769,0.8388414007427825,0.5558759060754991,0.8786094417831908,0.6534874556710311,0.6857827375454365
F-018C1A,0.933847235333554,0.9351972431878091,0.837761432263059,0.0,0.8837848272730084,0.8931830159079138,0.9381345336363233,0.9238254226983496,0.902030724293116,0.8888043584954662,0.8701515785462836,0.8724435586657935,0.899873390256064,0.9009129136373863,0.8162533981627801,0.8396746218275151,0.911263611200239,0.8930351187765033,0.9523008506518522,0.9258276231775465,0.9186215207680231,0.9110279025306879,0.7635944882708929,0.931016364767271,0.9363889487654508,0.8572723122325772,0.6771251287519284,0.919086436989255,0.8745922230527504,0.8522490671548301,0.8894914450021499,0.9080268433045873,0.9356038800796862,0.9315065162798329,0.7630050207301798,0.9247195385769387,0.9248394226956193,0.8797882578735509,0.6874373418052971,0.9337077374475021,0.9519715176673301,0.9371704835324395,0.8503541239135969,0.7167235956927455,0.8922794873794672,0.9236144732385018,0.9305856098492641,0.8632767633910561,0.9268615155917777,0.9292534681111757,0.8488517810895426,0.8650640976462458,0.9051580298934229,0.870289423534825,0.8191798168658415,0.921026497615765,0.8704939738545067,0.9391849379766228,0.8310882734002274,0.8673457935408905,0.9215786323671888,0.9481534120187157,0.9435248865902672,0.8879245380196301,0.8642794624792589,0.8762018004578265,0.8757193774792179,0.9258703167460328,0.9133198274911275,0.8343669182328262,0.8987146240844949,0.8708071639122691,0.736797609391211,0.8302003228939262,0.922377627518349,0.839077310871221,0.8926752153106915,0.9419652299013409,0.9166886535601174,0.6968820484617111,0.9468360840594294,0.9024296931549112,0.8383528870746364,0.8420129281635792,0.8416668812252245,0.86960574989352,0.9024825711214415,0.9236808391704651,0.8823401552858153,0.8619018770497816,0.8319132865631097,0.9111755082982439,0.9259634162742736,0.8215867964129011,0.9223317639249119,0.9297515341994229,0.9131267044979994,0.7099900964258917,0.8017698579896396,0.8976305062456443,0.8520575234261133,0.8299147453770945,0.8893219898272438,0.8484359360430108,0.9531984651234333,0.7635775155807061,0.8629574158200317,0.795237238032035,0.8298050594719313,0.8520879878181942,0.8472425521505568,0.8753983017699156,0.8763867858547942,0.8896689111423265,0.8201872689398239,0.9347389396766523,0.9529646125406238,0.588069407007504,0.9096466251217094,0.7996533391150111,0.8644121676888269,0.8885850128636298,0.9695166020150178,0.9213212850271469,0.9106914870447402,0.9485718571568698,0.8666044901523556,0.8856678357384968,0.964554353479564,0.8489872408204698,0.8980496661025595,0.9317814524292641,0.7872737031806645,0.7743949031805993,0.8745905876588759,0.8916692837624015,0.7962657809000305,0.8942157403206914,0.7956575795825076,0.9131202844671925,0.9131836446934798,0.8983021243528504
N14,0.7414088711208989,0.8765059147481473,0.5874569028289724,0.8837848272730084,0.0,0.7846400405581186,0.7592572972963836,0.7891941839090039,0.888747263910041,0.7190069072577698,0.6223069398700671,0.6666477468225704,0.7861076870944395,0.7733366120781712,0.7737026181584363,0.7697216868069301,0.8681726664592617,0.8567329500386797,0.7973452020328304,0.8261855985294903,0.8300482653462924,0.7384990111279642,0.7195562568939912,0.8144137359564083,0.7812793886345709,0.9698757292897817,0.8907492546534127,0.8758972384170687,0.9490352980521108,0.7008395184022533,0.8872050574412261,0.6822394165914651,0.8557907762622907,0.9135322004487709,0.6395331275388685,0.8991883546950654,0.7250749670029054,0.8454471157328797,0.8869249264233054,0.880131210983836,0.807864213945032,0.9005503980091838,0.8750038800865603,0.6097694405062489,0.8621397890703935,0.8596747783588485,0.8388690474635506,0.8092987137847546,0.6956219522341592,0.821939566496728,0.7466437438914629,0.7666041282705366,0.813756125269056,0.7831992008205477,0.6532726410293064,0.8850742316219689,0.7590709952046084,0.8832438849177298,0.6135502329522119,0.6970357451868842,0.8954323786264452,0.9443704129432001,0.912986722568388,0.8588365195067208,0.6673284713573739,0.7099662226853528,0.8365551857765572,0.8014084364354922,0.777428138276355,0.7055653805856886,0.7214684779126849,0.8562098407001049,0.5940286714426061,0.5415056050862916,0.7596543676386618,0.8523580184653633,0.8506034479741721,0.7716698419272977,0.7375870097565127,0.7990143557593689,0.9112739908637753,0.656577701391414,0.8170917858359793,0.8267151690231407,0.8493331114310309,0.8950896976526278,0.7075417130507872,0.7303321316490903,0.7693368940663248,0.8873358283050798,0.7509227628784833,0.8763243927821275,0.8431722950447335,0.6677425674180049,0.7878163177862586,0.913918787239363,0.7810625964535901,0.7952999288136473,0.7935043552226451,0.6867167100629468,0.6964885218863495,0.621391082707851,0.7499615736179593,0.6774388996071388,0.9782264885959018,0.6829267318856184,0.6694504223269727,0.7461221873466742,0.6297727623251336,0.6667763534474856,0.8449202022191756,0.9285603530803983,0.5138237222156222,0.6570060841131742,0.557043128035824,0.9055032936205378,0.8520548825243626,0.7931942488554554,0.8264173227717057,0.6845928282262896,0.6992802550900885,0.9276049356493332,0.9152043759176229,0.8226463294368866,0.9103667454120582,0.7495199308413406,0.6952672509539989,0.6149812582504058,0.7715266596551025,0.6240127279390641,0.8066196322685729,0.9249140125974874,0.9225067628656186,0.7084467505320902,0.6631106288902935,0.5233213241520166,0.630776697938235,0.8722926788598612,0.5839366320728446,0.8895830700777889,0.6322049998521081,0.8212940670073006
F-023C2U,0.907851449816638,0.9300351351559693,0.6821951111200522,0.8931830159079138,0.7846400405581186,0.0,0.9566838131034787,0.8095704527456962,0.9077450035561327,0.7897200420075096,0.8055369990259166,0.7736379369253479,0.7326906676005289,0.7411810969894735,0.531844689875416,0.7913744499919078,0.8997952636673627,0.8183999343586109,0.9124223230051683,0.8996978007520242,0.9033428494446193,0.827454266579948,0.8049342113581301,0.733563339640539,0.851447521348283,0.9762361967953599,0.8878242688492439,0.8928276298802853,0.9730609781882927,0.569408914804034,0.8745324451870142,0.7611583026810584,0.7464639714637497,0.9406836951311549,0.6286910093815167,0.9014523591668833,0.8245115415218196,0.8379670354071621,0.8541504952798312,0.8924691217440869,0.778920056250196,0.9189139372068388,0.8687310077995168,0.7733699570286487,0.8602576838387435,0.881494663605148,0.856010910684876,0.836032018523771,0.8702504466851746,0.8424720118151713,0.8876409929171237,0.6854631110825311,0.8724697281717463,0.7521711392973486,0.5941495905610747,0.8215645855150836,0.6702848338480126,0.8799113299146928,0.7724872773953436,0.7843202211897461,0.9363884247657854,0.920057772744177,0.8747355619344941,0.8908211575602787,0.7950110756548445,0.8966709312695021,0.8931453012704228,0.8596979412258826,0.8762574418756017,0.747497590939435,0.8081665244728877,0.8285175314560751,0.8603041026081946,0.7461475144324453,0.8093775492745479,0.9109125431461376,0.8872489215684126,0.843305561888733,0.8470530199145212,0.8126920087113206,0.8345270321591414,0.8499983409731698,0.9024377360001617,0.6773327051782169,0.7437159244009135,0.9128576151349709,0.8848504047057687,0.8462488724177658,0.8576029915106176,0.8749712286321457,0.8395513433606943,0.73474120107496,0.8626732563177153,0.7289690010980038,0.6796394556098484,0.7126450772567806,0.8628673247016099,0.8957591311501297,0.8303156696478835,0.8445406344845955,0.7615464672121678,0.8120600258673248,0.8631539219197548,0.7003175536372507,0.937986834280631,0.8041359811852257,0.8394739178673455,0.7843084483277288,0.7903718147585118,0.7564678311902727,0.9113751765393971,0.9061305356437152,0.7070888980100375,0.6370442829088057,0.8111014010640395,0.9098843043515058,0.8297499625624288,0.833560951546052,0.8852291828321329,0.5726251583621998,0.7954552291953647,0.9312386918127885,0.9072065228045654,0.8869969822306172,0.8840605377163261,0.9166678441699245,0.846976405455029,0.6719383578671556,0.9096029266987022,0.6763426792892834,0.9107742804113423,0.9268599897380383,0.8999628795709275,0.7509566852679366,0.6876400020883814,0.7214650760833073,0.8225020506920883,0.8397723141139678,0.7772793633659999,0.8554503722697674,0.7865939086077903,0.7710533301534285
F-048-C1A,0.9310761972369995,0.8192797642877286,0.8372596966794972,0.9381345336363233,0.7592572972963836,0.9566838131034787,0.0,0.8038784214878884,0.9297560628745513,0.9239353713938404,0.9104106741201026,0.9094420559445339,0.9341081912675101,0.7941260518966685,0.9037709170601574,0.9319197175331795,0.9461039282362012,0.9441665797265948,0.7472659954997808,0.9388941189471973,0.9254032477420194,0.7868236168259236,0.9219811242616447,0.9106091493939449,0.8973724589259724,0.9521048732733169,0.9146462144209078,0.9484064965168686,0.9856976383436381,0.7922084978977324,0.46673367616492145,0.905112065271041,0.9500773482739527,0.873809953927263,0.9043098021817714,0.9017001957452269,0.9014525374642999,0.8972548814030701,0.8589278421363509,0.9324688561570983,0.8844545691838803,0.9223343948198318,0.9196850411108181,0.8453436880649149,0.8908408422068539,0.9410477308576377,0.9601440641611384,0.8277863161679683,0.9190634446999141,0.9258157986979781,0.8918317213191322,0.908278474771336,0.9106820404527988,0.9297540122185496,0.9080847849852165,0.9402241547518634,0.8791492555803012,0.8956568363910082,0.884125562364186,0.9072083316996475,0.9422369373777227,0.9712325720980631,0.932068106234034,0.9485081294120992,0.7564027727329358,0.9272800284767628,0.9547969018671272,0.8962534091490785,0.8936693632431537,0.8688648839061137,0.9163822718095161,0.6868973621357582,0.8563565482009962,0.8727222398270348,0.9516908267728549,0.9224373193045584,0.6909713580736632,0.90326047898983,0.9261432132191654,0.9271656901671671,0.8853910305537738,0.6443172922833514,0.9429522232861209,0.907188491821986,0.9537630700565751,0.9550036027531275,0.8984865276478218,0.9423323377269905,0.9205989256657322,0.95879830165349,0.7912118588220906,0.9148182020817788,0.9374236010956485,0.9078480486415421,0.9315841825704796,0.9775181100688435,0.8968926042616542,0.8559462236664616,0.922108121104448,0.8893854674948861,0.8969477460997688,0.9104378667731104,0.9165426941562898,0.9071776949831312,0.9883491099186664,0.8597194156542465,0.9004711652054346,0.8784711433983468,0.9022657403116802,0.8799178825354115,0.9174802335265568,0.9599782195588149,0.8764421392021975,0.9210572839180553,0.8529376086900177,0.9677061140281619,0.9303435032171821,0.9053888622955458,0.9082252068964063,0.9289840015619978,0.9082659808214767,0.9605469686041703,0.8697895483893011,0.9359958171221298,0.9357799996857268,0.9211499732437554,0.8966200184051059,0.8435304984639412,0.8635376323231,0.8841792723522246,0.9418966815570503,0.9598934840386464,0.9624255540360487,0.9250142880501523,0.9130871147334367,0.7847826130684109,0.8562778525023995,0.8196289756130352,0.8619542176240031,0.9393379015025657,0.7740795956886479,0.9141170913740505
N08,0.8320343091974476,0.8902743228730233,0.7915775200036979,0.9238254226983496,0.7891941839090039,0.8095704527456962,0.8038784214878884,0.0,0.8304339306484938,0.8120711311714371,0.8127890424066756,0.8707290341859301,0.7705730872529372,0.7510247999087117,0.8325577785097918,0.8331250056290413,0.8535806357783314,0.7780430989637142,0.48778548751996376,0.8814257001649286,0.7523893522700056,0.6898417976412733,0.8122772774158926,0.7142032181969983,0.7484503188280752,0.9750142556158706,0.9112942523694049,0.8856341451197594,0.9653435507328394,0.7641005316368695,0.8182808348063967,0.7968012350467526,0.7285913478284792,0.8859144254565062,0.7722697245045013,0.8948384685119923,0.6996852108886423,0.8240991194503247,0.8970955648938358,0.839338956936655,0.6396468708954266,0.8707771421102484,0.8294276506797702,0.8473600664988281,0.8797586909247762,0.7496334135206626,0.7675536033915246,0.8324352974662365,0.8890102572917992,0.7697122877983467,0.7002265027300961,0.7608960689615805,0.8313612355728602,0.755275063555766,0.7824110860514246,0.8852483778963681,0.8285495840666081,0.9056249327352184,0.7500971015300252,0.7224634209095384,0.9344219715820717,0.9146637740404845,0.8290083390422301,0.8920838350959485,0.802686125724981,0.8300029360751646,0.8977300447991812,0.8307418666714375,0.7367066377104815,0.8391437381946641,0.8539327838701799,0.726339194897343,0.8468005019268893,0.795480837195211,0.7736448327973425,0.8916593183317195,0.8851280138122494,0.7723390088309044,0.7629784006863627,0.9132879842165603,0.7753048078572781,0.8042099799720355,0.8490433501670428,0.875975877672142,0.8157610045555337,0.929832610967677,0.6901520895586715,0.8319151522097373,0.8474549675935885,0.8882010837379724,0.7350334436528754,0.7834331687738262,0.7671889186495607,0.8141812789289259,0.6981314822210608,0.9182515467040158,0.867439660458987,0.9050656793477618,0.8744290832032703,0.7798698672857068,0.7708555405357331,0.8177242084152894,0.690261017946546,0.8189991363400168,0.919663203979525,0.8431098720298478,0.8301104550677916,0.8602141770516971,0.8150202484587745,0.7485923793438314,0.9251160518901221,0.8950202636102363,0.7862507493561116,0.6783688214218652,0.7990476786323109,0.906098001238394,0.8068835216479978,0.826365144627241,0.8044681299470539,0.6467476711380723,0.8303010431536018,0.8929056196038045,0.8274986547526846,0.8833784415902538,0.8819305066384578,0.8847405635216472,0.846025418394311,0.7713297700854888,0.8944618580175056,0.6646436164716436,0.860528178344259,0.8761444212219486,0.8463875894695407,0.8125909639901581,0.7103776551439374,0.7805039220654257,0.8133485660394857,0.6865579271283567,0.8428208510421428,0.8954223507753488,0.6984356479086545,0.8234042676254831
F-058-C1A,0.908484368351914,0.9130516242986244,0.8599189091207046,0.902030724293116,0.888747263910041,0.9077450035561327,0.9297560628745513,0.8304339306484938,0.0,0.8724568397452055,0.8110157175867393,0.8663788938360347,0.8413105674700356,0.8161048582898733,0.8640630738243129,0.8661437663654998,0.857049316224979,0.8654542685394826,0.8708326466621903,0.8834407818733111,0.8574127705048669,0.8445603316742176,0.8733165045833623,0.8379578119351689,0.8404772902482509,0.8553363405599909,0.8856194529861222,0.9039865645413602,0.9420821865176502,0.8133976802947002,0.8657775543221915,0.8920859831453469,0.861861372767927,0.7844885678130642,0.8060016975397042,0.8918162990211502,0.8610850049127575,0.9139627839690294,0.8513467562979543,0.9133031568392066,0.8574275389692957,0.8706289812481863,0.8016426315929159,0.847528904481444,0.8874438771406248,0.8234272731997461,0.8482468620859217,0.8473624507393251,0.8863036778156492,0.8691205045574647,0.8517855451040782,0.8283351258537947,0.732121956626691,0.8559439997349407,0.8739825678942077,0.8220171032512525,0.8912567359536683,0.9389947768908331,0.8301649767892476,0.8243297349157015,0.8629227937150922,0.911817294568956,0.8474677027662195,0.8299694908436699,0.8914806133469644,0.8647824159250735,0.8976626434275975,0.7684716475175253,0.8093370517153109,0.8826240584107448,0.9048458853169477,0.8771671064171541,0.8730705998901724,0.7676194040253314,0.844166272193584,0.7976087288819811,0.931413943722181,0.758779022593354,0.8534573281102866,0.9103003810181414,0.8885231337765717,0.9119090494928977,0.7712599821381761,0.8475908735575669,0.8553663574275586,0.9064912212893346,0.8280245203455997,0.8678347448595574,0.847182788197561,0.9071819917325428,0.8759731688956836,0.8549840960497075,0.7889738179734418,0.8409219856728782,0.8187502534701068,0.9394396005314887,0.7453687988005706,0.8906881317925638,0.9027973511823709,0.8110566107491419,0.8270207971610352,0.8222326794589628,0.874802909754505,0.8604165986871529,0.9272211576857354,0.8444146413340388,0.7867628772726032,0.8156049461336324,0.8646308837238522,0.8079575290193667,0.9084213070799725,0.8833508202044256,0.8455728738408445,0.8425681610628513,0.861644328690701,0.8716674003970774,0.8452139044191456,0.8559148411646579,0.4875895942109834,0.8259688121779849,0.7858525957533391,0.8931478125471243,0.9198512232510497,0.8292323907239556,0.8700499303317731,0.8569485196523523,0.8752410455994407,0.8508278063229252,0.8681494720428553,0.7697455679001926,0.8601825170819504,0.8390463712942307,0.8439092713567488,0.7956871927524367,0.8096345251515449,0.8445026262687543,0.8267454145913182,0.7509479262968594,0.8350945153141753,0.8879518606956324,0.8597028605224288,0.8139660748641357
F-037-C2U,0.7539394842385004,0.8975670287647834,0.7223305301851759,0.8888043584954662,0.7190069072577698,0.7897200420075096,0.9239353713938404,0.8120711311714371,0.8724568397452055,0.0,0.6177763359458484,0.7989442146506549,0.7140503159331187,0.8035775705061788,0.7791165675581808,0.8209104948959661,0.816424638758737,0.811171314968679,0.8738829232560491,0.8542101532599505,0.7322591927662561,0.8589162054321423,0.7228501824955497,0.8772883556714028,0.8285810172048174,0.9347511556098274,0.8891593558061114,0.8997193359405012,0.927640109616212,0.7833106106479389,0.885441681750064,0.7422992281251538,0.8281569764192768,0.8967244706569767,0.6747203684678709,0.9401772315399666,0.7816676457962224,0.8402793587230022,0.8866339007954378,0.9025329664212243,0.7967682602410953,0.838106081984381,0.798043954549315,0.8561890854395173,0.9090772544257961,0.8169985704684615,0.785416494037182,0.7321524049010719,0.7321283126059507,0.8507544812860807,0.7523587261570308,0.6806597077138975,0.7757113376472866,0.8411020003502857,0.6687497517435562,0.7944406138725527,0.844939849865914,0.7780651518311968,0.7261634019008246,0.5288293369239813,0.9267509075861315,0.9063460774885906,0.9090943558064785,0.7954561311216777,0.7844008577902579,0.7360556913787987,0.8601976892114912,0.7711475691340236,0.5992021156781909,0.868278800465937,0.7504175754900809,0.9039247384483258,0.7826942679466673,0.6591222407319496,0.7416912285997163,0.7939860163809613,0.8978112730712632,0.7540168519291328,0.7421120258446277,0.8776629743368404,0.8664759961125112,0.8375370909782134,0.8201717574693497,0.8580237941358895,0.8267795858013084,0.9010106435231889,0.7284571819160257,0.6873645311370802,0.7836580328578555,0.9418451016064362,0.8834267596313351,0.8073833382228953,0.8340164124592413,0.6556632114530826,0.7412245858511709,0.9122374731841092,0.7639987944308073,0.8758803090997093,0.8529368689391846,0.5848351511804297,0.7344885398868423,0.7413894933762041,0.8568166234740432,0.7322099685198331,0.9706493810382888,0.793829534318896,0.7364175847503096,0.767829935027014,0.6843743879591135,0.7603630442956086,0.9196106095885596,0.8928536177800874,0.7061403713260997,0.6599455676627463,0.6127347912864348,0.935124358857129,0.8229683335024708,0.7879019612642023,0.889152722625711,0.7241261289904367,0.6837810918560513,0.8484252576965324,0.9355042268809648,0.823968944687517,0.9373162208622624,0.7808355475333322,0.7775602801004745,0.8062417712168397,0.881291805584049,0.6977734614022496,0.8363041322315091,0.9176318115951067,0.8778022058540099,0.6944842059555787,0.7219489363569422,0.7008885645998125,0.7386324858454522,0.8422452916826639,0.7422417687489908,0.8342375530544376,0.8221813609595208,0.7941125444546379
