,fold,average_acc,macro_prec,weighted_prec,macro_recall,weighted_recall,macro_f1,weighted_f1,auc,baseline_likelihood
0,1,0.6224489795918368,0.5109338061465721,0.533121049838375,0.55625,0.6224489795918368,0.5170807453416149,0.5634427684117125,0.7079844957066138,0.45918367346938777
1,2,0.6907216494845361,0.5242400419287212,0.5989701528020921,0.5459258483452032,0.6907216494845361,0.5273369992144541,0.6370081227071371,0.7117226140950821,0.4329896907216495
2,3,0.5979381443298969,0.47916666666666663,0.5300687285223368,0.44908456843940714,0.5979381443298969,0.415964803041227,0.5274573982941073,0.6478285000364072,0.38144329896907214
3,4,0.5154639175257731,0.39459459459459456,0.3859570911117302,0.492948717948718,0.5154639175257731,0.43552971576227395,0.43991582087961856,0.6592506682337215,0.3711340206185567
4,5,0.6185567010309279,0.49122093023255814,0.5208894749460561,0.4775990479115479,0.6185567010309279,0.448735632183908,0.5458371845005332,0.6655511637888091,0.38144329896907214
5,mean,0.6090258783925941,0.4800312079138226,0.513801299444118,0.5043616365289753,0.6090258783925941,0.46892957910869554,0.5427322589586218,0.6784674883721267,0.4052387965495477
