,shannon,Dataset
F-001C1A,6.226681052430191,asd_son
A19,6.211619315492271,autism_kb
A02,6.112159716815888,autism_kb
F-061-C2U,6.2278820362675065,asd_son
F-029C1A,6.2471108626600875,asd_son
A14,6.258517722434635,autism_kb
F-044-C2U,6.2351798964923315,asd_son
N15,6.016307933281038,autism_kb
F-037-C1A,6.1365026782281715,asd_son
F-050-C1A,6.141804204801205,asd_son
F-004C2U,6.079185888957843,asd_son
F-023C2U,6.288735946919539,asd_son
A09,6.209537740487387,autism_kb
F-021C2U,6.182397584709974,asd_son
F-001C2U,6.1878614204856826,asd_son
N12,6.256201497929941,autism_kb
N11,6.250703085466761,autism_kb
F-027C1A,6.180806619540769,asd_son
F-035-C1A,6.17200391049423,asd_son
F-045-C1A,6.2243921056348315,asd_son
N14,6.236573582869573,autism_kb
F-007C2U,6.277101018995852,asd_son
F-025C1A,6.1137746091707825,asd_son
A15,6.23284278421924,autism_kb
F066-C2U,6.158710976638546,asd_son
F-049-C1U,6.20626153224172,asd_son
F-048-C1A,6.229277165581817,asd_son
F-005C1A,6.225782614587864,asd_son
A18,6.089750309053535,autism_kb
F-058-C1A,6.054642729084623,asd_son
F-051-C2U,6.2133081901163125,asd_son
F064-C1A,6.106163567028762,asd_son
A12,6.223482892093613,autism_kb
N04,6.136584423165078,autism_kb
F066-C1A,6.2103063921523605,asd_son
F-037-C2U,6.113384415774398,asd_son
F-015C1A,6.088652160905311,asd_son
F-041-C2U,6.105984406306681,asd_son
F-019C1A,6.251058828392395,asd_son
F-018C2U,5.964201708703622,asd_son
F-051-C1A,6.224335077610495,asd_son
F-031C1U,6.011580127906307,asd_son
F063-C1U,6.232450074181748,asd_son
F-036-C1A,6.163700002606365,asd_son
F-014C2U,6.1830922559981,asd_son
F-058-C2U,6.254156291826834,asd_son
N08,6.1972211116135165,autism_kb
N16,6.082185086302651,autism_kb
F-042-C1A,6.20864851128586,asd_son
F-050-C2U,6.206379649056946,asd_son
F-046-C1A,6.281085086418396,asd_son
F-061-C1A,6.196194148618421,asd_son
A01,6.139132413787412,autism_kb
F-052-C1U,6.203826106759306,asd_son
F-012C1A,6.100912244368181,asd_son
F-026C1A,6.218916173975368,asd_son
F-054-C1A,6.264332127880949,asd_son
F-024C1A,6.209786804148539,asd_son
F-042-C2U,6.169676281336543,asd_son
F-003C2U,6.238211926457125,asd_son
N09,6.214119070714664,autism_kb
F-006C1A,6.2011253961818795,asd_son
A08,6.2036208848750825,autism_kb
N02,6.266807930190604,autism_kb
F-016C2U,6.226490968664455,asd_son
F-041-C1A,6.102587383148732,asd_son
F-017C2U,5.985651862213352,asd_son
F-002C1A,6.193208255068753,asd_son
F-009C2U,6.125051245255906,asd_son
F-028C1A,6.2580523653256614,asd_son
N05,6.222001482426077,autism_kb
F-008C2U,6.107922904912672,asd_son
N03,6.109755081645596,autism_kb
A16,6.3101839306162235,autism_kb
F-022C1A,6.142243601503577,asd_son
F-034C1A,6.236950504592269,asd_son
N07,5.950978024478581,autism_kb
F-004C1A,6.224530561464947,asd_son
F-056-C1A,6.141007586859472,asd_son
A10,6.164030507468763,autism_kb
A04,6.209804000984438,autism_kb
N01,6.208691337440864,autism_kb
F-015C2U,6.171357909292641,asd_son
F-060-C1A,6.230133583740139,asd_son
N18,6.12282609426147,autism_kb
A05,6.204191629641066,autism_kb
F065-C1A,6.222850053978768,asd_son
F-062-C1A,6.100777802779418,asd_son
A13,6.246084583473225,autism_kb
F-046-C2U,6.258607529468449,asd_son
N19,6.208841114162416,autism_kb
F-008C1A,6.133227715182024,asd_son
F-013C1U,6.224488848355216,asd_son
F-039-C1A,6.159076368308418,asd_son
F-033C1A,6.227728687341455,asd_son
F-011C1A,6.260084298069196,asd_son
A11,6.289800841584373,autism_kb
N13,6.03859063341714,autism_kb
A07,6.270397969048021,autism_kb
F-030C2U,6.219134794916816,asd_son
F-002C2U,6.18604458345056,asd_son
F-062-C2U,6.097681429233767,asd_son
F-055-C1U,6.195837558404382,asd_son
F-025C2U,6.2108053260493,asd_son
F-053-C1U,6.146598526555785,asd_son
F-040-C1A,6.189806501730188,asd_son
F-039-C2U,6.167348105898322,asd_son
F-024C2U,6.1144594196712125,asd_son
F-023C1A,6.156222713147618,asd_son
F-057-C1A,6.144544816094261,asd_son
F-009C1A,6.209560736768708,asd_son
F-059-C1A,6.19293105893575,asd_son
F-043-C1A,6.011994799833582,asd_son
A06,6.21429535804209,autism_kb
N20,6.186747387656443,autism_kb
F-044-C1A,6.231190855702355,asd_son
F-016C1A,6.123155230530116,asd_son
F-017C1A,6.078802224750263,asd_son
F-038-C1A,6.077897273262331,asd_son
F-020C1A,6.2259185396590535,asd_son
F-032C1A,6.1958677201765315,asd_son
F-020C2U,6.230845727476679,asd_son
F-014C1A,6.218999140359352,asd_son
F-030C1A,6.176957826428833,asd_son
N10,6.17605774583016,autism_kb
F-003C1A,6.125680778618051,asd_son
F-010C1A,6.191913902308206,asd_son
F-021C1A,6.181356332167063,asd_son
N06,6.132048272142956,autism_kb
F-028C2U,6.173572977522538,asd_son
F-057-C2U,6.210044400832615,asd_son
F-007C1A,6.248268107427793,asd_son
A17,6.126184322402794,autism_kb
F-047-C1A,6.2754653067031585,asd_son
F-019C2U,6.221251731148814,asd_son
F-027C2U,6.113414024831621,asd_son
F-022C2U,6.268104813663276,asd_son
N17,6.1380734365728635,autism_kb
F-054-C2U,6.038849955748158,asd_son
F-018C1A,6.246171906431031,asd_son
F-029C2U,6.157053509366443,asd_son
A03,6.1479638100078216,autism_kb
