,fold,average_acc,macro_prec,weighted_prec,macro_recall,weighted_recall,macro_f1,weighted_f1,auc,baseline_likelihood
0,1.0,0.4482758620689655,0.44285714285714284,0.49162561576354674,0.4368421052631579,0.4482758620689655,0.43137254901960786,0.4617985125084516,0.43684210526315786,0.6551724137931034
1,2.0,0.5172413793103449,0.5580808080808081,0.6105886450714036,0.5605263157894737,0.5172413793103449,0.5166666666666666,0.5218390804597701,0.5605263157894737,0.6551724137931034
2,3.0,0.42857142857142855,0.46153846153846156,0.46703296703296704,0.4895833333333333,0.42857142857142855,0.3450292397660819,0.3116123642439432,0.4895833333333333,0.5714285714285714
3,4.0,0.5357142857142857,0.6391304347826088,0.6621118012422361,0.5833333333333333,0.5357142857142857,0.5047619047619047,0.48707482993197276,0.5833333333333333,0.5714285714285714
4,5.0,0.5,0.4777777777777778,0.48888888888888893,0.47916666666666663,0.5,0.47593582887700536,0.4919786096256685,0.47916666666666663,0.5714285714285714
