,F-011C1A,F-040-C1A,F-054-C2U,F-003C1A,F-045-C1A,F-008C1A,F-055-C1U,F-058-C1A,N06,F-017C1A,F-027C1A,F-014C1A,A04,F-008C2U,F-037-C2U,F063-C1U,A11,F-007C1A,N15,N12,F-028C1A,F-002C2U,F-044-C1A,F064-C1A,F-016C2U,A15,A01,F-061-C2U,N18,F-047-C1A,F-049-C1U,F-029C1A,F-022C1A,A10,F-021C2U,N09,F-023C1A,F066-C2U,F-050-C2U,F-062-C1A,N01,A05,F-061-C1A,F-051-C2U,N10,N17,F-015C1A,F-003C2U,F-017C2U,F-016C1A,F-030C2U,F-057-C2U,N04,F-035-C1A,F-042-C2U,F-026C1A,F-033C1A,A13,F-046-C2U,F-059-C1A,N13,A17,F-046-C1A,F-020C2U,F-039-C2U,F-014C2U,A09,A06,F-028C2U,F-048-C1A,F-009C1A,F-042-C1A,F-024C2U,F-027C2U,A03,A18,F-062-C2U,F-018C1A,F-009C2U,F-036-C1A,F066-C1A,F-039-C1A,A16,F-022C2U,F-013C1U,F-025C1A,F-004C1A,F-010C1A,F-025C2U,F-012C1A,F-044-C2U,F-019C1A,N20,F-038-C1A,F-006C1A,F-041-C2U,N16,F-060-C1A,F-019C2U,F-004C2U,F-015C2U,F-018C2U,N02,F-054-C1A,F-007C2U,F-024C1A,F-053-C1U,A19,F-052-C1U,F-030C1A,F-001C1A,A12,F-005C1A,F-029C2U,F-031C1U,N19,N14,F-037-C1A,F-001C2U,F-041-C1A,F-032C1A,A02,N08,A07,F-002C1A,A08,F-057-C1A,F-023C2U,N07,F-058-C2U,N03,N11,F-056-C1A,F-043-C1A,F-050-C1A,F065-C1A,F-021C1A,N05,F-020C1A,F-034C1A,F-051-C1A,A14
F-047-C1A,0.7945658755703641,0.8551742940155314,0.6240771532305571,0.8522490671548301,0.7008395184022533,0.5694089148040341,0.7922084978977322,0.7641005316368695,0.8133976802947005,0.7833106106479387,0.7794352832777901,0.8179113014729674,0.7734613417137784,0.7781536485126094,0.6080970708128433,0.8199694326379854,0.8483477628172037,0.6890015745315378,0.8812100363357891,0.8136794526391615,0.8096513393191211,0.7293165938954155,0.7613953536114825,0.6886833768554018,0.7830474802770621,0.9276296264421977,0.8243164624677314,0.8475952735226413,0.9732653755204246,0.0,0.7777537073095656,0.7363861411432184,0.7466380374033655,0.7828806957610981,0.7403618053760389,0.8931273514968836,0.7785794439465441,0.7862125058929836,0.7449131833850429,0.8523850547145694,0.74237631626796,0.8163641004509921,0.7612227762027154,0.7328357921217428,0.8682134435231426,0.7923111434374429,0.71691585176627,0.687611542385583,0.8428020641955425,0.7864153474853603,0.6798630662196822,0.7333884208407468,0.7478653199632534,0.713625607708335,0.7329286225908768,0.8116656590503167,0.6693394362294026,0.8947653111927192,0.6778339581381484,0.654066834637671,0.8781934196247657,0.8070244927005891,0.792629854512301,0.8169942821282672,0.8119860356880501,0.8360579333285056,0.8947858901463813,0.7268952740459742,0.6300537221542027,0.7410951283853708,0.7443451720413752,0.7953619452309112,0.7806729603757325,0.6942926527487588,0.811812515162656,0.8199952110430023,0.8938664006847957,0.7774338758898617,0.7227214126108513,0.8034655261612088,0.7980313131907837,0.8093369145800351,0.8030536044948583,0.6696642278978784,0.7221868947851197,0.881580228030204,0.7534271573019937,0.8294654745755716,0.7210171847438466,0.8462120673254501,0.8010697956367072,0.6961288266776089,0.8180073675644738,0.7550175981509714,0.5607243903039512,0.8020388601842093,0.8208918018047072,0.7671378184098581,0.8565877068260203,0.7151134892881862,0.6689042400988437,0.7923395910746678,0.8062876326278092,0.7646291524127365,0.867567374471895,0.7701324113572816,0.6809199376468379,0.757601857030512,0.7217135809488012,0.5736091843971285,0.7932382584568718,0.8114886457317152,0.7648178862248607,0.5787589567541601,0.7646009023799194,0.8566778212236621,0.7964512816344923,0.729542847423734,0.7946900838274478,0.6628818846077721,0.7745673415603576,0.8786354312069178,0.9092420401429164,0.8938752899311008,0.794059818609049,0.849776030431836,0.7981401747258674,0.7344093083900332,0.8737002924067335,0.6394522878593598,0.8465361237769707,0.8468434717580074,0.7226744617087868,0.7347842585963238,0.6778915131485957,0.6549861114282571,0.6815887056655058,0.7321472294294814,0.7462302174312784,0.8032979023543896,0.7115843577579108,0.754798311513066
F-049-C1U,0.9253818994224872,0.7853224107128904,0.8408739544543544,0.8894914450021499,0.8872050574412259,0.8745324451870142,0.4667336761649213,0.8182808348063966,0.8657775543221914,0.8854416817500641,0.9122086714765829,0.9154762381968709,0.8864077911106841,0.8334915763328596,0.8852392832014865,0.8695207195428029,0.9214931477539586,0.8010938648493224,0.8895322591669932,0.9027586487564242,0.9116898107758349,0.7854662744189236,0.8547909492945819,0.8722150432831078,0.884387888391539,0.9284583557669077,0.8983210731560399,0.9008893043452302,0.9893407131187433,0.7777537073095656,0.0,0.8141397450110098,0.8988392821857863,0.8493683845396653,0.8599258059120296,0.8509630068705896,0.8893825841717982,0.7806633198132635,0.7595789643995561,0.8694691410119866,0.7995929244082177,0.8937102969742846,0.7911781343148867,0.8244671764067899,0.803501340274561,0.8709070607909001,0.8863251456106854,0.851740743159887,0.9261293751179699,0.8886576399294593,0.8697724456604192,0.8102381938941102,0.8644410830993742,0.883701725543486,0.8969286073850788,0.897680579774406,0.8789477364963044,0.8427569377540507,0.8182401115520851,0.8762836454285747,0.9200691441041658,0.9423611743263656,0.8763822627535723,0.9209943410881697,0.8880996403395593,0.9242067747162066,0.937107801973346,0.8448269580390857,0.8321919345870118,0.8477668762924124,0.9200248220745855,0.6287940084741056,0.9085029528407149,0.861113476631026,0.9101773731917179,0.8887947437261735,0.8852036742403447,0.8470999144574517,0.8848837062228196,0.9208891716650158,0.8004470878128821,0.8381492371858447,0.9125604912259733,0.8262176543591073,0.8668013732568794,0.9235232231014303,0.8562351536023811,0.9241526457090687,0.898556947631115,0.8973545084714821,0.882582320029686,0.7444520764510213,0.8884683597211297,0.8944407704853127,0.8057262550660378,0.955944869998446,0.8949668480811362,0.845447657515164,0.8875247479808135,0.8893911177544969,0.8736110085006937,0.9014280039910373,0.9066817279335075,0.8719475967830149,0.932958347694799,0.9048776271478509,0.8495351588345318,0.8763614958056054,0.8903611819764177,0.8508631170575243,0.9030704135108567,0.9249232093778635,0.8764399445955783,0.8299282614931224,0.8772555336272378,0.9529055642938833,0.8750658978910851,0.8517124678082417,0.9117976679521148,0.8857732024096937,0.9060977236662325,0.9457539003633845,0.7485384647414287,0.9390340937827741,0.8805024722946426,0.9419277144127098,0.9054827980188777,0.8470658055276371,0.9101036768076676,0.800152407939496,0.929685379013331,0.952312095211061,0.8439329715484871,0.8914409721955358,0.8315129996275555,0.8351542066616355,0.8612204437477756,0.8611871145513623,0.9235767273012367,0.8797557567214926,0.7765600735203386,0.8717876825607013
F-029C1A,0.7703258292826185,0.8903604138152978,0.7312101643559502,0.9080268433045873,0.6822394165914651,0.7611583026810587,0.9051120652710408,0.796801235046753,0.8920859831453469,0.7422992281251535,0.7295750496413898,0.7892757442829079,0.7867331604183274,0.7925757678144444,0.7226847380996642,0.6476982518440694,0.8819122006830982,0.8124516814048734,0.8860886946556803,0.8566696058065593,0.8193763303212006,0.712846460458289,0.5515270507455933,0.806542700945821,0.8696502301973116,0.951110696999526,0.780684997239991,0.8644408859207602,0.9463969081555151,0.7363861411432184,0.8141397450110098,0.0,0.7197083536159415,0.9209329692300596,0.6775380889004925,0.8997900050147251,0.8074124595844482,0.6135125529289547,0.9143536903322264,0.8666014702646223,0.6935471049555051,0.7614961702094167,0.8362435205381707,0.7459012244690416,0.8633194682800718,0.8437312373864176,0.8012303223860454,0.8047626064459676,0.8044010933592749,0.8577536843217861,0.7939566335868978,0.7082201714878785,0.8385886967815258,0.8014681187806346,0.743883839408083,0.8472996935821835,0.8069381477471286,0.8818123682427541,0.7337512042680892,0.716644949775117,0.897277800871365,0.9264964905705336,0.9096506653549473,0.8273198747194938,0.611372688466337,0.7651689897813345,0.866452549585818,0.8640976818501048,0.7559142148423345,0.8293357257970609,0.7748403916951725,0.8213190879367088,0.7939603995708867,0.6349641955562892,0.8227141217648318,0.8676849772464379,0.8871333688344963,0.6438596899607094,0.7780951648059552,0.8000594308710699,0.720954816308966,0.7753471263732024,0.8448720630574464,0.8016183021601004,0.8283183244411375,0.9038959096113925,0.6647767853073308,0.7649795214560089,0.7864674276471387,0.8991447271948448,0.828397495498754,0.7378511206806209,0.8594239965768365,0.7256476781690001,0.7285729870875347,0.8699565666146557,0.8115515016492495,0.8540546861839599,0.8565894778515935,0.7246545698671726,0.5672087619569517,0.7570075189530995,0.8579129640266083,0.6459515697773692,0.9704013645626828,0.770413655690149,0.7333069245187871,0.8177828770058898,0.7424995741485063,0.7276312019642336,0.8880318430116806,0.9145839271299737,0.7292310109241429,0.5860363132600925,0.5029378068384489,0.8313873124488909,0.8283468070494717,0.8234300626316379,0.7817318156323116,0.6877492690365764,0.7021619764117105,0.9258872020652426,0.8947928887170948,0.8677260441512795,0.8578180045078372,0.8674936977813507,0.7873505959920828,0.7752034917716135,0.77634405024475,0.7265656708903213,0.847032603303514,0.8556713083756085,0.8849874602222596,0.7466776743861857,0.6648060232573183,0.641262141303139,0.5849121571168701,0.8628223920980457,0.7525956295208271,0.8758329985779372,0.7394499394955578,0.8349620816187081
F-022C1A,0.8976471369608662,0.9268903656806353,0.8413570906956258,0.9356038800796863,0.8557907762622907,0.7464639714637498,0.9500773482739527,0.7285913478284792,0.8618613727679267,0.8281569764192768,0.8080013935550759,0.8158269393005625,0.7845679218744003,0.7748257200994899,0.8616633985047274,0.813512682742894,0.8229560613987527,0.8232590832916873,0.9105833681386607,0.8991650349728525,0.7145566225630676,0.8190401562122342,0.700665479458542,0.7597895501518543,0.8524090271438282,0.9717345035908342,0.8382488955946819,0.8740333140724508,0.974819887959761,0.7466380374033655,0.8988392821857863,0.7197083536159415,0.0,0.8046263514563485,0.7993018392441621,0.8900996911837552,0.8242101010950432,0.7949127681795537,0.9025050434315832,0.8792343017094019,0.8373023026214416,0.780196021801558,0.7861352421445775,0.8773311429913498,0.8612783388468718,0.7546313594719667,0.7974329985188368,0.8727974069283417,0.8871820267690438,0.8607099458490562,0.7123790344127411,0.7613560067584306,0.657511792055359,0.7124058036132933,0.747579783302662,0.686309737747167,0.881392040520057,0.9194542049868668,0.8569210085636987,0.8194593997053721,0.9417866061637132,0.8341243781921305,0.863192508322194,0.8739889913006277,0.6941422090228428,0.8453715864592024,0.7228189380762706,0.786989813305063,0.7931471254804414,0.8330652647802899,0.8456814630318386,0.7992904367509637,0.884850651544502,0.8060827260716572,0.8374194211549931,0.9095614643705106,0.9257675480582102,0.850217684992663,0.8467610685370865,0.8992361079818326,0.8378981180383706,0.8523875849076278,0.8134484506752083,0.7488501490725962,0.7532406817153814,0.9239483437849332,0.7294044225218743,0.8671536164742313,0.7885895263037039,0.8926473790281728,0.8899994031635612,0.7403465555618294,0.6689623631404343,0.8140736959447187,0.6587764409435894,0.8931280747133187,0.836394031730294,0.924055643553872,0.9071770670926037,0.8321551255095049,0.8212818673040967,0.8500484435298957,0.717509536677012,0.765745296033895,0.9424579914836378,0.8584194862473329,0.820179183940838,0.806384037952889,0.8295432866777381,0.7715952245095866,0.9053597087723348,0.8763361373169852,0.8163061234209044,0.7655062042031446,0.7221273048787158,0.8248760583070478,0.8511464396970869,0.8647289096819742,0.8572149054971259,0.6527994446453584,0.8448441041907354,0.8948977168091539,0.9044217760379545,0.9049848477323897,0.8897488055323585,0.8651410815179716,0.8694343415639464,0.7584874502315144,0.7881881507400816,0.7492461419721858,0.8862975953822368,0.6618900307071333,0.8874164995675575,0.8392331890628969,0.8168155008106069,0.7626367527577906,0.675500902522267,0.6207023390026543,0.8770271833361714,0.857585756139235,0.8458086802946403,0.8023110865366139
A10,0.8902900440675882,0.8634195999107572,0.8851839302143178,0.9315065162798329,0.9135322004487709,0.9406836951311549,0.8738099539272628,0.885914425456506,0.7844885678130641,0.8967244706569768,0.8700396472570177,0.9126873137532893,0.8963995243338803,0.8638979936440887,0.8637836786421997,0.8919976486317897,0.663600776820897,0.8214454879201853,0.8894881178079888,0.8653423156508436,0.874518591261401,0.8959616701853981,0.8829490426017556,0.8133430485539457,0.9268120861674112,0.9206250499099462,0.8059558994347453,0.8833150557925877,0.9356132634155053,0.7828806957610981,0.8493683845396653,0.9209329692300596,0.8046263514563485,0.0,0.8472485253211884,0.869285631086333,0.8895407700929484,0.9145139224676628,0.8066738966930543,0.8979819176690751,0.8843748587373828,0.8470555346016954,0.847511343937757,0.8820156803445574,0.8461255634751781,0.8239073081195215,0.8289746837679836,0.8109169505543258,0.8724060337975563,0.883788258388106,0.8613864135323579,0.8209452515724618,0.6966875774005472,0.8717109303908842,0.916363054753644,0.8364026942785542,0.8235547660815247,0.9680772341641954,0.8054766838963728,0.8896825167719423,0.6223041833847747,0.9029530974616069,0.9107546609524795,0.8900014234478797,0.9147460994323612,0.8893837074130354,0.907125213067943,0.7643336585916505,0.797922032143681,0.9034039666333233,0.9057350115113808,0.8546828321413046,0.8783618334953225,0.8620244518510132,0.8606947386760103,0.7235086078672708,0.9350765911383601,0.8387815019309458,0.8508534019199985,0.9346567228866955,0.9252545643242756,0.9156180424618982,0.6722841938993455,0.8500824013747615,0.8508425003977383,0.9277832824955549,0.8848970855781088,0.8870621811289119,0.7534840191869482,0.9351035893355637,0.9035953138652023,0.7824114318107461,0.836217749381637,0.8227610563487946,0.7442978548412664,0.9280149785579921,0.7495345793147953,0.8470115049845829,0.8976697431764372,0.8905287927791712,0.88550516444964,0.8279110361772085,0.8691415277398002,0.8857172144488602,0.8214784243446781,0.8726537177122657,0.8334147133427989,0.7249553522401518,0.8204946030238174,0.7879309003109916,0.8711313973908853,0.9098158228808613,0.8999106325093505,0.8697792524281907,0.9154583327866037,0.833204562600728,0.886275328064154,0.8714200711701136,0.8895194715643487,0.8706930115697176,0.7457890741556708,0.8055124213298571,0.9453737832099876,0.7557483934834268,0.8608461452183028,0.8221501864855216,0.9017386339307303,0.8614220800558495,0.9336504588886448,0.8055683249837616,0.8903864955500473,0.8735927832437796,0.8868967326333103,0.8467848679225494,0.8605826264674338,0.8565091832400671,0.8421074904423214,0.7305722066524425,0.8522493606716853,0.8784836540809992,0.8836116248926693,0.8488032421837272
F-021C2U,0.857326856140489,0.8916109698318975,0.561434017403139,0.7630050207301796,0.6395331275388683,0.6286910093815163,0.9043098021817711,0.7722697245045014,0.8060016975397041,0.6747203684678711,0.5836909526906798,0.6964310042699857,0.5927389361293608,0.6650297570881923,0.6521899056774605,0.7114631032493067,0.7667609049990124,0.7609449441834796,0.7906164065820432,0.8153384216050195,0.8012318873895994,0.7985102300734477,0.5705597253451063,0.8394006221817679,0.8207434451649958,0.9203916059512721,0.7591489099364249,0.8189458735666307,0.9659525230639822,0.7403618053760389,0.8599258059120296,0.6775380889004925,0.7993018392441621,0.8472485253211884,0.0,0.770966118642471,0.76976527290927,0.7983377092744934,0.752044094613751,0.8386324511283273,0.7379626691221883,0.8567112300145383,0.7928338048762912,0.5873323149584511,0.7193461843614438,0.8083255128710893,0.7492593101651035,0.6744718543924172,0.7765522306994566,0.8059472653593233,0.7370366316983468,0.6482272666941148,0.7750498644773977,0.7703332553530073,0.5541415110973088,0.7871313102629881,0.682858670999013,0.8348272166451257,0.712057822587828,0.6245931721996367,0.8371076177058953,0.889375266983774,0.9010277905530963,0.7377949483897777,0.6683113829099466,0.6822239226989455,0.7136947210506231,0.8109527958733441,0.7753108752969032,0.6809014513500999,0.6835385995878039,0.745259122679289,0.5932098576344326,0.4362869349345437,0.7149947866836741,0.759973106149584,0.7894128211929702,0.790681856276664,0.7027386588074779,0.7249457805269008,0.8806167842357195,0.7545679350188012,0.7478140483366137,0.7509985698034374,0.744098988246084,0.8352987859347486,0.7727148748321685,0.6863439308399342,0.6757880983897541,0.8482353784534784,0.724045586805768,0.7946961796566233,0.8274729518817,0.4901938540233171,0.705555557163477,0.8150405307364672,0.7438594152046661,0.7732917829657632,0.6691160773613772,0.692843911581105,0.6412460061343707,0.5962673078274053,0.7115069302082032,0.6003947736300347,0.9503848029424599,0.5369400552506055,0.6581326405241932,0.6350489886914423,0.6378874414501212,0.6837950035879872,0.8439048009686952,0.8560500384816985,0.6291215547392435,0.6210229177607867,0.6224047194445637,0.87093981293194,0.8334973955647232,0.696004865883322,0.8224165558790087,0.43442456301421106,0.5810211019109668,0.8568397912723972,0.8875748058780758,0.7804692029451691,0.8478906805012697,0.836518981965237,0.7302059387970307,0.6007998518629619,0.8994404361772499,0.4916891242675801,0.8524954192257136,0.9136195109586354,0.85609961849336,0.5483417839008602,0.524104369376052,0.6552192071881572,0.5469806623878021,0.7534218689713692,0.5463597022428015,0.8608622873322627,0.7323802529365735,0.7016192694260103
N09,0.9498752936408007,0.9514256970551639,0.8458562934821993,0.9247195385769387,0.8991883546950654,0.9014523591668833,0.9017001957452271,0.8948384685119923,0.8918162990211502,0.9401772315399666,0.8829399821890732,0.9204110704541685,0.8212084834346206,0.8335217722536944,0.8880775092950006,0.9030395339582588,0.8500947069127718,0.830856370692693,0.8267738936335871,0.9333019455827469,0.9427813252751693,0.9000787877608922,0.8642919981583942,0.9021270738335915,0.9160061111610796,0.971702037172542,0.8777111441447598,0.8978706774023006,0.9505126368722601,0.8931273514968836,0.8509630068705896,0.8997900050147251,0.8900996911837552,0.869285631086333,0.770966118642471,0.0,0.8844149763582585,0.8388367271805155,0.8999770666763526,0.9065826761671796,0.8383446835224768,0.9395087157386699,0.8976985635735772,0.8675019246309067,0.4756542222136723,0.8406436826720114,0.904757833166285,0.7886088248765183,0.9278861349475308,0.8957551130858682,0.9091562248467041,0.8458912231110906,0.8269821398011108,0.841712195466048,0.8958303692532602,0.8867797832240814,0.8938243225635246,0.9167312202274736,0.8554027648484054,0.9196068847917118,0.9135460477411933,0.937496377675284,0.9186472638807314,0.8120653711683253,0.8842426604265586,0.9030289731013633,0.8762270844282246,0.8828231422309742,0.8201757365313529,0.8507145488699246,0.8959812886519964,0.8817098269378061,0.8695094983316323,0.807516701822912,0.8489048129668583,0.9063107377352061,0.8420757100365122,0.9207806412193738,0.8996330170601602,0.9227920319721494,0.8690311504832807,0.8996443088253078,0.8480723734140074,0.9192190883548912,0.913367459037716,0.93695259667643,0.9261382027057307,0.925841605710494,0.8625241482950664,0.9300648877765172,0.9015228843783832,0.8455083027331901,0.870452918540251,0.8430128122683496,0.8864598035986329,0.9361914148238688,0.8826327016452983,0.9266427098750704,0.5661176287700388,0.9028979650325948,0.8662500552265278,0.8924122348376098,0.8474322875278683,0.8524930035233363,0.9353008097874168,0.8164423891578209,0.8129613214717261,0.8075261415160636,0.9068279158608669,0.906343886751689,0.9173825276854808,0.9191393124143047,0.9227453521670808,0.8830318546915737,0.8755549426204924,0.8927002761558183,0.9114638549264428,0.8723647513507601,0.901669268534773,0.8311951089626033,0.8690575165830264,0.8939561102425548,0.8492274291133741,0.8872912776289378,0.9308512521151414,0.7383788515901816,0.921117576290484,0.7807071963089457,0.9313761564131916,0.8016225775390743,0.9042742611747207,0.9282598142844198,0.61837767851669,0.9064105009578698,0.8389801363595297,0.8714828008706723,0.8282263856944673,0.8525182093909166,0.8988070320706706,0.7492873338083471,0.8410960037399308,0.882205116264603
F-023C1A,0.7931758623243783,0.8695376510469842,0.6853887396345248,0.9248394226956194,0.7250749670029051,0.8245115415218195,0.9014525374642995,0.6996852108886422,0.8610850049127577,0.7816676457962225,0.6905306109231936,0.8056775187833087,0.7858684839301435,0.823764529539359,0.8232506046420944,0.8111243235144945,0.8661323325875427,0.7524562297949419,0.8010583603686088,0.8327710516675771,0.8344218679382611,0.8273378448976082,0.8087613734923741,0.5284060774323236,0.8712051050027145,0.9644134624131141,0.9278089043926915,0.8938425264446062,0.96758478237997,0.7785794439465441,0.8893825841717982,0.8074124595844482,0.8242101010950432,0.8895407700929484,0.76976527290927,0.8844149763582585,0.0,0.5696930147931709,0.8622882213955543,0.843757593559716,0.7119341060036034,0.8926996457069654,0.8518689141441634,0.7737969070723216,0.8320064488796098,0.7407170285437376,0.8403899319983071,0.851753589290523,0.7910314577168382,0.8151004425265544,0.829405042634506,0.7453916938793607,0.7910851654743236,0.8752203587201078,0.7659450329917588,0.7873481526158886,0.8080892812759186,0.916988049780451,0.7000520312546654,0.7719242386057431,0.9039885190793591,0.9079911007845614,0.843868307557607,0.8475661612558838,0.7794580515063811,0.7644910084537718,0.8994395778484733,0.8195236343146948,0.807239809824242,0.7417024551109632,0.8046080360830626,0.6143414693913485,0.7884656552262442,0.7331716867764901,0.80018212807062,0.8611240247964942,0.891698832509749,0.8036503062979772,0.7287048709793811,0.8769708094036903,0.6163148604103681,0.745014076115482,0.8135770999544205,0.8485420206059292,0.7806211561420892,0.9288703037870879,0.7551643140307311,0.7961420887989914,0.8207181801049095,0.8885778644280277,0.8787150868391316,0.8136765931301511,0.8635343236382813,0.7358344686472937,0.6409956090516057,0.9089672435034519,0.8567316166473964,0.8926242515123303,0.8971157094138317,0.7333843755115002,0.8039859386221719,0.7815483100529137,0.7718934266284273,0.7142988345475328,0.9208336129890506,0.794015477239501,0.7817907680019385,0.802436835512215,0.8233615829191201,0.7983453757963731,0.9236346401379185,0.9096376654367061,0.6997737187972854,0.7149360064325522,0.8055227963229722,0.9244718985489505,0.7548368015120773,0.8188651874951379,0.9086144115791194,0.7546060068219692,0.7924633682667505,0.9077850672299149,0.8463245782812744,0.8609829442647124,0.9006870442341116,0.819933895202347,0.8410628546352011,0.6442285624582889,0.8479644833088902,0.663815104001133,0.8233172941013851,0.894137843624953,0.9027322715772647,0.7535694860841875,0.6809280916107259,0.659155075823471,0.7710808927548263,0.8567579287544953,0.797506155803947,0.8999262685214121,0.7134331809591234,0.8284843984006487
F066-C2U,0.7864893536855486,0.9057875841507926,0.775906378033554,0.8797882578735507,0.8454471157328799,0.8379670354071619,0.8972548814030703,0.8240991194503248,0.9139627839690292,0.8402793587230021,0.8100912759488412,0.8443709211256809,0.8556003989904926,0.8795813471841583,0.8454451149644657,0.6925706388652252,0.905602361089006,0.7734984648557854,0.8927926335799229,0.9257231025513787,0.8598663666097864,0.8894152850438839,0.6386864641490352,0.6633891502999718,0.9109350844029108,0.9593651319764213,0.7957342593935326,0.8836884841564212,0.96109236312743,0.7862125058929836,0.7806633198132635,0.6135125529289547,0.7949127681795537,0.9145139224676628,0.7983377092744934,0.8388367271805155,0.5696930147931709,0.0,0.8286643836385715,0.8799956442460602,0.8014283321639538,0.8187729547755845,0.8206033780386103,0.7411647843381786,0.7780451180398852,0.8293423320405613,0.8965945721897304,0.8762644635832059,0.8936512389546329,0.900485784645828,0.8486034163657938,0.8290676588996191,0.8486421912059194,0.8497767004928469,0.7459507038823905,0.8538935948986076,0.7211447677680748,0.8014128489853874,0.7478503817751947,0.8236717850101939,0.9325710639131168,0.9340975626690454,0.8331798208678759,0.8974834741011654,0.7669755927021674,0.9043214942594362,0.876009716780047,0.88901770664896,0.8234383732553806,0.80936167351996,0.8032945930870579,0.723574352023501,0.7604163731979786,0.7985844148298035,0.8810598343707574,0.902517525640048,0.8779911532216023,0.7864517198173767,0.8592266613733857,0.8032373873132652,0.5022594764120818,0.8873855860752213,0.8858628759416172,0.8026511580355468,0.7616626602407434,0.812158645400921,0.8383423749500546,0.8915984176974447,0.8379958192127726,0.9067927632533422,0.8731141583490027,0.8337254156594696,0.9141173751343888,0.8151488666862862,0.8111866243765983,0.9201966600004319,0.8598786520426093,0.8486686755405182,0.8270230108833191,0.8075065488649226,0.6810299211848213,0.8390608292427941,0.8693744944402763,0.7695417865543669,0.7493596291907709,0.805765607379297,0.8242413043796728,0.864994372546879,0.8083488677837911,0.7981220022243073,0.9071185467717527,0.9116245805429054,0.8654218506232062,0.7445958268699824,0.7132082438684427,0.8551148945569595,0.8044498268741167,0.791254942890311,0.8249681342579919,0.7766486220776436,0.8326639883569904,0.9163723613954926,0.751588511544541,0.9087649423178951,0.9009803050631787,0.8943557786802431,0.8569747765956622,0.8245308155360046,0.8477137410167143,0.8025362685092119,0.9100672111680563,0.8673675475543426,0.888734042717874,0.8347977119670141,0.7544231798323564,0.7412265976585177,0.6995129715249571,0.8975005260755026,0.863071276350539,0.8675056147738771,0.8313794563826685,0.871832015704395
F-050-C2U,0.9300477757628209,0.9216684199161745,0.8335329116791163,0.6874373418052974,0.8869249264233054,0.8541504952798313,0.8589278421363508,0.897095564893836,0.8513467562979544,0.8866339007954378,0.8777097364807798,0.9072896821758293,0.9169574323460673,0.8982079136885073,0.858956650842098,0.8368748123886628,0.8604929183986338,0.7863539727139732,0.9296776659650923,0.924781895215417,0.8653672278895482,0.9185854313935562,0.758012404077338,0.8847921933570259,0.9060635226701063,0.8551757760720579,0.7579202109765316,0.9194798364907074,0.9486018328358494,0.7449131833850429,0.7595789643995561,0.9143536903322264,0.9025050434315832,0.8066738966930543,0.752044094613751,0.8999770666763526,0.8622882213955543,0.8286643836385715,0.0,0.9273382170633954,0.9120769762136127,0.8953736807904145,0.7375378071503572,0.7383414077147137,0.8783921996496716,0.9150115406153344,0.917703998785159,0.7607308068859734,0.9283896310283987,0.9051386129299612,0.6927491718529686,0.828589241315172,0.8199790665025554,0.8444178071278541,0.8734387636085942,0.8408568570604997,0.7234187940918787,0.9688862927986083,0.8219348890166411,0.8179794070301093,0.8929074091018122,0.9316843005860433,0.8823330691944455,0.8637585430992628,0.8748743662395458,0.9260921647510234,0.8102678621728032,0.8195977609339502,0.8587758874896892,0.8130637445376191,0.894325093998037,0.8707537272883474,0.7672179950189206,0.8318036524665909,0.8980299636164556,0.795923647695055,0.9353624815890292,0.9178580033679729,0.908825735348429,0.6800087291672501,0.9013218908883361,0.8719450104509231,0.8861269755786201,0.7141597403894807,0.8140944651012636,0.8399002203628219,0.8435908154670988,0.920043919140582,0.9046740235659516,0.9335199440993631,0.8252817176287129,0.8657477225795829,0.9085117268781557,0.7948472230778449,0.8220356720817688,0.911521370028851,0.9220312183341106,0.685570494619456,0.8091505204112167,0.8363252686258397,0.860657040936833,0.8276141833994805,0.8904619802114213,0.8645278109455733,0.8689457859466089,0.7568752638550765,0.7363568309752512,0.8454605730283578,0.7957518484437697,0.7768828203758518,0.8657715409147392,0.9147887440759687,0.8557577506209714,0.869111120464716,0.8758378917256873,0.9124775792670308,0.8332129542507022,0.7440570051284833,0.9084035622892943,0.7969475681796159,0.8220565444737173,0.861721636785869,0.9378060023730191,0.9109088494849152,0.9030688238270732,0.8856260928434847,0.8789528248805517,0.8860135261703866,0.9467450739873632,0.7584995953084566,0.9341478153443613,0.8974180160561346,0.848776219866999,0.8241359378545766,0.8267615932514975,0.8588577317904609,0.8158432317601179,0.8045713888102027,0.8293516853124763,0.8923604620184469,0.8408301274781903,0.8986435275578858
