,fold,average_acc,macro_prec,weighted_prec,macro_recall,weighted_recall,macro_f1,weighted_f1,auc,baseline_likelihood
0,1.0,0.40816326530612246,0.10204081632653061,0.16659725114535612,0.25,0.40816326530612246,0.14492753623188406,0.23661638568470866,0.5,0.40816326530612246
1,2.0,0.4639175257731959,0.11597938144329897,0.21521947071952385,0.25,0.4639175257731959,0.1584507042253521,0.29403223464498324,0.5,0.4639175257731959
2,3.0,0.35051546391752575,0.08762886597938144,0.1228610904453183,0.25,0.35051546391752575,0.1297709923664122,0.1819469583694027,0.5,0.35051546391752575
3,4.0,0.38144329896907214,0.09736842105263158,0.15257731958762885,0.24342105263157895,0.38144329896907214,0.13909774436090225,0.21796759941089838,0.4954507920052077,0.3917525773195876
4,5.0,0.4020618556701031,0.16465053763440862,0.24581531980933377,0.24583333333333332,0.4020618556701031,0.15756302521008403,0.2538334921597505,0.49670561665357427,0.41237113402061853
