,shannon,Dataset
FMT23,6.541303142224172,cdi_youngster
DA01381,6.5467190208787684,cdi_schubert
FMT3A,6.546997325450758,cdi_youngster
DA10173,6.55061123223867,cdi_schubert
DA10123,6.545378356861634,cdi_schubert
DA10006,6.546571292501197,cdi_schubert
DA10011,6.551250241509885,cdi_schubert
DA00331,6.544155941744523,cdi_schubert
DA01324,6.548301394469016,cdi_schubert
DA01547,6.543490216656621,cdi_schubert
DA10113,6.546243985839555,cdi_schubert
FMT04,6.549286113482275,cdi_youngster
FMT72,6.548671667390707,cdi_youngster
FMT85,6.55045784614581,cdi_youngster
FMT10,6.54818969308723,cdi_youngster
DA00997,6.551387675041154,cdi_schubert
DA10059,6.54708588246001,cdi_schubert
DA01441,6.547224437727927,cdi_schubert
FMT101,6.540317706227065,cdi_youngster
DA10042,6.546361874273579,cdi_schubert
DA10184,6.550340331290801,cdi_schubert
DA01563,6.545967093614076,cdi_schubert
DA10035,6.541200996909271,cdi_schubert
DA01167,6.548076649644377,cdi_schubert
FMT13A,6.547956848229336,cdi_youngster
DA01205,6.549245431554586,cdi_schubert
FMT30,6.5400140305833165,cdi_youngster
FMT4A,6.551456187451375,cdi_youngster
FMT20,6.53748131941342,cdi_youngster
DA00375,6.54974682580189,cdi_schubert
FMT103,6.5471253749835405,cdi_youngster
DA00065,6.541333698549267,cdi_schubert
DA10142,6.550615616290357,cdi_schubert
FMT97,6.545524535581583,cdi_youngster
GSVY1IH04.MID6.pool4-6,6.54536576575354,cdi_vincent_v3v5
GSVY1IH04.MID8.pool4-8,6.545043396896926,cdi_vincent_v3v5
GSVY1IH04.MID9.pool4-9,6.547809310271503,cdi_vincent_v3v5
FMT12A,6.547270408286163,cdi_youngster
DA10048,6.543946665127911,cdi_schubert
FMT81,6.551697927546164,cdi_youngster
GG349S007.MID13.1327,6.53082317794777,cdi_vincent_v3v5
DA01384,6.536640801133828,cdi_schubert
DA10061,6.545739108062776,cdi_schubert
DA01203,6.550839049329077,cdi_schubert
FMT44,6.550032828010486,cdi_youngster
DA10112,6.545289429639718,cdi_schubert
DA01235,6.544903572969313,cdi_schubert
DA10158,6.547548846487732,cdi_schubert
DA10177,6.544300265314549,cdi_schubert
GG349S001.MID13.1320,6.544146941795326,cdi_vincent_v3v5
DA10136,6.549264972452783,cdi_schubert
DA10139,6.548063961422758,cdi_schubert
DA10023,6.552805876982554,cdi_schubert
DA10167,6.549895974742323,cdi_schubert
FMT17A,6.546440040354128,cdi_youngster
DA10122,6.549239978303746,cdi_schubert
FMT109,6.551279406445407,cdi_youngster
DA01213,6.546391653908164,cdi_schubert
DA10024,6.546741346144282,cdi_schubert
FMT108,6.549958493950955,cdi_youngster
DA10094,6.54880014276341,cdi_schubert
DA10032,6.549111755023137,cdi_schubert
FMT95,6.548354097795286,cdi_youngster
DA01227,6.541346870850538,cdi_schubert
FMT23A,6.550147587484374,cdi_youngster
DA00673,6.550456442999732,cdi_schubert
DA01555,6.545972108949909,cdi_schubert
FMT102,6.546230115715453,cdi_youngster
DA01267,6.547616423914513,cdi_schubert
DA10170,6.544586597341317,cdi_schubert
DA01311,6.545343623557905,cdi_schubert
DA00210,6.546025244243285,cdi_schubert
GSVY1IH03.MID6.pool3-6,6.542223175990179,cdi_vincent_v3v5
DA01467,6.5416034109978,cdi_schubert
DA10109,6.5418251653303585,cdi_schubert
DA00550,6.539384550727486,cdi_schubert
FMT29,6.5491314658216675,cdi_youngster
DA01231,6.548111724527108,cdi_schubert
DA10056,6.547202986699639,cdi_schubert
DA10069,6.547076109665051,cdi_schubert
DA10049,6.551116694489375,cdi_schubert
DA10172,6.551279926459712,cdi_schubert
GG349S003.MID13.1322,6.551397256469709,cdi_vincent_v3v5
DA10101,6.548514066927682,cdi_schubert
DA00735,6.543901745609634,cdi_schubert
DA00299,6.544939511575233,cdi_schubert
GG349S004.MID13.1323,6.545416195539316,cdi_vincent_v3v5
DA10030,6.551116858074041,cdi_schubert
DA10066,6.5482725886812885,cdi_schubert
GSVY1IH01.MID9.pool1-9,6.550309798033022,cdi_vincent_v3v5
