,shannon,Dataset
FMT82,6.970391593923954,cdi_youngster
DA10051,6.967314425780106,cdi_schubert
FMT77,6.97146529164348,cdi_youngster
FMT13,6.966622655483699,cdi_youngster
DA10005,6.972904368602058,cdi_schubert
DA10022,6.970565811563017,cdi_schubert
DA10142,6.965318492681743,cdi_schubert
DA00818,6.967002818613758,cdi_schubert
DA00810,6.969327719944355,cdi_schubert
DA01110,6.96503366970196,cdi_schubert
DA01571,6.967788844587757,cdi_schubert
GSVY1IH03.MID12.pool3-1,6.9699212009307585,cdi_vincent_v3v5
DA01381,6.969772562531799,cdi_schubert
DA10083,6.965898244111555,cdi_schubert
DA10094,6.971381378779775,cdi_schubert
FMT99,6.966443153823642,cdi_youngster
DA01213,6.968593868022741,cdi_schubert
DA00988,6.967522891238042,cdi_schubert
DA00678,6.9702451280975,cdi_schubert
DA00299,6.967640411914453,cdi_schubert
FMT27,6.966533198074199,cdi_youngster
FMT32,6.965921848681961,cdi_youngster
FMT1A,6.969087679294477,cdi_youngster
DA01267,6.970563150101502,cdi_schubert
DA10002,6.9720712036163786,cdi_schubert
GSVY1IH04.MID3.pool4-3,6.9667577373315455,cdi_vincent_v3v5
DA00280,6.969556545796534,cdi_schubert
DA10032,6.963922654041054,cdi_schubert
GG349S008.MID13.1328,6.967585648875111,cdi_vincent_v3v5
GG349S007.MID13.1327,6.96760569150163,cdi_vincent_v3v5
DA10030,6.958294078923661,cdi_schubert
FMT10,6.970553809192387,cdi_youngster
DA10150,6.973827811739696,cdi_schubert
FMT41,6.971055274050443,cdi_youngster
DA10006,6.966983381321935,cdi_schubert
DA10061,6.96790800584427,cdi_schubert
DA10049,6.971978246831045,cdi_schubert
DA10116,6.974563127095255,cdi_schubert
GSVY1IH01.MID3.pool1-3,6.964927874482533,cdi_vincent_v3v5
DA00282,6.966266261253424,cdi_schubert
DA10137,6.974314161528149,cdi_schubert
DA10104,6.967913389405262,cdi_schubert
FMT3A,6.970697438784068,cdi_youngster
DA00381,6.964039432417611,cdi_schubert
DA01547,6.970318281844726,cdi_schubert
GSVY1IH02.MID2.pool2-2,6.973001848091947,cdi_vincent_v3v5
DA00339,6.970300007847106,cdi_schubert
DA01563,6.9645526017521515,cdi_schubert
DA10173,6.97067360547596,cdi_schubert
DA01005,6.965989180196332,cdi_schubert
DA01205,6.968634879540711,cdi_schubert
DA00897,6.962521543467894,cdi_schubert
DA10122,6.966987182610166,cdi_schubert
GSVY1IH02.MID11.pool2-11,6.965515314086568,cdi_vincent_v3v5
DA10007,6.9700655107548375,cdi_schubert
DA10114,6.972826230897224,cdi_schubert
FMT20,6.968306782756441,cdi_youngster
FMT12A,6.97156762358388,cdi_youngster
FMT43,6.969476281539443,cdi_youngster
DA10156,6.969639055044405,cdi_schubert
GSVY1IH01.MID2.pool1-2,6.971076795522089,cdi_vincent_v3v5
GSVY1IH03.MID12.pool3-12,6.969078676494167,cdi_vincent_v3v5
DA01203,6.970131080355254,cdi_schubert
DA01255,6.97071196343148,cdi_schubert
FMT25,6.97111874774389,cdi_youngster
DA10082,6.97277423440963,cdi_schubert
FMT5A,6.96906593572707,cdi_youngster
DA01210,6.964247318271366,cdi_schubert
DA10115,6.967401408567453,cdi_schubert
DA10127,6.970827350722386,cdi_schubert
DA00962,6.965496644873347,cdi_schubert
GSVY1IH01.MID10.pool1-10,6.970343551658672,cdi_vincent_v3v5
DA10003,6.973488124047148,cdi_schubert
DA00754,6.968370363563949,cdi_schubert
DA10090,6.974106362416636,cdi_schubert
DA10164,6.965661541018286,cdi_schubert
FMT84,6.969582613171042,cdi_youngster
DA10177,6.9662324892870675,cdi_schubert
DA01370,6.971724236220459,cdi_schubert
FMT4A,6.970538262051781,cdi_youngster
FMT110,6.968247555599009,cdi_youngster
DA00812,6.971911814227455,cdi_schubert
DA10026,6.9735804483194,cdi_schubert
DA00044,6.967787215537607,cdi_schubert
DA00632,6.963436738741846,cdi_schubert
DA01018,6.9675455966349995,cdi_schubert
DA10035,6.971778510123173,cdi_schubert
DA01242,6.96213987294755,cdi_schubert
DA10112,6.968934123012571,cdi_schubert
DA00896,6.967698308325887,cdi_schubert
DA00369,6.963354214101782,cdi_schubert
FMT58,6.95340224192045,cdi_youngster
DA01119,6.964759653024738,cdi_schubert
DA10170,6.966741309561845,cdi_schubert
DA00580,6.966660034325481,cdi_schubert
FMT62,6.967802494685269,cdi_youngster
DA10096,6.970942928688891,cdi_schubert
FMT81,6.973170357157153,cdi_youngster
GSVY1IH03.MID6.pool3-6,6.9670030638826965,cdi_vincent_v3v5
FMT03,6.969660110099288,cdi_youngster
DA01235,6.965848221819478,cdi_schubert
GSVY1IH04.MID7.pool4-1,6.95066276061216,cdi_vincent_v3v5
DA00461,6.970941093757468,cdi_schubert
FMT28,6.97015716946801,cdi_youngster
DA10107,6.967457388686672,cdi_schubert
FMT21,6.971720540764318,cdi_youngster
DA00720,6.970186414418022,cdi_schubert
FMT20A,6.965251129490478,cdi_youngster
DA10108,6.971020958947451,cdi_schubert
FMT35,6.970536830722029,cdi_youngster
DA00804,6.967692625853309,cdi_schubert
FMT74,6.972078548776503,cdi_youngster
FMT88,6.973285904108412,cdi_youngster
DA00383,6.963884467104371,cdi_schubert
FMT33,6.968961905999887,cdi_youngster
DA01441,6.968837955192773,cdi_schubert
DA00997,6.968252108428192,cdi_schubert
DA10042,6.968295696523367,cdi_schubert
GSVY1IH02.MID9.pool2-9,6.9719177511412305,cdi_vincent_v3v5
DA01167,6.966054939807755,cdi_schubert
DA10039,6.968133898483597,cdi_schubert
DA01501,6.972138383986943,cdi_schubert
DA10187,6.968726765178847,cdi_schubert
DA00498,6.964012422206899,cdi_schubert
DA10113,6.971879919499193,cdi_schubert
FMT103,6.9689823780579,cdi_youngster
DA01073,6.96462187545674,cdi_schubert
DA10062,6.969405200268163,cdi_schubert
DA10073,6.971253607769003,cdi_schubert
DA00675,6.969723906777409,cdi_schubert
DA10182,6.974553609142807,cdi_schubert
FMT92A,6.97176228448294,cdi_youngster
FMT14A,6.972013488309554,cdi_youngster
DA00210,6.967635940097048,cdi_schubert
FMT47,6.972754392058741,cdi_youngster
DA01026,6.964673593777653,cdi_schubert
DA00153,6.970544993947819,cdi_schubert
DA01582,6.962757251701914,cdi_schubert
DA10184,6.9680761273288105,cdi_schubert
DA10171,6.966992258205019,cdi_schubert
DA01193,6.973003922753274,cdi_schubert
DA00947,6.9615012943473165,cdi_schubert
DA10161,6.965405410217818,cdi_schubert
DA00154,6.969551466217428,cdi_schubert
DA10079,6.975063833219954,cdi_schubert
DA00330,6.9696230413729605,cdi_schubert
DA01068,6.9650005706548255,cdi_schubert
FMT97,6.963289078180839,cdi_youngster
GSVY1IH04.MID2.pool4-2,6.972875684463152,cdi_vincent_v3v5
FMT11A,6.968803137059843,cdi_youngster
FMT71,6.96722903505603,cdi_youngster
DA10056,6.967267903663008,cdi_schubert
DA01106,6.967347273630311,cdi_schubert
DA01291,6.971813371014058,cdi_schubert
FMT23,6.969363231132884,cdi_youngster
DA10175,6.966364710635682,cdi_schubert
DA10152,6.969570621576728,cdi_schubert
FMT56,6.971194696234721,cdi_youngster
DA01223,6.973452341624893,cdi_schubert
DA00491,6.96952392259106,cdi_schubert
GSVY1IH04.MID7.pool4-7,6.967675834702708,cdi_vincent_v3v5
GSVY1IH01.MID5.pool1-5,6.969849053659933,cdi_vincent_v3v5
