,shannon,Dataset
Glcikman_MDR6,7.792520541509332,New
FEB016W1.01,7.848399253733686,Old
DEB01624.01,7.92919881023515,Old
Glcikman_MDR11,7.8473846757827275,New
AEB016X3.01,7.844080215091899,Old
Glcikman_MDR5,7.874216124577296,New
JEB014L3.01,7.848954065231114,Old
Glcikman_MDR7,7.883385067146987,New
Glcikman_MDR8,7.880692548303415,New
Glcikman_MDR4,7.883343150866345,New
Glcikman_MDR15,7.830541508116994,New
FEB017BF.01,7.825233459129727,Old
Glcikman_MDR48,7.824890637759404,New
CEB017CZ.01,7.818233393129067,Old
Glcikman_MDR47,7.86628638370407,New
AEB01513.01,7.830949332387707,Old
Glcikman_MDR30,7.806922148047458,New
X0096CK00,7.888846883298233,Old
EEB016WS.01,7.850193323012578,Old
Glcikman_MDR46,7.9049634032355645,New
GEB0179R.01,7.925055838189599,Old
Glcikman_MDR22,7.824411014259902,New
Glcikman_MDR73,7.825667074763762,New
FEB016P3.01,7.894478627915013,Old
Glcikman_MDR29,7.8598883974992715,New
X0094QH00,7.88650866311493,Old
Glcikman_MDR38,7.843930448030934,New
Glcikman_MDR70,7.8447365779839835,New
Glcikman_MDR72,7.832833450891462,New
Glcikman_MDR85,7.904491074734365,New
Glcikman_MDR33,7.795232820716441,New
CEB015DP.01,7.939407685173264,Old
CEB01751.01,7.879023599100648,Old
EEB010Y7.01,7.85393353042302,Old
JEB0150S.01,7.777606215896917,Old
X009DDC00,7.877828443982115,Old
CEB0106R.01,7.954354096099326,Old
Glcikman_MDR45,7.821018527377276,New
Glcikman_MDR35,7.850823737670266,New
Glcikman_MDR19,7.882440688820138,New
Glcikman_MDR110,7.907603625487975,New
Glcikman_MDR79,7.90185071699432,New
Glcikman_MDR111,7.957426577140417,New
DEB015RL.01,7.902075308490029,Old
Glcikman_MDR107,7.81646900682838,New
Glcikman_MDR74,7.8483314154869666,New
X009CZF00,7.842824687611783,Old
CEB017KB.01,7.8634059396542995,Old
Glcikman_MDR36,7.8552070109707515,New
X0096YA00,7.875911261019258,Old
Glcikman_MDR13,7.878214687560321,New
Glcikman_MDR105,7.834213858251171,New
Glcikman_MDR67,7.844879592833472,New
KEB016MJ.01,7.907178430504971,Old
Glcikman_MDR101,7.9371249977708365,New
Glcikman_MDR76,7.752146202706433,New
Glcikman_MDR68,7.841400870124488,New
BEB0155H.01,7.8755147083767305,Old
BEB017YQ.01,7.926633418387594,Old
GEB011FN.01,7.86519318190858,Old
Glcikman_MDR86,7.86953119339251,New
FEB016J7.01,7.7933105608742235,Old
Glcikman_MDR106,7.829419652629219,New
Glcikman_MDR63,7.850067005568409,New
Glcikman_MDR9,7.841401311856524,New
HEB014KS.01,7.867426377324642,Old
X0096QK00,7.856236999153935,Old
X0098FC00,7.851815253147012,Old
X009DCG00,7.865952944135719,Old
Glcikman_MDR3,7.923608415566805,New
X0094NK00,7.88285886567822,Old
HEB0102P.01,7.900709999835265,Old
Glcikman_MDR10,7.832925253753021,New
GEB0183R.01,7.82711786077091,Old
Glcikman_MDR31,7.8614724335844315,New
Glcikman_MDR59,7.853001228721806,New
EEB017FR.01,7.836313537874784,Old
Glcikman_MDR24,7.8106011852620885,New
Glcikman_MDR78,7.848472955619526,New
KEB016WG.01,7.81250769539962,Old
GEB015VW.01,7.811391716460327,Old
Glcikman_MDR18,7.870281208929404,New
Glcikman_MDR28,7.8850944461658825,New
Glcikman_MDR77,7.882956629281658,New
AEB010TH.01,7.851135015359435,Old
X0098SG00,7.86487820004487,Old
BEB010DX.01,7.8713949321107615,Old
Glcikman_MDR89,7.886606102943188,New
X00924J00,7.814293874550271,Old
Glcikman_MDR71,7.813382039844547,New
DEB014GJ.01,7.810100353708753,Old
Glcikman_MDR83,7.830742439574178,New
DEB0169N.01,7.819731354111965,Old
DEB0114X.01,7.891265228471517,Old
FEB015S1.01,7.789166952091992,Old
HEB014G6.01,7.851340676223002,Old
AEB016HN.01,7.8978545419940005,Old
DEB0184Z.01,7.795798087634348,Old
Glcikman_MDR66,7.800143748719605,New
Glcikman_MDR99,7.809265395049918,New
Glcikman_MDR23,7.912558251568997,New
Glcikman_MDR37,7.7942705174672495,New
Glcikman_MDR88,7.872319171318377,New
Glcikman_MDR41,7.856092323279641,New
X008YSA00,7.857284072743504,Old
Glcikman_MDR80,7.836595792879137,New
Glcikman_MDR61,7.821520806074089,New
Glcikman_MDR52,7.826555820003751,New
Glcikman_MDR25,7.913895788173705,New
Glcikman_MDR44,7.779785025749912,New
X009C8G00,7.880471610447614,Old
Glcikman_MDR53,7.9288195291266454,New
Glcikman_MDR55,7.846964613709305,New
X009J7E00,7.809347134319208,Old
Glcikman_MDR2,7.836916477668121,New
X00990K00,7.867545337935255,Old
HEB017PG.01,7.803281235758233,Old
Glcikman_MDR98,7.858813190020432,New
Glcikman_MDR100,7.831859135310229,New
Glcikman_MDR1,7.847511417924913,New
X0091SD00,7.841068491918441,Old
BEB014WD.01,7.845037686387245,Old
Glcikman_MDR57,7.817321221205114,New
Glcikman_MDR90,7.870768792777682,New
Glcikman_MDR42,7.93066902366591,New
Glcikman_MDR108,7.85853960438312,New
X009C6E00,7.813406657549878,Old
Glcikman_MDR104,7.792317367404142,New
DEB01116.01,7.852699712176732,Old
Glcikman_MDR12,7.802421551924788,New
Glcikman_MDR43,7.8308301476301665,New
Glcikman_MDR82,7.857238266831342,New
Glcikman_MDR65,7.885261471447113,New
Glcikman_MDR97,7.831244736293022,New
Glcikman_MDR91,7.850977466530502,New
Glcikman_MDR26,7.853515063082214,New
X0090MF00,7.9410999826219975,Old
Glcikman_MDR62,7.884958964662473,New
Glcikman_MDR95,7.872631563290202,New
Glcikman_MDR64,7.804609788421443,New
KEB015NK.01,7.926214829557731,Old
X00904E00,7.86103028147115,Old
X008ZQF00,7.845360599261756,Old
X0097HA00,7.898155824854414,Old
Glcikman_MDR17,7.7734138606220595,New
X009CXC00,7.898657438100994,Old
Glcikman_MDR21,7.95648543824761,New
Glcikman_MDR54,7.896026493958184,New
Glcikman_MDR20,7.903150671406934,New
Glcikman_MDR60,7.840582291665583,New
Glcikman_MDR75,7.905323024005846,New
X0093KA00,7.908532190350957,Old
Glcikman_MDR34,7.8453328580184225,New
Glcikman_MDR27,7.914514548368812,New
Glcikman_MDR87,7.8162667416597555,New
X009CGD00,7.937554804517396,Old
AEB00ZYB.01,7.916073951052789,Old
Glcikman_MDR84,7.8180867427935485,New
X009FDG00,7.912939604145058,Old
BEB011PS.01,7.888132013312519,Old
Glcikman_MDR81,7.886643649494589,New
HEB016FD.01,7.9185266459793615,Old
Glcikman_MDR49,7.839315156738576,New
Glcikman_MDR69,7.8873860845738895,New
Glcikman_MDR93,7.820276850132739,New
X0090SC00,7.85792357282061,Old
Glcikman_MDR16,7.863506299594829,New
Glcikman_MDR56,7.901170949087875,New
