,shannon,Dataset
Glcikman_MDR6,1.4167254738706927,New
FEB016W1.01,3.5700933685722176,Old
DEB01624.01,4.666272567787825,Old
Glcikman_MDR11,2.996336528205478,New
AEB016X3.01,3.848242039750719,Old
Glcikman_MDR5,1.6709551867730248,New
JEB014L3.01,4.6602712688480805,Old
Glcikman_MDR7,1.8104966842489216,New
Glcikman_MDR8,3.4350349140963554,New
Glcikman_MDR4,2.6500225286962453,New
Glcikman_MDR15,2.665367296217451,New
FEB017BF.01,4.013337978860379,Old
Glcikman_MDR48,2.4439873258112788,New
CEB017CZ.01,4.25663701419136,Old
Glcikman_MDR47,1.4971791518018933,New
AEB01513.01,3.8889144133758764,Old
Glcikman_MDR30,1.8313329294038514,New
X0096CK00,2.2122030151939835,Old
EEB016WS.01,3.4919939924563375,Old
Glcikman_MDR46,2.0007990803714675,New
GEB0179R.01,5.531956873436822,Old
Glcikman_MDR22,1.7991073904060013,New
Glcikman_MDR73,1.0583864674395427,New
FEB016P3.01,4.532224698829637,Old
Glcikman_MDR29,1.650545725340111,New
X0094QH00,4.47209485885922,Old
Glcikman_MDR38,3.258581387195232,New
Glcikman_MDR70,4.586448781394487,New
Glcikman_MDR72,4.252129795847312,New
Glcikman_MDR85,0.2074639059023431,New
Glcikman_MDR33,3.9901987212003673,New
CEB015DP.01,3.807964162618206,Old
CEB01751.01,4.380599290590533,Old
EEB010Y7.01,4.875309186936912,Old
JEB0150S.01,3.756832130105369,Old
X009DDC00,4.69711295640921,Old
CEB0106R.01,2.714336867446347,Old
Glcikman_MDR45,2.3508796940822303,New
Glcikman_MDR35,2.4221402149299944,New
Glcikman_MDR19,2.2935970147673976,New
Glcikman_MDR110,3.802211053927705,New
Glcikman_MDR79,2.49370009900458,New
Glcikman_MDR111,4.324068375550815,New
DEB015RL.01,4.591244807952386,Old
Glcikman_MDR107,1.4934235299307312,New
Glcikman_MDR74,1.996387048891182,New
X009CZF00,3.9880253664297878,Old
CEB017KB.01,4.773852658700607,Old
Glcikman_MDR36,1.95294530511066,New
X0096YA00,3.9454772846794213,Old
Glcikman_MDR13,3.0283260020780665,New
Glcikman_MDR105,3.3375670249378646,New
Glcikman_MDR67,3.2553678251552007,New
KEB016MJ.01,4.838540841625025,Old
Glcikman_MDR101,3.2639784334910504,New
Glcikman_MDR76,3.9292737744808646,New
Glcikman_MDR68,3.5353168059387436,New
