,0
batches_shannon_pval,0.5842160220479801
biovar_shannon_pval,0.7439391796776189
batch_aitch_r2,0.004265249113401365
batch_bray_r2,0.0031725510233499635
batch_aitch_pval,0.361
batch_bray_pval,0.778
biovar_aitch_r2,0.0052373291115313325
biovar_bray_r2,0.0052373291115313325
biovar_aitch_pval,0.747
biovar_bray_pval,0.747
