,fold,average_acc,macro_prec,weighted_prec,macro_recall,weighted_recall,macro_f1,weighted_f1,auc,baseline_likelihood
0,1,0.5517241379310345,0.5222222222222221,0.5356321839080459,0.5196078431372549,0.5517241379310345,0.5148005148005148,0.5378777792570896,0.5196078431372548,0.5862068965517241
1,2,0.4482758620689655,0.22413793103448276,0.20095124851367419,0.5,0.4482758620689655,0.30952380952380953,0.277504105090312,0.5,0.5517241379310345
2,3,0.42857142857142855,0.35416666666666663,0.35416666666666663,0.42857142857142855,0.42857142857142855,0.3450292397660819,0.34502923976608185,0.42857142857142855,0.5
3,4,0.5357142857142857,0.46212121212121215,0.4897186147186147,0.4732620320855615,0.5357142857142857,0.4509803921568628,0.49719887955182074,0.4732620320855614,0.6071428571428571
4,5,0.4642857142857143,0.4,0.4321428571428572,0.4144385026737968,0.4642857142857143,0.40256045519203415,0.4437106279211543,0.4144385026737968,0.6071428571428571
5,mean,0.48571428571428577,0.3925296064089167,0.40252231418997175,0.4671759612936084,0.48571428571428577,0.4045788822878606,0.4202641263172917,0.4671759612936083,0.5704433497536946
