,0
batches_shannon_pval,0.15615678247764125
biovar_shannon_pval,0.11471159859340983
batch_aitch_r2,0.005442709422900066
batch_bray_r2,0.0073216806491821365
batch_aitch_pval,0.122
batch_bray_pval,0.011
biovar_aitch_r2,0.005885932835864136
biovar_bray_r2,0.005885932835864136
biovar_aitch_pval,0.558
biovar_bray_pval,0.558
