,shannon,study_name
SID531274,1.0793359276931622,FengQ_2015
SAMD00115005,5.121508102693825,YachidaS_2019
CCMD65406197ST-11-0,4.17420342528627,WirbelJ_2018
SAMD00114774,4.964203787839976,YachidaS_2019
CCIS46467422ST-4-0,3.9890718396247236,ZellerG_2014
SZAXPI017468-88,4.703975191584153,YuJ_2015
MG100140,4.853018159485107,HanniganGD_2017
GupDM_JH,4.486520806719089,GuptaA_2019
MMRS72980899ST-27-0-0,4.741290766262206,VogtmannE_2016
SAMD00114948,5.678779924783822,YachidaS_2019
SZAXPI003430-5,4.176113339640219,YuJ_2015
SAMD00114779,4.480410513559101,YachidaS_2019
SAMD00164936,4.67879969068246,YachidaS_2019
GupDM_HCU,5.132079106634336,GuptaA_2019
GupDM_HCR,5.078634839858015,GuptaA_2019
SAMD00164849,5.246692393466733,YachidaS_2019
MMRS80093644ST-27-0-0,4.319398779875886,VogtmannE_2016
CCMD96553385ST-21-0,4.133099836256501,WirbelJ_2018
SAMD00114868,4.5863889297942535,YachidaS_2019
SAMD00164803,5.176332263629823,YachidaS_2019
SAMD00114797,5.007605300046199,YachidaS_2019
SAMD00164960,4.844101875629016,YachidaS_2019
CCMD74930188ST-21-0,3.8569719746513287,WirbelJ_2018
MG100126,5.3783942999334196,HanniganGD_2017
SAMD00114783,4.299012950619869,YachidaS_2019
CCIS14449628ST-4-0,5.10550993039257,ZellerG_2014
SAMD00164907,5.1571790795311765,YachidaS_2019
SAMD00164976,4.934768794521421,YachidaS_2019
SAMD00114883,4.790834130221724,YachidaS_2019
SAMD00164878,4.877495108713158,YachidaS_2019
SAMD00114859,4.911236343872907,YachidaS_2019
MMRS54246132ST-27-0-0,4.192137960516168,VogtmannE_2016
SAMD00114780,3.6721057990663666,YachidaS_2019
SAMD00115034,4.643892067840544,YachidaS_2019
SAMD00165016,4.454463362759961,YachidaS_2019
CCIS11015875ST-4-0,5.079903233441537,ZellerG_2014
SAMD00164899,3.8474592446703126,YachidaS_2019
MG100169,5.320474215307421,HanniganGD_2017
SID31159,2.9679148250505674,FengQ_2015
SAMD00114997,4.238585422132956,YachidaS_2019
GupDM_HCY,5.62002648623912,GuptaA_2019
CCMD35801800ST-11-0,3.858000798044961,WirbelJ_2018
SZAXPI015254-45,4.374332750179462,YuJ_2015
CCMD79349503ST-11-0,4.790676362314067,WirbelJ_2018
SAMD00114982,4.165445971812184,YachidaS_2019
SAMD00164989,4.07709734210571,YachidaS_2019
SAMD00114976,4.8746939245210825,YachidaS_2019
SAMD00164982,4.697272485361881,YachidaS_2019
MG100146,5.107098746438545,HanniganGD_2017
