,fold,average_acc,macro_prec,weighted_prec,macro_recall,weighted_recall,macro_f1,weighted_f1,auc,baseline_likelihood
0,1,0.9953488372093023,0.9956521739130435,0.9953892821031345,0.995049504950495,0.9953488372093023,0.9953290316974082,0.9953474225298813,0.995049504950495,0.5302325581395348
1,2,0.9953488372093023,0.9956521739130435,0.9953892821031345,0.995049504950495,0.9953488372093023,0.9953290316974082,0.9953474225298813,0.995049504950495,0.5302325581395348
2,3,0.9906976744186047,0.9904761904761905,0.990874861572536,0.9910714285714286,0.9906976744186047,0.990687803187803,0.9907004947702621,0.9910714285714286,0.5209302325581395
3,4,0.9720930232558139,0.9702970297029703,0.9737508634584388,0.975,0.9720930232558139,0.9718733647305076,0.9721623891059107,0.975,0.5581395348837209
4,5,0.985981308411215,0.9867256637168141,0.9863534860640145,0.9855769230769231,0.985981308411215,0.9859564694301651,0.985973028750865,0.9855769230769231,0.514018691588785
5,mean,0.9878939361008477,0.9877606463444124,0.9883515550602515,0.9883494723098684,0.9878939361008477,0.9878351401486583,0.9879061515373599,0.9883494723098684,0.530710715061943
