,fold,average_acc,macro_prec,weighted_prec,macro_recall,weighted_recall,macro_f1,weighted_f1,auc,baseline_likelihood
0,1,0.7597597597597597,0.37987987987987987,0.5772348925502079,0.5,0.7597597597597597,0.431740614334471,0.6560382908505775,0.5,0.7597597597597597
1,2,0.7447447447447447,0.37237237237237236,0.554644734824915,0.5,0.7447447447447447,0.4268502581755593,0.6357889731383707,0.5,0.7447447447447447
2,3,0.7447447447447447,0.37237237237237236,0.554644734824915,0.5,0.7447447447447447,0.4268502581755593,0.6357889731383707,0.5,0.7447447447447447
3,4,0.7177177177177178,0.3588588588588589,0.5151187223259296,0.5,0.7177177177177178,0.41783216783216787,0.5997710997710998,0.5,0.7177177177177178
4,5,0.7198795180722891,0.35993975903614456,0.5182265205399913,0.5,0.7198795180722891,0.4185639229422066,0.602631190260165,0.5,0.7198795180722891
5,mean,0.7373692970078511,0.36868464850392557,0.5439739210131919,0.5,0.7373692970078511,0.4243674442919928,0.6260037054317167,0.5,0.7373692970078511
