,shannon,Dataset
F-001C1A,3.3254030482571686,asd_son
A19,2.7914682666328097,autism_kb
A02,2.2797281964044394,autism_kb
F-061-C2U,2.9541956874096758,asd_son
F-029C1A,2.145738687404766,asd_son
A14,2.96710928122462,autism_kb
F-044-C2U,2.992281583639105,asd_son
N15,2.643820971423955,autism_kb
F-037-C1A,3.5247561348784116,asd_son
F-050-C1A,3.4896226452290535,asd_son
F-004C2U,2.2256021154363985,asd_son
F-023C2U,3.5340058175950486,asd_son
A09,3.21185325811323,autism_kb
F-021C2U,3.278752912705366,asd_son
F-001C2U,2.7166503855909605,asd_son
N12,2.067779849552142,autism_kb
N11,3.792821991835764,autism_kb
F-027C1A,1.5501094180260715,asd_son
F-035-C1A,2.680691597592261,asd_son
F-045-C1A,1.6383068919823818,asd_son
N14,2.5545562748375352,autism_kb
F-007C2U,2.282197227999004,asd_son
F-025C1A,2.927271415909249,asd_son
A15,1.9526686405533076,autism_kb
F066-C2U,2.50717626776739,asd_son
F-049-C1U,3.5939632822827665,asd_son
F-048-C1A,3.1731046349603615,asd_son
F-005C1A,1.8828845261260567,asd_son
A18,2.312522716273086,autism_kb
F-058-C1A,3.0071556136951787,asd_son
F-051-C2U,2.6764551323844166,asd_son
F064-C1A,2.1598616193268976,asd_son
A12,3.47102433688761,autism_kb
N04,3.9723685567189166,autism_kb
F066-C1A,3.3119090003293663,asd_son
F-037-C2U,2.7182036361445823,asd_son
F-015C1A,2.8188803078724316,asd_son
F-041-C2U,2.678761150424432,asd_son
F-019C1A,3.1696101280729265,asd_son
F-018C2U,1.1664077422433554,asd_son
F-051-C1A,2.9754146507049355,asd_son
F-031C1U,1.7658603531455819,asd_son
F063-C1U,3.176767642102478,asd_son
F-036-C1A,2.028445746308646,asd_son
F-014C2U,1.3036135037516388,asd_son
F-058-C2U,3.496634646379158,asd_son
N08,2.64967343521318,autism_kb
N16,2.8624375281411902,autism_kb
F-042-C1A,3.9540619633244365,asd_son
F-050-C2U,3.1353719251534264,asd_son
F-046-C1A,3.4875166758971643,asd_son
F-061-C1A,3.434655144463673,asd_son
A01,3.12982656853813,autism_kb
F-052-C1U,2.28726663392044,asd_son
F-012C1A,2.5213413582415107,asd_son
F-026C1A,2.9733495014911817,asd_son
F-054-C1A,2.7092184284971914,asd_son
F-024C1A,3.032468678407541,asd_son
F-042-C2U,2.9701728400064913,asd_son
F-003C2U,2.562841838588019,asd_son
N09,2.891147176582414,autism_kb
F-006C1A,3.7446766180863493,asd_son
A08,2.22736536855983,autism_kb
N02,2.56268292595784,autism_kb
F-016C2U,2.8270352928582274,asd_son
F-041-C1A,2.953693642826512,asd_son
F-017C2U,0.8069163035752398,asd_son
F-002C1A,2.48176597987105,asd_son
F-009C2U,3.2357883698567713,asd_son
F-028C1A,1.127197515563906,asd_son
N05,3.1403582615353987,autism_kb
F-008C2U,3.1624805333698633,asd_son
N03,2.198048095078106,autism_kb
A16,2.6295033804440093,autism_kb
F-022C1A,2.325817699571253,asd_son
F-034C1A,2.956180538887222,asd_son
N07,3.0643379647379962,autism_kb
F-004C1A,1.947688598190928,asd_son
F-056-C1A,2.832992708454858,asd_son
A10,3.8327175734287753,autism_kb
A04,3.000787495330813,autism_kb
N01,3.050232165891789,autism_kb
F-015C2U,2.7689227400546454,asd_son
F-060-C1A,3.239378817850298,asd_son
N18,2.28487354774665,autism_kb
A05,2.5503106872192487,autism_kb
F065-C1A,3.1893218224552764,asd_son
F-062-C1A,3.6388128307640923,asd_son
A13,2.390570787509625,autism_kb
F-046-C2U,1.9397797757457789,asd_son
N19,2.885772294985921,autism_kb
F-008C1A,3.7344409222003674,asd_son
F-013C1U,3.453368601569346,asd_son
F-039-C1A,2.5530911042678004,asd_son
F-033C1A,2.858278254716771,asd_son
F-011C1A,1.1484037437248518,asd_son
A11,3.0555361699205323,autism_kb
N13,1.5367155263854824,autism_kb
A07,2.3304201960973,autism_kb
F-030C2U,2.424429046430892,asd_son
F-002C2U,3.766917439414086,asd_son
F-062-C2U,1.4046479389410382,asd_son
F-055-C1U,2.0091964464556256,asd_son
F-025C2U,2.4399565253973483,asd_son
F-053-C1U,3.1662819187732163,asd_son
F-040-C1A,3.5686197771708184,asd_son
F-039-C2U,2.8938521199305267,asd_son
F-024C2U,2.7866366385960095,asd_son
F-023C1A,1.5132106885576728,asd_son
F-057-C1A,1.9657010834299338,asd_son
F-009C1A,2.1080688307390187,asd_son
F-059-C1A,1.7066807194523335,asd_son
F-043-C1A,2.6064117288317465,asd_son
A06,2.9746893254205826,autism_kb
N20,3.2491693735186824,autism_kb
F-044-C1A,1.9881560878725908,asd_son
F-016C1A,2.5746500015365243,asd_son
F-017C1A,0.911338238010986,asd_son
F-038-C1A,1.8729842686895928,asd_son
F-020C1A,2.3651444297177906,asd_son
F-032C1A,1.7931353377913344,asd_son
F-020C2U,2.089237825287096,asd_son
F-014C1A,2.5679683163862608,asd_son
F-030C1A,2.7820090329077845,asd_son
N10,2.5408534136290477,autism_kb
F-003C1A,2.395279573148403,asd_son
F-010C1A,1.8516569631064093,asd_son
F-021C1A,2.480869827945681,asd_son
N06,3.3380731812218043,autism_kb
F-028C2U,2.169162567696954,asd_son
F-057-C2U,3.37587315611311,asd_son
F-007C1A,3.180001002141486,asd_son
A17,4.014049419713954,autism_kb
F-047-C1A,3.6428784880513296,asd_son
F-019C2U,2.9328520630119552,asd_son
F-027C2U,2.218526793431086,asd_son
F-022C2U,3.108061819643597,asd_son
N17,3.0591305457881397,autism_kb
F-054-C2U,2.434540002169201,asd_son
F-018C1A,1.5728271697930118,asd_son
F-029C2U,2.0530216041064397,asd_son
A03,2.898073777323995,autism_kb
