,F-058-C2U,F-007C1A,F-024C2U,A15,A19,N18,F-048-C1A,N09,F-050-C2U,F-003C1A,F-053-C1U,A18,F-062-C2U,N02,A06,F-042-C1A,F-021C2U,F-041-C2U,F-009C1A,F-023C1A,F-052-C1U,F-010C1A,F-023C2U,F-029C1A,F-017C2U,F-061-C2U,F-058-C1A,F-012C1A,F-022C1A,F-047-C1A,F-014C1A,F-018C1A,F-007C2U,N13,N05,F-016C2U,F-033C1A,F-028C2U,F-004C2U,A09,N15,F-006C1A,N10,A10,F-060-C1A,F-027C1A,F-051-C1A,F-044-C2U,F-001C1A,F-020C1A,F064-C1A,N17,A04,A11,F063-C1U,F-050-C1A,F-014C2U,F-019C2U,F-044-C1A,F-046-C1A,F-017C1A,F-030C2U,A13,F-037-C1A,F-002C1A,F-022C2U,F-059-C1A,N06,N12,F066-C1A,F-018C2U,F-045-C1A,F-055-C1U,F-020C2U,F-051-C2U,F-030C1A,F-009C2U,F-015C1A,F-025C2U,A14,A16,A03,F-029C2U,F-041-C1A,A05,F-024C1A,F-026C1A,A01,F-035-C1A,F-008C2U,N08,F-037-C2U,N01,N19,F-042-C2U,F-011C1A,F-016C1A,F-034C1A,F-036-C1A,A07,F-049-C1U,F-054-C2U,N03,F-028C1A,F-005C1A,F-054-C1A,F-015C2U,F-004C1A,N14,A08,F-021C1A,N07,N11,A17,F-039-C2U,F-057-C1A,F-001C2U,F066-C2U,F-046-C2U,F-056-C1A,N04,F-043-C1A,F-038-C1A,F-057-C2U,F-061-C1A,F-003C2U,F-039-C1A,F-025C1A,F-019C1A,N20,F-008C1A,F-013C1U,A02,F-040-C1A,F-027C2U,F065-C1A,F-032C1A,F-062-C1A,A12,F-031C1U,F-002C2U,N16
F-004C2U,0.2529535259342948,0.24259652677907073,0.2128564665337634,0.18303065527535314,0.2133312629899762,0.21643262135632932,0.24075353357782459,0.2172920793357842,0.2154088735398031,0.2205392834884544,0.21176868416456338,0.24456179288853444,0.23589882550194433,0.22749759107530604,0.22291453254055207,0.21520080554814963,0.20892227407403238,0.1883861602509577,0.23464269420465605,0.21300436524916713,0.2063518797846088,0.2945534723029488,0.17644786303632004,0.2328615254172422,0.22805973904131904,0.21784456742654768,0.22087879754542153,0.20575133042613739,0.22342093242930394,0.21399531785019257,0.24535461282363713,0.2372823541383418,0.21436047160814173,0.21265954320959748,0.18056292314656713,0.21692430059475754,0.2053237005023205,0.22643472580198754,0.0,0.2586976016945185,0.2558307122483349,0.22215046784679254,0.22066730455996658,0.18375847275708598,0.22669894605773652,0.23583561617536697,0.2322110364606541,0.19083494884902671,0.24447832583459786,0.23761989670297778,0.17654480926684807,0.2462037401412103,0.23036487408278955,0.21576265929908833,0.20999500611948502,0.23999534618069623,0.217814523705834,0.24221097945561493,0.22783921775857288,0.1967371076998906,0.2185322735030436,0.23254927153622953,0.2419965819463599,0.23880277599182437,0.21521202304614315,0.24397812490576756,0.22087635019360782,0.22702029577364793,0.22904526196122707,0.20232347464080477,0.21312752439017307,0.24437015827553518,0.17773199184634472,0.20743725122643647,0.2074329350935079,0.2020773055976359,0.2312882791548591,0.23042589380624548,0.20472054900461162,0.18261122552203626,0.24705518644311192,0.23224663787562191,0.20911540475666168,0.2195856395738055,0.21156395559025284,0.20556437213962617,0.21863416056442417,0.22134835603049888,0.24062496082755433,0.23119199523299563,0.19342605448321692,0.2301441055667821,0.26217675812701136,0.19195282805061664,0.22859674330759813,0.23062122770178659,0.22792088790452403,0.17854943735611378,0.19065398085410498,0.2046320016148807,0.2118141135825297,0.1901926053434739,0.2223526244654576,0.228098686002725,0.23239951762410063,0.19205629536450386,0.18347444166822302,0.24250904492423345,0.19678334842061346,0.21301190854143714,0.25992022018245353,0.23642033033724966,0.23047617374405424,0.20309621635064157,0.2155723554806834,0.22761933339222487,0.21559934648599816,0.2064897389078778,0.25559575468662665,0.19260166218114508,0.19485782123779405,0.19700638398085285,0.23026401516072037,0.22007733622527503,0.2581202900060369,0.22296339998877798,0.2147348533084969,0.20745154072038885,0.25189189699714104,0.1843145803762077,0.22449912019656235,0.23435806679987958,0.22610736529636985,0.20771855152614774,0.2118722584823663,0.22478413178482406,0.1970047095503804,0.190132918575706,0.20051264743357008,0.24899040513201795,0.24754039554894633,0.235899035136925
A09,0.21173226839673476,0.15821286728132264,0.17550723590421483,0.23814003632826192,0.1986117153107179,0.2121596925139089,0.2258129336384681,0.14917414547529656,0.17867132133149397,0.2169781755975303,0.1603699010373774,0.1992743439924379,0.18317045337217533,0.1512072469430888,0.18800925857850254,0.17433202991401903,0.19017415593571257,0.17784458990558633,0.16583481705478464,0.18925779955784297,0.21766091349916084,0.15343793447491033,0.20566867167636912,0.18951866943582318,0.19591140912608224,0.25501003973901715,0.24107353150622413,0.16252200326034946,0.21147852582631813,0.20856357074456566,0.17336909706572304,0.18086047260334356,0.1803870693019221,0.20178918139967147,0.17392847845560647,0.17030420536914628,0.1601298142532036,0.21171062487115747,0.2586976016945185,0.0,0.1521344456151521,0.18955340520099942,0.22349879982131307,0.18380467570753106,0.1505862276104326,0.17704344515980752,0.18388650970759754,0.2006934089679707,0.2328498013490318,0.17441419595995733,0.19692598142020343,0.17917345880842186,0.17798350464773635,0.17222406439607185,0.17923468598212597,0.2263076731616674,0.2047773718023468,0.2050734448892348,0.1720562200233038,0.19318936770452882,0.21137525952562036,0.196636339057429,0.21183700052905563,0.2241481720263927,0.169391171174711,0.18106150147520567,0.19478868196036758,0.1528352342013035,0.18584053839257725,0.20030972487370002,0.19787674442744807,0.1437778601421646,0.2087452247148242,0.16133554774393283,0.168052694343488,0.200038751918509,0.1867592201628199,0.16425393444206482,0.1682430989747676,0.21813476031879359,0.19565609753353372,0.16204780517895642,0.1756262750550747,0.2119716221814605,0.17842075004409028,0.20404862846875074,0.203026849305592,0.2040257381047764,0.20010189295654993,0.15220083979044743,0.20155238543143109,0.18175889480272792,0.18965816571019298,0.1931680005564541,0.130896216296833,0.193845656144216,0.18191666122096936,0.20200022992964523,0.21620771410597003,0.1824750152205655,0.1752191060583672,0.20048479544175163,0.15852368679913306,0.18028435203215878,0.23014914778072698,0.2121605645367024,0.18064768718015875,0.16357413500164,0.17533756935217765,0.18309610224790016,0.21116735453277088,0.19304961774721305,0.2224400910795474,0.14885575976473878,0.21831931855108153,0.19168812771021748,0.1931539914654832,0.17393684494644426,0.22750290779531718,0.17193933701714223,0.18909641669236735,0.20182912025092525,0.16333823034743586,0.18500285335066113,0.17675135294640018,0.2034345736085918,0.19770979396643876,0.17696740294513588,0.1642842252639915,0.14614894255020822,0.20646278811522084,0.21374422221296369,0.2172373129053992,0.19747895613109118,0.1754721468758433,0.16260076578360477,0.18935529298284098,0.1929153162026387,0.22012065650759052,0.22128493582238806,0.15443203654910087,0.18701529414047238
N15,0.1750416431826345,0.1808622546851324,0.1641407266476678,0.2303819343004709,0.17506636132036757,0.16904042893938737,0.22906461708714018,0.1271422006583872,0.1692879923943313,0.1990130283190833,0.16806571640048246,0.199954563492919,0.11577190791955616,0.1271143954674722,0.17348007893911158,0.1798196835778636,0.1720111560121192,0.15424069086233014,0.09260652445833227,0.16106835299518846,0.20581543960866344,0.16991265500060415,0.18015669245203203,0.16114986255131925,0.18273700981671542,0.23517255802062187,0.21138013108118048,0.13451817172390376,0.19999288083916308,0.16432618355013792,0.16893956425553247,0.1432905577392325,0.15158827614212889,0.19260717953657508,0.15391335693385716,0.1463813475526798,0.1536930021032433,0.16073436823568862,0.2558307122483349,0.1521344456151521,0.0,0.1335047530849191,0.19838082029907464,0.17886735932129832,0.12516047489509138,0.12389501020436754,0.1588327842446942,0.16449343276751374,0.20172470310689422,0.17713191979040405,0.18566495754808476,0.16086179923901184,0.17019063241135407,0.1724108745012699,0.15757566818266444,0.1952087663155968,0.16558672404654767,0.18758329073786484,0.16343895573073533,0.15851460495947509,0.17182429820224662,0.18875910098594917,0.17201752252708125,0.17360509239146893,0.1572070573566181,0.1928775546727484,0.18921142623920625,0.15469584022819333,0.1642891867449569,0.1669876323376687,0.17741938305033386,0.14994272139846002,0.1847067564521803,0.15148585433703843,0.1335858675398688,0.19395160498701472,0.1865136962738276,0.15362466391070592,0.15150377426413242,0.1959391116585723,0.1538551867854569,0.16718755671260704,0.1593710818687721,0.19700826570070556,0.17954748621914315,0.19442440158195526,0.18759972639635658,0.16983020461122858,0.17619879243226746,0.1531032077106768,0.19433293674967406,0.1692534779174145,0.1562148251571707,0.17347280829070078,0.14856571436263089,0.1778625025395902,0.12294798113031193,0.18904126921143294,0.20254534008572309,0.15661994039951044,0.15989080825855465,0.18166312650690197,0.13283459829680094,0.1625179532653706,0.22970352959447965,0.17571070683070986,0.17188975307735438,0.15261274715830586,0.1804732749621851,0.1615283639462173,0.189607336259434,0.1871105478444137,0.17992501665650087,0.11116246270998208,0.20520115418460058,0.1942929211461842,0.11702736386628487,0.16543769654486368,0.17266837606617105,0.169463738852586,0.1687351270267587,0.17530456927436933,0.1035717700008031,0.1600960723149289,0.182909843069771,0.16880288266439478,0.1763166959575096,0.14773718679058354,0.1526779129756736,0.1494903087975559,0.19386363904112006,0.19917573734344282,0.20254220421296437,0.1723012145096283,0.13626825449098978,0.15996783389168873,0.16014453935976308,0.1742992240016017,0.21094471912448653,0.22892446823568796,0.14530725968009894,0.143361941502907
F-006C1A,0.17290311565889843,0.18965234149640828,0.16170462939529437,0.20482267320516745,0.18306218068011323,0.18673601068541118,0.23105977789115195,0.1570126375504105,0.17262552674665085,0.16684723964540943,0.16585025212323165,0.19031691349214472,0.15519937982487614,0.15329130107193795,0.17902169479872912,0.1715259824478648,0.13861500187870893,0.15102707579384472,0.16669269393750122,0.16860456267497795,0.17120361495258266,0.19477106372505765,0.16539028339080003,0.15919011577510012,0.16525465343160378,0.1987261417761325,0.1906651774596917,0.15040383928584491,0.19794174766397932,0.16137334611977636,0.18741848194963373,0.1516342812988008,0.14939305061618666,0.16641437722254165,0.14889798388906472,0.16910935684200687,0.167221186311814,0.1698862495933763,0.22215046784679254,0.18955340520099942,0.1335047530849191,0.0,0.16645257926086685,0.18382304940915642,0.1651421141005771,0.13136006848826284,0.17009527877818775,0.14344622051622274,0.20677704045836245,0.1919589342816772,0.1663456668834022,0.16069648592459002,0.14022071234395292,0.16730900465060028,0.14871683383704226,0.17040194994893768,0.18655505922850432,0.1787611970035097,0.17307239258735074,0.1336038680104884,0.18553170425166002,0.17199557741586788,0.19827501932090863,0.1816414026658933,0.1630082717446396,0.17442143051496986,0.19182080662759532,0.13175907398300055,0.13676826266087933,0.18542288652112726,0.17288257676941,0.1788617269155769,0.17782697977746023,0.16127972449116904,0.14687758238686596,0.17889888198140105,0.19509925937654643,0.13793716654083155,0.14393401382657758,0.18719881155340148,0.18337195609399423,0.17541730291516744,0.13436724805852332,0.19454489829965493,0.17605025757884743,0.17671648092786477,0.1759040038093839,0.1534209803955115,0.1648555396850493,0.17496604273614905,0.18695853995002792,0.1707019738721735,0.14802392385572627,0.16972001968876962,0.15092113753460715,0.19328032605025602,0.10871367772287444,0.17737517233626057,0.1924539875883198,0.1530595458371171,0.15766104984302054,0.17486636403417385,0.14481746363552023,0.17043009799312328,0.21613969289570256,0.16421580242711734,0.16775960017349945,0.166420593178573,0.17188888462109037,0.14728950852993988,0.20893943979886426,0.14165893097758486,0.19707128885538774,0.13389411561433587,0.1943534241594818,0.19634362744942385,0.12887929952128258,0.1757731244509087,0.1657969597552406,0.15777150149613492,0.15223377099665822,0.14701953398785939,0.1437056954544192,0.1744308395197232,0.17405989958961,0.17810995130439278,0.1649542898990494,0.17451548833764974,0.1755574837363248,0.17170304622251012,0.17408533405901375,0.1704726519419575,0.18506428929042426,0.16690030365535574,0.14808740913860827,0.16478492901554773,0.15405941966206954,0.158071560885039,0.19463873562879802,0.20113167258361464,0.1607762451512718,0.14675118657840897
N10,0.20709243468765892,0.1915389146069621,0.18918801383581052,0.19669364975767242,0.21244884421891805,0.20105967112298706,0.25591257639329107,0.18056510761696135,0.15732314047453108,0.20684670524144966,0.20277801470805337,0.2151270513452169,0.17842440002565593,0.18260725318946633,0.21813662100121792,0.17641329206437997,0.1739384042260306,0.16467407860163444,0.19960775527759425,0.18445864116489052,0.15052438087591571,0.18201918962426225,0.16350207921194246,0.1749785056230003,0.16715102417931585,0.2108375245639963,0.1778975105561191,0.16316678686660901,0.22305280407355707,0.1425325823235266,0.1774004756981756,0.17435272221913845,0.15076016137840792,0.18936067293709297,0.15291238172915506,0.18634399160719342,0.18700261648959635,0.16749652923743724,0.22066730455996658,0.22349879982131307,0.19838082029907464,0.16645257926086685,0.0,0.20134593828290945,0.19104925610714218,0.15242766235195013,0.18039151391180955,0.18546584910382002,0.2441784160860824,0.21919130502321835,0.18829140562795946,0.17581750195478413,0.13399933095090627,0.18072430684904028,0.19165372830107258,0.13291656752716202,0.18338381408521875,0.21361486065023058,0.19090931270960274,0.1568307195191024,0.20293680372353218,0.1916788778652568,0.1869715871056148,0.20068761307707936,0.1894745203981168,0.19670512518004254,0.21754822344378777,0.16954215240580137,0.14205293230423977,0.1882037839017737,0.17163705174702168,0.19430157425025474,0.20846892038804457,0.16189261545252012,0.15424847341429385,0.1974222472744337,0.21935078288093332,0.17880713651409588,0.14851768971027685,0.2061300776189389,0.17494429171242762,0.18518532962888587,0.1493202312276055,0.1373767094135459,0.15497623553930182,0.1665644028836354,0.21443673208934994,0.19526381407518034,0.17819374293604723,0.1969664583929633,0.2087884379691906,0.17547041695364074,0.16380999096528787,0.19172244734083213,0.16709804497317593,0.19362141171563732,0.1491745467019267,0.21662728919705942,0.2272283692980782,0.1919716552045722,0.16717120631258692,0.19366770332339608,0.15716371177038693,0.2094164524230777,0.22616366620689202,0.16924245850970027,0.15508526404829776,0.1932846110302071,0.18440295916885208,0.1568097317519187,0.21003421142422954,0.15446543886513198,0.22851443586587653,0.14645122826764354,0.2139233863220123,0.19226534076607937,0.17290524991071693,0.16975706799408252,0.17661198556181057,0.15981077393499557,0.15657510822181514,0.16261596557310742,0.19999191707434538,0.18495629125533128,0.17683291530234896,0.2022225782976645,0.1850716787016337,0.17786680827603274,0.17825686084508618,0.17654073032570028,0.1787662225854288,0.16976854964384214,0.17520277424106417,0.1824465589673461,0.18784206848217977,0.18063430785442466,0.17175369952334893,0.17488365480821938,0.21630862727073366,0.13902274359823333,0.19432222388018083,0.157982601775734
A10,0.19513607083678233,0.16468048694570908,0.1375825425643083,0.14919373754988197,0.11826048659230858,0.19254501380636393,0.19389615305135446,0.1548193765933437,0.1657324200244992,0.21567220707987875,0.14681817145306011,0.15980852284146366,0.1779514271559813,0.16052961793520468,0.15220984339117977,0.1396408860310462,0.1756787444997792,0.17057460586324216,0.17603697321206563,0.1361702566819276,0.16522613046570436,0.1903236002838465,0.12111610012525105,0.15696942859507668,0.18292882999367494,0.20045289199436617,0.19056292231977243,0.13572640865485827,0.18256695971131465,0.17857792144131565,0.18857123525800415,0.14791915235031985,0.1668724136875312,0.1629634814419585,0.13456781747692687,0.1475953459466616,0.14627053205417387,0.17098009190153896,0.18375847275708598,0.18380467570753106,0.17886735932129832,0.18382304940915642,0.20134593828290945,0.0,0.15681946449405004,0.1784826701274032,0.18133189957176898,0.16855255778559503,0.18288865169134563,0.1852523421244204,0.1624085749399464,0.19077050086635436,0.18286629592414297,0.14464726051204704,0.13001857865569735,0.22266266407053625,0.17335921090170234,0.19893922235631095,0.1298648243375721,0.19012405803646518,0.1572642922711,0.19224066467419626,0.2209107546914597,0.20121590844773038,0.1508155139250348,0.16834018955821847,0.17567913780004615,0.17189542772306407,0.1784423279939314,0.1407546316386288,0.1696431978278958,0.19211384446760835,0.1030087667182725,0.1316253654359046,0.13534172542089432,0.17267374649041453,0.16648046386531462,0.16703813971390902,0.14887261293895088,0.12077684662840736,0.19797276391241142,0.14837689893499212,0.1418620464400319,0.16654628203774843,0.18769031600676744,0.15611710404924226,0.16687853849902407,0.16193863029193908,0.1582880347318178,0.14902886290705886,0.1348442713803383,0.19108175207916703,0.18034643569521205,0.1372405466062309,0.18306662715783048,0.1757360039578967,0.1627423758095562,0.13138424798361198,0.13520769518079812,0.1553058283176086,0.141880382733472,0.12283234802828903,0.13336973160554122,0.15673146966406595,0.22387173735417756,0.16114778450183154,0.13302002052372502,0.17710242587754194,0.14967742815842772,0.16454977986037395,0.20317686574843696,0.19769771992534493,0.14672855842096583,0.13996734878507006,0.15452092855290017,0.1722224019683084,0.17236664187278514,0.1691744404792229,0.21404541772978675,0.11425788537811285,0.162649689155773,0.1740849327386466,0.16220337984086244,0.16472593544383302,0.1992298984077757,0.1622398871803831,0.14719442740667166,0.13451937775248204,0.1737501383261951,0.15265022771863848,0.15384124890772657,0.19860679163942388,0.1955334793202941,0.14820058975304487,0.16154621923766302,0.13125639365479835,0.12645622836049783,0.1702632552469555,0.15333754397880128,0.19354620402873313,0.1554623573835507,0.16998023077120533
F-060-C1A,0.1847657326115785,0.1812924540571785,0.13405683441285585,0.2024611479801554,0.1586986524524689,0.1708778739808735,0.21597731258774713,0.15009343476338677,0.16558570975207923,0.21029221675505252,0.15856787316982038,0.16668670796293839,0.11383433028562129,0.12276826676100687,0.1676377524108044,0.16310741607747034,0.14837170292494295,0.16312057421556336,0.12251298037982628,0.13936048515231708,0.17733491482282004,0.16857583531246453,0.1563487162514227,0.19187641869031685,0.17479017266365066,0.2205426131928021,0.1975668467034494,0.11664377245271873,0.18697497438285793,0.178352856002229,0.1702408278696521,0.14614989999681544,0.14054335891723632,0.15963956388927544,0.1378425974466234,0.08375635167121621,0.14829360918859408,0.1752410396437514,0.22669894605773652,0.1505862276104326,0.12516047489509138,0.1651421141005771,0.19104925610714218,0.15681946449405004,0.0,0.14365051723674596,0.14420045456969008,0.16869000102269316,0.19709013563939248,0.16736226024006923,0.1744411410936827,0.18472625774561538,0.16667212991014313,0.1669145734533835,0.14668335505881977,0.2049551929101656,0.19707919523789835,0.17567273396237834,0.17279691480569995,0.17467280072989116,0.15333229257478043,0.16510536572682483,0.18905633102891573,0.1729830055857957,0.14629425442261784,0.16298340898274472,0.17002234492875487,0.15898797574871845,0.15725778345953845,0.1598234491183172,0.15113092560529004,0.1729079145252118,0.16582071792271816,0.13650940998992564,0.10351244839480661,0.16740098592394867,0.15844117831310472,0.16030745995304135,0.13470337192850543,0.1732496128264687,0.17298785725242172,0.13857910110405128,0.12939979229500326,0.18899615994396163,0.17930411464739268,0.17632656840000777,0.20729040880694224,0.15875035016556152,0.17041707142460974,0.14437237317998136,0.17387200532088845,0.19632939405311184,0.17270851838786103,0.14423369034854283,0.15996002737461498,0.15845820091674934,0.14296903930512872,0.16538399861396566,0.1653235486100178,0.16731042523890166,0.14442105769955424,0.1511370872637731,0.11594282743964057,0.14920530105172355,0.2103732201992718,0.17280802464158979,0.15397174052153742,0.15919591190710222,0.18506580326835673,0.1840857755129368,0.1890677583922344,0.18864075695865876,0.16129378896310428,0.1266855629141258,0.17856239158257636,0.1464771524982595,0.13312737498041044,0.15257858513677086,0.19100744453490526,0.14632526217528596,0.1648095684322273,0.1593024039724632,0.11491816074109937,0.12969786775315809,0.1914438532011047,0.15382187238419454,0.15451827641369245,0.12615520472071198,0.12164040914170804,0.1498255534169598,0.1615594536362395,0.18310557445482983,0.19840647662504218,0.15991237531196908,0.1251294155916714,0.15183364515018447,0.13551918621760906,0.17250592004273466,0.17794601574395408,0.19732585551922951,0.14483034148821045,0.1438208511994627
F-027C1A,0.18512665301535375,0.19022189377188642,0.1591671857064149,0.20336649961823902,0.17336632620251213,0.19165074494195414,0.2439409587118328,0.14074367900864593,0.12702550542633392,0.19226188918111614,0.1649278522934901,0.19343885908475655,0.13198011509629706,0.15404354862098774,0.17698148612609912,0.14461402652775165,0.17579360185414328,0.1429448586842927,0.15960369825841064,0.15800933300832198,0.1708330245454199,0.16944070965636795,0.1564451757127988,0.1492035162525305,0.17858748032291802,0.2372968958523492,0.18886188546036048,0.13392543712959523,0.21290871835728298,0.1559819001495739,0.17785339675885362,0.15556747392748166,0.12568234723495966,0.1666706725260139,0.1532040255609277,0.16569696754762453,0.14708024354219942,0.17656546209231194,0.23583561617536697,0.17704344515980752,0.12389501020436754,0.13136006848826284,0.15242766235195013,0.1784826701274032,0.14365051723674596,0.0,0.14497476587775576,0.16284184398292645,0.19739145986095602,0.1713078406265708,0.15973463220919962,0.16109301814718657,0.13493418165768095,0.1635382731588065,0.16735981189709018,0.17751111765553954,0.19745983088910896,0.19028941589058854,0.17268829169229252,0.16122447410137772,0.17404491943772202,0.1661744596060267,0.18825687238643946,0.17003780458966325,0.18474776181052155,0.1856793487850645,0.1595792433019553,0.11381036240072961,0.1397707482740866,0.18089836160069656,0.17485550268479702,0.16213425491350889,0.18052218142218462,0.16107248850859368,0.1229923473908577,0.17240923042905473,0.20126723458184467,0.15074811509054403,0.14495536820640614,0.18290651647714215,0.1660748985008301,0.1719649624722184,0.12764333750436616,0.17081319093000805,0.15540111557336755,0.16743464745604922,0.183422874412563,0.17538031887056732,0.18080406563448026,0.1561805197083687,0.198479941839356,0.16679642763634825,0.14679747814983468,0.15972408579531,0.14711290426437243,0.18442269316419396,0.11883575397493248,0.17281102437749724,0.19424610118362065,0.15781838184626582,0.13551892342701852,0.15663919517092648,0.14466737859177933,0.1726089402785688,0.2149180587372311,0.17142952353623037,0.1441929243996057,0.16102437636231198,0.15772928007722514,0.13636292289334082,0.19330216161557795,0.15223928565964992,0.19241975972466574,0.12073051285688115,0.17372298678926287,0.1812337356393388,0.13261574435797926,0.1469865048507855,0.1809133548998436,0.14800347587827006,0.17339761084113384,0.17661974051275836,0.11869477900006915,0.15975369834274683,0.18315927726176368,0.16195701720625708,0.18057940029200356,0.16530390152580313,0.15670396314984336,0.14756831286528668,0.14329360106065375,0.1804230415021464,0.17382177166791002,0.17640994232007606,0.14957218230916874,0.15380613333420665,0.1364453090441477,0.1455807179976848,0.1931777672393344,0.16801032776929642,0.16093436526242666,0.12654191139510565
F-051-C1A,0.13989817382169079,0.2073881083586068,0.1434340598003349,0.22437809390225688,0.16155296318455997,0.1683266811834215,0.23021094127924258,0.14310555245236065,0.16309148923736916,0.17349688088971893,0.15903796027936073,0.17487745421717898,0.14700242350876705,0.15955811485016924,0.1655968321524241,0.19336064113292398,0.17900916994091062,0.14446873567773513,0.17146721360014533,0.15355567931282268,0.15828035585973732,0.18558530358791556,0.16056719764595828,0.19594289174751986,0.15148920118217124,0.22176746448260498,0.20143134197325196,0.12559740399411057,0.1876228257747726,0.16379239693413913,0.21464035568574466,0.1459434002167573,0.1436238746307033,0.17813295087666803,0.15958058914095177,0.16745489377070716,0.17074839189152288,0.20507791248036925,0.2322110364606541,0.18388650970759754,0.1588327842446942,0.17009527877818775,0.18039151391180955,0.18133189957176898,0.14420045456969008,0.14497476587775576,0.0,0.16562261722054458,0.18222307787873293,0.10930639639759983,0.1790937627875929,0.19029755517856237,0.1650257521098029,0.1953319028128131,0.15781764779266536,0.207214618726715,0.20388576607902323,0.17813892819102664,0.19374651308887908,0.13846294369931358,0.19120394488827178,0.13789112033428458,0.20313107964970017,0.12460321130330594,0.15769060478792646,0.15083607812925132,0.20243324614478636,0.17031175804884244,0.15408310186202384,0.19034475398472214,0.16719299252559752,0.18972582624042186,0.19443890152608065,0.17161728162426473,0.12604704133420036,0.19691243877871095,0.1501210295725592,0.14781213770959553,0.1057296144318114,0.16679709734548456,0.16184284828739487,0.163136548524814,0.14517204415552937,0.2180259867473772,0.1717899150923132,0.18643544047488683,0.18981071500195162,0.14996388575361205,0.15988123125312972,0.14924062508914154,0.17666009265636104,0.19698420606644904,0.16268551954246224,0.15300631853646904,0.1709325697122854,0.16906151246167908,0.1550242278874757,0.17853015705562048,0.19378749267542617,0.14675012535707257,0.16031522270700113,0.15265789622044001,0.16569121405935042,0.14679953855664724,0.18516393016194707,0.20772899585460217,0.16416526243502344,0.19354418405947346,0.1902468367932098,0.1822073012972929,0.1904945772357028,0.17787801816152607,0.18402133839460588,0.12422297478082717,0.192199128240592,0.18829119128880653,0.17192286155596026,0.1689136796458351,0.19609422072679075,0.17284096678036012,0.17308346587913984,0.1847605197554518,0.14429833087676738,0.16830227955810384,0.194177672514679,0.17925674732279456,0.1709028438957102,0.13330739046323978,0.16767984392760787,0.16288756484648667,0.16712804912841495,0.18549823388515832,0.18349040943275946,0.17181105841624256,0.13212509788848198,0.21234858666327663,0.13790978398748185,0.15504606331290702,0.17789533085541323,0.20880724628547787,0.1780876786564868,0.15965312046084726
F-044-C2U,0.16997144436427641,0.18981376750683046,0.13171750331787638,0.17244927240117883,0.1652406362750169,0.1817826379121206,0.2072956722949797,0.15652497804087018,0.1721785747793492,0.14745860047510645,0.14006675375422406,0.18024465870205247,0.12946939477540703,0.14100725652015436,0.12449955678111102,0.16695883401464356,0.1590335768942802,0.1310521891137042,0.1523586879059162,0.18017430848646618,0.1497006573360673,0.20400548412965772,0.1309864056777417,0.18208323691062242,0.16994063774180748,0.2077874918436878,0.1726483749896666,0.1449081681966874,0.2063833802699332,0.17060911050952599,0.2024759644942394,0.14524959056909767,0.15478867733128523,0.18669290271769995,0.1205818615310375,0.16395633881028707,0.17447282471720466,0.19065757933567903,0.19083494884902671,0.2006934089679707,0.16449343276751374,0.14344622051622274,0.18546584910382002,0.16855255778559503,0.16869000102269316,0.16284184398292645,0.16562261722054458,0.0,0.1901673236248704,0.1978348833454975,0.1352843622090759,0.15407032093028317,0.17913890925765827,0.15120659123742722,0.14143319766915033,0.18612401174670795,0.1928668011314674,0.15913193202232168,0.18651576008473678,0.09507627840889787,0.16279585108279102,0.1738058854012927,0.21140015780442029,0.12720593751483716,0.1407338099854805,0.1539676981486279,0.17974258544791644,0.1530358503743214,0.1358590683199994,0.1750821151828461,0.15428857173441995,0.19126488800861616,0.1598847207994381,0.12566354915077937,0.13341494674992374,0.164245903433681,0.16870844257381834,0.1540163819544284,0.15170746250062733,0.16368718679945052,0.19899477508832572,0.16769730687054485,0.15375850596930554,0.21041091886365826,0.18578446624764114,0.15517387018035841,0.17569047069405647,0.1603533163763879,0.16550266752942167,0.18389877223045084,0.16646201534467003,0.1835606079775814,0.17513543599541015,0.1471821357692261,0.1642616928491299,0.18581016031323302,0.1377698352650658,0.1434175493128356,0.1720520071090678,0.1536619262900529,0.1300333022776934,0.1584779103087798,0.1828219377270499,0.1415407598489229,0.22165630708704775,0.1621528110872308,0.1301781049492076,0.17697334750533678,0.1366360800552786,0.17562096159404422,0.16717020966916066,0.17574888022617122,0.17250737125937302,0.12486003431089188,0.14826902087363278,0.1944553306051253,0.17896949264177836,0.16851931732328462,0.16611341173654104,0.13741519194393517,0.12581652700679985,0.1636485137338064,0.16497339224816993,0.14571244421481894,0.21250490937712152,0.15639839347632697,0.15542170531204105,0.17304542183602256,0.17871803029645014,0.14556376356806466,0.1682333646779792,0.19720187748342646,0.17483414437469638,0.1375855168815911,0.13802636714039274,0.1755282894059187,0.1354866417555429,0.17204506353098586,0.164472017230194,0.20523944818308096,0.17933220431410518,0.13774710156656902
