,shannon,study_name
SID531274,9.056515971203245,FengQ_2015
SAMD00115005,9.106411269580336,YachidaS_2019
CCMD65406197ST-11-0,9.079985959995433,WirbelJ_2018
SAMD00114774,9.087132123522426,YachidaS_2019
CCIS46467422ST-4-0,9.093263367022091,ZellerG_2014
SZAXPI017468-88,9.110145091750631,YuJ_2015
MG100140,9.04968311789467,HanniganGD_2017
GupDM_JH,9.070934762733746,GuptaA_2019
MMRS72980899ST-27-0-0,9.07178171389661,VogtmannE_2016
SAMD00114948,9.096856705628255,YachidaS_2019
SZAXPI003430-5,9.094809544819764,YuJ_2015
SAMD00114779,9.064814511582831,YachidaS_2019
SAMD00164936,9.058879634044851,YachidaS_2019
GupDM_HCU,9.112125749814908,GuptaA_2019
GupDM_HCR,9.10119995634392,GuptaA_2019
SAMD00164849,9.075041087693357,YachidaS_2019
MMRS80093644ST-27-0-0,9.049387386307455,VogtmannE_2016
CCMD96553385ST-21-0,9.05648327668071,WirbelJ_2018
SAMD00114868,9.101342408936894,YachidaS_2019
SAMD00164803,9.103003380295723,YachidaS_2019
SAMD00114797,9.06565079709686,YachidaS_2019
SAMD00164960,9.06774971104221,YachidaS_2019
CCMD74930188ST-21-0,9.10326689292617,WirbelJ_2018
MG100126,9.105517648648073,HanniganGD_2017
SAMD00114783,9.05938578116017,YachidaS_2019
CCIS14449628ST-4-0,9.069056232341566,ZellerG_2014
SAMD00164907,9.0930087577436,YachidaS_2019
SAMD00164976,9.088118803180924,YachidaS_2019
SAMD00114883,9.120895309091878,YachidaS_2019
SAMD00164878,9.081160660899624,YachidaS_2019
SAMD00114859,9.087806566137118,YachidaS_2019
MMRS54246132ST-27-0-0,9.107933599103635,VogtmannE_2016
SAMD00114780,9.040405132560771,YachidaS_2019
SAMD00115034,9.112629811374712,YachidaS_2019
SAMD00165016,9.077656137496541,YachidaS_2019
CCIS11015875ST-4-0,9.059887156183269,ZellerG_2014
SAMD00164899,9.079687781398984,YachidaS_2019
MG100169,9.069554644615813,HanniganGD_2017
SID31159,9.072924145365201,FengQ_2015
SAMD00114997,9.003931912191025,YachidaS_2019
GupDM_HCY,9.085408303176271,GuptaA_2019
CCMD35801800ST-11-0,9.087825993635333,WirbelJ_2018
SZAXPI015254-45,9.091685828245854,YuJ_2015
CCMD79349503ST-11-0,9.080520841408468,WirbelJ_2018
SAMD00114982,9.055940942876534,YachidaS_2019
SAMD00164989,9.121463773179496,YachidaS_2019
SAMD00114976,9.05320654625792,YachidaS_2019
SAMD00164982,9.118013797650114,YachidaS_2019
MG100146,9.09894881060971,HanniganGD_2017
MG100153,9.069030645359009,HanniganGD_2017
SAMD00114896,9.107869554604214,YachidaS_2019
SZAXPI017465-43,9.046448336906796,YuJ_2015
SZAXPI015235-21,9.07662982719907,YuJ_2015
MMPU29365221ST,9.051686118073205,WirbelJ_2018
MMRS54316675ST-27-0-0,9.095048136435064,VogtmannE_2016
SAMD00114880,9.08521361914451,YachidaS_2019
SAMD00114968,9.03517831053803,YachidaS_2019
SAMD00114949,9.06843004058986,YachidaS_2019
MMRS44203591ST-27-0-0,9.113916254590697,VogtmannE_2016
GupDM_HCM,9.108782563026201,GuptaA_2019
SZAXPI015250-39,9.080649102593538,YuJ_2015
CCIS44093303ST-4-0,9.091883915508932,ZellerG_2014
SAMD00114722,9.085496832802832,YachidaS_2019
CCIS20795251ST-4-0,9.062388555748408,ZellerG_2014
CCIS16326685ST-4-0,9.068094112230725,ZellerG_2014
SAMD00114917,9.092394044634073,YachidaS_2019
CCIS52370277ST-4-0,9.07635274513283,ZellerG_2014
CCIS33816588ST-4-0,9.106933975047497,ZellerG_2014
MMRS40913371ST-27-0-0,9.093708788070346,VogtmannE_2016
SAMD00164940,9.117851866514469,YachidaS_2019
SAMD00164928,9.09331402760452,YachidaS_2019
CCMD19168690ST-11-0,9.059021821257186,WirbelJ_2018
SAMD00114973,9.083834534437718,YachidaS_2019
SAMD00114965,9.088641272402578,YachidaS_2019
SAMD00154994,9.070089196106231,YachidaS_2019
SAMD00164827,9.080372053609516,YachidaS_2019
CCMD11006829ST-21-0,9.077273915911517,WirbelJ_2018
SAMD00114921,9.077694882223897,YachidaS_2019
SAMD00164871,9.083674619355497,YachidaS_2019
MMRS81671217ST-27-0-0,9.08264102084763,VogtmannE_2016
SAMD00165017,9.037274437573325,YachidaS_2019
GupDM_HAN,9.056513676040966,GuptaA_2019
CCIS87167916ST-4-0,9.05849862468861,ZellerG_2014
MG100159,9.09452313184188,HanniganGD_2017
CCMD90311071ST-21-0,9.097315400002104,WirbelJ_2018
GupDM_A4,8.964236408379126,GuptaA_2019
SAMD00164978,9.087108083075924,YachidaS_2019
SZAXPI017460-27,9.080791284438401,YuJ_2015
CCIS10706551ST-3-0,9.066183558963042,ZellerG_2014
CCMD37575804ST-11-0,9.073516131436207,WirbelJ_2018
SAMD00164992,9.03810612561321,YachidaS_2019
CCMD21593359ST-11-0,9.02062201141443,WirbelJ_2018
MG100128,9.086044981041013,HanniganGD_2017
SAMD00114977,9.092890405450644,YachidaS_2019
SAMD00114745,9.097811522988396,YachidaS_2019
SAMD00164774,9.122070044971062,YachidaS_2019
GupDM_JJ,9.098318792844966,GuptaA_2019
MMRS56137463ST-27-0-0,9.098287092439154,VogtmannE_2016
CCMD98198513ST-11-0,9.07466256146838,WirbelJ_2018
SID31021,9.081764801990145,FengQ_2015
SAMD00114822,9.104647260164715,YachidaS_2019
SAMD00114931,9.115675410843203,YachidaS_2019
SAMD00164836,9.048588759789977,YachidaS_2019
SAMD00165000,9.076296595509382,YachidaS_2019
SAMD00114770,9.110515382276535,YachidaS_2019
SAMD00164975,9.069602346968749,YachidaS_2019
MG100134,9.096103793086623,HanniganGD_2017
GupDM_A13,9.090199435037404,GuptaA_2019
SAMD00114799,9.033277921453717,YachidaS_2019
CCIS47284573ST-4-0,9.087708279754677,ZellerG_2014
CCIS64785924ST-20-0,9.079244990975987,ZellerG_2014
CCMD89643949ST-11-0,9.103067106217534,WirbelJ_2018
SAMD00114971,9.106102649358194,YachidaS_2019
SAMD00114772,9.097659722111377,YachidaS_2019
SAMD00164778,9.068676216326343,YachidaS_2019
SAMD00164917,9.072817778731919,YachidaS_2019
SAMD00164981,9.122808325494242,YachidaS_2019
SAMD00164806,9.045969950700595,YachidaS_2019
CCIS11362406ST-4-0,9.08683810502277,ZellerG_2014
SAMD00114798,9.105676593671681,YachidaS_2019
CCIS53043478ST-4-0,9.068534950470628,ZellerG_2014
GupDM_A14,9.08037431788428,GuptaA_2019
MG100150,9.08797067730706,HanniganGD_2017
SAMD00164812,9.09055444723124,YachidaS_2019
SAMD00114811,9.111877506025234,YachidaS_2019
GupDM_HAJ,9.073831781587584,GuptaA_2019
SAMD00115012,9.05945442800454,YachidaS_2019
CCIS87252800ST-4-0,9.055924226953493,ZellerG_2014
CCMD25475945ST-11-0,9.024047108651486,WirbelJ_2018
SZAXPI017583-102,9.11086327016416,YuJ_2015
CCMD52117727ST-11-0,9.080398972329194,WirbelJ_2018
CCMD50529145ST-11-0,9.082289984428362,WirbelJ_2018
MMRS85548821ST-27-0-0,9.057289529836915,VogtmannE_2016
CCIS45571137ST-3-0,9.091859237091482,ZellerG_2014
SAMD00114848,9.085215922730852,YachidaS_2019
MMRS72802364ST-27-0-0,9.088036966015803,VogtmannE_2016
