,shannon,study_name
PSM6XBTP,3.5921315075743103,HMP_2019_ibdmdb
V1.UC39-4,3.1607687010192675,LiJ_2014
HSMA33R7,3.1421249074682915,HMP_2019_ibdmdb
HSM7CYXA,3.2601668695558286,HMP_2019_ibdmdb
MSM6J2LB,3.0130719340505783,HMP_2019_ibdmdb
HSM7J4GR,2.69696777707686,HMP_2019_ibdmdb
PSM6XBSU,3.47678389134663,HMP_2019_ibdmdb
HSM6XRQY,2.365854461984723,HMP_2019_ibdmdb
HSMA33OL,2.276370492399787,HMP_2019_ibdmdb
ESM718SY,3.285507419522906,HMP_2019_ibdmdb
HSM7CYZL,4.250422875337342,HMP_2019_ibdmdb
MSM6J2PW,3.1384715372106635,HMP_2019_ibdmdb
MSM9VZLJ,4.463857223362226,HMP_2019_ibdmdb
MSM79HBR,1.9706254831184544,HMP_2019_ibdmdb
CSM79HHW,2.349402404047608,HMP_2019_ibdmdb
CSM5MCYI_P,3.9119789793318196,HMP_2019_ibdmdb
CSM9X222,3.6846803238921977,HMP_2019_ibdmdb
MSM79HAN,5.083458266398583,HMP_2019_ibdmdb
PSM7J17D,2.018060525231612,HMP_2019_ibdmdb
HSM5MD7O,2.941046175225154,HMP_2019_ibdmdb
HSM7J4KM,3.192527664892646,HMP_2019_ibdmdb
HSM7J4L9,2.973979932683322,HMP_2019_ibdmdb
HSM5MD8L_P,1.756883870829812,HMP_2019_ibdmdb
MSMB4LZP,2.7848503706635674,HMP_2019_ibdmdb
MSM6J2HD,1.8364150452239412,HMP_2019_ibdmdb
HSM5MD6U_P,3.467646653724189,HMP_2019_ibdmdb
PSMA265L,3.840590141443789,HMP_2019_ibdmdb
CSM5MCWA_P,3.4831440008427252,HMP_2019_ibdmdb
CSM9X1YV,3.3634807058811584,HMP_2019_ibdmdb
MSM79H8B,2.4725021269907606,HMP_2019_ibdmdb
HSM5MD5X_P,3.5414227925846165,HMP_2019_ibdmdb
PSM7J184,1.919610050220416,HMP_2019_ibdmdb
CSM67UDR_TR,3.459936743417603,HMP_2019_ibdmdb
HSM6XRV2,4.209901287164204,HMP_2019_ibdmdb
MSM9VZOW,2.4576767669789255,HMP_2019_ibdmdb
MSM6J2QD,3.447429887390462,HMP_2019_ibdmdb
MSM79HFB,4.683987282466426,HMP_2019_ibdmdb
HSM5MD7J,1.118406903692992,HMP_2019_ibdmdb
MSM6J2JF_P,3.7023332925951586,HMP_2019_ibdmdb
PSM7J18M,3.248744244610152,HMP_2019_ibdmdb
PSMA266I,3.193393476708092,HMP_2019_ibdmdb
PSMA2675,3.1125231581870327,HMP_2019_ibdmdb
MSMA26ER,3.9070875017778595,HMP_2019_ibdmdb
HSM7J4K8,3.430416350205407,HMP_2019_ibdmdb
