,shannon,study_name
SID531274,9.686183826643182,FengQ_2015
SAMD00115005,9.69354908980865,YachidaS_2019
CCMD65406197ST-11-0,9.727346782509096,WirbelJ_2018
SAMD00114774,9.720253600654468,YachidaS_2019
CCIS46467422ST-4-0,9.701889398441248,ZellerG_2014
SZAXPI017468-88,9.690359622358331,YuJ_2015
MG100140,9.708353286443945,HanniganGD_2017
GupDM_JH,9.712556240933052,GuptaA_2019
MMRS72980899ST-27-0-0,9.727156496297324,VogtmannE_2016
SAMD00114948,9.72692675975307,YachidaS_2019
SZAXPI003430-5,9.697762884872486,YuJ_2015
SAMD00114779,9.714078071425929,YachidaS_2019
SAMD00164936,9.713185159298694,YachidaS_2019
GupDM_HCU,9.71399415397362,GuptaA_2019
GupDM_HCR,9.715453884949303,GuptaA_2019
SAMD00164849,9.728830610939516,YachidaS_2019
MMRS80093644ST-27-0-0,9.733999355380663,VogtmannE_2016
CCMD96553385ST-21-0,9.697115696495443,WirbelJ_2018
SAMD00114868,9.70385362754987,YachidaS_2019
SAMD00164803,9.724051621064554,YachidaS_2019
SAMD00114797,9.718275532341218,YachidaS_2019
SAMD00164960,9.72747831941395,YachidaS_2019
CCMD74930188ST-21-0,9.71382473646533,WirbelJ_2018
MG100126,9.721915435249617,HanniganGD_2017
SAMD00114783,9.725202546032474,YachidaS_2019
CCIS14449628ST-4-0,9.716810918267404,ZellerG_2014
SAMD00164907,9.71769203165841,YachidaS_2019
SAMD00164976,9.727234207804825,YachidaS_2019
SAMD00114883,9.713627965801626,YachidaS_2019
SAMD00164878,9.713460581779549,YachidaS_2019
SAMD00114859,9.710183070181905,YachidaS_2019
MMRS54246132ST-27-0-0,9.683542884264952,VogtmannE_2016
SAMD00114780,9.701106400592687,YachidaS_2019
SAMD00115034,9.701200658590928,YachidaS_2019
SAMD00165016,9.723115685647752,YachidaS_2019
CCIS11015875ST-4-0,9.726262785797504,ZellerG_2014
SAMD00164899,9.714454867271877,YachidaS_2019
MG100169,9.722107607146754,HanniganGD_2017
SID31159,9.71297167946264,FengQ_2015
SAMD00114997,9.706590935721646,YachidaS_2019
GupDM_HCY,9.714326596875788,GuptaA_2019
CCMD35801800ST-11-0,9.730732688100746,WirbelJ_2018
SZAXPI015254-45,9.732972711396389,YuJ_2015
CCMD79349503ST-11-0,9.724864735935125,WirbelJ_2018
SAMD00114982,9.713709248223163,YachidaS_2019
SAMD00164989,9.700432754878314,YachidaS_2019
SAMD00114976,9.721122016357182,YachidaS_2019
SAMD00164982,9.700024243120247,YachidaS_2019
MG100146,9.723267678844456,HanniganGD_2017
MG100153,9.726596026991645,HanniganGD_2017
SAMD00114896,9.722675113534322,YachidaS_2019
SZAXPI017465-43,9.72403704086976,YuJ_2015
SZAXPI015235-21,9.73180386813145,YuJ_2015
MMPU29365221ST,9.717769507212795,WirbelJ_2018
MMRS54316675ST-27-0-0,9.721470265142385,VogtmannE_2016
