,0
batches_shannon_pval,9.051475478047375e-05
biovar_shannon_pval,0.8088570203209628
batch_aitch_r2,0.04900940125418991
batch_bray_r2,0.12237186718051439
batch_aitch_pval,0.001
batch_bray_pval,0.001
biovar_aitch_r2,0.005566579948192679
biovar_bray_r2,0.005566579948192679
biovar_aitch_pval,0.546
biovar_bray_pval,0.546
