,shannon,Dataset
A09,6.3878115599262815,autism_kb
F-057-C1A,6.272612492139823,asd_son
F-020C1A,6.345696069197948,asd_son
F-034C1A,6.270446705796033,asd_son
F-049-C1U,6.357997884422571,asd_son
A08,6.425298910616492,autism_kb
A14,6.415239473874829,autism_kb
F-058-C2U,6.409526125523679,asd_son
F066-C2U,6.162330549464166,asd_son
F-051-C1A,6.356259775735045,asd_son
F-010C1A,6.400719711921815,asd_son
F-027C2U,6.228065091731744,asd_son
F-026C1A,6.388278248972578,asd_son
F063-C1U,6.417212556667177,asd_son
F-050-C1A,6.400090186975506,asd_son
F-028C1A,6.112393936495009,asd_son
F-020C2U,6.05907232454332,asd_son
N01,6.383027627247438,autism_kb
F-047-C1A,6.387265181314247,asd_son
F-014C2U,6.103570867714725,asd_son
F-002C1A,5.989797903198664,asd_son
F-001C1A,6.262128642358985,asd_son
F-041-C2U,6.414610514659801,asd_son
A01,6.348095998317273,autism_kb
F-037-C2U,6.400689894725185,asd_son
F-048-C1A,6.400128690278109,asd_son
F-041-C1A,6.407842102274482,asd_son
N16,6.4172456765209445,autism_kb
F-044-C2U,6.350948873139567,asd_son
F066-C1A,6.426181627273778,asd_son
F-030C2U,6.250182987690441,asd_son
F-033C1A,6.363418897025877,asd_son
A12,6.303755271565414,autism_kb
F-043-C1A,6.385072441947428,asd_son
F-018C1A,6.190522444715809,asd_son
F-037-C1A,6.383127262835484,asd_son
A07,6.420214335914929,autism_kb
F-009C1A,6.366822048501984,asd_son
F-024C2U,6.233811349692688,asd_son
F-002C2U,6.347865547844025,asd_son
F-015C2U,6.384882895623542,asd_son
F-061-C2U,6.349215482958339,asd_son
A05,6.263192983171102,autism_kb
F-003C2U,6.315574499527893,asd_son
F-039-C2U,6.416197934732174,asd_son
F-027C1A,6.085299173734261,asd_son
F-006C1A,6.430217169985447,asd_son
F-050-C2U,6.338719263480981,asd_son
F-040-C1A,6.379576588973335,asd_son
F-023C2U,6.415995813398741,asd_son
F-013C1U,6.362713502117558,asd_son
F-005C1A,6.248726216153386,asd_son
F-015C1A,6.3700540389159785,asd_son
F-046-C1A,6.3701041032489645,asd_son
F-021C2U,6.359452413387036,asd_son
F-012C1A,6.184474487467382,asd_son
N20,6.386156057992319,autism_kb
N14,6.359078058774428,autism_kb
N08,6.413935551407423,autism_kb
F-042-C1A,6.4211923704317,asd_son
F-022C1A,6.309274782504863,asd_son
N17,6.3723867287073075,autism_kb
F-053-C1U,6.36944871226848,asd_son
A17,6.340765988025427,autism_kb
F-011C1A,5.803017253408623,asd_son
F-019C2U,6.329949973655942,asd_son
F-004C1A,6.07350158505823,asd_son
F-023C1A,6.065694367069737,asd_son
F-062-C2U,6.02680882435937,asd_son
A04,6.394359266750093,autism_kb
F064-C1A,6.205714075284009,asd_son
F-017C1A,5.888999743903161,asd_son
F-030C1A,6.292199153652017,asd_son
F-035-C1A,6.295666356196166,asd_son
F-054-C1A,6.361767072595246,asd_son
A03,6.422183610959902,autism_kb
N11,6.369555171458729,autism_kb
N13,6.342308113264082,autism_kb
N03,6.366503949396493,autism_kb
F-018C2U,5.930017559797195,asd_son
F-025C1A,6.404979030165655,asd_son
F-004C2U,6.320456281592729,asd_son
F-038-C1A,6.231968721306799,asd_son
A13,6.372641778618058,autism_kb
N18,6.387870926255958,autism_kb
F-051-C2U,6.352571783959003,asd_son
F-009C2U,6.446188961766546,asd_son
F-029C1A,6.163145417952183,asd_son
F-044-C1A,6.18810917915611,asd_son
N09,6.383981026139468,autism_kb
F-042-C2U,6.424762083517177,asd_son
F-014C1A,6.326262809082296,asd_son
N10,6.401469652015052,autism_kb
F-024C1A,6.308901589453193,asd_son
N15,6.371133256008571,autism_kb
F-061-C1A,6.395008890540646,asd_son
F-032C1A,6.050566254626386,asd_son
F-057-C2U,6.39330779340606,asd_son
A15,6.381349460548583,autism_kb
A11,6.377460647412141,autism_kb
F065-C1A,6.393976842984061,asd_son
F-045-C1A,6.106437555071727,asd_son
F-025C2U,6.325724318025538,asd_son
N05,6.402565663148188,autism_kb
F-052-C1U,6.146520440099424,asd_son
N19,6.366021499802471,autism_kb
F-021C1A,6.223121924728725,asd_son
F-008C2U,6.415520695159828,asd_son
F-055-C1U,6.106070532129777,asd_son
N02,6.393574798492796,autism_kb
A16,6.412210746439941,autism_kb
F-058-C1A,6.45179927404178,asd_son
F-036-C1A,6.2277990652019914,asd_son
N06,6.412359737489771,autism_kb
F-062-C1A,6.402074201478605,asd_son
F-017C2U,5.997185985322675,asd_son
F-060-C1A,6.432823700195611,asd_son
F-031C1U,6.021759530008262,asd_son
N07,6.39015149908856,autism_kb
F-039-C1A,6.361309931346158,asd_son
F-022C2U,6.3710670445965105,asd_son
N04,6.407012003717534,autism_kb
N12,6.349722078188729,autism_kb
A19,6.348194274914864,autism_kb
A02,6.369191860314887,autism_kb
F-029C2U,6.218165711849355,asd_son
F-046-C2U,6.055502663986562,asd_son
F-054-C2U,6.370163166803388,asd_son
F-056-C1A,6.326450917735829,asd_son
A06,6.422473673164764,autism_kb
A10,6.191407267313402,autism_kb
F-016C2U,6.3108908247940905,asd_son
F-003C1A,6.102993693984983,asd_son
F-016C1A,6.363162316160715,asd_son
A18,6.371329385621447,autism_kb
F-008C1A,6.451139037359011,asd_son
F-001C2U,6.126431310124301,asd_son
F-007C1A,6.36833835811983,asd_son
F-059-C1A,6.177630334056613,asd_son
F-028C2U,6.268736776711119,asd_son
F-007C2U,6.277312638600568,asd_son
F-019C1A,6.3455281797662915,asd_son
