,0
batches_shannon_pval,0.8245682004528364
biovar_shannon_pval,0.1965288513469966
batch_aitch_r2,0.004822952492364971
batch_bray_r2,0.004591162370471828
batch_aitch_pval,0.986
batch_bray_pval,0.933
biovar_aitch_r2,0.0076624521942720335
biovar_bray_r2,0.0076624521942720335
biovar_aitch_pval,0.346
biovar_bray_pval,0.346
