,shannon,Dataset
F-001C1A,3.245235388143125,asd_son
A19,3.349841188562132,autism_kb
A02,3.413017334760034,autism_kb
F-061-C2U,3.2045852392068146,asd_son
F-029C1A,3.039010761618102,asd_son
A14,3.5454991597917678,autism_kb
F-044-C2U,3.220730806489487,asd_son
N15,2.7344842038520256,autism_kb
F-037-C1A,4.238552477059888,asd_son
F-050-C1A,3.9523418074386067,asd_son
F-004C2U,3.261421766563721,asd_son
F-023C2U,3.6990960046419064,asd_son
A09,2.7455799082339936,autism_kb
F-021C2U,3.663156769108294,asd_son
F-001C2U,3.5631598798871824,asd_son
N12,1.0725371215462853,autism_kb
N11,3.985300038315718,autism_kb
F-027C1A,2.4648874347819594,asd_son
F-035-C1A,3.559569903186236,asd_son
F-045-C1A,2.669258862725113,asd_son
N14,3.46450165771839,autism_kb
F-007C2U,2.5630673515507705,asd_son
F-025C1A,3.9037416384898167,asd_son
A15,2.1403092733702236,autism_kb
F066-C2U,3.4454227538113718,asd_son
F-049-C1U,3.9304012986204517,asd_son
F-048-C1A,3.5971787533433552,asd_son
F-005C1A,2.8645182651676007,asd_son
A18,3.0681624479056095,autism_kb
F-058-C1A,3.9707234114170435,asd_son
F-051-C2U,3.4710612394761196,asd_son
F064-C1A,3.261204819141883,asd_son
A12,4.019916199804886,autism_kb
N04,3.784110021601436,autism_kb
F066-C1A,3.690972121010594,asd_son
F-037-C2U,3.6363174588122,asd_son
F-015C1A,2.742062053682726,asd_son
F-041-C2U,3.221902859462671,asd_son
F-019C1A,3.722218732341509,asd_son
F-018C2U,2.0869969595442104,asd_son
F-051-C1A,3.624103568142343,asd_son
F-031C1U,2.734809862106702,asd_son
F063-C1U,4.026047151218047,asd_son
F-036-C1A,3.0224362066846644,asd_son
F-014C2U,2.1058849880955757,asd_son
F-058-C2U,3.914266342331739,asd_son
N08,3.089407617060303,autism_kb
N16,2.729596000608733,autism_kb
F-042-C1A,4.2232963931411405,asd_son
F-050-C2U,3.5186076630657017,asd_son
F-046-C1A,3.8924487852626584,asd_son
F-061-C1A,4.211025518212807,asd_son
A01,3.597153869725768,autism_kb
F-052-C1U,3.2590969387148925,asd_son
F-012C1A,2.4411439273289623,asd_son
F-026C1A,3.863106316910304,asd_son
F-054-C1A,3.3919072183350383,asd_son
F-024C1A,2.906640152847799,asd_son
F-042-C2U,3.7622991782416,asd_son
F-003C2U,2.867433112374027,asd_son
N09,2.62881222928869,autism_kb
F-006C1A,3.8706471069255923,asd_son
A08,2.1057538861802083,autism_kb
N02,3.5549354291043858,autism_kb
F-016C2U,2.779917963824289,asd_son
F-041-C1A,3.891241718879476,asd_son
F-017C2U,1.472120815520494,asd_son
F-002C1A,2.484456614091959,asd_son
F-009C2U,3.560330307966214,asd_son
F-028C1A,2.0785160705142287,asd_son
N05,3.515239319123828,autism_kb
F-008C2U,3.398072782842112,asd_son
N03,1.4001374329212286,autism_kb
A16,2.8659638334892104,autism_kb
F-022C1A,3.2324950097174927,asd_son
F-034C1A,3.653845610213242,asd_son
N07,3.531763141574983,autism_kb
F-004C1A,2.94470597926917,asd_son
F-056-C1A,3.7016651875710274,asd_son
A10,3.281585810561424,autism_kb
A04,3.135724149589964,autism_kb
N01,3.1615080467497134,autism_kb
F-015C2U,3.7746576343951106,asd_son
F-060-C1A,3.8397579529075694,asd_son
N18,3.317315993687371,autism_kb
A05,3.3526633659810154,autism_kb
F065-C1A,3.851928682024685,asd_son
F-062-C1A,3.611145537814446,asd_son
A13,1.869153318802136,autism_kb
F-046-C2U,2.964876957407429,asd_son
N19,3.834553644102927,autism_kb
F-008C1A,4.20508526246751,asd_son
F-013C1U,4.0200896081407755,asd_son
F-039-C1A,2.9953426379460253,asd_son
F-033C1A,3.941532673711383,asd_son
F-011C1A,2.1436180474701425,asd_son
A11,3.1377417553358113,autism_kb
N13,0.8158214855254646,autism_kb
A07,2.269898902233251,autism_kb
F-030C2U,3.4281351425130353,asd_son
F-002C2U,4.018797849077515,asd_son
F-062-C2U,1.4509006655439989,asd_son
F-055-C1U,2.531477768264819,asd_son
F-025C2U,3.0929592549258147,asd_son
F-053-C1U,3.627551511371911,asd_son
F-040-C1A,3.9167051567515676,asd_son
F-039-C2U,3.240010585452722,asd_son
F-024C2U,3.4297906709919967,asd_son
F-023C1A,2.5630828590030674,asd_son
F-057-C1A,3.031509900820167,asd_son
F-009C1A,3.0320889297097238,asd_son
F-059-C1A,2.905011404153715,asd_son
F-043-C1A,3.468463982850851,asd_son
A06,3.468763256319586,autism_kb
N20,4.013732869214451,autism_kb
F-044-C1A,2.9675163509618847,asd_son
F-016C1A,2.578242511456966,asd_son
F-017C1A,1.818196889524566,asd_son
F-038-C1A,2.948417605806628,asd_son
F-020C1A,3.3550970842860743,asd_son
F-032C1A,2.884202614276172,asd_son
F-020C2U,2.011848129695275,asd_son
F-014C1A,3.2460786765643386,asd_son
F-030C1A,3.6072142714906326,asd_son
N10,3.3750163410061154,autism_kb
F-003C1A,3.4163630829023095,asd_son
F-010C1A,2.881096345653181,asd_son
F-021C1A,3.3435082072846756,asd_son
N06,3.6903629474133806,autism_kb
F-028C2U,3.2259505441447747,asd_son
F-057-C2U,4.290786859009419,asd_son
F-007C1A,3.9012668124838967,asd_son
A17,3.542709224158218,autism_kb
F-047-C1A,4.115415063709585,asd_son
F-019C2U,3.613876608425859,asd_son
F-027C2U,3.147424269467873,asd_son
F-022C2U,4.016212249000987,asd_son
N17,3.119571523388819,autism_kb
F-054-C2U,3.455389222638452,asd_son
F-018C1A,2.722527617490235,asd_son
F-029C2U,3.0491781785868888,asd_son
A03,3.2410596266851552,autism_kb
