,shannon,Dataset
Glcikman_MDR6,4.0659953158452895,New
FEB016W1.01,3.5700933685722176,Old
DEB01624.01,4.666272567787825,Old
Glcikman_MDR11,4.3135936351389494,New
AEB016X3.01,3.8482420397507195,Old
Glcikman_MDR5,3.6449803391937823,New
JEB014L3.01,4.6602712688480805,Old
Glcikman_MDR7,4.958740723063484,New
Glcikman_MDR8,4.433844665696321,New
Glcikman_MDR4,4.097315270102627,New
Glcikman_MDR15,4.177344163695439,New
FEB017BF.01,4.013337978860379,Old
Glcikman_MDR48,3.254431040528865,New
CEB017CZ.01,4.25663701419136,Old
Glcikman_MDR47,4.756404538274223,New
AEB01513.01,3.8889144133758764,Old
Glcikman_MDR30,3.958559702203623,New
X0096CK00,2.2122030151939835,Old
EEB016WS.01,3.491993992456338,Old
Glcikman_MDR46,5.382740351205368,New
GEB0179R.01,5.531956873436822,Old
Glcikman_MDR22,4.607610817749819,New
Glcikman_MDR73,5.363032650047243,New
FEB016P3.01,4.532224698829637,Old
Glcikman_MDR29,2.8637112390949127,New
X0094QH00,4.472094858859221,Old
Glcikman_MDR38,4.372476574771172,New
Glcikman_MDR70,5.119938996099516,New
Glcikman_MDR72,4.703712833138244,New
Glcikman_MDR85,5.476567585916941,New
Glcikman_MDR33,4.502645005902957,New
CEB015DP.01,3.807964162618206,Old
CEB01751.01,4.380599290590533,Old
EEB010Y7.01,4.875309186936912,Old
JEB0150S.01,3.756832130105369,Old
X009DDC00,4.69711295640921,Old
CEB0106R.01,2.714336867446347,Old
Glcikman_MDR45,3.8265049747311077,New
Glcikman_MDR35,2.8772206944464958,New
Glcikman_MDR19,4.642473111881723,New
Glcikman_MDR110,4.3895226334716915,New
Glcikman_MDR79,4.085486393997007,New
Glcikman_MDR111,4.571077235289933,New
DEB015RL.01,4.591244807952386,Old
Glcikman_MDR107,5.251532569013006,New
Glcikman_MDR74,3.807315035517135,New
X009CZF00,3.9880253664297878,Old
CEB017KB.01,4.773852658700607,Old
Glcikman_MDR36,4.5729799788211105,New
X0096YA00,3.9454772846794213,Old
Glcikman_MDR13,4.767445205566635,New
Glcikman_MDR105,4.614864632182555,New
Glcikman_MDR67,4.395735821856201,New
KEB016MJ.01,4.838540841625025,Old
Glcikman_MDR101,4.268878793445353,New
Glcikman_MDR76,4.81553224263988,New
Glcikman_MDR68,5.050640077481578,New
BEB0155H.01,4.237577309353943,Old
BEB017YQ.01,4.566053371115888,Old
GEB011FN.01,5.024858993483586,Old
Glcikman_MDR86,3.437884797319638,New
FEB016J7.01,4.025787745666279,Old
Glcikman_MDR106,4.2782424110233865,New
Glcikman_MDR63,4.0762717488981375,New
Glcikman_MDR9,5.447724194421489,New
HEB014KS.01,4.681567389192604,Old
X0096QK00,4.924783623926137,Old
X0098FC00,4.164242045807083,Old
X009DCG00,4.208509662485904,Old
Glcikman_MDR3,3.457322859490281,New
X0094NK00,3.179541044468099,Old
HEB0102P.01,3.8118043193770523,Old
Glcikman_MDR10,3.6045520638746424,New
GEB0183R.01,5.325908897061799,Old
Glcikman_MDR31,4.2910115923256225,New
Glcikman_MDR59,3.6779155957896807,New
EEB017FR.01,5.105523154499548,Old
Glcikman_MDR24,4.716640363452571,New
Glcikman_MDR78,3.071498984065103,New
KEB016WG.01,3.892084102344137,Old
GEB015VW.01,4.76460739723532,Old
Glcikman_MDR18,4.663398592841893,New
Glcikman_MDR28,3.68937724277084,New
Glcikman_MDR77,4.693536385247535,New
AEB010TH.01,4.819422316635195,Old
X0098SG00,3.4377277495857106,Old
BEB010DX.01,3.450571873638562,Old
Glcikman_MDR89,3.7919739317561745,New
X00924J00,3.9748759592294665,Old
Glcikman_MDR71,3.9658156261632747,New
DEB014GJ.01,2.717182795027017,Old
Glcikman_MDR83,4.394264184210206,New
DEB0169N.01,5.327245116374168,Old
DEB0114X.01,4.621843597191646,Old
FEB015S1.01,4.647931655367433,Old
HEB014G6.01,3.1452704902744633,Old
AEB016HN.01,3.934019026246901,Old
DEB0184Z.01,3.8543072878429885,Old
Glcikman_MDR66,4.584561856546115,New
Glcikman_MDR99,3.785075341989213,New
Glcikman_MDR23,4.157068118828515,New
Glcikman_MDR37,5.446647269776488,New
Glcikman_MDR88,5.197402746331746,New
Glcikman_MDR41,3.620635278819952,New
X008YSA00,5.290747207412092,Old
Glcikman_MDR80,4.806262864810366,New
Glcikman_MDR61,4.249335915381782,New
Glcikman_MDR52,4.5965380061239385,New
Glcikman_MDR25,4.482630999891933,New
Glcikman_MDR44,4.8609453145442805,New
X009C8G00,2.9047101883021464,Old
Glcikman_MDR53,3.3857217297745223,New
Glcikman_MDR55,4.80782537007082,New
X009J7E00,4.4549492242349285,Old
Glcikman_MDR2,3.407686759967674,New
X00990K00,4.76999588373753,Old
HEB017PG.01,3.7111437813720056,Old
Glcikman_MDR98,5.049398523206238,New
Glcikman_MDR100,4.678442650598008,New
Glcikman_MDR1,5.511519039097556,New
X0091SD00,3.9086046970931676,Old
BEB014WD.01,3.0012537750526085,Old
Glcikman_MDR57,5.062285660476265,New
Glcikman_MDR90,3.8913488756732635,New
Glcikman_MDR42,3.91682202317187,New
Glcikman_MDR108,4.816530705250352,New
X009C6E00,3.4085228410450092,Old
Glcikman_MDR104,5.094238976155264,New
DEB01116.01,3.7324214299062013,Old
Glcikman_MDR12,5.267351946161205,New
Glcikman_MDR43,4.491332193723419,New
Glcikman_MDR82,3.485305330161259,New
Glcikman_MDR65,5.28149451626365,New
Glcikman_MDR97,5.235715998649626,New
Glcikman_MDR91,5.304004540344377,New
Glcikman_MDR26,3.512176887901932,New
X0090MF00,4.310549808024197,Old
Glcikman_MDR62,4.500885576961336,New
Glcikman_MDR95,1.678131982661585,New
Glcikman_MDR64,4.340568379687397,New
KEB015NK.01,4.225900359580638,Old
X00904E00,3.857273674767271,Old
X008ZQF00,4.188043246511674,Old
X0097HA00,4.61342790717747,Old
Glcikman_MDR17,4.762298292653992,New
X009CXC00,3.93648459053222,Old
Glcikman_MDR21,5.396376251822775,New
Glcikman_MDR54,2.862179271636846,New
Glcikman_MDR20,4.975864010519065,New
Glcikman_MDR60,5.290973657658338,New
Glcikman_MDR75,4.502908965215411,New
X0093KA00,3.1787949778440203,Old
Glcikman_MDR34,4.447212592288,New
Glcikman_MDR27,2.2579436721244037,New
Glcikman_MDR87,5.127783221405493,New
X009CGD00,3.4929386563174356,Old
AEB00ZYB.01,4.217116865712247,Old
Glcikman_MDR84,5.465235007141875,New
X009FDG00,4.099465330176882,Old
BEB011PS.01,3.968486619385923,Old
Glcikman_MDR81,5.402719891886261,New
HEB016FD.01,5.3593034414790495,Old
Glcikman_MDR49,3.268049260909961,New
Glcikman_MDR69,4.33481607699226,New
Glcikman_MDR93,5.370057097159949,New
X0090SC00,4.0547264938031,Old
Glcikman_MDR16,4.741986454527563,New
Glcikman_MDR56,4.931245662738587,New
Glcikman_MDR102,4.614637889570243,New
BEB01680.01,4.711440445001856,Old
Glcikman_MDR40,4.193518750124764,New
Glcikman_MDR109,4.3011627419552445,New
Glcikman_MDR14,5.436076197535024,New
Glcikman_MDR39,4.702549524708144,New
X00965J00,2.8147107183593527,Old
