,fold,average_acc,macro_prec,weighted_prec,macro_recall,weighted_recall,macro_f1,weighted_f1,auc,baseline_likelihood
0,1,0.7348837209302326,0.7354188759278897,0.7351944560901624,0.7313705054715998,0.7348837209302326,0.7320784416606545,0.7337361066835871,0.7313705054715998,0.5302325581395348
1,2,0.6976744186046512,0.704800673778776,0.7032304819607484,0.6900729546638874,0.6976744186046512,0.6889536824767966,0.6921028371896331,0.6900729546638875,0.5302325581395348
2,3,0.7023255813953488,0.7386699507389163,0.7430312750601443,0.70999479889043,0.7023255813953488,0.6951435661113081,0.6931848346702061,0.70999479889043,0.5209302325581395
3,4,0.6604651162790698,0.7125352964905204,0.7286063397656594,0.6848684210526316,0.6604651162790698,0.6546070729077265,0.6493766770404558,0.6848684210526317,0.5581395348837209
4,5,0.7242990654205608,0.732870412949508,0.7317989945083896,0.7213286713286713,0.7242990654205608,0.7198393503006635,0.7208303981050851,0.7213286713286713,0.514018691588785
5,mean,0.7039295805259727,0.724859041977122,0.7283723094770208,0.7075270702814441,0.7039295805259727,0.6981244226914298,0.6978461707377935,0.7075270702814441,0.530710715061943
