,0
batches_shannon_pval,0.5444659246590975
biovar_shannon_pval,0.04771765835302973
batch_aitch_r2,0.0038918617939649658
batch_bray_r2,0.0030910539964840453
batch_aitch_pval,0.508
batch_bray_pval,0.83
biovar_aitch_r2,0.00555226039629818
biovar_bray_r2,0.00555226039629818
biovar_aitch_pval,0.645
biovar_bray_pval,0.645
