,shannon,Dataset
DA01089,2.1273936429747753,cdi_schubert
DA00687,4.395320846321931,cdi_schubert
DA10065,4.3635021330555475,cdi_schubert
DA10143,3.977045740050135,cdi_schubert
DA00592,1.4912135511069484,cdi_schubert
DA00962,3.8925448258384914,cdi_schubert
DA00170,2.507053806515238,cdi_schubert
DA00228,1.988662444291463,cdi_schubert
DA10030,2.992813910548527,cdi_schubert
DA10101,3.8068835593268107,cdi_schubert
DA10041,4.061830517946422,cdi_schubert
DA10033,3.582262625978375,cdi_schubert
DA10184,3.325355508551114,cdi_schubert
FMT20,2.7541072913931868,cdi_youngster
FMT41,4.574626477565588,cdi_youngster
DA00578,4.2611119116050205,cdi_schubert
DA00381,3.4411767345286397,cdi_schubert
DA00721,3.0895273132857164,cdi_schubert
DA10094,3.251286233687462,cdi_schubert
DA10121,4.7495054070945715,cdi_schubert
GSVY1IH01.MID5.pool1-5,3.256339954918421,cdi_vincent_v3v5
FMT22,4.623775798788062,cdi_youngster
DA00491,3.6028334136474425,cdi_schubert
DA01026,3.6543674198584717,cdi_schubert
DA00382,3.900491800506557,cdi_schubert
FMT1A,1.5406226232379303,cdi_youngster
DA10112,4.238205328977389,cdi_schubert
DA10123,4.27424607087166,cdi_schubert
DA10114,4.04062735632751,cdi_schubert
FMT30,4.50633390934288,cdi_youngster
DA10070,5.2237399120093135,cdi_schubert
DA10067,4.037993588051527,cdi_schubert
DA10012,4.331254124096348,cdi_schubert
GSVY1IH04.MID9.pool4-9,1.7558921813873212,cdi_vincent_v3v5
FMT43,3.84939101502865,cdi_youngster
DA10016,4.159307533997737,cdi_schubert
DA00658,4.398790865916983,cdi_schubert
FMT56,3.661280410329086,cdi_youngster
DA00812,1.2737905693896614,cdi_schubert
GSVY1IH03.MID3.pool3-3,2.8777951675119318,cdi_vincent_v3v5
DA01291,3.0540931090699464,cdi_schubert
DA01129,2.8963719123117078,cdi_schubert
DA01324,4.431613104241096,cdi_schubert
DA01333,4.125441321299609,cdi_schubert
DA01134,1.5758129637329614,cdi_schubert
FMT62,2.2059593925373493,cdi_youngster
DA10038,2.932830025833863,cdi_schubert
DA00818,1.1529171129557338,cdi_schubert
FMT49,3.7598943379379803,cdi_youngster
FMT32,3.8431438568250758,cdi_youngster
GG349S001.MID13.1320,3.394938229016332,cdi_vincent_v3v5
DA10169,4.301032411069331,cdi_schubert
DA01380,3.7115756245446776,cdi_schubert
DA00703,1.8468228901502215,cdi_schubert
FMT103,3.630018971409123,cdi_youngster
DA01468,4.364278612551832,cdi_schubert
DA01110,3.779798050614062,cdi_schubert
FMT17A,3.9157562122518526,cdi_youngster
DA01213,2.6050976759298674,cdi_schubert
DA10085,4.6754660743278995,cdi_schubert
DA00997,4.347693580398818,cdi_schubert
DA10125,3.9925586878034087,cdi_schubert
DA10182,4.5126227627391655,cdi_schubert
DA10071,2.0072763464149834,cdi_schubert
DA01245,4.332100587074429,cdi_schubert
DA10189,1.566617314424833,cdi_schubert
DA01227,1.4745485719784859,cdi_schubert
DA00691,2.26202501050871,cdi_schubert
DA00898,3.8134296646948,cdi_schubert
DA10028,2.6350808602529456,cdi_schubert
GSVY1IH03.MID9.pool3-9,4.013412500317187,cdi_vincent_v3v5
DA01384,3.3488966024429723,cdi_schubert
FMT27,3.3389336997251435,cdi_youngster
GSVY1IH04.MID6.pool4-6,3.7095449887531777,cdi_vincent_v3v5
FMT59,4.9971222359223715,cdi_youngster
