,0
batches_shannon_pval,0.8567301735551457
biovar_shannon_pval,0.6227181748955053
batch_aitch_r2,0.041773306264521394
batch_bray_r2,0.11532948845294597
batch_aitch_pval,0.001
batch_bray_pval,0.001
biovar_aitch_r2,0.010400952360850804
biovar_bray_r2,0.010400952360850804
biovar_aitch_pval,0.13
biovar_bray_pval,0.13
