,shannon,study_name
CSM5FZ3N_P,3.2845034052158946,HMP_2019_ibdmdb
CSM5FZ3R_P,2.4239961832175703,HMP_2019_ibdmdb
CSM5YRY7_P,3.638691675501705,HMP_2019_ibdmdb
CSM5FZ3V_P,1.9802526941124772,HMP_2019_ibdmdb
CSM5FZ4C_P,3.00272090390783,HMP_2019_ibdmdb
CSM5MCVD_P,2.689236546166883,HMP_2019_ibdmdb
CSM5MCVF_P,2.9591594553241087,HMP_2019_ibdmdb
CSM5MCVV_P,2.7521715134808424,HMP_2019_ibdmdb
CSM5MCWI_P,3.1403195311147836,HMP_2019_ibdmdb
CSM5MCXD,5.129417160251893,HMP_2019_ibdmdb
CSM5MCYS,4.706779983588039,HMP_2019_ibdmdb
CSM67U9J,3.3200590034276916,HMP_2019_ibdmdb
CSM67UA2,3.683634361202086,HMP_2019_ibdmdb
CSM67UGC,4.123691624079524,HMP_2019_ibdmdb
CSM79HG5,2.6831057991476914,HMP_2019_ibdmdb
CSM79HGP,3.4097404318824838,HMP_2019_ibdmdb
CSM5FZ3T_P,2.905054691859318,HMP_2019_ibdmdb
CSM5FZ3X_P,2.8272872296918146,HMP_2019_ibdmdb
CSM5FZ3Z_P,3.5207523257869524,HMP_2019_ibdmdb
CSM5FZ42_P,3.007568959400488,HMP_2019_ibdmdb
CSM5FZ44_P,2.292582976937648,HMP_2019_ibdmdb
CSM5FZ46_P,1.9387037983857818,HMP_2019_ibdmdb
CSM5MCVJ_P,3.0938428206860906,HMP_2019_ibdmdb
CSM5MCVL,3.4007590912038217,HMP_2019_ibdmdb
CSM5MCVN,2.179972257763577,HMP_2019_ibdmdb
CSM67UBF,3.5123105558301013,HMP_2019_ibdmdb
CSM67UBH,2.8367378874180758,HMP_2019_ibdmdb
CSM67UBN,4.200731618634978,HMP_2019_ibdmdb
CSM67UBR,4.1305831325169455,HMP_2019_ibdmdb
CSM79HJW,1.3603812594822247,HMP_2019_ibdmdb
CSM79HJY,2.8018405486684537,HMP_2019_ibdmdb
CSM5FZ4E_P,3.5118830806678596,HMP_2019_ibdmdb
CSM5FZ4G_P,2.815483409249171,HMP_2019_ibdmdb
CSM5FZ4K_P,2.7610863407694013,HMP_2019_ibdmdb
CSM5FZ4M,2.715877786412864,HMP_2019_ibdmdb
CSM5MCWM_P,3.879960080907477,HMP_2019_ibdmdb
CSM5MCWQ,3.342926590011417,HMP_2019_ibdmdb
