,F-011C1A,F-040-C1A,F-054-C2U,F-003C1A,F-045-C1A,F-008C1A,F-055-C1U,F-058-C1A,N06,F-017C1A,F-027C1A,F-014C1A,A04,F-008C2U,F-037-C2U,F063-C1U,A11,F-007C1A,N15,N12,F-028C1A,F-002C2U,F-044-C1A,F064-C1A,F-016C2U,A15,A01,F-061-C2U,N18,F-047-C1A,F-049-C1U,F-029C1A,F-022C1A,A10,F-021C2U,N09,F-023C1A,F066-C2U,F-050-C2U,F-062-C1A,N01,A05,F-061-C1A,F-051-C2U,N10,N17,F-015C1A,F-003C2U,F-017C2U,F-016C1A,F-030C2U,F-057-C2U,N04,F-035-C1A,F-042-C2U,F-026C1A,F-033C1A,A13,F-046-C2U,F-059-C1A,N13,A17,F-046-C1A,F-020C2U,F-039-C2U,F-014C2U,A09,A06,F-028C2U,F-048-C1A,F-009C1A,F-042-C1A,F-024C2U,F-027C2U,A03,A18,F-062-C2U,F-018C1A,F-009C2U,F-036-C1A,F066-C1A,F-039-C1A,A16,F-022C2U,F-013C1U,F-025C1A,F-004C1A,F-010C1A,F-025C2U,F-012C1A,F-044-C2U,F-019C1A,N20,F-038-C1A,F-006C1A,F-041-C2U,N16,F-060-C1A,F-019C2U,F-004C2U,F-015C2U,F-018C2U,N02,F-054-C1A,F-007C2U,F-024C1A,F-053-C1U,A19,F-052-C1U,F-030C1A,F-001C1A,A12,F-005C1A,F-029C2U,F-031C1U,N19,N14,F-037-C1A,F-001C2U,F-041-C1A,F-032C1A,A02,N08,A07,F-002C1A,A08,F-057-C1A,F-023C2U,N07,F-058-C2U,N03,N11,F-056-C1A,F-043-C1A,F-050-C1A,F065-C1A,F-021C1A,N05,F-020C1A,F-034C1A,F-051-C1A,A14
F-061-C1A,0.19009833035027615,0.17582113957375473,0.17366315484539369,0.18055287469013329,0.19501519035098255,0.18456061825194797,0.23491226785456853,0.16574784843913842,0.14671549932248104,0.1898727655800672,0.18613795373975475,0.19747362251828746,0.1649759681072211,0.1676224145682724,0.20023622544746497,0.16193673285851176,0.16317204795113488,0.15116084487274759,0.18533982810230037,0.16898716248784432,0.13817227811666566,0.16708260778076847,0.1500850203140763,0.1606196856794254,0.15343453111046984,0.1952626885253413,0.16736946957878737,0.14977724221912456,0.2053495554149568,0.1308362903796134,0.16284290773069737,0.1600452543612826,0.1383887103582416,0.17021442305908585,0.1403643184766164,0.17272980571365926,0.17165709225168374,0.15375168385810878,0.21025792666595328,0.20515838130640357,0.18338377846283682,0.15600919479756936,0.0,0.18482339419167443,0.17901078460740735,0.142091211368033,0.16558849991654062,0.1702464327333222,0.2241410183599786,0.20120436159368305,0.1728401227363361,0.16138983357054812,0.12426424875062399,0.16589398370601513,0.1759265316011588,0.12200937036117106,0.16833525050513573,0.1952665455927948,0.17524320310951894,0.14396111559158992,0.1886147262827238,0.1783624958717975,0.1716286091538075,0.18421909146741242,0.17392615054203034,0.1805634084338498,0.20368458707045758,0.15950515797865042,0.13039600067054508,0.17275969129095065,0.15755243310825376,0.17835709404407682,0.19136186097508623,0.14860762992129384,0.14214008637005557,0.1849223675741623,0.2013507526220426,0.16413413728661463,0.13633025698879603,0.18921494476335002,0.16058827937873452,0.16998893282080157,0.1370346263590253,0.12610351086903496,0.1422588114550186,0.15289604823916197,0.19683995119105185,0.17924037200829004,0.16357107907924703,0.18080329651820326,0.19165515879055214,0.16107123053076783,0.1539559517134658,0.17598961152361592,0.15338589940334993,0.17773274597268238,0.13744835923673807,0.19885075013375852,0.2085819005263486,0.17621836927074763,0.1534530570882224,0.1777752388689462,0.1474952210047355,0.192231638077687,0.20760456748055897,0.15535434133841433,0.1423588930323681,0.18132943626006146,0.16927076405528338,0.14394185009062893,0.19279870347944789,0.1421247265561824,0.20976243185587998,0.13443337036147765,0.19636873082314954,0.1822888474003109,0.15991897585117326,0.1558267217221354,0.1621191214724173,0.14669662531539324,0.14372647987973347,0.15229776537073733,0.18524664000935678,0.1718166819731961,0.16849934085894813,0.18696655646566926,0.1698846081430508,0.16327097283395556,0.1678397533317134,0.1620537134750965,0.1590148322175649,0.15512770147823732,0.16082555070732107,0.16747490699095285,0.17242765841186242,0.16581137007198546,0.15765950871220955,0.16003661999410101,0.1985582377576684,0.12761447070047682,0.17837604915548497,0.14463773012065453
F-051-C2U,0.17912311144119297,0.1511667273450394,0.1262924532529016,0.13695082801902056,0.10855597444453008,0.1767446777911767,0.17798494190285638,0.1421148244292628,0.15390586288129188,0.1979740425123656,0.1347702020134224,0.14669455894767425,0.16520236597236523,0.14735648063279386,0.13971943077100024,0.12818188806931338,0.16628314528963503,0.15657717204234997,0.16452485012667661,0.12766787619873193,0.15166759509655323,0.17470555452583408,0.11117725496381492,0.1440884421343816,0.16791760262597058,0.18550527045601092,0.17796326844547647,0.12458863458069785,0.1710558521819742,0.16392373171244515,0.17309698941296922,0.13578083589115084,0.15317878352902753,0.1439892173942911,0.12352511794951106,0.13749905628321088,0.134267502165795,0.156949383702215,0.17614506914141384,0.16872157602123075,0.16675076981588904,0.17215854067077938,0.18482339419167443,0.0,0.14802200136354032,0.16451275234050694,0.16645171707902778,0.154721054198024,0.1678807213743662,0.17005044623886983,0.14908124952616292,0.17511578223258467,0.16844387532941535,0.13277743706356737,0.11934919184393054,0.2043908592556411,0.15913327105820554,0.18525295978648165,0.11920805467876164,0.17452238681080504,0.1464418306334902,0.17909467076365643,0.20278271239895013,0.18470403466702282,0.1384395206483919,0.15452611300905872,0.1657877645899548,0.1590712802175313,0.16379926512826948,0.12920423917912424,0.15572219579630214,0.1763488904147849,0.09455581800522228,0.1208241249316941,0.12981657060540552,0.16172824410742473,0.1528189972968709,0.15333090999833848,0.13665605504740308,0.11086584077134223,0.1817270241249498,0.13620101957193576,0.13282056900346506,0.15287941439856415,0.1722883588172347,0.14330605974883442,0.15318440573555728,0.14864986876096017,0.14529884282025018,0.13679948306832235,0.12377888591325432,0.17540149202186028,0.16826749575776792,0.12597852164687698,0.1680440920888641,0.1613150233383028,0.1507610894603313,0.12060279369297307,0.12411248698265676,0.1425613576921424,0.13023761060016373,0.11275266674226425,0.1250479507468883,0.14387001022717433,0.20550071540677478,0.1479239201550118,0.12210433395530725,0.16349857178477056,0.13739482674465886,0.1510467461457036,0.18650407487281165,0.1849658148535632,0.1346879426696445,0.12848156113344555,0.1418408671779021,0.16276212473138638,0.1603196960460728,0.15529190490008218,0.19648074827517867,0.10488182860224403,0.14930257779400366,0.16314692122906063,0.1517291683732799,0.15436068925751717,0.1891759828216085,0.151796337585461,0.1351155822233455,0.12348065321204506,0.16173056977900488,0.14012367694971065,0.13589797061004047,0.18567662264435936,0.17948790839428577,0.13603917840586827,0.14828965914566775,0.12048543115159303,0.1160791697194547,0.15512493435201233,0.14075459170850727,0.17766370986457186,0.14270504190799407,0.15852318588265077
N10,0.1685580324735067,0.1686446501328888,0.12760859224763527,0.1894726324474712,0.1458896093350438,0.15683253795097507,0.1979600118569742,0.13808491226917646,0.1532600543682152,0.19107710126390864,0.14623929582636414,0.15264998832615914,0.10536087730435709,0.11810449343614723,0.15656575306034926,0.1535862657614531,0.13732740156760964,0.15182428625809358,0.11339351724213927,0.12898694919509343,0.16363024681636615,0.15841953558391453,0.1488213536375761,0.17949855585063829,0.161526280593607,0.20412614674928273,0.18286062071698375,0.11018696596631808,0.17305717252000133,0.17032043813658765,0.1583508154511656,0.13546412097386326,0.1301316091387357,0.14073454347571412,0.1290040576912158,0.07752180444818117,0.13674255189346152,0.16326601598542093,0.21589658254841032,0.1397825416411422,0.11584394097711366,0.15284947851738523,0.17901078460740735,0.14802200136354032,0.0,0.13295764540725702,0.1322020397824997,0.15546900579922854,0.1822014293629635,0.15096923149903418,0.16257723821743852,0.17457200402734674,0.1542656049845145,0.15726208155248525,0.13862876226642723,0.1926163742565175,0.18293787320846522,0.1625962336870621,0.16378434663690794,0.16229101396847426,0.14191874124644285,0.15281546557165684,0.1760020122546824,0.15701306067950088,0.13790272063187833,0.14849777831222724,0.15736644102082722,0.14715343397460703,0.1477347058110267,0.15133682794809514,0.14003840759385655,0.16005724153742218,0.15534794361288173,0.12876356448537168,0.09580732233794655,0.15494020735491074,0.1433118293359955,0.1463413453784351,0.12525156573112028,0.16259087914598797,0.1607330498328564,0.1277373768636277,0.11976769753900184,0.17715239745588615,0.16824059741475697,0.16598415633037011,0.1904858287257488,0.14711630236323664,0.1576206709537063,0.13592254026880815,0.16272549216458038,0.18385971562741035,0.15985266456633387,0.13477688490015619,0.15109950446098172,0.14413963401198565,0.13232689445050627,0.15246529582910495,0.15395794196428886,0.1532552500778161,0.13771068984313015,0.14095456417505675,0.10731242486811737,0.13839897086444247,0.18966744517439668,0.1607656993751281,0.14533341372845088,0.14734589204956264,0.17227533631648978,0.17322418376402512,0.17414181279535143,0.17459895972201936,0.14915106669309658,0.1219111873181459,0.16527126001109177,0.13557387524078104,0.12321781123469969,0.14339363261429736,0.1782924685952089,0.13853920362218772,0.1528904026982386,0.14744445719598392,0.10636403098700976,0.12004358524085118,0.1856397857683583,0.14237187834577783,0.14384567918187338,0.11718254660301937,0.11258589733584207,0.13882939694232319,0.14285661899807972,0.16947579799058182,0.18423502698215105,0.15017512622700058,0.11851616320058035,0.14553367437006196,0.1272367909309164,0.159665146975381,0.1645379022546374,0.18395194341976254,0.13852218627911017,0.133115300270263
N17,0.16877528765124547,0.17389022285440486,0.14781835711947333,0.18935565984867875,0.15855995718650306,0.17446103489151046,0.22399398462155523,0.1278704472466442,0.11757014477238412,0.17500161940356532,0.1522758681589149,0.17754861370900835,0.12215594960136836,0.14463843409027777,0.16270815567891964,0.1356120339517168,0.16270810457067275,0.13116119915559452,0.14772332412667685,0.1462476381796393,0.15674476586380182,0.15591648942667144,0.14620204136651851,0.1373938239679453,0.1649763233373835,0.21963329573663912,0.174803628145665,0.12180106850030012,0.197060493926436,0.1452381293490542,0.16431208077391574,0.14290781410675538,0.11479481903025358,0.14720246517954072,0.1403040890761264,0.1533630304995473,0.13367616889044176,0.16343092521331748,0.22251956742359918,0.1632562630843299,0.11467267331402985,0.12158205722260894,0.142091211368033,0.16451275234050694,0.13295764540725702,0.0,0.13253848350199796,0.1476132480908056,0.1834203725887345,0.15459455159355354,0.14614938038903844,0.1500677336009195,0.12489012516810556,0.1505627968912839,0.1557233285541641,0.16437822761514198,0.18226677815854508,0.17612489790787206,0.1623328649504721,0.14933825887742716,0.16108958831939266,0.15380497962028167,0.17271647579321978,0.15336342954326812,0.17179880528398134,0.17003723838223142,0.14770068951671259,0.10533869350995179,0.12964278873732665,0.16789306609443586,0.1622208508062902,0.14695361092807943,0.167394392175223,0.14972588255175684,0.11383720175019844,0.15957565461839188,0.1815739214959901,0.13649091794259757,0.1344610895843852,0.17075372810017103,0.15123177756602835,0.15548885482575536,0.11814198746346781,0.1578895661719609,0.14330624726831434,0.15657884333817307,0.16783626116892203,0.16211869785769284,0.16528339895590813,0.14435363599474083,0.1829736396419167,0.15291310265292143,0.13587035690486568,0.1496633210201429,0.1344213044368546,0.1677137368936986,0.10999001147112752,0.15739163794801078,0.17926918271218512,0.14339701279897765,0.12696657340656778,0.1458166730400224,0.13389881494894426,0.15858881742074885,0.1946076661264673,0.15918778597969668,0.13333615583341266,0.14903825162718182,0.14537670923498525,0.12645284516385402,0.17621604060142546,0.14090709416959912,0.1780118441850176,0.11538441651805985,0.16026923762841014,0.16774329269733998,0.12274426471231181,0.13886162886668696,0.16814230310883313,0.13760743297388256,0.1594061065881031,0.16347274818590152,0.10985953020952327,0.14786215869830158,0.17480992786028343,0.14990146975550375,0.16715708500637466,0.15187628438936188,0.14503943575818273,0.13498759177786168,0.12604861334522027,0.16699294396417827,0.15744423352698936,0.16300562833096927,0.1373148588506554,0.14289034514125032,0.125174630963856,0.13474416837476405,0.17796048320573052,0.15558087600390744,0.1499738109303965,0.11712254788960275
F-015C1A,0.1284180627006794,0.19036974089823,0.13166379218308652,0.20596552009409694,0.14829584968105344,0.15451371313796486,0.21131972122281192,0.13136224230536195,0.14818721700224505,0.15925964378109517,0.1459872291183297,0.16052692660034504,0.132861079482023,0.14646469955603017,0.15200787682538477,0.1774933743488322,0.1636630227969526,0.13261356206262906,0.1566407205537344,0.1389302235737195,0.14529179408008905,0.17035608472526304,0.14739097653449149,0.1798637242417245,0.13905792480667528,0.2016120132163676,0.18745685911907178,0.11529082089174127,0.17069379886651645,0.1503515144249982,0.19702686533764013,0.13396721492357339,0.1318380307175994,0.15607623106240043,0.14648532959575128,0.15240445847075676,0.15673669710594887,0.18824912079978276,0.2209271801317024,0.16879669468407307,0.14457029394225357,0.15642507010086193,0.16558849991654062,0.16645171707902778,0.1322020397824997,0.13253848350199796,0.0,0.15203154595847052,0.1672697648674643,0.10033666117803093,0.16439724287088422,0.17468164669435868,0.15429267510654154,0.17930287335151482,0.14486705605852543,0.1902104879085906,0.18715480250287936,0.1606585133143133,0.17784758146734286,0.12710060824927047,0.17399580783308163,0.1254904895619476,0.1864620460032577,0.11437821212912047,0.14475043826357792,0.13845839734416532,0.18493050272099623,0.15606725260870954,0.14143896875489181,0.17472497234388848,0.15347305551416301,0.17415683410660118,0.17848315217790203,0.15753428533123534,0.11383142090628436,0.1803972931745849,0.13780202601436972,0.1356826029230785,0.09705339165276389,0.15310964768206778,0.14856194667356537,0.14974948525013396,0.13098580410321595,0.20013466989346138,0.15769275241424602,0.17113645897228086,0.17423475685571893,0.13765777749243904,0.14676130087226955,0.1369938679443608,0.16216328087575746,0.1808195878091059,0.15009301578338616,0.14045054678454927,0.15690576120656335,0.15518824380972324,0.14004255489630918,0.16387988689510752,0.1778851982493987,0.13470773981264914,0.1471596787796599,0.14013071617058317,0.1508610036434504,0.13475309814140982,0.1699692894043651,0.19068265500310186,0.15069378240436795,0.17709166880712437,0.17463509028399007,0.16725528291985053,0.17486250102716486,0.16360706449324405,0.1689204592644754,0.11402917799771714,0.1764271757605273,0.17408471252299298,0.15509849785828742,0.15505254222552328,0.18000263509250644,0.15865755429757378,0.1588801538042094,0.16882115412578302,0.1304518457891765,0.15307807170576876,0.1845118249118437,0.1632052724431674,0.15687847470472785,0.12236812218000498,0.15384580814155782,0.1495209332916529,0.14464420341421325,0.16896004133217238,0.16843309858742386,0.1577121607068912,0.12128284909996259,0.19492315997835585,0.12659284108822075,0.13960945954187592,0.16329715483681662,0.19167242368740012,0.1634737184852463,0.14387023726513862
F-003C2U,0.1560235062647572,0.17423755887058584,0.12090870193495946,0.15829800254667445,0.1516809105522089,0.16686546761537585,0.19028489018223843,0.14368046340543708,0.15736167931438313,0.13535807712330986,0.12857280888323996,0.1654536957156042,0.1173836413767474,0.12943613354192615,0.11428306354664232,0.15325811216272298,0.14759242375966647,0.1202979837329055,0.14009702285225764,0.1649389120252551,0.13741614972486027,0.18726469643296298,0.1202375985171923,0.16714139931614708,0.15599522764847693,0.18941117648424824,0.15893874305776134,0.13301693453869465,0.1901359433562831,0.15660884522084068,0.1858606899110952,0.13333033962776675,0.14208664436334634,0.16611374300937112,0.1106868562444132,0.15148813185740917,0.1601555011908578,0.17501212709677827,0.1826854771930538,0.1842244117447226,0.14747618445456054,0.13211772754963602,0.1702464327333222,0.154721054198024,0.15546900579922854,0.1476132480908056,0.15203154595847052,0.0,0.17456210200431208,0.18160045810336806,0.12418286267788924,0.1414272366325285,0.16371153990788304,0.13879850596929874,0.12982712175631317,0.17085058623463487,0.17704005909432444,0.14382743892636882,0.17121018751649292,0.08727427348424788,0.14917954601604858,0.15844674413197832,0.19405255964572415,0.11676735738166052,0.12918512616080174,0.14133303512546733,0.1660264385822696,0.13866959489891542,0.12471040813020601,0.16071479298918673,0.14162757767118878,0.1755695997292613,0.146764504064737,0.11535153814518631,0.12247105842016945,0.150392181053055,0.15486414700589474,0.1413777239148562,0.13925827549684497,0.15025493788433208,0.18266516857447376,0.15393598558252003,0.1402055779869216,0.19314449812604598,0.17053890400178115,0.142440228102811,0.16127322655589266,0.14719464646429892,0.151921439396428,0.16880795093843015,0.15280206267066282,0.1684975366060496,0.1621337559335462,0.13510429924355322,0.15078229969252613,0.17056248960004938,0.12492522868341197,0.13164863655409567,0.15793333703462734,0.14105235505199729,0.11936270723845675,0.14547313711646223,0.16843195197257524,0.12992585733211745,0.20346708440801772,0.1488464737776499,0.11949562733342123,0.16008037177299025,0.12542365791048862,0.16120942140590547,0.15345214222983278,0.16005286620103007,0.15835133378475003,0.11461396011774826,0.1361019940359388,0.17972448069966548,0.16293260208695654,0.15469054146396502,0.1524820656415132,0.12613883550455696,0.11549196256510266,0.15129881923930483,0.1522795453702583,0.1333482515919376,0.1997966500800002,0.1424768158872506,0.14266772576493505,0.15884523167348422,0.16589418772657724,0.13361873144002612,0.1493417539557638,0.18035106653589675,0.1604871707842713,0.12629518349628444,0.12669985737178888,0.16112435394190505,0.12436854306793059,0.1562647800480156,0.15097536475418588,0.18839740080539363,0.16461611777157542,0.12553730529155577
F-017C2U,0.13434109271766057,0.2097478720337768,0.15981504301838115,0.20831857433177695,0.1379982395641631,0.18924385887591247,0.17023411681780554,0.18612370767619166,0.1853097680297226,0.12673730889937565,0.14788023658487945,0.1624237135235745,0.1599045551565923,0.18043067555622688,0.17200361537581185,0.19715911260824234,0.16412581007315907,0.18205675261215973,0.16292357978652483,0.135607757441376,0.14823722157590316,0.21759145175833858,0.15180439619705602,0.20586697943411475,0.18872682969195875,0.184386412328517,0.20485877750774942,0.1759501906710811,0.13447603379807085,0.20841268065392404,0.22757578518361274,0.16798098489593055,0.17485611595444123,0.17804856744017775,0.1893034702365343,0.16663780506352568,0.15596482273249548,0.1999689052873826,0.23226517903832114,0.21374203517190174,0.18466304946866208,0.19248339714888243,0.2241410183599786,0.1678807213743662,0.1822014293629635,0.1834203725887345,0.1672697648674643,0.17456210200431208,0.0,0.1773701385766247,0.18185720700528749,0.20367996605745659,0.20870467067350504,0.18268992645909984,0.17880825011103865,0.21391708885058291,0.20814481134561108,0.1463806206671453,0.1867859758778047,0.166950528631593,0.14141568048997752,0.17276731684724853,0.23199149620598333,0.1718262731644935,0.14885136922045,0.11195514376200295,0.19567847622484733,0.2005128001674935,0.19387638632718354,0.1712880724349126,0.14278278062986835,0.23160577670437116,0.16618027363141616,0.16090979720743273,0.13832267090886524,0.17519661804117379,0.14280642107551303,0.1740529386182865,0.1392270608623954,0.1600560436296012,0.2000860051253219,0.156719687109289,0.15540048339202098,0.2278721816215216,0.21368461845096018,0.190346219998154,0.1542862903134569,0.09648185417634281,0.15361934951160514,0.18758118776954227,0.17345964257684818,0.22313182232924164,0.18858601388021046,0.13261656740777186,0.20515090201209876,0.167175376663029,0.16694040132139992,0.17090936113932215,0.18194797151156275,0.15349356319247562,0.18501282079975764,0.1401044389640126,0.16761313115302767,0.15899801246952408,0.19669061429415813,0.16002311802056401,0.16814317752696162,0.19606702872222004,0.1703714884138584,0.19532302182688277,0.21875959212854426,0.2125692014417529,0.12898048315183053,0.1682331105719807,0.15277687999460884,0.17112561084148795,0.16627259750041573,0.18789209324371084,0.20123693494613093,0.17559391045291903,0.17372446610141068,0.16640971122220552,0.167701647413724,0.1574656010429874,0.24345166470286045,0.13481937671798996,0.12981874857157638,0.1577879996607848,0.19592602502828216,0.18396748932091384,0.12549534594560072,0.1973887488899926,0.2305573583976958,0.154728277764336,0.16548758475597344,0.1844216726654671,0.16614854914675073,0.19136098858244902,0.13654825335410256,0.22049299126392646,0.19153877184885684,0.18094345117411173
F-016C1A,0.13623116865197624,0.18764430735847587,0.1670856026230675,0.22645738831863527,0.14554225040627164,0.16625525270696162,0.20455973850332113,0.120989818900436,0.16736802722901295,0.15527053706458863,0.13883560831731895,0.16783843217129765,0.16942384801248253,0.17999659223066383,0.17739772652609648,0.18201579703967236,0.17232395010588947,0.1780874872189824,0.15999387997676828,0.1584927674174925,0.17421110388650682,0.17269353868477683,0.17465673206156732,0.17990029619298953,0.13201865962787368,0.21954473001037475,0.23361985944683664,0.15765716153734685,0.1751943643130074,0.18688396910462096,0.19966396767566064,0.15393105530960227,0.15706467142289507,0.18036045179966828,0.17335368166440052,0.16101827232548863,0.14146681583477755,0.20917518738604912,0.22592630012016357,0.16010168353749904,0.1583934280200213,0.17336871682396457,0.20120436159368305,0.17005044623886983,0.15096923149903418,0.15459455159355354,0.10033666117803093,0.18160045810336806,0.1773701385766247,0.0,0.1885701941281141,0.17961577621894753,0.16081389630106344,0.16641725579099323,0.1671580638882219,0.2177865569863377,0.19110997956532697,0.18794896584828805,0.18392071399994733,0.15710160853576993,0.18805938946161627,0.1708602161529484,0.19735678776418558,0.13856423070112292,0.14825672425754166,0.1451225861866872,0.2002730648700571,0.16654141943581774,0.17575658827873,0.19934252772415298,0.16913221113153296,0.1938104009262251,0.18082756083780926,0.16677626389810515,0.14623851458053702,0.18386010449764423,0.15614331278489504,0.13409146958069737,0.12144168669410219,0.1834558057977082,0.1797602339131979,0.15554079368625692,0.13722080821824176,0.22105914456694087,0.18695002514814688,0.19519285372359532,0.1544682430535602,0.1492628904639012,0.16865557972760084,0.1699176694326385,0.18167790929561603,0.18245007974858068,0.18608028851681394,0.16550551591773,0.16483188384614714,0.16871219682104255,0.16431312123669806,0.1686181117301291,0.17624636938525956,0.13763356445034383,0.16220850065694487,0.14838531611693226,0.1467294638028361,0.171959322162384,0.17476180825548315,0.19321320166256004,0.16754567633758935,0.1676660266418628,0.1683574433001808,0.17490365668182276,0.1993920226006863,0.17964908272434327,0.1779123625352834,0.14430126440011853,0.18155303570624326,0.1765781168240029,0.16553459166786957,0.18200570477321554,0.19899176105351632,0.1671754098196024,0.17585779972475346,0.17962403216228576,0.14059489090632282,0.16133208855915276,0.18919390180466408,0.15869699590949554,0.16556327862841855,0.1525482625847059,0.15857830752577032,0.14982153698494308,0.16752083759443454,0.181428724406209,0.20201907241636402,0.1719199314137239,0.1462847242437277,0.17730725018892182,0.16103401391953956,0.14841835321229138,0.18059119929417253,0.22213849251086562,0.17726461153136452,0.18613054638763166
F-030C2U,0.1753858361404602,0.16723948972749086,0.14880497601175188,0.160945133807305,0.12856011543847282,0.19683149142292256,0.18339526952645657,0.1381330248299639,0.15031557134684484,0.1619034558363451,0.14028863081924678,0.17009836716819102,0.15724773268636832,0.15577790248434087,0.1472642485202935,0.13982874120356037,0.14683850193658854,0.1385363863737105,0.17802884882542258,0.15318966084087088,0.1399957522625994,0.17876351586930678,0.11869055093905304,0.16154953867394142,0.14825639091897577,0.21034837833986633,0.17926634538905237,0.1447344355480438,0.18636158296321492,0.15318790132982188,0.20937824126952892,0.1431770946235033,0.14932865457349498,0.16122714329722884,0.13294546847191613,0.15926420366826252,0.1460140967865926,0.1708837544260638,0.16947786612109894,0.1807661411052066,0.17043825901380377,0.15297874857102012,0.1728401227363361,0.14908124952616292,0.16257723821743852,0.14614938038903844,0.16439724287088422,0.12418286267788924,0.18185720700528749,0.1885701941281141,0.0,0.17841461483994409,0.14875808483378017,0.14523091507335079,0.14301592170185565,0.19397522740214485,0.18223556597116622,0.19116654484968013,0.14812825999397924,0.125089096406648,0.16548841143582566,0.1791894105962344,0.18607162563096455,0.16194244671995642,0.15725278778068935,0.16480865454922194,0.1738041360899127,0.13505577867870802,0.1217269368824951,0.1520394655240297,0.13814008895335786,0.18121624544380494,0.12125337759327555,0.11437217238274607,0.13476646090762975,0.1493934400498405,0.1643718101695544,0.1405195207252847,0.13795361502856068,0.15479261931860439,0.18724720227808214,0.1611794787494781,0.1316726272178556,0.16087944649575947,0.1826670344175134,0.13445748672318747,0.14324375248163543,0.14359739999661622,0.15270892375468487,0.15221545186684773,0.13369104945707225,0.16850654333410955,0.17707613389160826,0.14554655478782147,0.1441583260852877,0.17380136778662728,0.14865131284628735,0.11772039547291203,0.15910108734186001,0.12977878542459426,0.11781481183015922,0.11175815816207184,0.13792042864894036,0.15775009122596337,0.20672746181253548,0.14587576830660134,0.11469416116024844,0.16449485871284278,0.09583524453122017,0.12111101032784277,0.17850436453789514,0.1778279285386591,0.14851294863841788,0.1382440398334199,0.09815069013205323,0.14911520594022545,0.15347305083082247,0.1513612117746544,0.17512567588005343,0.12393975375667068,0.1306570526642305,0.1389124686978291,0.16321960417597448,0.14517952756468638,0.18299485921693703,0.1518208086504802,0.13623398992988114,0.1610936132848573,0.16582037048107529,0.14037645635467164,0.15007557512330888,0.1747760197511128,0.15841334681065256,0.16568152969779615,0.14869709042896812,0.13258139869849442,0.13160001905124338,0.15514175156391868,0.13757583364299886,0.1748255650920356,0.1450664656012314,0.14746550038891543
F-057-C2U,0.18297147887488294,0.1735035208402274,0.13185398430096726,0.17677942338248484,0.1835002319703718,0.15434631675266108,0.23257644841052502,0.14521333406338346,0.16942546181708384,0.17048195091463064,0.15863124095315337,0.18261348392659085,0.14393317581068646,0.1469929649221821,0.14339448840561902,0.1425391919124147,0.1765972077690493,0.14798561241233932,0.1669190761617787,0.20135318503120533,0.17522704931314265,0.15258180984528913,0.1567684716308883,0.15334632741541523,0.1674797483000746,0.22595094841807553,0.17652255415041762,0.1535762845771983,0.21156768632653672,0.15279969937139035,0.16801040977815165,0.13210379386407786,0.13150334201094852,0.18599030394347138,0.12269758052511608,0.16835876231853603,0.15294297144283986,0.16977133744806974,0.23385988712137876,0.16447039899808877,0.14768648876906712,0.150048779296585,0.16138983357054812,0.17511578223258467,0.17457200402734674,0.1500677336009195,0.17468164669435868,0.1414272366325285,0.20367996605745659,0.17961577621894753,0.17841461483994409,0.0,0.15172391501730167,0.1296636750335482,0.13508375246022336,0.13805454457705094,0.14513331058337625,0.17916554615212668,0.1434576448610622,0.12729347280516615,0.20387320137125822,0.18262303999821317,0.19100753687844732,0.16887545111655858,0.1466876589156234,0.17775704496068542,0.1837107306818729,0.13354715518733395,0.1549202918837673,0.15827269167287655,0.18605185092140394,0.14220766387778297,0.18293559164253015,0.148759371411741,0.13626571272474608,0.17858889102206807,0.19568603912636018,0.15610668122772892,0.15581781110961948,0.16181885794001777,0.15488334871856765,0.17244714834189842,0.14876350571408054,0.18059593528133994,0.13669210014023817,0.17340722931670371,0.1893252603546965,0.16870442264263893,0.18725844274882944,0.1548058683133236,0.1804543920869966,0.15944179289313512,0.1434460465002667,0.16725161487041665,0.12560109288499713,0.17739930523276107,0.13261104144854183,0.1864072214451896,0.17423376663504883,0.17477041740035035,0.134156159131904,0.16884264842699717,0.16690574085817927,0.1464354528421739,0.2141309554962451,0.1745290887959128,0.17344721962251358,0.16053465474472037,0.14822840238945637,0.17064877355670846,0.18357790179646422,0.16354047762452115,0.19571401541961728,0.12375405708487094,0.17773717450194826,0.1932674148364241,0.16510072494640174,0.15542475508193637,0.16476897673095242,0.12880236208706333,0.14809539427250606,0.18160005132019166,0.16722792924697336,0.17013559521229146,0.16793369752539675,0.18418085404667547,0.16658326569423573,0.1487856009754706,0.18061070951733962,0.1377230457149718,0.1734579603656742,0.16357275783065942,0.18639843646755855,0.1523747314139442,0.13304837439277648,0.14429716718553476,0.14251954909176753,0.16182302045106534,0.1723645206538206,0.1638523937105004,0.1504566397445255,0.12684559450269967
