,A16,A18,F-057-C2U,F-018C1A,N14,F-023C2U,F-048-C1A,N08,F-058-C1A,F-037-C2U,F-036-C1A,F-050-C1A,N01,F-051-C2U,F-033C1A,A14,F-025C1A,F064-C1A,F-037-C1A,F-053-C1U,N05,F-027C2U,N17,F-042-C1A,F-031C1U,N04,F-039-C2U,F-030C2U,F-026C1A,F-038-C1A,F-030C1A,A15,F-062-C2U,N13,F-060-C1A,A06,F-005C1A,F063-C1U,A04,F-019C2U,N18,N02,F-021C1A,F-028C1A,F-003C2U,F-009C1A,F-027C1A,N10,F-035-C1A,F066-C2U,F-054-C1A,F-002C1A,F-042-C2U,F-021C2U,F-019C1A,F-043-C1A,F-029C1A,F-008C2U,F-024C1A,F-050-C2U,F-013C1U,A02,F-024C2U,F-022C1A,A07,F066-C1A,N09,N06,F-008C1A,N03,F-015C2U,N12,F-010C1A,F-044-C2U,F-017C2U,F-057-C1A,F-061-C2U,F-016C2U,F-058-C2U,F-047-C1A,F-012C1A,N20,F-006C1A,A10,F-029C2U,F-017C1A,F-022C2U,A08,F-034C1A,F-003C1A,F065-C1A,A13,A17,F-061-C1A,F-032C1A,F-039-C1A,F-045-C1A,F-011C1A,F-051-C1A,A01,A09,F-041-C2U,F-020C1A,F-002C2U,F-062-C1A,N16,A12,F-055-C1U,F-052-C1U,F-009C2U,F-004C1A,F-007C1A,F-056-C1A,F-004C2U,F-015C1A,F-007C2U,F-040-C1A,A03,F-016C1A,F-023C1A,A05,F-059-C1A,F-014C1A,N19,F-054-C2U,F-046-C1A,F-044-C1A,N11,F-028C2U,N07,F-020C2U,F-041-C1A,N15,A11,F-049-C1U,F-014C2U,F-025C2U,F-046-C2U,F-018C2U,A19,F-001C1A,F-001C2U
N02,0.215920094092968,0.23209581260244125,0.20749030048943934,0.26433332472654253,0.23383507105123202,0.242123521263324,0.29724545163338906,0.19710308966021176,0.2287135831872256,0.22157161864745786,0.21913026857687154,0.2506561990158466,0.20886424902393583,0.19113282248888658,0.2262493057689819,0.220008456489922,0.19548615993997476,0.1818676742709737,0.23208831464348723,0.23816473533717006,0.21745663768345494,0.2510774498178483,0.21362432600153544,0.2055046251770361,0.20065990251342403,0.2706152951460949,0.2653415360287267,0.19136493387511858,0.2774664597156925,0.20239747309118747,0.24313542974544916,0.18494892555193695,0.1955545607007738,0.2222898772726061,0.18394739074437702,0.23426326216275967,0.2146639435207697,0.21821510729395477,0.2890468189402393,0.23913086042953985,0.18502551977777243,0.0,0.20810176883021017,0.24289977207738497,0.23119598221711932,0.17939691453769763,0.21951720099785949,0.17862341246944966,0.28088299783455767,0.24467560656005496,0.20898159018865886,0.20783555327774167,0.20015752750611673,0.22157366211169643,0.190959669649264,0.22208232005252287,0.23465462501457268,0.24286403502639825,0.23002477424267476,0.1517701089721851,0.24769385847853675,0.22263620248158564,0.2582669537503643,0.22229420301162608,0.2080253958589512,0.22992614220035487,0.24782602813186538,0.17706732429712674,0.1670379646650068,0.23495876787780412,0.22846616747995516,0.20926031766033668,0.22790590205261604,0.20230401846811596,0.20151986956674273,0.23948591669693814,0.2503211900449536,0.17579032882996287,0.18953819217591494,0.2459058617410339,0.23119875347453675,0.2158874563614375,0.1799097637245781,0.263059809030768,0.2332506241665369,0.22738705964414282,0.2203744308645311,0.20657531249682054,0.20837476267448315,0.2229440623089032,0.23880809464666108,0.21521903035175477,0.22435138470604038,0.22535591862451865,0.18384025421146213,0.24799476223814268,0.14252535305474348,0.23012650653943545,0.26209666883639354,0.19398675820233552,0.19062366249437007,0.23385075080811318,0.20403500172805544,0.2143841841390477,0.2704983989752734,0.20930389705132432,0.21096782518334112,0.22400861275503137,0.21919641213454033,0.1971848967574892,0.2577903379882809,0.19847871713359835,0.26254731456323954,0.17373988840449872,0.24738625397269567,0.2518860612999605,0.19009170407222986,0.23892015859540797,0.21652245144458046,0.20131186427742073,0.18475986623056842,0.20473437312090406,0.19857483761713113,0.23355079609891316,0.22530331917742388,0.2399106864045406,0.21071150524584473,0.2279507630009641,0.24523271683972273,0.21684096027026212,0.24827212490967285,0.2351013810240454,0.22403778086544324,0.21315117320125956,0.1778083041154891,0.20681498106816973,0.1981072850415151,0.21326035201818086,0.2516233344806849,0.2562318923099304,0.20579300560662564,0.1936708816255561
F-021C1A,0.27022708308479304,0.2502694876510291,0.25182760730001214,0.26261712959674355,0.28046358529002413,0.26184022735872714,0.33700835720100386,0.23827800487202902,0.21503960953674142,0.2724351600624499,0.26788665337207535,0.28282877419651414,0.24720598916807737,0.24253749081241568,0.2868792972846389,0.23351824528758294,0.22989620142970793,0.2202586654907211,0.278105984007904,0.24851540871809147,0.20255178548830582,0.24290102950993273,0.22155685994237817,0.23237799727883174,0.22103648776187057,0.27391788947348034,0.24365359906051734,0.2200227659853925,0.3003706756783757,0.188317091177638,0.23861857952421545,0.22836067781739747,0.20363767544618586,0.2375659275599843,0.20307904918746955,0.24775471349343792,0.24381097484508474,0.2196306664082955,0.2978378901859282,0.29429305217510304,0.2713334255079776,0.20810176883021017,0.0,0.2678433153264892,0.2673326321669241,0.19032603343541712,0.2376683927814094,0.2514117558540686,0.3233199326256919,0.2851426939398536,0.2503235126680181,0.22973366679724683,0.19562082831237768,0.24169466734134154,0.2544737417260172,0.1743001219381039,0.23655166379677348,0.2790518021810226,0.2508354886546357,0.20634989345770527,0.26564199843892844,0.24315646265964858,0.2488428862664455,0.2651419338674856,0.25064038923898374,0.26400511821311334,0.27191362455330276,0.2321560891733414,0.19066592707845242,0.24717632456437597,0.23139625733712857,0.2563928461879559,0.27507201128927283,0.21553861440098948,0.20598561838698695,0.2648078705607215,0.28797650514316675,0.23756559530201116,0.19792959088600587,0.2745389951281013,0.22869521105752524,0.24559052887479813,0.19241264562433807,0.18493811537596494,0.21219852648464296,0.22373547033385133,0.28077377434367495,0.25675848538723806,0.2355996953528806,0.260033856916604,0.2766996239889844,0.2317804966375729,0.24652625645739545,0.25546972516145056,0.22084246947397634,0.25356723946937476,0.18502466021511269,0.2873325782536531,0.30135991939068757,0.2513194797789418,0.22111297149131212,0.2576917374954906,0.2175901500802924,0.2752445622983439,0.2978150877896096,0.21976563607132069,0.21052227948988658,0.251093615381647,0.2447304143531455,0.20611094687681658,0.273795384129715,0.1932020176688537,0.30051844439196024,0.1961068714610715,0.2839427822967425,0.2472594349880162,0.22893986992398743,0.22719181010956593,0.2295470694789087,0.2102339437729615,0.20633228573250897,0.21290653218330313,0.26330478234057414,0.2492315950198149,0.237980501717719,0.27000241594322966,0.24506921828473122,0.23109321784819198,0.24391935551766114,0.2363951165632719,0.2421799641463205,0.22813124368622884,0.23318452390656358,0.2410175823187616,0.24469310826034238,0.23931419209120802,0.22974900752682031,0.2214771790650336,0.284347247381856,0.1829981711188946,0.25474464563690874,0.20730384520237266
F-028C1A,0.25220266944755526,0.20815819792657902,0.1746327349653694,0.19438134154295147,0.15204140691616844,0.25041182337565054,0.24698953835900708,0.19754424118871164,0.20645022642796648,0.2808096591359176,0.19219077742871804,0.20502928319477495,0.24654074424451825,0.20560251113545525,0.19531722638776328,0.1811008168282771,0.2259600073539697,0.21955941596640763,0.23529185057414576,0.1775360259904786,0.2145290429942029,0.24967151235280316,0.15607216142102603,0.20599316240959445,0.2363064678311311,0.24858361479170896,0.26374609172468616,0.1747040563831847,0.23756239365372964,0.23441615359462506,0.24627581758800665,0.18973773171574485,0.2176765444699607,0.1986928591423677,0.17464287774448914,0.18894882634518043,0.1889726416520083,0.22564662921391654,0.24178118541172583,0.2375437480584967,0.24265094635176912,0.24289977207738497,0.2678433153264892,0.0,0.21661517647022,0.2240259193818525,0.23438537271650955,0.2147037965193818,0.2415052904666238,0.2407907753566548,0.2060972483426402,0.24748972651017848,0.25035206247590724,0.19104031473814517,0.16710953100701414,0.29721744847521925,0.22683876954231888,0.25566138803099087,0.17042263131479948,0.2440216771072025,0.19294147577145185,0.23350756383135213,0.2887458904785743,0.2584559537044508,0.1933727876013281,0.21933135356244526,0.21308427739743885,0.22365345629385477,0.22993326664092223,0.1823474783594574,0.22031117793630275,0.24764105783529153,0.13268343617413703,0.17185831876987823,0.18233075138335147,0.22104571066334971,0.21382743633633475,0.21639801707279552,0.19405662610821559,0.1560423285140826,0.2563980493804172,0.1911692439997848,0.18173849213783097,0.22259116820528016,0.2478481275403074,0.20360395769734665,0.2208058357450766,0.21261590821232915,0.20686245289494903,0.18910241112776835,0.17226915466516127,0.24758668443053683,0.27041877605466214,0.17763147995939763,0.23666333746367543,0.23241259994940536,0.2069298826467245,0.16696776266285113,0.17637843489384725,0.20304010689692928,0.1842697401107799,0.15914492793221258,0.16880445495435287,0.2016350334573436,0.2930097204857184,0.21458707542029778,0.17002097611259434,0.21952427876315206,0.19288167129401082,0.21728983878500055,0.2606384712249288,0.26264090887590835,0.19017107519287585,0.17860828845538404,0.19766460742753653,0.2110921527600286,0.22199454157996365,0.22240759999252996,0.2832735632955914,0.14957478830241758,0.21327645014003543,0.2190094135881566,0.20872436452525883,0.20947012913140875,0.27014131126164076,0.2036574637634071,0.18958458665535513,0.1751595098217167,0.23146928111751341,0.19825799007092218,0.19602729641314648,0.2635089967464741,0.2519147879412167,0.1909515582520039,0.20903129828808803,0.1685747306909022,0.1651399096834012,0.22113837068232342,0.1978300019877905,0.252444820650252,0.20167074479612962,0.2164497777353379
F-003C2U,0.2348152774040665,0.24060259650201074,0.17993608488621193,0.28144646266989176,0.20833505282635723,0.2288979542246853,0.26949619353278975,0.20225484775281227,0.23833238330266343,0.28229984838292255,0.21905258796800317,0.21783233486958833,0.16422398763982238,0.17079661829485845,0.22661853666904513,0.22818663787971627,0.19697321944549345,0.21883003828467334,0.1588620922885418,0.19591275341125455,0.23263347186253433,0.23581761936854992,0.21392596249725493,0.26735338078733456,0.2371113822405107,0.28732457183453347,0.2887800694884317,0.16303718453389793,0.2583801983553563,0.2448944975268896,0.24161633451059167,0.19215090924030048,0.19991875978612458,0.21375021754579346,0.19538916807774556,0.11444623953741699,0.19547678899723472,0.23742669534543986,0.29698336616528587,0.21322504034145676,0.18922342059764066,0.23119598221711932,0.2673326321669241,0.21661517647022,0.0,0.20927037342745694,0.1888833276172145,0.23481862915078022,0.2671014507054406,0.21636799101548496,0.2385648288127623,0.2574431799859923,0.24545670065488023,0.23625608412846869,0.20853623403558005,0.2829999963810095,0.26704804467560217,0.24219698330581538,0.24265172424065468,0.23468615818511554,0.20707653383206429,0.21169156697999114,0.26737897158742163,0.22632375259679666,0.19388522326956456,0.21652540656933317,0.2298901835775531,0.22954902839381322,0.21846744885380848,0.22239860522861796,0.2018915432743198,0.2324464431845936,0.22273717350074193,0.19238337108323925,0.1513555342979195,0.23310003935968834,0.19328499485548448,0.21606698300513819,0.182854955608325,0.23485702345061646,0.23477088929505796,0.16801287480024105,0.17318241724863864,0.26847805538512093,0.25229815338902967,0.24302980317908146,0.2713377231964213,0.22027860416439077,0.2316306859614711,0.20456844095490245,0.23385690907338055,0.2702142077304305,0.2638346599289933,0.19599790182035245,0.2203924932924597,0.2170906180869113,0.19954580483912326,0.2199942175046529,0.2323454983361821,0.2178260028639502,0.20502896476765625,0.2065493514652236,0.16060470519124123,0.196503842412761,0.27288596052257835,0.24150661697421744,0.2059178459381829,0.22060853892543758,0.2502756045578758,0.2604872748369366,0.2502038763617924,0.2654290287708017,0.2216558460940722,0.1805705884730827,0.23801139859208584,0.1913351442927283,0.18531562304770757,0.2224487604680022,0.26802440188541354,0.20658513724409439,0.22292636299305568,0.21335265782567178,0.16063600298137587,0.1798732584376129,0.27188512123128206,0.2114058014441528,0.211165906705485,0.1742822412461194,0.16968554545432443,0.20717986859589654,0.2276060212080777,0.25576370497170536,0.2673028758428237,0.21202760190075795,0.16412287755540858,0.21231381722814785,0.19047223851485337,0.24333008454332933,0.23542823136495172,0.2638767761472544,0.19555547997469377,0.20780152459978532
F-009C1A,0.2350676658235642,0.23402864178323665,0.20444304468068034,0.2551971092270323,0.219522662300571,0.23518408609051802,0.3164832881819245,0.16867372181348747,0.1782988276184658,0.25947995527560647,0.22443001228481438,0.254189336856992,0.19430986844331583,0.20352438150299806,0.22834963759241236,0.17482629117959403,0.23273805169771408,0.16793869900198918,0.2277205522288301,0.21700791878057585,0.22344305272374645,0.22033287295927115,0.1934344954974787,0.18280791236560487,0.23361471939820258,0.3099729866957069,0.26314858658529794,0.16964011671175613,0.28228863015457534,0.1959862516507199,0.2200834631835506,0.1974802328061894,0.15926077833827446,0.21744635086309105,0.18996406389982615,0.22879545504872426,0.18358241023506403,0.21841348580715872,0.29777596479642676,0.22912479665461524,0.17835456206152892,0.17939691453769763,0.19032603343541712,0.2240259193818525,0.20927037342745694,0.0,0.1905551037216071,0.20897429963391437,0.2695643206550829,0.22101366034553263,0.2029457386748055,0.20284821739281944,0.19451973704349343,0.20767347794387409,0.21288383037053824,0.22745630451271692,0.237135312202286,0.25814923392581457,0.21598451179851794,0.2125504917184383,0.22986126654936428,0.22039881415761117,0.24408146356944352,0.21557295002818208,0.24131989650442798,0.2457674310466664,0.20857071686255976,0.16205597861346066,0.1804189661488367,0.22369579314136798,0.2344514894784903,0.19151511174718824,0.22870981639510163,0.20938863427016796,0.1665698980798008,0.2331075689296643,0.26277724536503916,0.18991016564648544,0.19185305752228363,0.23273716226362742,0.2029761314112669,0.21397320984168283,0.17471466555462753,0.21259457444007698,0.19283537526746844,0.21778258993735136,0.23140441150907545,0.24139769686682405,0.23518474402998624,0.1975323743815962,0.25115346058494387,0.1968722460674227,0.22457598746848498,0.21276779860238357,0.17951628897208477,0.23810865440681925,0.15721107905836143,0.21219657523927254,0.25375123406227623,0.19980426787308536,0.17008792310861953,0.20619995924564316,0.19422069867122205,0.21493874071630778,0.2637307693235591,0.21889420369188917,0.17535564047769855,0.20916208256301716,0.2009145905692734,0.1745346744659433,0.23456995638249178,0.21076118278486533,0.25819991356719646,0.15993032231956442,0.22265003505925038,0.23666588844001132,0.1887102701703529,0.19502793883477298,0.2458024941077841,0.18986499808632973,0.2280532863643608,0.23268438497496782,0.16912663625365332,0.21568184624152845,0.23438897168926123,0.21765241223207502,0.23785792877968218,0.2148100868932616,0.22206222874229395,0.18651995011934722,0.19771918222078955,0.24028903158594028,0.20793684679108887,0.2289157545239101,0.1868335562914189,0.19153152445788496,0.17135728021317045,0.1950531132232537,0.24743737067713548,0.20397983327179411,0.2055517957822981,0.17557833567630177
F-027C1A,0.18171258356736744,0.2654615213740665,0.18976119602511748,0.29508826723569764,0.2043935598071795,0.21686524986315914,0.29303325260462376,0.18400723239797856,0.21695289317119318,0.22481164403281398,0.20404805258389436,0.22513638219526688,0.19538588440245788,0.20646167657583947,0.21957633489768333,0.25054919687571287,0.21644824041538835,0.18890768725603857,0.2170582716153601,0.19521306383027262,0.20281711095522043,0.24307678267677937,0.2083220251970479,0.2554169699492779,0.19679041517247037,0.2712965605859398,0.28112166728807797,0.16190082282198323,0.23121439193416723,0.2178135155955392,0.2796384641192516,0.1884512584650457,0.1855752487337253,0.2187780260404363,0.20882309730559392,0.21284666468046048,0.21771567978015358,0.27157168629248196,0.3043108130431547,0.23879578156334189,0.20727243444942695,0.21951720099785949,0.2376683927814094,0.23438537271650955,0.1888833276172145,0.1905551037216071,0.0,0.22054614151253996,0.2382818724161758,0.1380496542322852,0.2340131839485256,0.2476673038963189,0.23169136247014496,0.25489888337936095,0.2055665154580485,0.27471124097480376,0.2680376682154747,0.21562365716272355,0.25204259563238035,0.18090715119712586,0.23284055376787016,0.1532766932180378,0.2686940454490369,0.1628629849717109,0.2019500539258925,0.19772398512114317,0.2462996274139722,0.2190886237167615,0.202080702339109,0.24686932530009967,0.2165841483343232,0.24597436299654996,0.2524689565987659,0.22700698163597888,0.15951611496388388,0.2452180132660591,0.19235371987097538,0.19148856140956208,0.13529541532579997,0.2143620957896054,0.21025734219091902,0.20662339088327158,0.17121108465752102,0.28580379282134394,0.2260581446144161,0.24679479157454606,0.250092398665628,0.19630277612285585,0.20994558984524567,0.1928981106906373,0.22927712264644196,0.25546225723170807,0.2436458382425887,0.19873713306890795,0.22289704470292354,0.21909977998259123,0.20197208911846906,0.2298339128393021,0.2504887553453639,0.1927623618951847,0.2111161083886277,0.19585849319649393,0.20785661052517643,0.19313665626661003,0.23753802878047234,0.2735327483653039,0.214806043016067,0.24249526211516403,0.2463890952106735,0.23960721397448353,0.2507163564179972,0.23553723693699502,0.2367473259751254,0.1603077671636419,0.24825223931589074,0.2237890012091119,0.21260132410491406,0.22479050091157612,0.2642086683951033,0.2250995801269044,0.2288553185672505,0.22597244939318067,0.17715093572843132,0.20611965447765487,0.26387842799038336,0.22088913990929765,0.22003724203616581,0.1711643436046276,0.21498225621971845,0.2120124964204,0.21735496710281418,0.24227301587578848,0.2418461270251855,0.2246749120045652,0.17323513772863394,0.2752375000906,0.17975220576654197,0.20550232795652,0.22888713950945258,0.2694960416852793,0.2324577266213401,0.20103258272536484
N10,0.22252118429619752,0.24214508428294734,0.16983776127662595,0.2259851730563713,0.21426316854897554,0.2391817669597984,0.2655920493673062,0.20491282523297616,0.22417678195514779,0.19892968945144796,0.18546652456992738,0.2328370169902706,0.18547453430254351,0.18296099301641916,0.1603550995609987,0.21569332162393154,0.2078874028836469,0.17216603916278547,0.21152587954528093,0.24119134404926243,0.19854994357342257,0.2700184793325517,0.16980216140458138,0.2395374308031637,0.22609441894782942,0.26479257733745504,0.2435329387642221,0.19042741545897476,0.2749104979794479,0.22791614516815348,0.2646729893986311,0.18978147987242888,0.20654711302294732,0.22532807780967556,0.15984307295484426,0.21904899330177283,0.22650917888309388,0.2511010525818215,0.2489945213964281,0.2615538637842048,0.21359942999782347,0.17862341246944966,0.2514117558540686,0.2147037965193818,0.23481862915078022,0.20897429963391437,0.22054614151253996,0.0,0.24955249961369608,0.2607266436402247,0.17436106751697095,0.20277955719209395,0.25806931427166885,0.19828614746304632,0.18582918675406923,0.25442082297447904,0.2538628722851349,0.20633967145496437,0.24359163971572056,0.130162417289955,0.2059719196230839,0.21215572004564753,0.2815466018052766,0.16726553096828697,0.18451067078105804,0.20527684152664896,0.2170813985431134,0.19816136931880962,0.17923080262868168,0.2272602364538752,0.20459938998721586,0.24921623075119173,0.2051303211708197,0.16578035188897916,0.18010714242796141,0.21063885154603254,0.22105054549752565,0.20358806145248062,0.20067941708182457,0.21138974185373147,0.26062770373692984,0.2179931999343233,0.19665016937262492,0.27921103616163173,0.24731575366930347,0.2057098405634618,0.22974356547999272,0.21387612738713213,0.218983037379213,0.23778892388645728,0.21505461670548334,0.24004154003221054,0.26699119557959905,0.19253206312051827,0.2178422526344049,0.24623698804694347,0.1727519841991575,0.18387459472531345,0.223377844443721,0.20104829909868777,0.17141807126831754,0.2060360370547294,0.23818037960999663,0.18451638256807282,0.2931512546215697,0.21427702742854296,0.16837315979502,0.21900274460945365,0.17754578556399464,0.2351587562782255,0.21751947982917882,0.2408737237097948,0.22399894502087994,0.16487718851891303,0.18968876073812588,0.24368948815533495,0.23510063214292823,0.22211370080659962,0.22270590354209935,0.17965070479432457,0.1693015965895139,0.21005250072911627,0.2181278312424451,0.18672016270130415,0.2884650972095723,0.20363372260953136,0.20472053673377952,0.2257161794755761,0.2390214784210073,0.1920490314707506,0.2282326117936047,0.2641594865860457,0.23267265931442957,0.18086135079848892,0.18226989457432022,0.22468784419985513,0.17678104160314267,0.2306046680447377,0.21307398125338745,0.2698349863810418,0.23284682859190498,0.17248147905665775
F-035-C1A,0.18990172750606224,0.2964289873579533,0.2298162635867519,0.3015654576920919,0.19741715206143048,0.27015501246682255,0.23877241776898042,0.2688097704592692,0.2739290923713434,0.17841284357853812,0.2089660326658762,0.2285882367976279,0.2408401390755375,0.25804724493730397,0.24792080129134475,0.2789723552855583,0.22379180462996245,0.26132176284609643,0.23172896023770492,0.19507843882782444,0.2105647029767336,0.31283456493233747,0.2163417795444217,0.2959052841056841,0.26971046733707077,0.24766039670242784,0.31025833739919867,0.25269581103730065,0.2015339321418274,0.3017091719119579,0.3271788056601139,0.23983341956211832,0.25121318244086743,0.25496811095646027,0.273484633815796,0.24041395285295167,0.22254386572066853,0.2881834541997284,0.3226361469327936,0.30693485280431837,0.2781294335231109,0.28088299783455767,0.3233199326256919,0.2415052904666238,0.2671014507054406,0.2695643206550829,0.2382818724161758,0.24955249961369608,0.0,0.2496514111834615,0.26073907092031334,0.2928399510273773,0.3152417126829974,0.26213576347829676,0.2558546768228671,0.30924424845809784,0.3015237950139188,0.2064018330551957,0.269448748780662,0.2392399435151215,0.18501852943376093,0.22440725625816402,0.3370678546349977,0.24316538887063546,0.2128083547961549,0.1553000531280122,0.274341834207538,0.2938016481449082,0.27746002002948555,0.24996273933193383,0.2030502587786257,0.3321576375186706,0.23827056352122492,0.23258769849723665,0.19944893432130126,0.24188264949837376,0.20369376359881644,0.2476441970955307,0.1995630411932252,0.22821504381333257,0.287606290648443,0.22222480069675757,0.22432745939878615,0.32713802968311834,0.30861048803345564,0.27476341222631206,0.2198710437976542,0.13890820795866832,0.21941188630854874,0.26954899544985156,0.24730999424350514,0.3175713612608308,0.2991878635267744,0.19152847643798604,0.2942957151666203,0.23907832856382344,0.24735620433989186,0.24328330010140753,0.2592171602713866,0.2192488205901969,0.26355637719561814,0.19933444779624487,0.2410291418831351,0.22481711508306032,0.27279340524513096,0.23145273532913282,0.24081641904706624,0.28354536236121447,0.24433411122576135,0.28152574109135803,0.311942439730287,0.3143810074314928,0.18261328008054256,0.24155562906357655,0.21814478030624868,0.23134556608562387,0.23268873025180992,0.27470088058457176,0.29020555540764237,0.25340322709684515,0.251366870270529,0.21615818065644532,0.23110020589507832,0.21576545816586198,0.34670309946249966,0.19209147060998696,0.18662720790985335,0.22863271566876553,0.2829568331963273,0.2662223866655423,0.18574792786425415,0.2873368636171458,0.32849750376735004,0.22182652179539902,0.23446534494438262,0.2662797720826769,0.23977559140360757,0.2872082184721816,0.19666041916488686,0.31302313875951093,0.2751036542261022,0.25926042007821953
F066-C2U,0.18941360084819603,0.26161040203640645,0.2376724642911801,0.32362280144146877,0.20220945855445427,0.23221049747276937,0.28438224353574726,0.1725935125745389,0.24305217343156527,0.21670973837287377,0.19327955954705534,0.23407154009387224,0.24568182829888285,0.25314606911545307,0.25367137973030823,0.256961563233946,0.22784073255789677,0.2510867500703581,0.22194205406710388,0.22640275604365717,0.2416020110117432,0.246361002576831,0.24536448929226928,0.25716496659080396,0.18365124431428761,0.30018745129347435,0.34493932920292775,0.22104334455364155,0.24509483495510426,0.2669797090615127,0.2854418570590335,0.21600192412101907,0.22094294481720023,0.25274418047160085,0.24649543699675672,0.22649382644774033,0.19877307902731334,0.29760367155125816,0.311712842465722,0.2271815692535264,0.2253509337283599,0.24467560656005496,0.2851426939398536,0.2407907753566548,0.21636799101548496,0.22101366034553263,0.1380496542322852,0.2607266436402247,0.2496514111834615,0.0,0.2672981515220755,0.2548676995235082,0.23523148614771855,0.23838022865780997,0.2363121028140909,0.3094609357408359,0.2713447552440209,0.26191343456852356,0.260214876754278,0.21939157714181157,0.25307491093336953,0.2223899891693173,0.28249862872087084,0.19474038999724283,0.20608199385564738,0.20570194882250467,0.26583683663179963,0.2372624095380272,0.24911094672705295,0.28109368403635726,0.23650026250695186,0.2738566278078564,0.25615807356329606,0.23761575368169555,0.2104890286458426,0.25172182113427416,0.21877649763388382,0.18905620025675415,0.16926581528435924,0.2558103564890821,0.25147609185119235,0.21725048259515337,0.18810606805003163,0.3142932277264379,0.26647157591385207,0.2781348556724186,0.22235277299919917,0.20921893262777985,0.23739498380320703,0.2382528657180643,0.25466941352784805,0.2561993403690173,0.28684939972671125,0.23333635842976927,0.2343709609561067,0.23712259966709437,0.23483837996749019,0.23718515165217563,0.2500650833675622,0.19558170726951457,0.2312828307198102,0.20795760839356572,0.19860515092333855,0.24362149833699798,0.2422228308165289,0.27533495296411814,0.23800172290578087,0.22748677940240286,0.2378862337223995,0.2515311481836138,0.2860634081008149,0.2582799292015855,0.2483949132846889,0.20310527823736668,0.2552581736204925,0.23179302957970885,0.22864346388430495,0.26195916353356297,0.28829504310907794,0.2357244613954542,0.2504220076960372,0.2410925709439683,0.19371316833817792,0.21999678026247413,0.26991437530139345,0.21878110427989986,0.23107656525272013,0.2126167363577203,0.22523296804962042,0.21453709122969639,0.2507043217400899,0.2560189781720054,0.287070886554929,0.24263623550538296,0.20687486890907494,0.25223418916756407,0.22710535006278093,0.20713041004748517,0.2531562617539201,0.3118412280682935,0.2510588527363642,0.26110130912586044
F-054-C1A,0.24756048097869493,0.23075185396777934,0.206732596966941,0.22631569823924583,0.18054698222330176,0.27753192491793527,0.25584799052390395,0.19392108129022217,0.2113589444420528,0.23487579147509866,0.19932202830938928,0.2378221788788406,0.22403087416108278,0.2168669387225463,0.20445449240707367,0.19525913844180007,0.19455527375546122,0.19525786520239818,0.24766689986793886,0.21250440807796442,0.19760822588297386,0.25461763645203134,0.167838469594185,0.2291176642358723,0.21179864123600708,0.28176878165813934,0.26406754048233716,0.20231849940515903,0.26030253722869423,0.21834835583446058,0.29528945166787024,0.2004741744411581,0.21214625218873645,0.22639303755760207,0.18676614984531262,0.22301610390510018,0.2042806908148294,0.2422176481921664,0.2305948511114353,0.2526543070401498,0.23742776768112825,0.20898159018865886,0.2503235126680181,0.2060972483426402,0.2385648288127623,0.2029457386748055,0.2340131839485256,0.17436106751697095,0.26073907092031334,0.2672981515220755,0.0,0.2485562011417614,0.22078270529273855,0.20381504240171897,0.20133025294743914,0.28011755397405247,0.25541945991988346,0.2588752896028251,0.20978635597653886,0.17732723016407614,0.21526228270907663,0.2368100521079371,0.2662804302213582,0.22989512923237682,0.22128975160457376,0.23601872716043346,0.22838417455518664,0.1926921745797282,0.1711774999375177,0.21391324082431803,0.19855020693357317,0.25304641491589325,0.16963840461910623,0.16083570318032847,0.19394549177859552,0.1992037748529076,0.23242533084166203,0.20135215983502855,0.19716214849271038,0.216863250615081,0.2614387411129832,0.22657789254522567,0.1844172386839304,0.23203790558835272,0.26059345041435167,0.19074532014699105,0.2057716087510741,0.20993556213789094,0.2196515258587129,0.21194489156828125,0.1864517457902711,0.23801613920641304,0.27730872672538714,0.20344481975835743,0.20361583208330777,0.25036481554003803,0.20115613795083656,0.1650323905584568,0.22602709351859793,0.18594843207422246,0.1649822490062584,0.15955643534138017,0.19123042555340852,0.2202590394059687,0.2956546224493211,0.20881164747218228,0.160696207475224,0.2238906722611695,0.1358516565310171,0.1749889377743014,0.24898331636904592,0.2637268292224996,0.21066450202395828,0.19356591212938917,0.13887652401758688,0.1929260437602797,0.21464958466569983,0.21479326168536883,0.2540220843018535,0.17335246708048843,0.18624919339994905,0.17994179514718248,0.22387839663895953,0.18770385775977683,0.26011751633775926,0.2032787055399927,0.19206231229456194,0.2272229574862534,0.23155136140499594,0.19677813748030004,0.2206500385174771,0.24761588278064703,0.22628658314714167,0.2326875843994772,0.20882802491598762,0.18240152280539262,0.18323649933489697,0.2230858039473675,0.1927262793015496,0.24714488247284172,0.2047070418004689,0.198354391200365
