,shannon,study_name
GupDM_HAJ,4.855800430366317,GuptaA_2019
SAMD00114903,4.7021517444083445,YachidaS_2019
SAMD00164976,4.411287117997863,YachidaS_2019
CCMD31009081ST-11-0,4.695989571426709,WirbelJ_2018
SAMD00114970,3.7036918807691372,YachidaS_2019
SAMD00115009,4.309302457303825,YachidaS_2019
SAMD00164868,4.423231920435529,YachidaS_2019
SAMD00114902,4.308343080653783,YachidaS_2019
SAMD00164855,4.000119969725228,YachidaS_2019
SAMD00114987,3.8958615969435537,YachidaS_2019
MMRS54316675ST-27-0-0,3.945505449040461,VogtmannE_2016
CCIS27304052ST-3-0,4.483466042832964,ZellerG_2014
SAMD00114724,4.852232505652512,YachidaS_2019
SAMD00114953,3.267053515878659,YachidaS_2019
SAMD00164869,2.6376659446999846,YachidaS_2019
SAMD00164990,1.752060028587487,YachidaS_2019
CCMD11006829ST-21-0,4.244607776762568,WirbelJ_2018
CCMD54057834ST-11-0,3.756454970504689,WirbelJ_2018
SAMD00114914,3.837890661181968,YachidaS_2019
SAMD00164933,4.484221961914672,YachidaS_2019
MMRS81135225ST-27-0-0,4.359407258798294,VogtmannE_2016
SAMD00115000,4.39623040165328,YachidaS_2019
SAMD00114718,4.323637806283701,YachidaS_2019
SAMD00164923,4.463223484830393,YachidaS_2019
CCIS48174381ST-4-0,3.9426421728382466,ZellerG_2014
SAMD00164774,3.062173565391964,YachidaS_2019
CCIS16326685ST-4-0,2.113043335295111,ZellerG_2014
MMRS65862658ST-27-0-0,3.1424570228589643,VogtmannE_2016
GupDM_A13,4.877084728397727,GuptaA_2019
MMRS77487595ST-27-0-0,4.324753943807993,VogtmannE_2016
MMRS38861560ST-27-0-0,3.9690442619352084,VogtmannE_2016
MG100149,4.950362756787856,HanniganGD_2017
MMRS41266697ST-27-0-0,4.299854275467351,VogtmannE_2016
SID530890,3.8092519291050095,FengQ_2015
CCMD90311071ST-21-0,4.281658886618661,WirbelJ_2018
MG100146,4.2525658792429875,HanniganGD_2017
SAMD00114830,4.09173612640409,YachidaS_2019
SAMD00114839,4.597082403244787,YachidaS_2019
GupDM_HAN,4.508330352303939,GuptaA_2019
SAMD00164911,4.06389485850556,YachidaS_2019
MMRS78791111ST-27-0-0,4.3925354082109385,VogtmannE_2016
SZAXPI015255-46,4.27770376772747,YuJ_2015
SZAXPI015254-45,4.678897899632781,YuJ_2015
SAMD00115014,4.0112205097646125,YachidaS_2019
SAMD00114722,2.873370640151098,YachidaS_2019
SAMD00164915,4.438231791467869,YachidaS_2019
SID31021,4.419619145777085,FengQ_2015
SAMD00114973,4.77851974624821,YachidaS_2019
SAMD00115010,3.360032956506334,YachidaS_2019
SAMD00114939,3.5221633566148878,YachidaS_2019
MMRS62376181ST-27-0-0,4.916671673143985,VogtmannE_2016
SAMD00114826,4.158463054679624,YachidaS_2019
SAMD00114832,4.390493691840567,YachidaS_2019
SAMD00114948,3.519211693854702,YachidaS_2019
SAMD00114745,5.025482864237695,YachidaS_2019
SAMD00114865,4.200416848864292,YachidaS_2019
SAMD00164884,3.6418320974702825,YachidaS_2019
CCIS95409808ST-4-0,3.2433308061235446,ZellerG_2014
SID530373,4.141949669489482,FengQ_2015
CCIS50471204ST-4-0,4.225393767051126,ZellerG_2014
SAMD00154995,4.579145993943843,YachidaS_2019
SAMD00164967,4.282941470536956,YachidaS_2019
GupDM_HS,4.176547667952106,GuptaA_2019
SAMD00115033,2.634627165855226,YachidaS_2019
CCIS58234805ST-4-0,4.06432496513496,ZellerG_2014
SZAXPI003419-6,2.528236980829552,YuJ_2015
CCIS46047672ST-4-0,3.7981683320035744,ZellerG_2014
SAMD00114757,4.469621060858854,YachidaS_2019
SAMD00114879,3.227954192392347,YachidaS_2019
SAMD00114819,4.77403849275693,YachidaS_2019
CCIS14449628ST-4-0,4.083068831913092,ZellerG_2014
SAMD00115019,4.074153649351712,YachidaS_2019
GupDM_A9,4.649661912721055,GuptaA_2019
CCIS03473770ST-4-0,4.130247929148346,ZellerG_2014
GupDM_A6,2.6005823067038034,GuptaA_2019
MG100165,4.198727925832132,HanniganGD_2017
SAMD00114920,3.9065469396964203,YachidaS_2019
SAMD00165002,3.970129236492086,YachidaS_2019
GupDM_A5,4.292834883414431,GuptaA_2019
MMRS81194191ST-27-0-0,4.986603567708955,VogtmannE_2016
MMRS95674036ST-27-0-0,4.183289396776134,VogtmannE_2016
SZAXPI015219-129,1.693864646030732,YuJ_2015
SZAXPI003413-4,4.407133757612765,YuJ_2015
SAMD00164890,4.3893077142445796,YachidaS_2019
CCMD75147712ST-11-0,3.6974336613431356,WirbelJ_2018
CCMD64776337ST-21-0,4.400315078391168,WirbelJ_2018
SZAXPI015251-41,4.8556147450573075,YuJ_2015
CCIS35100175ST-4-0,4.4685073908976,ZellerG_2014
CCMD49025643ST-11-0,3.673580110894124,WirbelJ_2018
CCIS63468405ST-4-0,4.688460312563507,ZellerG_2014
CCIS79210440ST-3-0,4.217185871456108,ZellerG_2014
SZAXPI017464-37,4.40410814945423,YuJ_2015
SAMD00164779,4.120598313662541,YachidaS_2019
SZAXPI015226-14,4.555488759823846,YuJ_2015
SAMD00114848,4.197406027917864,YachidaS_2019
CCIS23164343ST-4-0,2.4469984709064545,ZellerG_2014
MMRS92727331ST-27-0-0,4.454155755182848,VogtmannE_2016
MMRS44197125ST-27-0-0,3.6845150001486315,VogtmannE_2016
SAMD00165017,2.7399673316216573,YachidaS_2019
CCIS33816588ST-4-0,4.237609637005813,ZellerG_2014
SZAXPI017586-111,4.479378579412975,YuJ_2015
SAMD00164898,4.292026610163613,YachidaS_2019
CCIS41692898ST-4-0,4.413296122730317,ZellerG_2014
CCMD99929634ST-11-0,4.3639931167396595,WirbelJ_2018
SAMD00115029,3.902841932834278,YachidaS_2019
SAMD00114957,3.807658315597575,YachidaS_2019
SAMD00165023,4.001237250000755,YachidaS_2019
SAMD00164981,4.704171608214276,YachidaS_2019
CCMD19497912ST-21-0,4.09231050450458,WirbelJ_2018
MMRS33294861ST-27-0-0,4.36089430569377,VogtmannE_2016
SAMD00164927,4.313911371086313,YachidaS_2019
SID531128,3.762470546033259,FengQ_2015
GupDM_HAG,3.5573736107528364,GuptaA_2019
SAMD00164946,4.383798887332461,YachidaS_2019
SAMD00115018,4.701333023002887,YachidaS_2019
SAMD00164851,4.33802085196533,YachidaS_2019
CCIS50148151ST-4-0,3.793852451446837,ZellerG_2014
SZAXPI015250-39,4.074925757220381,YuJ_2015
MG100168,2.8160703164387764,HanniganGD_2017
SAMD00115034,4.509496283778246,YachidaS_2019
CCIS51595129ST-4-0,3.057573021627227,ZellerG_2014
MMRS56137463ST-27-0-0,3.609675426861372,VogtmannE_2016
SZAXPI003435-11,3.289000238826382,YuJ_2015
SAMD00164987,4.754601585151937,YachidaS_2019
SAMD00114908,4.650359601335792,YachidaS_2019
SAMD00164912,4.543769278786919,YachidaS_2019
SAMD00114781,4.494163950338064,YachidaS_2019
SAMD00114889,4.00898518625855,YachidaS_2019
GupDM_HCT,4.52654082691022,GuptaA_2019
SAMD00165005,3.8552185800940677,YachidaS_2019
CCMD25963797ST-21-0,4.658671087898493,WirbelJ_2018
SAMD00114817,4.17816907063018,YachidaS_2019
SAMD00164968,4.2459430154752456,YachidaS_2019
MMRS68910755ST-27-0-0,4.140076111533877,VogtmannE_2016
CCMD21703880ST-11-0,4.372345362591781,WirbelJ_2018
MMRS62666492ST-27-0-0,4.254558663897605,VogtmannE_2016
SAMD00114733,3.1908498861874115,YachidaS_2019
SAMD00114857,3.8205519505739933,YachidaS_2019
MG100128,3.3753171595082656,HanniganGD_2017
SAMD00164984,4.075808520284138,YachidaS_2019
SID530177,3.9661284027317056,FengQ_2015
MMRS97307143ST-27-0-0,5.006985550251102,VogtmannE_2016
SAMD00165033,3.3083874590790043,YachidaS_2019
CCIS38765456ST-20-0,3.8084181731642386,ZellerG_2014
SAMD00114833,3.3109283792908273,YachidaS_2019
SAMD00114929,3.9919416246260107,YachidaS_2019
CCMD67373733ST-11-0,4.338450182317583,WirbelJ_2018
SZAXPI003430-5,3.7323119011645574,YuJ_2015
CCMD18872694ST-21-0,4.285374728047816,WirbelJ_2018
SAMD00164995,4.433504629100659,YachidaS_2019
MMRS39415781ST-27-0-0,4.411303951399031,VogtmannE_2016
SAMD00115003,4.953426930492746,YachidaS_2019
CCIS78318719ST-4-0,2.7955421805078733,ZellerG_2014
CCMD12232071ST-21-0,4.107218173944545,WirbelJ_2018
MMPU29365221ST,4.6997218082957595,WirbelJ_2018
CCIS88007743ST-4-0,4.114273170578677,ZellerG_2014
GupDM_HCR,4.646334329472882,GuptaA_2019
MG100173,3.287652371376292,HanniganGD_2017
CCIS15704761ST-4-0,3.519522262948264,ZellerG_2014
MG100126,4.064543382599001,HanniganGD_2017
MMRS77018926ST-27-0-0,3.6189479308177157,VogtmannE_2016
MG100148,3.9418159933816908,HanniganGD_2017
SZAXPI017465-43,4.215155486467509,YuJ_2015
SAMD00114912,5.041246533225791,YachidaS_2019
MG100180,4.108623051241287,HanniganGD_2017
SAMD00114990,4.639643523929022,YachidaS_2019
GupDM_JA,3.523551655871721,GuptaA_2019
SAMD00164820,3.890178038031759,YachidaS_2019
SAMD00114876,4.420310927774176,YachidaS_2019
SAMD00114838,4.023465189601647,YachidaS_2019
SAMD00165003,2.975638170824355,YachidaS_2019
CCIS55230578ST-4-0,5.01183343144943,ZellerG_2014
SAMD00114979,3.120091409563939,YachidaS_2019
SAMD00164891,4.345412713826961,YachidaS_2019
GupDM_JM,4.944863086237421,GuptaA_2019
CCIS09568613ST-4-0,3.811387716207152,ZellerG_2014
MMRS97327636ST-27-0-0,4.573567390107076,VogtmannE_2016
SAMD00114823,4.412731255463757,YachidaS_2019
SAMD00164998,3.7478985668093876,YachidaS_2019
SAMD00114846,4.300152645352695,YachidaS_2019
SID31868,3.5551321571673786,FengQ_2015
MG100150,3.7537076803885903,HanniganGD_2017
SAMD00164767,4.020655394932458,YachidaS_2019
CCIS46467422ST-4-0,4.056020968057882,ZellerG_2014
CCMD26925580ST-21-0,4.527533215740062,WirbelJ_2018
SAMD00164721,4.676592729540338,YachidaS_2019
GupDM_HAP,4.634392243305873,GuptaA_2019
CCIS98512455ST-4-0,4.282938203709961,ZellerG_2014
MMRS43939546ST-27-0-0,3.853100787714146,VogtmannE_2016
GupDM_HCO,4.0937882751707715,GuptaA_2019
SAMD00164865,4.168794919259048,YachidaS_2019
SAMD00164803,4.689449773499223,YachidaS_2019
SZAXPI015272-108,4.264509150830436,YuJ_2015
SZAXPI015227-13,4.140744801646386,YuJ_2015
SAMD00114759,4.547478402660141,YachidaS_2019
SAMD00164870,3.6724876891689533,YachidaS_2019
CCIS07539127ST-4-0,3.7265132293114602,ZellerG_2014
MG100171,4.574849582545982,HanniganGD_2017
SZAXPI003427-1,4.762536411396864,YuJ_2015
SAMD00164986,4.771612028736389,YachidaS_2019
SZAXPI017462-33,4.76254708279464,YuJ_2015
CCMD35801800ST-11-0,4.599615209331924,WirbelJ_2018
MMRS51728985ST-27-0-0,3.135070353409795,VogtmannE_2016
CCMD63399960ST-21-0,4.376965942960952,WirbelJ_2018
MMRS85382779ST-27-0-0,3.998152541339456,VogtmannE_2016
SAMD00114941,4.206923601436887,YachidaS_2019
SAMD00114896,3.8985286648675213,YachidaS_2019
SID530074,3.965204738900843,FengQ_2015
CCMD46222674ST-21-0,4.337048233406717,WirbelJ_2018
SAMD00164841,3.736451649343455,YachidaS_2019
SAMD00114964,4.700234171470306,YachidaS_2019
MG100154,4.479444903210849,HanniganGD_2017
SAMD00164861,4.82807407124608,YachidaS_2019
SAMD00164931,3.5156671062181,YachidaS_2019
SAMD00114815,3.2182077526964745,YachidaS_2019
CCIS61287323ST-4-0,3.5876259490501137,ZellerG_2014
SZAXPI015253-44,3.0645848313222337,YuJ_2015
CCMD35633353ST-11-0,4.953917748700244,WirbelJ_2018
SAMD00114719,4.02996112498749,YachidaS_2019
SAMD00114862,4.43733214152122,YachidaS_2019
SZAXPI003432-12,4.776131294920455,YuJ_2015
CCIS06260551ST-3-0,4.798868575154691,ZellerG_2014
CCIS11362406ST-4-0,4.201515280317514,ZellerG_2014
SAMD00114835,4.143064274741518,YachidaS_2019
SAMD00114951,4.093423866331498,YachidaS_2019
CCMD64503764ST-21-0,3.1517794104940666,WirbelJ_2018
SAMD00114732,4.299330356330329,YachidaS_2019
SZAXPI003411-6,4.565754738467988,YuJ_2015
CCIS90164298ST-4-0,3.830371651573899,ZellerG_2014
SAMD00165020,4.02618544652003,YachidaS_2019
CCMD72666896ST-11-0,4.2502151738954455,WirbelJ_2018
SAMD00164778,5.061546013344847,YachidaS_2019
SAMD00164832,4.170461490050866,YachidaS_2019
SAMD00164878,4.354273973338943,YachidaS_2019
SAMD00165009,4.08129196758349,YachidaS_2019
SAMD00114763,4.201859620891562,YachidaS_2019
SAMD00114747,4.219497463428808,YachidaS_2019
CCMD93344354ST-21-0,4.709580377684967,WirbelJ_2018
MG100134,0.49464309368882403,HanniganGD_2017
SAMD00164745,4.012728295773149,YachidaS_2019
SAMD00114868,4.372638721469998,YachidaS_2019
MG100132,3.87721438600511,HanniganGD_2017
MMRS92546335ST-27-0-0,3.7374719130915026,VogtmannE_2016
SAMD00164773,4.071120802822149,YachidaS_2019
SAMD00164949,4.565403258020609,YachidaS_2019
SAMD00114841,4.244193425183816,YachidaS_2019
MG100167,4.333657280715799,HanniganGD_2017
SZAXPI015273-95,4.044038352554998,YuJ_2015
SAMD00164834,3.142894883344377,YachidaS_2019
SAMD00154991,4.139215421208126,YachidaS_2019
SAMD00164837,3.878382414408631,YachidaS_2019
SAMD00164860,4.294818938660326,YachidaS_2019
SAMD00115032,3.9804028005562753,YachidaS_2019
SAMD00164839,4.766959994655083,YachidaS_2019
SZAXPI015224-13,4.06810641596285,YuJ_2015
CCMD42956136ST-11-0,2.526771603934779,WirbelJ_2018
MMRS91297590ST-27-0-0,4.794713851330046,VogtmannE_2016
MMRS99045180ST-27-0-0,3.9346255680298903,VogtmannE_2016
SAMD00115015,3.937809115352239,YachidaS_2019
GupDM_HAH,4.423697778824853,GuptaA_2019
CCMD60079086ST-21-0,1.3612040646145902,WirbelJ_2018
SAMD00114982,4.9128392212969825,YachidaS_2019
SAMD00114734,4.342877509851801,YachidaS_2019
SAMD00164936,4.263452532608193,YachidaS_2019
MMRS42570301ST-27-0-0,4.335125500595556,VogtmannE_2016
SAMD00114909,4.742537056321712,YachidaS_2019
MMRS86178473ST-27-0-0,4.587999600577181,VogtmannE_2016
CCMD86114146ST-21-0,4.128413641802571,WirbelJ_2018
SAMD00114808,4.147142702466268,YachidaS_2019
MMRS90191266ST-27-0-0,4.830607531623046,VogtmannE_2016
SAMD00164852,2.8829562014402232,YachidaS_2019
MMRS93621581ST-27-0-0,4.809426657973722,VogtmannE_2016
CCMD66848156ST-11-0,4.474977206001886,WirbelJ_2018
SAMD00114886,0.9347336392042108,YachidaS_2019
CCIS53043478ST-4-0,3.8264719871192896,ZellerG_2014
GupDM_A3,4.80048375688234,GuptaA_2019
SAMD00114900,3.976985396644627,YachidaS_2019
SZAXPI015246-34,3.964151716423189,YuJ_2015
CCMD13071240ST-21-0,4.382666363035565,WirbelJ_2018
SAMD00114922,3.879191324344103,YachidaS_2019
CCIS91228662ST-4-0,4.260449281017442,ZellerG_2014
SAMD00164748,3.9684559087128872,YachidaS_2019
SAMD00114899,4.238242210848301,YachidaS_2019
CCMD37575804ST-11-0,4.564494451664456,WirbelJ_2018
SAMD00114728,3.839769953488038,YachidaS_2019
MMRS39582183ST-27-0-0,3.585717720694014,VogtmannE_2016
CCMD23541216ST-11-0,4.320741518243211,WirbelJ_2018
CCMD23101338ST-21-0,4.663304217699588,WirbelJ_2018
SAMD00114944,4.124296362695129,YachidaS_2019
CCIS78100604ST-4-0,4.43196820363043,ZellerG_2014
CCMD74592084ST-11-0,5.197837627045859,WirbelJ_2018
MMRS51307502ST-27-0-0,4.808805257712753,VogtmannE_2016
SAMD00115020,4.43669021926605,YachidaS_2019
SZAXPI017590-136,4.142699599515805,YuJ_2015
GupDM_JL,4.7671536235165135,GuptaA_2019
GupDM_HAO,4.609121960020561,GuptaA_2019
CCMD22852639ST-11-0,4.3731017351524,WirbelJ_2018
MG100145,4.720682999458385,HanniganGD_2017
CCMD79349503ST-11-0,2.9360784046669814,WirbelJ_2018
CCMD51154251ST-11-0,3.8500856231557568,WirbelJ_2018
MMRS12272136ST-27-0-0,4.395643571622741,VogtmannE_2016
SAMD00114881,3.609781991005803,YachidaS_2019
SAMD00164889,2.964936434112739,YachidaS_2019
SAMD00115013,4.355361331493471,YachidaS_2019
CCIS16561622ST-4-0,3.914640755396102,ZellerG_2014
MMRS42780924ST-27-0-0,3.267319528570322,VogtmannE_2016
CCIS29210128ST-4-0,4.823027696599097,ZellerG_2014
SAMD00114845,3.7304159688006955,YachidaS_2019
SAMD00164809,2.690919720681258,YachidaS_2019
SID530258,3.134789842087208,FengQ_2015
GupDM_A4,4.229235007248304,GuptaA_2019
SAMD00114800,4.489615243400676,YachidaS_2019
SAMD00165001,3.506749918638779,YachidaS_2019
MMRS72980899ST-27-0-0,3.0000642197381353,VogtmannE_2016
SAMD00115012,4.728470827816652,YachidaS_2019
SAMD00164897,4.432627253769406,YachidaS_2019
SAMD00164972,3.892969679883789,YachidaS_2019
SAMD00164903,4.466132729377279,YachidaS_2019
SAMD00165026,4.2131523545241345,YachidaS_2019
SAMD00165027,3.119373345505102,YachidaS_2019
CCIS71301801ST-4-0,4.797857665921425,ZellerG_2014
GupDM_HCV,4.364217876789097,GuptaA_2019
MMPU99077057ST,2.7216853512711916,WirbelJ_2018
CCMD25475945ST-11-0,3.90395550624861,WirbelJ_2018
CCMD92404903ST-11-0,3.0766300904380874,WirbelJ_2018
CCMD27867141ST-11-0,4.054960558286794,WirbelJ_2018
